"VanillaC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\results\015\VanillaC4_015_POMM.csv","Maximum (Extracted from Time Series)",          2.7321,          1.6224,          2.0749,          1.9741,          2.0425,          1.4872,          1.5238,          1.5546,          1.5670,          1.5981,          1.4137,          1.5923,          1.7902,          1.7620,          1.7332,          2.5332,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0000,          0.0016
"","Time of Maximum",          0.0083,          0.0167,          0.0250,          0.0333,          0.0333,          0.0750,          0.0750,          0.0917,          0.2000,          3.7833,          3.7667,          1.5833,          4.5083,          5.1917,          3.7417,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0000,          0.0750
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -40.0006,        -40.0006,        -40.0007,        -40.0006,        -40.0011,        -40.0125,        -40.0010,        -40.1455
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.9250,          0.7833,          4.3167,          1.3083,          5.2250,          4.5083,          0.5833,          5.1833
