"InphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_021.tcf]","Time (h)","Q 2 [InphaseC4_021]","Q 3 [InphaseC4_021]","Q 4 [InphaseC4_021]","Q 5 [InphaseC4_021]","Q 6 [InphaseC4_021]","Q 7 [InphaseC4_021]","Q 1 [InphaseC4_021]","Q  8 [InphaseC4_021]"
          44,        0.358333,        -99.9995,        -99.9999,       -100.0000,       -100.0001,       -100.0003,        -99.9999,        -99.9998,        -99.9996
          45,        0.366667,       -100.0001,       -100.0001,       -100.0006,       -100.0008,        -99.9991,       -100.0002,       -100.0005,        -99.9999
          46,        0.375000,       -100.0002,        -99.9998,       -100.0001,        -99.9996,        -99.9997,        -99.9997,       -100.0008,        -99.9997
          47,        0.383333,       -100.0000,       -100.0000,        -99.9998,       -100.0008,        -99.9994,        -99.9991,       -100.0007,        -99.9998
          48,        0.391667,       -100.0003,       -100.0007,        -99.9997,        -99.9999,       -100.0000,       -100.0001,        -99.9998,       -100.0003
          49,        0.400000,       -100.0000,       -100.0002,       -100.0006,        -99.9987,       -100.0005,       -100.0000,        -99.9999,        -99.9999
          50,        0.408333,       -100.0006,        -99.9999,       -100.0002,       -100.0004,       -100.0003,        -99.9996,        -99.9998,        -99.9999
          51,        0.416667,        -99.9999,        -99.9999,        -99.9999,        -99.9993,        -99.9998,        -99.9997,       -100.0002,       -100.0004
          52,        0.425000,       -100.0000,       -100.0002,        -99.9997,       -100.0002,       -100.0000,       -100.0002,        -99.9999,       -100.0001
          53,        0.433333,       -100.0001,       -100.0002,       -100.0000,       -100.0007,        -99.9999,       -100.0000,        -99.9992,        -99.9997
          54,        0.441667,        -99.9995,       -100.0000,       -100.0004,       -100.0005,       -100.0006,        -99.9996,       -100.0001,       -100.0003
          55,        0.450000,        -99.9997,       -100.0000,       -100.0001,       -100.0009,        -99.9993,       -100.0002,        -99.9999,        -99.9999
          56,        0.458333,       -100.0002,       -100.0003,        -99.9993,       -100.0004,        -99.9998,        -99.9997,       -100.0014,       -100.0001
          57,        0.466667,        -99.9999,       -100.0000,       -100.0004,        -99.9994,       -100.0005,       -100.0001,        -99.9992,        -99.9999
          58,        0.475000,        -99.9993,        -99.9999,       -100.0004,       -100.0009,       -100.0005,        -99.9993,       -100.0000,        -99.9997
          59,        0.483333,       -100.0003,       -100.0002,        -99.9997,        -99.9994,       -100.0007,       -100.0000,        -99.9999,       -100.0002
          60,        0.491667,        -99.9996,       -100.0006,        -99.9991,        -99.9998,        -99.9998,        -99.9991,        -99.9997,        -99.9993
          61,        0.500000,        -99.9995,       -100.0001,       -100.0010,       -100.0006,       -100.0003,        -99.9995,        -99.9998,        -99.9998
          62,        0.508333,       -100.0000,       -100.0004,       -100.0001,        -99.9999,        -99.9993,        -99.9997,       -100.0004,        -99.9998
          63,        0.516667,       -100.0005,        -99.9995,        -99.9996,       -100.0003,       -100.0002,       -100.0002,        -99.9998,        -99.9998
          64,        0.525000,        -99.9999,        -99.9994,        -99.9994,        -99.9998,       -100.0002,       -100.0000,        -99.9998,        -99.9996
          65,        0.533333,       -100.0002,       -100.0000,       -100.0002,       -100.0002,       -100.0007,        -99.9999,        -99.9997,        -99.9995
          66,        0.541667,       -100.0002,       -100.0007,       -100.0007,        -99.9993,       -100.0007,       -100.0008,       -100.0001,        -99.9997
          67,        0.550000,       -100.0001,       -100.0000,        -99.9996,       -100.0003,       -100.0001,       -100.0003,        -99.9995,       -100.0002
          68,        0.558333,       -100.0000,        -99.9999,       -100.0002,        -99.9993,        -99.9997,        -99.9994,       -100.0007,       -100.0000
          69,        0.566667,        -99.9997,       -100.0001,        -99.9997,        -99.9996,       -100.0003,        -99.9998,       -100.0000,       -100.0001
          70,        0.575000,        -99.9997,        -99.9999,        -99.9991,       -100.0008,        -99.9998,        -99.9997,       -100.0000,       -100.0007
          71,        0.583333,        -99.9997,        -99.9998,       -100.0005,        -99.9995,       -100.0000,        -99.9994,       -100.0003,        -99.9998
          72,        0.591667,        -99.9996,        -99.9995,       -100.0003,        -99.9997,       -100.0001,        -99.9997,       -100.0001,        -99.9995
          73,        0.600000,       -100.0004,       -100.0002,        -99.9998,        -99.9995,        -99.9991,       -100.0004,        -99.9999,       -100.0000
          74,        0.608333,        -99.9995,       -100.0001,       -100.0003,        -99.9990,        -99.9999,        -99.9996,        -99.9993,       -100.0004
          75,        0.616667,        -99.9997,       -100.0004,       -100.0002,       -100.0004,        -99.9999,        -99.9989,        -99.9997,        -99.9999
          76,        0.625000,        -99.9996,       -100.0006,       -100.0002,        -99.9991,       -100.0001,        -99.9996,       -100.0001,       -100.0002
          77,        0.633333,        -99.9996,        -99.9998,       -100.0006,        -99.9997,       -100.0007,       -100.0004,        -99.9995,        -99.9996
          78,        0.641667,       -100.0001,        -99.9997,        -99.9995,        -99.9998,       -100.0002,       -100.0002,       -100.0003,        -99.9995
          79,        0.650000,       -100.0000,       -100.0002,        -99.9996,        -99.9998,        -99.9996,        -99.9992,       -100.0005,       -100.0005
          80,        0.658333,       -100.0002,        -99.9999,       -100.0005,       -100.0012,       -100.0002,        -99.9997,       -100.0002,       -100.0001
          81,        0.666667,        -99.9998,        -99.9993,       -100.0000,       -100.0012,        -99.9999,       -100.0004,       -100.0002,       -100.0001
          82,        0.675000,       -100.0001,        -99.9998,       -100.0009,        -99.9999,        -99.9999,       -100.0003,       -100.0005,       -100.0005
          83,        0.683333,        -99.9998,       -100.0004,       -100.0006,        -99.9997,        -99.9999,        -99.9992,       -100.0011,        -99.9994
          84,        0.691667,        -99.9998,       -100.0005,       -100.0002,       -100.0005,       -100.0003,        -99.9990,        -99.9988,        -99.9996
          85,        0.700000,       -100.0004,       -100.0007,        -99.9999,        -99.9997,       -100.0001,       -100.0004,       -100.0008,        -99.9999
          86,        0.708333,       -100.0000,       -100.0001,        -99.9998,       -100.0000,       -100.0005,        -99.9993,        -99.9999,        -99.9999
          87,        0.716667,       -100.0002,        -99.9998,        -99.9998,        -99.9999,       -100.0003,        -99.9998,       -100.0000,       -100.0002
          88,        0.725000,       -100.0002,       -100.0003,        -99.9998,        -99.9992,       -100.0000,        -99.9997,        -99.9991,        -99.9999
          89,        0.733333,        -99.9995,       -100.0006,        -99.9997,        -99.9996,        -99.9999,        -99.9997,        -99.9992,       -100.0005
          90,        0.741667,        -99.9998,        -99.9998,       -100.0008,       -100.0002,        -99.9997,       -100.0004,       -100.0002,        -99.9997
          91,        0.750000,        -99.9997,       -100.0000,        -99.9994,        -99.9997,        -99.9994,       -100.0003,        -99.9993,        -99.9999
          92,        0.758333,       -100.0004,        -99.9989,       -100.0004,       -100.0000,        -99.9998,       -100.0000,        -99.9997,        -99.9994
          93,        0.766667,       -100.0004,       -100.0002,        -99.9999,        -99.9994,       -100.0004,        -99.9996,        -99.9996,        -99.9992
          94,        0.775000,       -100.0000,       -100.0003,       -100.0002,       -100.0001,       -100.0007,       -100.0000,       -100.0008,       -100.0004
          95,        0.783333,        -99.9994,       -100.0003,       -100.0003,       -100.0009,       -100.0001,       -100.0006,        -99.9997,        -99.9997
          96,        0.791667,        -99.9998,       -100.0004,        -99.9998,       -100.0004,       -100.0002,       -100.0003,       -100.0003,       -100.0000
          97,        0.800000,       -100.0001,       -100.0003,       -100.0000,        -99.9996,       -100.0003,        -99.9998,        -99.9988,       -100.0005
          98,        0.808333,        -99.9996,        -99.9994,        -99.9995,        -99.9996,        -99.9993,       -100.0001,       -100.0003,        -99.9997
          99,        0.816667,       -100.0006,        -99.9998,        -99.9990,       -100.0000,       -100.0001,        -99.9998,        -99.9996,       -100.0002
         100,        0.825000,       -100.0000,        -99.9995,       -100.0003,        -99.9992,       -100.0004,       -100.0006,        -99.9994,       -100.0000
         101,        0.833333,       -100.0002,        -99.9999,       -100.0005,       -100.0009,        -99.9994,       -100.0000,        -99.9999,        -99.9997
         102,        0.841667,       -100.0001,       -100.0007,       -100.0006,        -99.9996,       -100.0001,        -99.9996,        -99.9998,       -100.0003
         103,        0.850000,        -99.9998,        -99.9999,       -100.0001,        -99.9997,       -100.0000,       -100.0003,        -99.9983,        -99.3374
         104,        0.858333,        -99.9999,        -99.9995,       -100.0006,        -99.9999,        -99.9997,       -100.1374,        -99.9996,       -100.0309
         105,        0.866667,       -100.0001,       -100.0006,        -99.9987,       -100.0004,       -100.0003,        -99.9717,       -100.0006,        -99.9537
         106,        0.875000,       -100.0001,        -99.9999,        -99.9998,        -99.9995,       -100.0053,        -99.9870,       -100.0001,        -99.9392
         107,        0.883333,       -100.0002,       -100.0010,       -100.0007,        -99.9998,       -100.0011,        -99.9760,       -100.0002,        -99.9620
         108,        0.891667,       -100.0003,       -100.0001,       -100.0007,       -100.0005,       -100.0017,        -99.9999,       -100.0005,        -99.9811
         109,        0.900000,       -100.0003,       -100.0001,        -99.9994,       -100.0000,       -100.0008,        -99.9897,       -100.0006,        -99.9897
         110,        0.908333,       -100.0001,       -100.0001,        -99.9999,       -100.0001,        -99.9984,        -99.9936,        -99.9998,        -99.9943
         111,        0.916667,        -99.9997,       -100.0002,       -100.0006,       -100.0003,        -99.9975,        -99.9973,        -99.9997,        -99.9973
         112,        0.925000,        -99.9999,       -100.0001,        -99.9995,        -99.9994,        -99.9978,        -99.9981,        -99.9994,        -99.9980
         113,        0.933333,       -100.0001,       -100.0001,       -100.0002,       -100.0007,        -99.9990,        -99.9997,        -99.9997,        -99.9992
         114,        0.941667,       -100.0001,        -99.9993,        -99.9993,        -99.9998,       -100.0000,        -99.9994,       -100.0000,        -99.9989
         115,        0.950000,        -99.9996,        -99.9998,        -99.9996,        -99.9987,       -100.0001,        -99.9992,       -100.0008,        -99.9991
         116,        0.958333,        -99.9999,       -100.0001,       -100.0000,       -100.0004,       -100.0006,        -99.9995,       -100.0000,       -100.0000
         117,        0.966667,        -99.9997,        -99.9997,       -100.0005,       -100.0002,       -100.0000,       -100.0008,       -100.0004,       -100.0005
         118,        0.975000,       -100.0005,       -100.0004,        -99.9999,       -100.0005,        -99.9998,        -99.9988,       -100.0004,       -100.0001
         119,        0.983333,        -99.9997,        -99.9997,        -99.9999,       -100.0007,        -99.9994,        -99.9997,       -100.0003,        -99.9999
         120,        0.991667,       -100.0002,        -99.9997,        -99.9999,       -100.0000,       -100.0000,        -99.9992,       -100.0000,        -99.9995
         121,        1.000000,        -99.9999,       -100.0001,        -99.9997,        -99.9997,        -99.9994,       -100.0005,        -99.9997,       -100.0006
         122,        1.008333,        -99.9998,       -100.0003,       -100.0006,        -99.9999,        -99.9997,       -100.0005,        -99.9994,       -100.0006
         123,        1.016667,        -99.9997,        -99.9995,        -99.9998,       -100.0009,       -100.0002,        -99.9995,       -100.0000,       -100.0002
         124,        1.025000,       -100.0000,        -99.9998,        -99.9994,       -100.0001,        -99.9996,        -99.9998,        -99.9989,        -99.9998
         125,        1.033333,        -99.9997,        -99.9997,        -99.9997,       -100.0003,       -100.0004,       -100.0005,        -99.9997,        -99.9998
         126,        1.041667,       -100.0000,        -99.9995,        -99.9997,       -100.0001,       -100.0004,       -100.0016,        -99.9997,       -100.0002
         127,        1.050000,        -99.9999,        -99.9995,       -100.0000,        -99.9998,       -100.0002,       -100.0000,       -100.0006,        -99.9999
         128,        1.058333,       -100.0005,       -100.0005,       -100.0003,        -99.9997,       -100.0005,       -100.0001,        -99.9994,        -99.9998
         129,        1.066667,       -100.0000,        -99.9999,       -100.0002,       -100.0003,       -100.0003,       -100.0002,       -100.0005,       -100.0002
         130,        1.075000,       -100.0006,       -100.0002,        -99.9995,       -100.0009,        -99.9993,       -100.0002,       -100.0003,       -100.0000
         131,        1.083333,       -100.0002,       -100.0005,        -99.9996,       -100.0007,       -100.0008,        -99.9998,       -100.0001,       -100.0005
         132,        1.091667,        -99.9998,        -99.9998,        -99.9995,       -100.0001,        -99.9994,       -100.0004,       -100.0000,       -100.0004
         133,        1.100000,       -100.0004,       -100.0000,        -99.9996,       -100.0005,        -99.9998,       -100.0000,       -100.0009,        -99.9995
         134,        1.108333,        -99.9997,        -99.9996,        -99.9998,       -100.0000,        -99.9992,       -100.0001,        -99.9990,       -100.0002
         135,        1.116667,       -100.0001,        -99.9996,       -100.0002,       -100.0000,       -100.0001,       -100.0001,       -100.0000,       -100.0000
         136,        1.125000,        -99.9999,        -99.9995,       -100.0001,       -100.0004,       -100.0001,       -100.0007,       -100.0001,        -99.9998
         137,        1.133333,       -100.0003,        -99.9996,       -100.0003,       -100.0005,        -99.9996,        -99.9987,        -99.9998,       -100.0001
         138,        1.141667,       -100.0000,       -100.0003,       -100.0001,        -99.9994,        -99.9997,       -100.0000,       -100.0007,        -99.9999
         139,        1.150000,       -100.0000,       -100.0001,       -100.0001,        -99.9989,       -100.0007,       -100.0004,        -99.9994,       -100.0002
         140,        1.158333,        -99.9999,       -100.0001,       -100.0000,       -100.0009,       -100.0001,        -99.9998,        -99.9994,        -99.9998
         141,        1.166667,       -100.0003,        -99.9995,       -100.0003,        -99.9995,       -100.0001,       -100.0004,       -100.0001,        -99.9999
         142,        1.175000,       -100.0000,       -100.0004,       -100.0003,       -100.0010,        -99.9994,        -99.9997,        -99.9996,        -99.9997
         143,        1.183333,       -100.0003,       -100.0002,        -99.9998,        -99.9997,       -100.0003,        -99.9999,       -100.0003,        -99.9994
         144,        1.191667,       -100.0000,       -100.0005,       -100.0007,       -100.0002,       -100.0011,        -99.9990,        -99.9999,       -100.0002
         145,        1.200000,        -99.9998,        -99.9998,       -100.0006,        -99.9999,       -100.0003,        -99.9998,       -100.0003,        -99.9998
         146,        1.208333,       -100.0004,       -100.0001,        -99.9996,        -99.9999,       -100.0007,        -99.9995,        -99.9994,        -99.9992
         147,        1.216667,       -100.0000,        -99.9997,       -100.0003,        -99.9993,       -100.0002,       -100.0005,       -100.0003,       -100.0008
         148,        1.225000,        -99.9998,       -100.0007,        -99.9997,        -99.9996,       -100.0000,       -100.0004,        -99.9992,        -99.9996
         149,        1.233333,        -99.9998,        -99.9993,       -100.0001,       -100.0003,       -100.0002,       -100.0008,       -100.0009,       -100.0005
         150,        1.241667,        -99.9999,        -99.9989,        -99.9998,       -100.0000,        -99.9999,        -99.9989,       -100.0000,       -100.0000
         151,        1.250000,       -100.0002,       -100.0000,       -100.0001,        -99.9995,       -100.0003,        -99.9998,       -100.0000,       -100.0004
         152,        1.258333,        -99.9998,       -100.0002,       -100.0002,       -100.0005,       -100.0003,        -99.9996,       -100.0005,       -100.0002
         153,        1.266667,       -100.0001,       -100.0005,        -99.9999,        -99.9994,       -100.0002,       -100.0003,       -100.0002,        -99.9998
         154,        1.275000,        -99.9996,       -100.0003,        -99.9999,       -100.0000,       -100.0001,       -100.0002,        -99.9997,       -100.0002
         155,        1.283333,       -100.0001,       -100.0002,        -99.9996,       -100.0000,       -100.0001,        -99.9997,       -100.0010,        -99.9993
         156,        1.291667,        -99.9996,        -99.9995,        -99.9994,        -99.9996,       -100.0003,       -100.0002,       -100.0002,       -100.0001
         157,        1.300000,        -99.9997,        -99.9995,        -99.9992,       -100.0008,       -100.0010,       -100.0003,       -100.0002,       -100.0000
         158,        1.308333,       -100.0001,       -100.0000,        -99.9998,        -99.9999,        -99.9993,        -99.9996,       -100.0005,        -99.9998
         159,        1.316667,        -99.9995,        -99.9994,        -99.9999,        -99.9994,        -99.9998,        -99.9996,       -100.0008,        -99.9993
         160,        1.325000,       -100.0001,       -100.0000,        -99.9996,        -99.9996,       -100.0005,        -99.9996,        -99.9999,        -99.9994
         161,        1.333333,       -100.0006,       -100.0001,       -100.0008,       -100.0000,       -100.0006,       -100.0000,       -100.0002,       -100.0001
         162,        1.341667,        -99.9996,        -99.9997,        -99.9997,        -99.9994,        -99.9999,        -99.9997,       -100.0003,        -99.9996
         163,        1.350000,       -100.0005,       -100.0005,       -100.0003,        -99.9996,       -100.0000,       -100.0002,       -100.0003,       -100.0003
         164,        1.358333,       -100.0003,       -100.0002,        -99.9998,       -100.0008,        -99.9999,        -99.9997,       -100.0009,       -100.0003
         165,        1.366667,       -100.0001,        -99.9993,       -100.0003,       -100.0004,       -100.0006,       -100.0014,        -99.9993,       -100.0002
         166,        1.375000,       -100.0000,       -100.0000,       -100.0002,       -100.0000,       -100.0001,        -99.9998,       -100.0000,        -99.9640
         167,        1.383333,        -99.9998,       -100.0001,       -100.0001,        -99.9993,        -99.9997,        -99.9792,       -100.0010,       -100.0117
         168,        1.391667,       -100.0004,        -99.9999,        -99.9996,       -100.0000,       -100.0001,        -99.9958,       -100.0006,        -99.9847
         169,        1.400000,       -100.0002,       -100.0002,       -100.0001,       -100.0005,       -100.0045,        -99.9878,       -100.0006,        -99.9911
         170,        1.408333,        -99.9997,        -99.9997,       -100.0007,        -99.9998,       -100.0002,        -99.9954,       -100.0002,        -99.9950
         171,        1.416667,       -100.0003,       -100.0002,        -99.9995,        -99.9998,        -99.9998,        -99.9989,       -100.0001,        -99.9982
         172,        1.425000,        -99.9999,       -100.0004,       -100.0010,       -100.0005,        -99.9987,        -99.9985,       -100.0006,        -99.9995
         173,        1.433333,       -100.0001,        -99.9993,       -100.0000,       -100.0008,        -99.9995,       -100.0001,       -100.0004,       -100.0002
         174,        1.441667,        -99.9998,       -100.0003,       -100.0005,       -100.0005,        -99.9992,        -99.9995,        -99.9998,        -99.9994
         175,        1.450000,       -100.0005,        -99.9990,        -99.9999,       -100.0001,        -99.9995,        -99.9989,       -100.0003,        -99.9993
         176,        1.458333,       -100.0001,        -99.9993,        -99.9999,        -99.9998,       -100.0001,        -99.9996,       -100.0007,        -99.9995
         177,        1.466667,        -99.9998,       -100.0002,       -100.0010,       -100.0001,        -99.9999,        -99.9988,       -100.0001,        -99.9995
         178,        1.475000,       -100.0004,        -99.9998,       -100.0004,        -99.9989,       -100.0001,       -100.0006,        -99.9998,        -99.9998
         179,        1.483333,        -99.9996,       -100.0001,        -99.9999,        -99.9997,        -99.9998,       -100.0004,       -100.0007,       -100.0001
         180,        1.491667,       -100.0001,       -100.0002,       -100.0009,       -100.0003,       -100.0001,        -99.9993,       -100.0004,        -99.9995
         181,        1.500000,       -100.0001,       -100.0001,       -100.0006,        -99.9995,       -100.0000,        -99.9999,        -99.9995,       -100.0002
         182,        1.508333,       -100.0001,        -99.9999,        -99.9999,        -99.9998,        -99.9999,        -99.9995,       -100.0001,       -100.0003
         183,        1.516667,       -100.0004,        -99.9998,        -99.9999,        -99.9998,        -99.9999,        -99.9995,       -100.0002,        -99.9998
         184,        1.525000,       -100.0000,        -99.9998,        -99.9994,       -100.0001,       -100.0000,        -99.9999,        -99.9998,       -100.0002
         185,        1.533333,       -100.0002,        -99.9999,        -99.9998,       -100.0001,       -100.0002,        -99.9994,       -100.0003,       -100.0003
         186,        1.541667,        -99.9997,        -99.9998,        -99.9995,        -99.9996,        -99.9999,        -99.9996,        -99.9995,        -99.9996
         187,        1.550000,       -100.0005,        -99.9993,       -100.0000,       -100.0003,       -100.0006,        -99.9999,       -100.0006,       -100.0000
         188,        1.558333,       -100.0001,       -100.0001,       -100.0001,       -100.0007,        -99.9999,        -99.9997,        -99.9997,       -100.0007
         189,        1.566667,       -100.0001,       -100.0000,       -100.0001,       -100.0006,       -100.0001,        -99.9998,        -99.9996,       -100.0001
         190,        1.575000,       -100.0000,        -99.9998,       -100.0002,       -100.0002,        -99.9999,       -100.0008,       -100.0002,        -99.9997
         191,        1.583333,        -99.9998,        -99.9994,       -100.0005,       -100.0000,        -99.9998,        -99.9993,       -100.0004,        -99.9995
         192,        1.591667,        -99.9996,       -100.0002,       -100.0001,       -100.0000,       -100.0005,       -100.0009,       -100.0000,       -100.0002
         193,        1.600000,        -99.9993,        -99.9999,        -99.9996,       -100.0005,       -100.0008,       -100.0003,        -99.9990,        -99.9996
         194,        1.608333,        -99.9997,       -100.0006,       -100.0000,       -100.0002,       -100.0001,        -99.9993,        -99.9998,        -99.9999
         195,        1.616667,       -100.0000,       -100.0003,       -100.0001,        -99.9996,       -100.0003,       -100.0001,       -100.0001,       -100.0004
         196,        1.625000,        -99.9999,        -99.9998,        -99.9997,        -99.9994,        -99.9999,       -100.0006,        -99.9992,       -100.0003
         197,        1.633333,       -100.0004,       -100.0005,        -99.9998,        -99.9999,       -100.0001,        -99.9997,       -100.0002,       -100.0003
         198,        1.641667,        -99.9997,       -100.0002,        -99.9999,        -99.9992,       -100.0007,       -100.0009,       -100.0005,       -100.0000
         199,        1.650000,        -99.9999,       -100.0000,       -100.0007,       -100.0007,       -100.0007,        -99.9995,        -99.9993,       -100.0002
         200,        1.658333,        -99.9995,       -100.0006,       -100.0006,        -99.9994,        -99.9998,        -99.9999,        -99.9994,        -99.9997
         201,        1.666667,       -100.0003,        -99.9996,        -99.9995,       -100.0002,        -99.9998,       -100.0005,        -99.9996,       -100.0001
         202,        1.675000,       -100.0002,        -99.9999,        -99.9999,        -99.9995,        -99.9999,       -100.0000,       -100.0003,       -100.0001
         203,        1.683333,        -99.9998,       -100.0002,       -100.0002,        -99.9997,        -99.9997,        -99.9999,       -100.0003,       -100.0000
         204,        1.691667,        -99.9998,        -99.9998,        -99.9992,        -99.9995,       -100.0005,        -99.9998,       -100.0000,       -100.0000
         205,        1.700000,        -99.9995,       -100.0006,       -100.0001,       -100.0010,        -99.9994,        -99.9998,       -100.0007,       -100.0001
         206,        1.708333,        -99.9997,       -100.0000,       -100.0005,        -99.9994,        -99.9997,       -100.0003,        -99.9993,        -99.9996
         207,        1.716667,       -100.0001,       -100.0001,       -100.0008,        -99.9991,        -99.9997,       -100.0005,       -100.0000,        -99.9997
         208,        1.725000,       -100.0002,        -99.9999,       -100.0001,       -100.0002,       -100.0003,       -100.0006,        -99.9999,        -99.9998
         209,        1.733333,       -100.0002,        -99.9995,       -100.0003,       -100.0002,       -100.0000,        -99.9999,        -99.9990,       -100.0002
