"VanillaC4_009","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_009.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\009\VanillaC4_009_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          1.5395,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.6243,          0.0000
,        0.016667,          1.4082,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.3150,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -7.4958,         -0.0004
,        0.025000,          1.2938,          0.0223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.2300,         -4.3168,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.2988,         -0.0001
,        0.033333,          1.2362,          0.5854,          1.0490,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.1847,         -6.6965,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.5894,          0.0005
,        0.041667,          1.2024,          0.6496,          1.1604,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          1.1639,         -7.6459,         -0.0000,          0.0000,          0.0000,          0.0000,          0.0002,         -8.7416,         -0.0002
,        0.050000,          1.1812,          0.6699,          1.1434,          1.0960,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0000,          1.1458,         -8.1624,         -4.7369,          0.0000,          0.0000,          0.0000,          0.0002,         -8.8392,         -0.0003
,        0.058333,          1.1678,          0.6794,          1.1264,          1.1069,          1.1480,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.1354,         -8.4507,         -6.4198,          0.0000,          0.0000,          0.0000,          0.0001,         -8.8925,          0.0002
,        0.066667,          1.1589,          0.6843,          1.1147,          1.0998,          1.1658,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          1.1287,         -8.6267,         -7.3240,         -0.5455,          0.0000,          0.0000,          0.0000,         -8.9253,         -0.0003
,        0.075000,          1.1526,          0.6869,          1.1054,          1.0914,          1.1562,          0.3650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0003,          0.0001,          1.1241,         -8.7447,         -7.8660,         -4.5090,          0.0000,          0.0000,          0.0001,         -8.9511,          0.0001
,        0.083333,          1.1482,          0.6878,          1.0980,          1.0843,          1.1460,          0.5478,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          1.1209,         -8.8228,         -8.2173,         -6.1004,          0.0000,          0.0000,         -0.0004,         -8.9663,          0.0008
,        0.091667,          1.1449,          0.6886,          1.0931,          1.0789,          1.1378,          0.6120,          0.5137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.1186,         -8.8748,         -8.4469,         -7.0228,         -2.9559,          0.0000,          0.0002,         -8.9751,         -0.0009
,        0.100000,          1.1426,          0.6887,          1.0896,          1.0744,          1.1314,          0.6399,          0.6269,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0000,          1.1170,         -8.9117,         -8.6033,         -7.6085,         -5.1784,          0.0000,          0.0003,         -8.9831,         -0.0001
,        0.108333,          1.1409,          0.6889,          1.0868,          1.0715,          1.1261,          0.6571,          0.6720,          0.5996,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          1.1159,         -8.9372,         -8.7153,         -8.0090,         -6.3884,          0.0000,         -0.0000,         -8.9882,          0.0005
,        0.116667,          1.1398,          0.6890,          1.0846,          1.0691,          1.1219,          0.6681,          0.6978,          0.6958,          0.4308,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.1150,         -8.9547,         -8.7945,         -8.2828,         -7.1510,          0.0000,         -0.0001,         -8.9912,          0.0002
,        0.125000,          1.1389,          0.6890,          1.0831,          1.0671,          1.1192,          0.6749,          0.7145,          0.7385,          0.6985,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          1.1145,         -8.9675,         -8.8507,         -8.4726,         -7.6630,          0.0000,          0.0001,         -8.9937,         -0.0007
,        0.133333,          1.1382,          0.6890,          1.0818,          1.0655,          1.1169,          0.6798,          0.7233,          0.7577,          0.7645,          0.7089,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          1.1140,         -8.9766,         -8.8912,         -8.6124,         -8.0242,         -3.5839,         -0.0003,         -8.9956,          0.0004
,        0.141667,          1.1378,          0.6890,          1.0809,          1.0643,          1.1151,          0.6827,          0.7290,          0.7695,          0.7912,          0.7964,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.1138,         -8.9830,         -8.9206,         -8.7142,         -8.2790,         -5.3470,         -0.0001,         -8.9970,         -0.0003
,        0.150000,          1.1375,          0.6890,          1.0802,          1.0635,          1.1137,          0.6847,          0.7329,          0.7776,          0.8075,          0.8292,          0.0416,          0.0000,          0.0002,          0.0001,          0.0000,          1.1135,         -8.9877,         -8.9418,         -8.7887,         -8.4607,         -6.3999,          0.0001,         -8.9977,         -0.0001
,        0.158333,          1.1372,          0.6890,          1.0797,          1.0627,          1.1126,          0.6861,          0.7358,          0.7826,          0.8184,          0.8497,          0.4133,          0.6846,          0.9086,          0.0002,          0.0000,          1.1133,         -8.9911,         -8.9571,         -8.8433,         -8.5975,         -7.1025,         -2.4725,         -8.9984,          0.0000
,        0.166667,          1.1370,          0.6890,          1.0793,          1.0622,          1.1117,          0.6871,          0.7379,          0.7866,          0.8244,          0.8592,          0.4981,          0.7780,          1.0802,          0.4353,          0.0001,          1.1132,         -8.9934,         -8.9686,         -8.8836,         -8.6990,         -7.5907,         -4.6094,         -8.9987,          0.0002
,        0.175000,          1.1369,          0.6890,          1.0790,          1.0618,          1.1111,          0.6878,          0.7393,          0.7889,          0.8282,          0.8662,          0.5421,          0.8136,          1.1094,          0.7613,          0.2896,          1.1131,         -8.9951,         -8.9768,         -8.9135,         -8.7748,         -7.9472,         -5.8773,         -8.9991,         -2.8641
,        0.183333,          1.1368,          0.6890,          1.0788,          1.0614,          1.1105,          0.6883,          0.7403,          0.7906,          0.8308,          0.8705,          0.5702,          0.8363,          1.1187,          0.8925,          0.5261,          1.1131,         -8.9965,         -8.9828,         -8.9358,         -8.8311,         -8.2062,         -6.7112,         -8.9993,         -4.4728
,        0.191667,          1.1368,          0.6890,          1.0786,          1.0612,          1.1101,          0.6887,          0.7411,          0.7918,          0.8330,          0.8731,          0.5863,          0.8470,          1.1215,          0.9555,          0.8147,          1.1131,         -8.9973,         -8.9875,         -8.9518,         -8.8731,         -8.3958,         -7.2855,         -8.9996,         -6.1699
,        0.200000,          1.1367,          0.6890,          1.0785,          1.0610,          1.1098,          0.6889,          0.7416,          0.7925,          0.8345,          0.8755,          0.5979,          0.8551,          1.1235,          1.0252,          0.8987,          1.1129,         -8.9979,         -8.9907,         -8.9641,         -8.9047,         -8.5392,         -7.7111,         -8.9994,         -6.8413
,        0.208333,          1.1367,          0.6890,          1.0784,          1.0609,          1.1096,          0.6891,          0.7420,          0.7931,          0.8356,          0.8769,          0.6060,          0.8602,          1.1248,          1.0634,          0.9452,          1.1129,         -8.9986,         -8.9930,         -8.9730,         -8.9283,         -8.6493,         -8.0247,         -8.9997,         -7.3019
,        0.216667,          1.1367,          0.6890,          1.0784,          1.0608,          1.1095,          0.6893,          0.7423,          0.7935,          0.8362,          0.8778,          0.6121,          0.8639,          1.1296,          1.0802,          0.9807,          1.1130,         -8.9989,         -8.9951,         -8.9798,         -8.9463,         -8.7328,         -8.2683,         -8.9996,         -7.6827
,        0.225000,          1.1366,          0.6890,          1.0783,          1.0607,          1.1093,          0.6894,          0.7424,          0.7938,          0.8368,          0.8784,          0.6168,          0.8691,          1.1324,          1.0898,          1.0081,          1.1129,         -8.9993,         -8.9963,         -8.9849,         -8.9595,         -8.7965,         -8.4425,         -8.9999,         -7.9812
,        0.233333,          1.1366,          0.6890,          1.0782,          1.0607,          1.1092,          0.6894,          0.7426,          0.7940,          0.8372,          0.8788,          0.6206,          0.8719,          1.1343,          1.0967,          1.0282,          1.1129,         -8.9994,         -8.9975,         -8.9885,         -8.9692,         -8.8446,         -8.5749,         -8.9998,         -8.2088
,        0.241667,          1.1366,          0.6890,          1.0783,          1.0606,          1.1091,          0.6895,          0.7427,          0.7941,          0.8373,          0.8791,          0.6234,          0.8739,          1.1353,          1.1016,          1.0436,          1.1129,         -8.9998,         -8.9977,         -8.9916,         -8.9770,         -8.8818,         -8.6753,         -9.0000,         -8.3899
,        0.250000,          1.1366,          0.6890,          1.0782,          1.0605,          1.1091,          0.6895,          0.7428,          0.7943,          0.8376,          0.8793,          0.6255,          0.8753,          1.1360,          1.1052,          1.0551,          1.1128,         -8.9998,         -8.9982,         -8.9937,         -8.9827,         -8.9100,         -8.7520,         -8.9998,         -8.5304
,        0.258333,          1.1366,          0.6890,          1.0782,          1.0605,          1.1090,          0.6895,          0.7429,          0.7943,          0.8377,          0.8795,          0.6270,          0.8763,          1.1364,          1.1079,          1.0639,          1.1130,         -8.9998,         -8.9988,         -8.9954,         -8.9870,         -8.9316,         -8.8105,         -8.9998,         -8.6392
