"VanillaC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\runs\VanillaC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\results\003\VanillaC4_003_POMM.csv","Maximum (Extracted from Time Series)",          3.0326,          2.8256,          3.1415,          3.1242,          2.8629,          2.6435,          2.4522,          2.2711,          2.1934,          2.2707,          2.1935,          2.2708,          2.4518,          2.4520,          2.4523,          2.8911,          0.0000,          0.0000,          0.0000,          0.0000,         31.4025,         58.5054,          0.0000,         81.9547
"","Time of Maximum",          0.0167,          0.0167,          0.0167,          0.0167,          0.0333,          0.0333,          0.0333,          0.2000,          0.3333,          0.6833,          1.8000,          1.3667,          0.8000,          0.9167,          0.5833,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0167,          0.0000,          0.0167
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,       -121.4613,       -121.4611,       -121.4609,       -121.4609,       -121.4610,       -121.4612,       -121.4626,       -121.4609
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.3000,          1.3667,          1.6167,          1.7833,          1.7500,          1.5000,          1.5833,          1.9000
