"InphaseC4_002","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_002.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\002\InphaseC4_002_POMM.csv","Maximum (Extracted from Time Series)",          1.5324,          0.0386,          0.2556,          0.9889,          1.1909,          0.0000,          0.1988,          0.2259,          0.0248,          0.0926,          0.3130,          0.5878,          0.5354,          0.1526,          0.1813,          1.3921,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0009,          0.0000,          0.0013
"","Time of Maximum",          0.0167,          2.4667,          4.1750,          5.0417,          0.3083,          0.0000,          4.6917,          5.7833,          0.6417,          4.2917,          4.8500,          1.9917,          1.7083,          3.4333,          5.8750,          0.1500,          0.0000,          0.0000,          0.0000,          0.0000,          0.4750,          0.1500,          0.0000,          0.2583
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.0009,         -2.0001,         -2.0010,         -2.0002,         -2.0010,         -2.0003,         -2.0005,         -2.0009
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.0083,          4.5917,          5.2083,          4.2667,          2.1250,          2.6083,          3.2417,          3.6333
