"InphaseC4_015 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_015.tcf]","Time (h)","Q 2 [InphaseC4_015]","Q 3 [InphaseC4_015]","Q 4 [InphaseC4_015]","Q 5 [InphaseC4_015]","Q 6 [InphaseC4_015]","Q 7 [InphaseC4_015]","Q 1 [InphaseC4_015]","Q  8 [InphaseC4_015]"
         210,        1.741667,        -39.9996,        -39.9998,        -40.0001,        -40.0009,        -40.0001,        -39.9999,        -40.0004,        -39.9997
         211,        1.750000,        -39.9997,        -40.0002,        -39.9993,        -39.9995,        -39.9999,        -40.0000,        -40.0001,        -39.9990
         212,        1.758333,        -39.9999,        -39.9995,        -39.9994,        -40.0005,        -39.9997,        -39.9999,        -40.0003,        -39.9999
         213,        1.766667,        -40.0001,        -39.9999,        -39.9994,        -40.0004,        -39.9997,        -40.0000,        -39.9998,        -39.9994
         214,        1.775000,        -40.0006,        -40.0000,        -39.9996,        -39.9998,        -39.9999,        -39.9997,        -40.0000,        -39.9999
         215,        1.783333,        -39.9997,        -40.0001,        -39.9998,        -40.0002,        -39.9992,        -39.9997,        -39.9999,        -40.0003
         216,        1.791667,        -40.0003,        -39.9998,        -39.9998,        -40.0005,        -40.0009,        -40.0000,        -39.9996,        -39.9992
         217,        1.800000,        -39.9997,        -40.0002,        -39.9997,        -39.9999,        -40.0001,        -40.0005,        -39.9997,        -39.9998
         218,        1.808333,        -40.0002,        -40.0001,        -39.9999,        -39.9996,        -39.9992,        -39.9999,        -40.0002,        -39.9999
         219,        1.816667,        -39.9997,        -40.0003,        -40.0005,        -39.9995,        -39.9999,        -39.9998,        -39.9999,        -39.9998
         220,        1.825000,        -40.0001,        -39.9999,        -40.0003,        -40.0004,        -39.9999,        -39.9999,        -40.0003,        -39.9999
         221,        1.833333,        -39.9998,        -39.9997,        -39.9998,        -40.0001,        -39.9996,        -40.0000,        -40.0001,        -39.9999
         222,        1.841667,        -40.0005,        -39.9996,        -39.9996,        -40.0003,        -39.9995,        -40.0000,        -40.0001,        -40.0001
         223,        1.850000,        -39.9994,        -39.9998,        -39.9997,        -39.9997,        -40.0001,        -39.9999,        -40.0002,        -39.9998
         224,        1.858333,        -39.9997,        -40.0000,        -40.0003,        -40.0000,        -39.9996,        -39.9998,        -40.0002,        -39.9993
         225,        1.866667,        -40.0002,        -40.0000,        -39.9998,        -40.0003,        -39.9997,        -40.0001,        -40.0001,        -39.9999
         226,        1.875000,        -40.0004,        -39.9999,        -39.9997,        -40.0004,        -40.0008,        -40.0002,        -39.9998,        -39.9999
         227,        1.883333,        -40.0004,        -40.0001,        -39.9998,        -40.0000,        -40.0000,        -39.9995,        -39.9999,        -40.0003
         228,        1.891667,        -39.9999,        -39.9999,        -39.9999,        -40.0000,        -39.9998,        -40.0000,        -40.0002,        -40.0000
         229,        1.900000,        -40.0000,        -39.9999,        -40.0004,        -40.0000,        -39.9996,        -39.9998,        -39.9998,        -40.0000
         230,        1.908333,        -39.9994,        -40.0003,        -39.9997,        -39.9999,        -40.0007,        -39.9999,        -40.0000,        -39.9995
         231,        1.916667,        -39.9999,        -40.0003,        -40.0004,        -39.9999,        -39.9991,        -39.9996,        -40.0000,        -40.0003
         232,        1.925000,        -40.0003,        -40.0001,        -39.9998,        -40.0004,        -40.0003,        -40.0000,        -39.9996,        -39.9998
         233,        1.933333,        -40.0003,        -40.0003,        -39.9996,        -40.0000,        -40.0007,        -40.0001,        -40.0001,        -39.9999
         234,        1.941667,        -40.0000,        -39.9998,        -39.9998,        -40.0003,        -39.9992,        -40.0001,        -39.9995,        -39.9997
         235,        1.950000,        -39.9999,        -39.9998,        -40.0005,        -40.0003,        -39.9994,        -40.0001,        -39.9999,        -39.9994
         236,        1.958333,        -39.9998,        -39.9998,        -39.9999,        -39.9997,        -40.0007,        -39.9998,        -40.0000,        -39.9999
         237,        1.966667,        -40.0002,        -39.9999,        -40.0005,        -40.0003,        -39.9999,        -40.0000,        -39.9997,        -40.0009
         238,        1.975000,        -40.0008,        -39.9997,        -40.0002,        -39.9996,        -40.0008,        -40.0000,        -39.9999,        -39.9994
         239,        1.983333,        -40.0001,        -39.9998,        -40.0006,        -39.9999,        -39.9998,        -39.9998,        -39.9996,        -39.9997
         240,        1.991667,        -39.9998,        -40.0003,        -39.9998,        -40.0004,        -40.0005,        -40.0003,        -40.0004,        -40.0001
         241,        2.000000,        -39.9993,        -40.0000,        -40.0002,        -39.9999,        -40.0002,        -40.0004,        -40.0003,        -39.9997
         242,        2.008333,        -39.9995,        -39.9998,        -40.0001,        -39.9996,        -40.0000,        -39.9999,        -39.9999,        -39.9999
         243,        2.016667,        -39.9993,        -40.0002,        -40.0004,        -40.0000,        -39.9999,        -40.0003,        -40.0000,        -39.9997
         244,        2.025000,        -40.0002,        -40.0001,        -40.0000,        -39.9998,        -40.0000,        -40.0001,        -39.9999,        -39.9994
         245,        2.033333,        -40.0003,        -39.9998,        -39.9999,        -39.9997,        -39.9998,        -40.0002,        -39.9999,        -40.0002
         246,        2.041667,        -40.0000,        -40.0000,        -40.0004,        -39.9997,        -40.0003,        -40.0001,        -40.0002,        -40.0010
         247,        2.050000,        -40.0004,        -39.9998,        -40.0008,        -39.9999,        -39.9999,        -39.9999,        -40.0000,        -39.9999
         248,        2.058333,        -39.9998,        -40.0002,        -39.9999,        -40.0001,        -40.0005,        -39.9995,        -40.0002,        -39.9998
         249,        2.066667,        -39.9995,        -39.9996,        -40.0008,        -39.9999,        -39.9999,        -40.0002,        -39.9998,        -40.0003
         250,        2.075000,        -40.0002,        -40.0000,        -40.0005,        -40.0001,        -40.0007,        -40.0000,        -40.0001,        -40.0002
         251,        2.083333,        -40.0005,        -40.0000,        -40.0001,        -39.9999,        -39.9994,        -40.0000,        -40.0001,        -40.0005
         252,        2.091667,        -39.9997,        -39.9997,        -40.0000,        -40.0002,        -39.9998,        -40.0001,        -39.9999,        -40.0005
         253,        2.100000,        -40.0003,        -39.9996,        -39.9992,        -40.0000,        -39.9996,        -39.9999,        -40.0000,        -39.9999
         254,        2.108333,        -39.9998,        -39.9999,        -40.0002,        -39.9996,        -40.0004,        -39.9999,        -40.0001,        -40.0005
         255,        2.116667,        -40.0004,        -40.0000,        -40.0007,        -39.9998,        -39.9996,        -39.9996,        -39.9999,        -40.0000
         256,        2.125000,        -40.0008,        -39.9998,        -40.0005,        -39.9999,        -39.9991,        -39.9999,        -39.9999,        -40.0003
         257,        2.133333,        -39.9999,        -40.0002,        -39.9998,        -39.9997,        -39.9994,        -40.0000,        -39.9999,        -40.0001
         258,        2.141667,        -40.0004,        -40.0002,        -39.9999,        -39.9998,        -39.9995,        -40.0003,        -39.9999,        -39.9997
         259,        2.150000,        -39.9998,        -40.0002,        -40.0007,        -40.0004,        -39.9995,        -39.9997,        -40.0004,        -40.0004
         260,        2.158333,        -40.0003,        -40.0000,        -40.0004,        -39.9997,        -40.0005,        -39.9999,        -40.0000,        -40.0005
         261,        2.166667,        -39.9998,        -39.9996,        -40.0001,        -40.0004,        -40.0004,        -39.9999,        -39.9999,        -40.0000
         262,        2.175000,        -40.0003,        -40.0000,        -39.9994,        -40.0002,        -39.9996,        -40.0001,        -39.9999,        -39.9999
         263,        2.183333,        -40.0008,        -39.9997,        -39.9998,        -40.0002,        -40.0004,        -40.0001,        -39.9999,        -40.0005
         264,        2.191667,        -39.9997,        -40.0001,        -40.0005,        -40.0005,        -39.9993,        -40.0000,        -39.9999,        -40.0010
         265,        2.200000,        -40.0008,        -40.0003,        -40.0007,        -40.0001,        -39.9997,        -40.0000,        -40.0000,        -39.9998
         266,        2.208333,        -40.0005,        -40.0005,        -40.0000,        -39.9998,        -39.9995,        -39.9997,        -39.9999,        -40.0000
         267,        2.216667,        -39.9995,        -40.0003,        -40.0007,        -40.0002,        -39.9994,        -40.0002,        -39.9999,        -39.9997
         268,        2.225000,        -40.0007,        -39.9997,        -40.0002,        -40.0000,        -40.0003,        -39.9998,        -39.9998,        -40.0006
         269,        2.233333,        -40.0007,        -40.0000,        -39.9998,        -40.0002,        -40.0001,        -39.9999,        -40.0006,        -39.9994
         270,        2.241667,        -40.0001,        -40.0004,        -40.0002,        -40.0002,        -40.0005,        -39.9999,        -40.0003,        -40.0002
         271,        2.250000,        -40.0000,        -40.0003,        -39.9997,        -40.0001,        -40.0002,        -40.0002,        -40.0005,        -40.0001
         272,        2.258333,        -40.0006,        -39.9995,        -40.0008,        -40.0003,        -40.0000,        -40.0001,        -40.0000,        -39.9992
         273,        2.266667,        -40.0004,        -40.0001,        -39.9999,        -39.9997,        -40.0000,        -40.0001,        -40.0002,        -40.0003
         274,        2.275000,        -40.0003,        -40.0002,        -39.9998,        -39.9996,        -39.9995,        -40.0002,        -39.9997,        -39.9996
         275,        2.283333,        -39.9999,        -40.0001,        -39.9998,        -40.0001,        -39.9998,        -40.0002,        -39.9998,        -40.0002
         276,        2.291667,        -39.9998,        -40.0001,        -39.9994,        -40.0001,        -39.9999,        -40.0000,        -40.0000,        -40.0002
         277,        2.300000,        -39.9999,        -39.9998,        -39.9994,        -39.9998,        -40.0007,        -39.9999,        -39.9999,        -40.0003
         278,        2.308333,        -40.0001,        -40.0002,        -40.0001,        -39.9998,        -39.9995,        -39.9999,        -39.9998,        -39.9995
         279,        2.316667,        -39.9996,        -40.0001,        -40.0005,        -40.0002,        -39.9994,        -40.0002,        -40.0003,        -40.0004
         280,        2.325000,        -40.0006,        -39.9997,        -39.9999,        -39.9998,        -40.0004,        -40.0003,        -40.0001,        -40.0007
         281,        2.333333,        -39.9999,        -40.0000,        -39.9995,        -40.0008,        -39.9999,        -39.9999,        -40.0000,        -39.9997
         282,        2.341667,        -39.9999,        -40.0000,        -40.0005,        -40.0004,        -40.0003,        -40.0006,        -40.0003,        -39.9997
         283,        2.350000,        -40.0006,        -40.0006,        -40.0000,        -40.0002,        -40.0004,        -40.0001,        -39.9999,        -40.0001
         284,        2.358333,        -39.9999,        -39.9998,        -40.0003,        -40.0007,        -39.9997,        -40.0003,        -40.0001,        -39.9999
         285,        2.366667,        -39.9997,        -40.0000,        -40.0005,        -39.9993,        -40.0002,        -40.0005,        -39.9999,        -40.0004
         286,        2.375000,        -40.0002,        -39.9999,        -39.9999,        -40.0003,        -40.0005,        -40.0004,        -40.0001,        -40.0003
         287,        2.383333,        -39.9998,        -40.0001,        -39.9998,        -40.0002,        -39.9996,        -40.0000,        -40.0003,        -39.9997
         288,        2.391667,        -39.9999,        -39.9999,        -39.9999,        -39.9995,        -40.0003,        -39.9999,        -39.9997,        -40.0002
         289,        2.400000,        -40.0002,        -40.0001,        -39.9995,        -40.0005,        -40.0003,        -40.0002,        -40.0003,        -39.9999
         290,        2.408333,        -39.9995,        -40.0002,        -40.0002,        -40.0001,        -39.9998,        -40.0001,        -39.9999,        -40.0003
         291,        2.416667,        -39.9999,        -40.0000,        -40.0000,        -40.0002,        -40.0001,        -39.9997,        -40.0001,        -40.0000
         292,        2.425000,        -39.9996,        -40.0001,        -40.0000,        -40.0006,        -40.0000,        -40.0001,        -40.0001,        -39.9996
         293,        2.433333,        -40.0001,        -40.0001,        -39.9999,        -40.0001,        -40.0000,        -40.0002,        -39.9998,        -40.0003
         294,        2.441667,        -40.0004,        -40.0003,        -40.0006,        -39.9997,        -40.0009,        -39.9998,        -40.0002,        -40.0000
         295,        2.450000,        -39.9998,        -40.0000,        -39.9999,        -39.9992,        -40.0003,        -39.9999,        -40.0003,        -39.9998
         296,        2.458333,        -39.9996,        -40.0000,        -39.9998,        -40.0005,        -40.0003,        -40.0001,        -40.0001,        -40.0002
         297,        2.466667,        -39.9998,        -40.0001,        -40.0001,        -39.9996,        -40.0001,        -39.9999,        -40.0004,        -39.9997
         298,        2.475000,        -39.9998,        -40.0002,        -39.9996,        -39.9999,        -40.0002,        -39.9998,        -40.0003,        -40.0000
         299,        2.483333,        -39.9998,        -39.9999,        -40.0006,        -40.0002,        -39.9996,        -39.9999,        -40.0001,        -40.0001
         300,        2.491667,        -40.0000,        -40.0001,        -39.9996,        -39.9998,        -39.9996,        -39.9998,        -40.0000,        -40.0003
         301,        2.500000,        -39.9998,        -39.9997,        -40.0001,        -39.9998,        -40.0007,        -40.0002,        -39.9995,        -39.9995
         302,        2.508333,        -39.9999,        -39.9998,        -40.0000,        -39.9993,        -39.9998,        -39.9998,        -40.0000,        -39.9994
         303,        2.516667,        -40.0001,        -40.0000,        -40.0002,        -40.0001,        -40.0000,        -39.9997,        -39.9999,        -40.0007
         304,        2.525000,        -40.0001,        -39.9997,        -39.9999,        -39.9998,        -40.0002,        -40.0001,        -39.9999,        -40.0001
         305,        2.533333,        -39.9999,        -39.9997,        -40.0002,        -39.9998,        -39.9999,        -39.9995,        -39.9999,        -39.9992
         306,        2.541667,        -39.9993,        -40.0001,        -40.0001,        -40.0003,        -39.9999,        -39.9999,        -39.9998,        -39.9998
         307,        2.550000,        -40.0000,        -40.0001,        -39.9999,        -39.9995,        -40.0008,        -39.9998,        -39.9999,        -39.9999
         308,        2.558333,        -40.0003,        -40.0000,        -40.0000,        -40.0001,        -40.0000,        -40.0000,        -39.9999,        -40.0001
         309,        2.566667,        -40.0004,        -40.0001,        -40.0004,        -39.9998,        -40.0002,        -40.0001,        -40.0000,        -40.0004
         310,        2.575000,        -40.0003,        -40.0001,        -40.0001,        -40.0002,        -40.0004,        -39.9998,        -40.0000,        -40.0003
         311,        2.583333,        -40.0000,        -39.9998,        -40.0003,        -39.9994,        -40.0000,        -40.0001,        -40.0004,        -40.0000
         312,        2.591667,        -40.0000,        -40.0000,        -40.0001,        -39.9999,        -40.0001,        -40.0000,        -39.9998,        -40.0007
         313,        2.600000,        -39.9998,        -39.9996,        -40.0001,        -39.9996,        -39.9997,        -39.9998,        -40.0001,        -40.0006
         314,        2.608333,        -39.9997,        -40.0000,        -39.9992,        -39.9998,        -39.9998,        -40.0003,        -39.9997,        -39.9994
         315,        2.616667,        -39.9997,        -39.9998,        -40.0008,        -40.0003,        -40.0002,        -40.0000,        -39.9999,        -40.0007
         316,        2.625000,        -39.9997,        -39.9999,        -39.9993,        -40.0002,        -39.9999,        -40.0000,        -39.9999,        -40.0000
         317,        2.633333,        -40.0001,        -40.0002,        -39.9998,        -40.0000,        -40.0002,        -39.9998,        -40.0002,        -40.0004
         318,        2.641667,        -40.0003,        -40.0004,        -40.0004,        -40.0002,        -40.0006,        -40.0000,        -40.0000,        -39.9998
         319,        2.650000,        -39.9998,        -40.0001,        -39.9995,        -39.9999,        -39.9999,        -40.0001,        -40.0002,        -40.0004
         320,        2.658333,        -40.0001,        -39.9997,        -39.9998,        -39.9996,        -40.0005,        -39.9999,        -40.0001,        -40.0005
         321,        2.666667,        -40.0002,        -40.0004,        -40.0006,        -40.0000,        -40.0006,        -39.9998,        -40.0001,        -39.9992
         322,        2.675000,        -39.9998,        -39.9999,        -40.0002,        -39.9995,        -40.0001,        -40.0001,        -39.9999,        -40.0001
         323,        2.683333,        -40.0000,        -40.0003,        -40.0002,        -39.9997,        -40.0002,        -40.0001,        -40.0000,        -39.9995
         324,        2.691667,        -40.0005,        -39.9994,        -39.9996,        -39.9995,        -40.0004,        -39.9998,        -40.0000,        -39.9999
         325,        2.700000,        -40.0003,        -40.0000,        -39.9993,        -39.9999,        -39.9991,        -40.0000,        -40.0002,        -40.0000
         326,        2.708333,        -40.0001,        -39.9997,        -39.9998,        -40.0002,        -39.9995,        -40.0003,        -39.9999,        -39.9990
         327,        2.716667,        -40.0003,        -39.9998,        -39.9998,        -40.0001,        -40.0000,        -39.9999,        -40.0000,        -39.9992
         328,        2.725000,        -39.9993,        -40.0001,        -40.0009,        -40.0003,        -40.0005,        -40.0001,        -40.0003,        -39.9995
         329,        2.733333,        -39.9997,        -40.0003,        -40.0010,        -40.0000,        -39.9998,        -40.0000,        -39.9998,        -39.9995
         330,        2.741667,        -39.9993,        -40.0000,        -39.9992,        -39.9998,        -39.9996,        -39.9999,        -40.0003,        -40.0000
         331,        2.750000,        -40.0000,        -40.0003,        -39.9992,        -40.0001,        -40.0007,        -39.9999,        -39.9997,        -39.9998
         332,        2.758333,        -40.0004,        -39.9994,        -39.9999,        -39.9996,        -39.9996,        -39.9999,        -39.9998,        -40.0002
         333,        2.766667,        -40.0003,        -39.9998,        -40.0003,        -39.9998,        -40.0001,        -40.0000,        -39.9997,        -39.9996
         334,        2.775000,        -40.0002,        -40.0002,        -40.0002,        -40.0001,        -40.0002,        -40.0001,        -40.0000,        -40.0001
         335,        2.783333,        -40.0001,        -40.0003,        -40.0002,        -39.9995,        -40.0008,        -40.0000,        -40.0002,        -40.0003
         336,        2.791667,        -40.0002,        -39.9999,        -40.0000,        -39.9998,        -39.9999,        -39.9999,        -39.9998,        -40.0007
         337,        2.800000,        -39.9995,        -39.9998,        -40.0001,        -40.0002,        -40.0001,        -39.9997,        -40.0001,        -39.9997
         338,        2.808333,        -39.9999,        -40.0000,        -40.0002,        -40.0001,        -39.9995,        -39.9998,        -40.0002,        -39.9998
         339,        2.816667,        -40.0001,        -40.0002,        -40.0001,        -40.0005,        -40.0002,        -39.9997,        -40.0002,        -39.9996
         340,        2.825000,        -40.0000,        -40.0000,        -40.0002,        -40.0000,        -40.0001,        -40.0000,        -40.0000,        -39.9997
         341,        2.833333,        -40.0002,        -40.0001,        -40.0002,        -39.9993,        -39.9995,        -40.0001,        -40.0005,        -39.9997
         342,        2.841667,        -39.9998,        -39.9999,        -39.9994,        -40.0006,        -39.9998,        -40.0001,        -40.0002,        -40.0000
         343,        2.850000,        -39.9996,        -40.0002,        -40.0003,        -39.9996,        -40.0009,        -40.0001,        -40.0001,        -39.9997
         344,        2.858333,        -40.0005,        -40.0004,        -39.9998,        -40.0001,        -39.9999,        -40.0003,        -40.0001,        -40.0006
         345,        2.866667,        -40.0000,        -40.0002,        -40.0004,        -39.9998,        -40.0001,        -40.0000,        -40.0000,        -39.9996
         346,        2.875000,        -39.9996,        -40.0001,        -40.0002,        -39.9997,        -39.9997,        -40.0001,        -40.0002,        -39.9998
         347,        2.883333,        -40.0004,        -39.9996,        -39.9997,        -40.0002,        -40.0000,        -40.0003,        -39.9999,        -40.0002
         348,        2.891667,        -40.0003,        -39.9999,        -39.9999,        -39.9997,        -40.0003,        -40.0002,        -40.0002,        -39.9998
         349,        2.900000,        -40.0003,        -39.9998,        -39.9998,        -39.9999,        -39.9990,        -40.0003,        -40.0000,        -40.0000
         350,        2.908333,        -40.0003,        -40.0004,        -40.0000,        -40.0000,        -40.0006,        -39.9999,        -39.9999,        -39.9999
         351,        2.916667,        -40.0001,        -40.0002,        -40.0001,        -39.9994,        -40.0000,        -39.9998,        -40.0005,        -40.0007
         352,        2.925000,        -40.0007,        -40.0002,        -40.0000,        -40.0008,        -39.9999,        -40.0001,        -40.0001,        -40.0004
         353,        2.933333,        -40.0002,        -39.9998,        -40.0002,        -39.9998,        -39.9997,        -39.9999,        -40.0003,        -39.9999
         354,        2.941667,        -39.9999,        -39.9997,        -39.9999,        -39.9999,        -39.9995,        -39.9995,        -40.0003,        -39.9998
         355,        2.950000,        -40.0003,        -40.0001,        -40.0003,        -40.0003,        -40.0001,        -40.0000,        -40.0002,        -40.0003
         356,        2.958333,        -39.9996,        -39.9994,        -40.0001,        -40.0001,        -40.0005,        -39.9998,        -39.9999,        -40.0002
         357,        2.966667,        -39.9997,        -40.0001,        -39.9992,        -40.0003,        -40.0000,        -39.9999,        -39.9996,        -39.9995
         358,        2.975000,        -40.0003,        -39.9997,        -40.0008,        -39.9998,        -39.9997,        -40.0000,        -40.0001,        -39.9997
         359,        2.983333,        -40.0003,        -39.9998,        -40.0002,        -39.9999,        -40.0014,        -40.0001,        -40.0000,        -40.0003
         360,        2.991667,        -40.0001,        -40.0000,        -39.9997,        -39.9998,        -40.0002,        -39.9999,        -40.0001,        -39.9999
         361,        3.000000,        -40.0007,        -40.0002,        -39.9993,        -40.0008,        -40.0001,        -40.0000,        -40.0002,        -39.9997
         362,        3.008333,        -40.0000,        -40.0000,        -39.9998,        -40.0000,        -40.0005,        -40.0002,        -40.0003,        -39.9994
         363,        3.016667,        -39.9994,        -39.9997,        -39.9994,        -40.0000,        -39.9998,        -40.0000,        -40.0003,        -40.0013
         364,        3.025000,        -39.9994,        -40.0006,        -40.0001,        -39.9996,        -39.9995,        -39.9997,        -40.0001,        -40.0004
         365,        3.033333,        -40.0000,        -40.0000,        -39.9997,        -39.9999,        -40.0000,        -39.9998,        -39.9999,        -39.9997
         366,        3.041667,        -40.0000,        -40.0002,        -40.0009,        -39.9994,        -40.0000,        -39.9999,        -39.9998,        -40.0007
         367,        3.050000,        -39.9996,        -39.9997,        -40.0001,        -40.0000,        -39.9993,        -40.0003,        -39.9999,        -40.0001
         368,        3.058333,        -39.9996,        -39.9997,        -39.9997,        -40.0007,        -39.9997,        -40.0000,        -40.0005,        -39.9994
         369,        3.066667,        -40.0009,        -40.0000,        -40.0002,        -40.0008,        -39.9997,        -40.0002,        -39.9999,        -39.9995
         370,        3.075000,        -39.9995,        -40.0004,        -39.9996,        -39.9997,        -39.9998,        -39.9996,        -40.0000,        -40.0004
         371,        3.083333,        -40.0000,        -40.0004,        -39.9998,        -39.9998,        -40.0006,        -40.0000,        -40.0001,        -39.9998
         372,        3.091667,        -40.0004,        -39.9998,        -39.9999,        -39.9999,        -40.0004,        -39.9997,        -40.0003,        -40.0002
         373,        3.100000,        -40.0004,        -40.0002,        -40.0005,        -40.0007,        -39.9994,        -39.9998,        -40.0002,        -39.9996
         374,        3.108333,        -40.0004,        -39.9996,        -40.0000,        -40.0003,        -40.0001,        -39.9998,        -39.9998,        -39.9996
         375,        3.116667,        -40.0002,        -39.9996,        -40.0006,        -40.0007,        -39.9996,        -40.0001,        -39.9999,        -40.0004
         376,        3.125000,        -39.9999,        -40.0000,        -40.0001,        -40.0002,        -39.9998,        -40.0003,        -40.0000,        -40.0005
         377,        3.133333,        -40.0002,        -39.9999,        -39.9998,        -40.0000,        -40.0004,        -40.0001,        -39.9997,        -39.9994
         378,        3.141667,        -39.9999,        -40.0002,        -39.9995,        -39.9999,        -40.0002,        -39.9996,        -39.9998,        -39.9999
         379,        3.150000,        -39.9998,        -40.0001,        -40.0003,        -39.9995,        -39.9997,        -39.9998,        -40.0001,        -40.0003
         380,        3.158333,        -39.9999,        -40.0001,        -39.9998,        -40.0001,        -40.0005,        -39.9999,        -39.9999,        -39.9998
         381,        3.166667,        -40.0000,        -40.0003,        -39.9997,        -40.0002,        -40.0004,        -40.0000,        -39.9996,        -40.0002
         382,        3.175000,        -40.0004,        -39.9997,        -39.9998,        -39.9998,        -39.9999,        -40.0002,        -39.9998,        -40.0002
         383,        3.183333,        -39.9999,        -40.0001,        -40.0002,        -40.0006,        -40.0005,        -39.9998,        -40.0000,        -39.9995
         384,        3.191667,        -39.9999,        -40.0001,        -40.0001,        -39.9999,        -40.0001,        -40.0000,        -39.9999,        -40.0002
         385,        3.200000,        -40.0000,        -40.0001,        -40.0006,        -39.9998,        -40.0006,        -40.0000,        -40.0002,        -40.0002
         386,        3.208333,        -39.9999,        -40.0000,        -39.9990,        -40.0002,        -40.0001,        -40.0002,        -39.9998,        -40.0001
         387,        3.216667,        -39.9998,        -39.9997,        -40.0006,        -39.9996,        -39.9999,        -40.0002,        -40.0001,        -40.0006
         388,        3.225000,        -40.0001,        -40.0000,        -39.9998,        -40.0001,        -39.9997,        -39.9999,        -40.0005,        -39.9996
         389,        3.233333,        -39.9998,        -39.9997,        -40.0003,        -40.0000,        -40.0001,        -40.0004,        -39.9994,        -40.0001
         390,        3.241667,        -40.0001,        -40.0001,        -40.0006,        -39.9999,        -39.9999,        -40.0002,        -40.0001,        -39.9999
         391,        3.250000,        -39.9998,        -40.0000,        -40.0006,        -39.9998,        -39.9998,        -40.0001,        -40.0001,        -39.9994
         392,        3.258333,        -40.0003,        -40.0001,        -39.9996,        -39.9999,        -39.9997,        -40.0001,        -40.0003,        -40.0001
         393,        3.266667,        -40.0004,        -40.0000,        -39.9994,        -39.9999,        -40.0003,        -40.0004,        -40.0000,        -39.9994
         394,        3.275000,        -39.9999,        -39.9996,        -40.0000,        -39.9995,        -40.0002,        -39.9997,        -40.0000,        -40.0001
         395,        3.283333,        -40.0001,        -40.0001,        -39.9996,        -40.0002,        -39.9999,        -39.9999,        -40.0003,        -40.0004
         396,        3.291667,        -39.9995,        -40.0000,        -40.0000,        -40.0001,        -39.9994,        -40.0002,        -40.0002,        -40.0003
         397,        3.300000,        -40.0001,        -40.0004,        -39.9999,        -39.9996,        -39.9998,        -40.0001,        -40.0006,        -39.9997
         398,        3.308333,        -39.9999,        -39.9997,        -40.0000,        -39.9999,        -39.9999,        -40.0001,        -40.0001,        -40.0000
         399,        3.316667,        -40.0003,        -39.9999,        -40.0002,        -40.0002,        -39.9994,        -40.0000,        -39.9998,        -40.0000
         400,        3.325000,        -39.9995,        -39.9997,        -39.9998,        -40.0000,        -39.9998,        -40.0002,        -40.0000,        -40.0001
         401,        3.333333,        -40.0001,        -39.9999,        -40.0000,        -39.9992,        -40.0004,        -39.9998,        -40.0001,        -40.0004
         402,        3.341667,        -40.0000,        -40.0000,        -39.9994,        -40.0000,        -40.0002,        -40.0000,        -39.9999,        -39.9997
         403,        3.350000,        -40.0001,        -39.9999,        -39.9997,        -40.0000,        -40.0005,        -40.0002,        -40.0004,        -40.0000
         404,        3.358333,        -40.0000,        -40.0005,        -40.0003,        -39.9997,        -40.0005,        -40.0001,        -39.9996,        -39.9998
         405,        3.366667,        -40.0002,        -40.0002,        -40.0000,        -40.0003,        -40.0003,        -39.9998,        -40.0001,        -40.0013
         406,        3.375000,        -39.9997,        -39.9998,        -39.9994,        -40.0002,        -39.9996,        -40.0001,        -40.0000,        -40.0004
         407,        3.383333,        -40.0000,        -39.9998,        -40.0001,        -40.0004,        -40.0011,        -39.9998,        -40.0000,        -40.0007
         408,        3.391667,        -39.9994,        -39.9999,        -40.0004,        -40.0002,        -40.0000,        -40.0002,        -39.9996,        -39.9994
         409,        3.400000,        -39.9996,        -39.9999,        -39.9994,        -40.0003,        -40.0001,        -40.0001,        -40.0002,        -39.9999
         410,        3.408333,        -39.9998,        -40.0004,        -40.0007,        -39.9995,        -39.9998,        -40.0003,        -39.9995,        -39.9996
         411,        3.416667,        -40.0003,        -40.0003,        -39.9998,        -40.0001,        -39.9999,        -39.9998,        -39.9998,        -39.9997
         412,        3.425000,        -40.0003,        -39.9999,        -39.9999,        -40.0004,        -40.0001,        -39.9999,        -40.0000,        -40.0002
         413,        3.433333,        -39.9995,        -40.0003,        -39.9995,        -39.9998,        -40.0002,        -40.0001,        -39.9996,        -39.9996
         414,        3.441667,        -39.9999,        -40.0002,        -39.9998,        -39.9997,        -40.0005,        -40.0005,        -40.0003,        -40.0001
         415,        3.450000,        -39.9998,        -40.0004,        -40.0003,        -40.0003,        -40.0002,        -39.9997,        -40.0000,        -39.9999
         416,        3.458333,        -39.9999,        -40.0000,        -40.0002,        -40.0004,        -40.0000,        -39.9999,        -40.0005,        -40.0006
         417,        3.466667,        -40.0000,        -39.9999,        -40.0002,        -39.9999,        -40.0004,        -40.0000,        -40.0003,        -40.0001
         418,        3.475000,        -39.9997,        -40.0002,        -39.9998,        -39.9999,        -39.9996,        -40.0003,        -40.0003,        -39.9997
         419,        3.483333,        -40.0001,        -40.0002,        -39.9999,        -40.0001,        -40.0002,        -39.9998,        -40.0002,        -39.9996
         420,        3.491667,        -40.0010,        -40.0001,        -40.0004,        -40.0005,        -39.9994,        -39.9996,        -40.0002,        -39.9998
         421,        3.500000,        -40.0001,        -39.9999,        -40.0003,        -40.0003,        -40.0002,        -40.0003,        -39.9999,        -39.9999
