"InphaseC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_019.tcf]","Time (h)","Q 2 [InphaseC4_019]","Q 3 [InphaseC4_019]","Q 4 [InphaseC4_019]","Q 5 [InphaseC4_019]","Q 6 [InphaseC4_019]","Q 7 [InphaseC4_019]","Q 1 [InphaseC4_019]","Q  8 [InphaseC4_019]"
          44,        0.358333,        -79.9995,        -79.9995,        -79.9995,        -80.0003,        -79.9999,        -79.9996,        -79.9999,        -80.0000
          45,        0.366667,        -80.0007,        -80.0000,        -80.0003,        -80.0000,        -80.0002,        -79.9994,        -79.9970,        -79.9998
          46,        0.375000,        -80.0009,        -80.0000,        -79.9998,        -79.9995,        -79.9993,        -79.9996,        -79.9992,        -79.9996
          47,        0.383333,        -80.0005,        -80.0001,        -79.9999,        -80.0010,        -80.0000,        -80.0002,        -80.0022,        -80.0004
          48,        0.391667,        -79.9989,        -80.0002,        -79.9996,        -79.9999,        -80.0005,        -79.9995,        -79.9996,        -79.9999
          49,        0.400000,        -80.0003,        -80.0003,        -80.0002,        -80.0005,        -79.9991,        -80.0005,        -80.0015,        -80.0007
          50,        0.408333,        -79.9988,        -80.0004,        -79.9998,        -79.9997,        -79.9990,        -79.9999,        -79.9999,        -79.9999
          51,        0.416667,        -80.0001,        -80.0004,        -79.9995,        -79.9994,        -79.9998,        -80.0003,        -79.9996,        -80.0002
          52,        0.425000,        -80.0011,        -80.0004,        -79.9998,        -80.0000,        -79.9997,        -80.0000,        -79.9982,        -80.0006
          53,        0.433333,        -80.0004,        -79.9996,        -80.0001,        -80.0002,        -80.0007,        -80.0002,        -79.9988,        -79.9998
          54,        0.441667,        -80.0006,        -80.0002,        -79.9997,        -80.0001,        -80.0005,        -80.0001,        -80.0003,        -80.0000
          55,        0.450000,        -80.0011,        -79.9999,        -80.0001,        -79.9995,        -79.9998,        -79.9995,        -79.9993,        -79.9997
          56,        0.458333,        -79.9994,        -80.0002,        -79.9996,        -79.9996,        -79.9999,        -80.0009,        -80.0014,        -80.0004
          57,        0.466667,        -80.0010,        -80.0000,        -80.0008,        -79.9997,        -79.9997,        -80.0006,        -79.9973,        -80.0003
          58,        0.475000,        -79.9999,        -79.9997,        -80.0000,        -80.0006,        -79.9999,        -80.0001,        -79.9989,        -79.9998
          59,        0.483333,        -79.9991,        -79.9998,        -80.0004,        -79.9996,        -80.0003,        -79.9981,        -80.0017,        -79.9810
          60,        0.491667,        -79.9987,        -79.9999,        -80.0001,        -80.0003,        -79.9999,        -79.9984,        -79.9972,        -79.9965
          61,        0.500000,        -79.9993,        -79.9998,        -79.9995,        -79.9997,        -80.0002,        -80.0031,        -80.0023,        -79.9876
          62,        0.508333,        -80.0002,        -80.0003,        -80.0005,        -80.0000,        -80.0010,        -79.9943,        -80.0015,        -79.9924
          63,        0.516667,        -79.9994,        -80.0001,        -79.9997,        -80.0002,        -79.9998,        -79.9971,        -80.0004,        -79.9971
          64,        0.525000,        -79.9986,        -79.9999,        -80.0003,        -80.0003,        -80.0000,        -79.9996,        -79.9990,        -79.9993
          65,        0.533333,        -80.0007,        -80.0003,        -80.0001,        -79.9998,        -79.9998,        -79.9990,        -79.9981,        -80.0005
          66,        0.541667,        -79.9992,        -79.9996,        -80.0007,        -80.0003,        -79.9995,        -79.9996,        -80.0008,        -79.9996
          67,        0.550000,        -80.0002,        -79.9999,        -79.9994,        -79.9997,        -79.9998,        -79.9994,        -79.9974,        -80.0003
          68,        0.558333,        -80.0000,        -79.9995,        -80.0007,        -79.9999,        -79.9997,        -79.9995,        -79.9994,        -79.9997
          69,        0.566667,        -79.9998,        -80.0003,        -79.9997,        -79.9996,        -80.0002,        -79.9995,        -79.9980,        -80.0001
          70,        0.575000,        -80.0002,        -80.0000,        -79.9997,        -79.9992,        -79.9993,        -79.9999,        -79.9990,        -79.9994
          71,        0.583333,        -79.9997,        -79.9998,        -80.0001,        -79.9997,        -80.0006,        -80.0004,        -80.0014,        -80.0004
          72,        0.591667,        -80.0004,        -79.9999,        -80.0004,        -80.0006,        -79.9998,        -79.9996,        -80.0010,        -80.0001
          73,        0.600000,        -79.9989,        -80.0003,        -79.9998,        -79.9998,        -80.0004,        -80.0006,        -79.9994,        -80.0001
          74,        0.608333,        -79.9986,        -80.0001,        -80.0000,        -80.0001,        -80.0004,        -79.9998,        -79.9978,        -79.9993
          75,        0.616667,        -79.9997,        -80.0000,        -80.0003,        -79.9994,        -79.9996,        -79.9995,        -80.0004,        -79.9999
          76,        0.625000,        -80.0011,        -79.9996,        -79.9994,        -79.9999,        -80.0007,        -80.0001,        -80.0009,        -79.9997
          77,        0.633333,        -80.0002,        -79.9998,        -80.0001,        -80.0003,        -79.9992,        -79.9998,        -80.0000,        -80.0000
          78,        0.641667,        -79.9990,        -80.0003,        -79.9999,        -80.0008,        -79.9994,        -80.0004,        -79.9999,        -80.0003
          79,        0.650000,        -79.9998,        -79.9995,        -79.9994,        -80.0000,        -79.9994,        -80.0005,        -79.9999,        -79.9997
          80,        0.658333,        -80.0013,        -80.0001,        -80.0006,        -79.9997,        -79.9999,        -79.9998,        -79.9990,        -80.0003
          81,        0.666667,        -79.9998,        -79.9994,        -79.9998,        -79.9991,        -80.0001,        -79.9993,        -80.0023,        -79.9997
          82,        0.675000,        -80.0006,        -79.9998,        -80.0001,        -79.9998,        -80.0002,        -79.9993,        -80.0007,        -79.9998
          83,        0.683333,        -79.9998,        -80.0001,        -79.9995,        -79.9996,        -79.9997,        -79.9999,        -80.0003,        -80.0002
          84,        0.691667,        -79.9994,        -80.0002,        -80.0001,        -79.9999,        -80.0002,        -80.0002,        -80.0008,        -79.9999
          85,        0.700000,        -79.9985,        -79.9997,        -79.9997,        -80.0004,        -79.9992,        -79.9997,        -79.9985,        -80.0003
          86,        0.708333,        -79.9989,        -80.0003,        -80.0000,        -79.9999,        -79.9996,        -80.0006,        -80.0010,        -80.0005
          87,        0.716667,        -80.0003,        -79.9996,        -80.0002,        -80.0008,        -79.9998,        -79.9997,        -79.9984,        -80.0002
          88,        0.725000,        -80.0013,        -80.0002,        -80.0012,        -79.9998,        -80.0003,        -79.9990,        -80.0031,        -80.0001
          89,        0.733333,        -80.0012,        -80.0004,        -79.9995,        -80.0004,        -80.0006,        -80.0002,        -80.0042,        -79.9998
          90,        0.741667,        -80.0010,        -80.0003,        -80.0002,        -79.9998,        -80.0006,        -79.9997,        -79.9981,        -79.9998
          91,        0.750000,        -79.9994,        -79.9996,        -79.9996,        -80.0001,        -79.9998,        -79.9995,        -80.0016,        -80.0002
          92,        0.758333,        -79.9997,        -79.9998,        -79.9997,        -80.0001,        -80.0006,        -80.0005,        -80.0014,        -80.0000
          93,        0.766667,        -80.0007,        -80.0001,        -79.9996,        -79.9997,        -79.9999,        -80.0002,        -79.9986,        -79.9997
          94,        0.775000,        -79.9996,        -80.0004,        -79.9993,        -79.9999,        -79.9998,        -79.9997,        -79.9946,        -79.9997
          95,        0.783333,        -80.0001,        -79.9998,        -79.9997,        -79.9993,        -80.0003,        -80.0001,        -80.0035,        -80.0001
          96,        0.791667,        -80.0004,        -79.9998,        -79.9997,        -79.9997,        -80.0001,        -79.9999,        -80.0036,        -80.0003
          97,        0.800000,        -80.0014,        -79.9993,        -80.0004,        -80.0005,        -80.0003,        -79.9995,        -80.0031,        -80.0005
          98,        0.808333,        -80.0013,        -80.0001,        -79.9997,        -80.0002,        -79.9995,        -79.9995,        -80.0028,        -79.9996
          99,        0.816667,        -80.0014,        -80.0001,        -79.9999,        -79.9992,        -80.0000,        -79.9996,        -80.0002,        -79.9995
         100,        0.825000,        -79.9993,        -80.0002,        -80.0000,        -79.9993,        -79.9994,        -80.0005,        -79.9976,        -79.9998
         101,        0.833333,        -79.9986,        -79.9998,        -80.0000,        -79.9996,        -80.0003,        -79.9999,        -80.0010,        -79.9992
         102,        0.841667,        -80.0004,        -79.9999,        -79.9999,        -79.9998,        -80.0006,        -79.9997,        -79.9966,        -79.9994
         103,        0.850000,        -79.9989,        -79.9994,        -80.0003,        -79.9999,        -79.9999,        -80.0010,        -80.0011,        -79.9996
         104,        0.858333,        -79.9993,        -79.9999,        -79.9997,        -80.0002,        -79.9998,        -79.9997,        -79.9986,        -80.0001
         105,        0.866667,        -79.9998,        -79.9990,        -79.9998,        -80.0003,        -80.0003,        -79.9995,        -80.0006,        -80.0003
         106,        0.875000,        -80.0001,        -80.0002,        -79.9993,        -79.9996,        -79.9998,        -79.9997,        -80.0000,        -80.0005
         107,        0.883333,        -79.9994,        -79.9997,        -80.0003,        -80.0002,        -79.9994,        -79.9993,        -80.0015,        -80.0003
         108,        0.891667,        -79.9990,        -80.0002,        -80.0006,        -79.9994,        -80.0002,        -80.0004,        -79.9993,        -79.9996
         109,        0.900000,        -79.9997,        -80.0004,        -79.9988,        -79.9999,        -79.9995,        -80.0007,        -79.9978,        -79.9997
         110,        0.908333,        -79.9985,        -79.9999,        -80.0004,        -79.9997,        -79.9999,        -79.9997,        -79.9955,        -80.0004
         111,        0.916667,        -79.9995,        -80.0001,        -79.9999,        -80.0000,        -80.0000,        -80.0006,        -79.9984,        -80.0000
         112,        0.925000,        -80.0009,        -80.0002,        -80.0001,        -79.9991,        -80.0002,        -79.9992,        -80.0048,        -80.0001
         113,        0.933333,        -80.0009,        -80.0001,        -79.9998,        -79.9998,        -80.0006,        -79.9994,        -80.0012,        -80.0003
         114,        0.941667,        -80.0005,        -79.9999,        -80.0002,        -80.0004,        -80.0006,        -80.0002,        -79.9997,        -80.0001
         115,        0.950000,        -79.9987,        -79.9997,        -80.0003,        -80.0009,        -80.0001,        -79.9994,        -79.9984,        -80.0008
         116,        0.958333,        -79.9991,        -79.9997,        -79.9997,        -80.0001,        -80.0004,        -80.0002,        -80.0006,        -80.0003
         117,        0.966667,        -80.0015,        -79.9998,        -80.0005,        -79.9990,        -80.0002,        -80.0001,        -80.0011,        -80.0001
         118,        0.975000,        -80.0017,        -79.9998,        -80.0012,        -79.9998,        -79.9999,        -79.9996,        -80.0021,        -79.9999
         119,        0.983333,        -80.0003,        -79.9989,        -79.9992,        -79.9997,        -79.9997,        -80.0013,        -80.0017,        -80.0002
         120,        0.991667,        -80.0017,        -80.0003,        -79.9996,        -80.0002,        -80.0005,        -79.9997,        -79.9997,        -79.9998
         121,        1.000000,        -80.0007,        -80.0004,        -80.0005,        -80.0001,        -79.9993,        -80.0002,        -79.9972,        -80.0004
         122,        1.008333,        -79.9996,        -80.0008,        -80.0007,        -80.0003,        -80.0010,        -79.9994,        -79.9975,        -79.9406
         123,        1.016667,        -80.0001,        -80.0002,        -80.0009,        -80.0001,        -80.0004,        -79.9756,        -79.9987,        -80.0161
         124,        1.025000,        -80.0007,        -80.0002,        -80.0000,        -79.9998,        -79.9993,        -79.9983,        -80.0029,        -79.9672
         125,        1.033333,        -80.0013,        -80.0001,        -80.0003,        -80.0002,        -80.0023,        -79.9863,        -80.0022,        -79.9844
         126,        1.041667,        -80.0006,        -80.0006,        -80.0003,        -79.9996,        -80.0001,        -79.9939,        -80.0011,        -79.9927
         127,        1.050000,        -79.9997,        -80.0000,        -80.0000,        -80.0007,        -80.0008,        -79.9977,        -80.0019,        -79.9984
         128,        1.058333,        -80.0007,        -80.0009,        -80.0000,        -80.0003,        -79.9994,        -79.9980,        -80.0010,        -80.0004
         129,        1.066667,        -80.0001,        -80.0005,        -80.0000,        -80.0009,        -79.9983,        -80.0005,        -80.0011,        -79.9995
         130,        1.075000,        -80.0000,        -80.0004,        -79.9993,        -79.9997,        -79.9994,        -79.9996,        -80.0005,        -80.0000
         131,        1.083333,        -79.9997,        -79.9995,        -80.0003,        -80.0005,        -79.9998,        -79.9995,        -79.9994,        -79.9999
         132,        1.091667,        -79.9991,        -80.0002,        -79.9998,        -80.0004,        -80.0001,        -80.0000,        -79.9991,        -79.9994
         133,        1.100000,        -79.9997,        -80.0006,        -79.9998,        -79.9996,        -79.9998,        -80.0000,        -79.9983,        -80.0001
         134,        1.108333,        -79.9986,        -80.0001,        -79.9998,        -79.9994,        -79.9998,        -79.9998,        -79.9967,        -79.9997
         135,        1.116667,        -79.9997,        -79.9996,        -79.9998,        -79.9996,        -79.9995,        -79.9998,        -80.0004,        -80.0002
         136,        1.125000,        -80.0017,        -79.9993,        -80.0000,        -79.9998,        -79.9995,        -80.0000,        -80.0013,        -80.0004
         137,        1.133333,        -80.0012,        -80.0007,        -79.9995,        -79.9999,        -80.0000,        -79.9994,        -80.0011,        -79.9996
         138,        1.141667,        -80.0010,        -80.0002,        -80.0005,        -80.0006,        -80.0000,        -79.9995,        -80.0030,        -79.9999
         139,        1.150000,        -80.0007,        -80.0000,        -80.0000,        -80.0007,        -80.0003,        -79.9993,        -79.9988,        -80.0006
         140,        1.158333,        -80.0003,        -80.0001,        -79.9994,        -79.9999,        -80.0001,        -80.0004,        -79.9974,        -80.0000
         141,        1.166667,        -79.9996,        -80.0002,        -80.0000,        -80.0003,        -80.0005,        -79.9997,        -79.9994,        -80.0006
         142,        1.175000,        -79.9997,        -80.0002,        -80.0002,        -79.9999,        -80.0003,        -79.9999,        -79.9981,        -80.0003
         143,        1.183333,        -79.9998,        -80.0003,        -79.9998,        -80.0002,        -80.0000,        -80.0002,        -80.0009,        -80.0005
         144,        1.191667,        -79.9988,        -80.0003,        -80.0002,        -80.0002,        -80.0000,        -80.0005,        -80.0019,        -79.9998
         145,        1.200000,        -79.9998,        -80.0005,        -80.0000,        -80.0004,        -79.9991,        -79.9996,        -80.0020,        -80.0008
         146,        1.208333,        -80.0005,        -79.9997,        -80.0000,        -80.0001,        -79.9999,        -79.9999,        -80.0036,        -79.9997
         147,        1.216667,        -80.0007,        -80.0002,        -80.0002,        -80.0005,        -80.0000,        -79.9988,        -79.9992,        -80.0001
         148,        1.225000,        -79.9993,        -80.0005,        -80.0003,        -79.9992,        -79.9997,        -79.9994,        -79.9998,        -80.0002
         149,        1.233333,        -80.0001,        -80.0000,        -80.0001,        -80.0002,        -79.9998,        -79.9994,        -80.0006,        -80.0000
         150,        1.241667,        -80.0011,        -80.0003,        -80.0003,        -80.0006,        -80.0003,        -80.0001,        -79.9982,        -79.9997
         151,        1.250000,        -79.9994,        -80.0008,        -80.0003,        -79.9998,        -80.0003,        -79.9994,        -79.9974,        -79.9999
         152,        1.258333,        -80.0008,        -80.0004,        -80.0005,        -80.0006,        -79.9999,        -80.0000,        -80.0005,        -79.9998
         153,        1.266667,        -80.0010,        -80.0000,        -80.0000,        -80.0001,        -80.0002,        -79.9991,        -80.0019,        -80.0002
         154,        1.275000,        -80.0006,        -79.9996,        -79.9996,        -79.9995,        -80.0008,        -80.0001,        -80.0003,        -80.0002
         155,        1.283333,        -79.9995,        -79.9992,        -79.9999,        -79.9995,        -79.9999,        -80.0004,        -80.0006,        -80.0004
         156,        1.291667,        -79.9995,        -80.0000,        -80.0000,        -80.0001,        -79.9999,        -80.0000,        -79.9995,        -80.0002
         157,        1.300000,        -80.0011,        -80.0000,        -79.9996,        -80.0003,        -79.9995,        -79.9998,        -80.0020,        -79.9995
         158,        1.308333,        -80.0000,        -79.9999,        -79.9997,        -80.0001,        -80.0002,        -80.0000,        -79.9991,        -79.9997
         159,        1.316667,        -80.0001,        -79.9999,        -80.0000,        -80.0006,        -80.0009,        -79.9995,        -80.0019,        -80.0002
         160,        1.325000,        -80.0004,        -80.0003,        -80.0000,        -79.9996,        -80.0004,        -79.9994,        -79.9969,        -80.0004
         161,        1.333333,        -79.9987,        -80.0005,        -79.9995,        -80.0007,        -80.0001,        -80.0007,        -79.9967,        -79.9997
         162,        1.341667,        -79.9999,        -79.9997,        -79.9994,        -80.0002,        -80.0004,        -80.0000,        -80.0012,        -79.9993
         163,        1.350000,        -80.0012,        -80.0000,        -80.0002,        -80.0007,        -80.0002,        -80.0010,        -79.9990,        -80.0003
         164,        1.358333,        -80.0006,        -80.0001,        -80.0004,        -79.9997,        -80.0003,        -80.0002,        -79.9990,        -79.9996
         165,        1.366667,        -80.0008,        -80.0001,        -79.9999,        -80.0004,        -80.0003,        -80.0009,        -80.0031,        -80.0000
         166,        1.375000,        -80.0006,        -79.9997,        -80.0003,        -79.9995,        -80.0002,        -80.0004,        -79.9993,        -79.9996
         167,        1.383333,        -80.0007,        -79.9997,        -80.0005,        -80.0000,        -80.0002,        -80.0004,        -80.0036,        -80.0005
         168,        1.391667,        -79.9989,        -79.9994,        -80.0001,        -80.0005,        -79.9997,        -80.0002,        -79.9985,        -80.0000
         169,        1.400000,        -79.9982,        -80.0005,        -80.0000,        -80.0002,        -79.9998,        -79.9999,        -79.9975,        -79.9997
         170,        1.408333,        -79.9995,        -80.0000,        -79.9995,        -79.9992,        -80.0009,        -79.9999,        -79.9994,        -79.9996
         171,        1.416667,        -80.0009,        -79.9995,        -80.0007,        -79.9999,        -80.0006,        -80.0008,        -79.9998,        -80.0001
         172,        1.425000,        -79.9998,        -79.9989,        -79.9997,        -80.0002,        -79.9996,        -79.9989,        -79.9994,        -80.0000
         173,        1.433333,        -80.0005,        -80.0000,        -79.9999,        -79.9996,        -79.9998,        -79.9992,        -80.0022,        -79.9995
         174,        1.441667,        -80.0005,        -80.0002,        -79.9998,        -80.0001,        -80.0006,        -79.9991,        -79.9993,        -80.0003
         175,        1.450000,        -80.0002,        -79.9997,        -79.9996,        -79.9999,        -79.9995,        -79.9998,        -79.9986,        -79.9997
         176,        1.458333,        -80.0010,        -79.9997,        -80.0004,        -80.0001,        -80.0002,        -80.0003,        -80.0018,        -80.0004
         177,        1.466667,        -79.9991,        -80.0006,        -80.0006,        -80.0007,        -80.0003,        -80.0010,        -79.9991,        -79.9996
         178,        1.475000,        -79.9990,        -80.0002,        -79.9994,        -80.0005,        -80.0009,        -80.0003,        -80.0002,        -79.9996
         179,        1.483333,        -80.0003,        -80.0003,        -80.0000,        -79.9997,        -80.0005,        -80.0002,        -79.9978,        -80.0004
         180,        1.491667,        -80.0000,        -79.9995,        -79.9999,        -79.9999,        -79.9996,        -79.9988,        -79.9968,        -79.9994
         181,        1.500000,        -79.9996,        -79.9995,        -79.9999,        -80.0006,        -80.0007,        -79.9999,        -79.9982,        -80.0001
         182,        1.508333,        -79.9992,        -79.9996,        -80.0009,        -79.9994,        -80.0005,        -79.9995,        -79.9982,        -80.0004
         183,        1.516667,        -80.0003,        -79.9997,        -79.9998,        -79.9996,        -80.0002,        -79.9999,        -80.0016,        -80.0004
         184,        1.525000,        -79.9991,        -80.0004,        -79.9998,        -80.0001,        -80.0002,        -80.0000,        -79.9981,        -79.9999
         185,        1.533333,        -80.0000,        -80.0002,        -80.0006,        -79.9993,        -80.0000,        -79.9996,        -79.9998,        -80.0005
         186,        1.541667,        -79.9991,        -79.9999,        -79.9997,        -80.0009,        -80.0001,        -79.9981,        -79.9982,        -79.9333
         187,        1.550000,        -80.0006,        -79.9992,        -80.0003,        -80.0005,        -79.9995,        -80.0040,        -79.9995,        -79.9912
         188,        1.558333,        -80.0007,        -79.9998,        -80.0005,        -79.9999,        -80.0006,        -80.0132,        -80.0057,        -79.9708
         189,        1.566667,        -79.9992,        -80.0006,        -79.9993,        -80.0000,        -80.0035,        -79.9814,        -79.9976,        -79.9776
         190,        1.575000,        -80.0004,        -80.0003,        -80.0000,        -80.0005,        -80.0008,        -79.9933,        -80.0001,        -79.9905
         191,        1.583333,        -80.0003,        -79.9999,        -80.0004,        -79.9994,        -80.0001,        -79.9973,        -79.9974,        -79.9983
         192,        1.591667,        -79.9993,        -79.9996,        -80.0004,        -80.0003,        -79.9981,        -79.9990,        -80.0001,        -80.0004
         193,        1.600000,        -79.9994,        -79.9997,        -80.0004,        -79.9998,        -79.9982,        -79.9999,        -80.0018,        -80.0001
         194,        1.608333,        -80.0018,        -80.0002,        -80.0001,        -80.0003,        -79.9990,        -79.9986,        -80.0025,        -80.0001
         195,        1.616667,        -80.0007,        -80.0001,        -80.0000,        -79.9990,        -79.9990,        -79.9987,        -80.0004,        -79.9995
         196,        1.625000,        -80.0010,        -80.0004,        -80.0003,        -79.9997,        -79.9996,        -80.0001,        -79.9992,        -79.9993
         197,        1.633333,        -80.0003,        -80.0003,        -80.0003,        -79.9995,        -79.9998,        -80.0004,        -79.9982,        -79.9999
         198,        1.641667,        -79.9987,        -80.0007,        -79.9998,        -80.0004,        -80.0009,        -80.0000,        -79.9976,        -80.0002
         199,        1.650000,        -79.9998,        -79.9999,        -80.0000,        -79.9990,        -79.9999,        -80.0002,        -80.0006,        -79.9992
         200,        1.658333,        -80.0017,        -80.0001,        -79.9992,        -80.0006,        -79.9994,        -79.9990,        -80.0017,        -80.0010
         201,        1.666667,        -80.0007,        -79.9999,        -79.9999,        -79.9993,        -80.0001,        -80.0001,        -80.0008,        -79.9995
         202,        1.675000,        -80.0001,        -80.0000,        -79.9994,        -79.9996,        -79.9998,        -80.0007,        -79.9997,        -79.9995
         203,        1.683333,        -80.0003,        -80.0004,        -80.0002,        -80.0001,        -80.0007,        -79.9998,        -80.0018,        -79.9998
         204,        1.691667,        -80.0001,        -80.0000,        -80.0003,        -79.9994,        -79.9996,        -79.9997,        -80.0024,        -79.9994
         205,        1.700000,        -80.0010,        -80.0000,        -80.0004,        -79.9998,        -79.9998,        -80.0000,        -80.0039,        -80.0005
         206,        1.708333,        -80.0007,        -79.9996,        -79.9998,        -79.9997,        -79.9994,        -79.9998,        -79.9995,        -79.9997
         207,        1.716667,        -79.9997,        -80.0006,        -79.9997,        -79.9992,        -80.0004,        -79.9998,        -79.9998,        -79.9997
         208,        1.725000,        -80.0015,        -79.9999,        -80.0002,        -80.0000,        -80.0002,        -79.9997,        -79.9977,        -80.0003
         209,        1.733333,        -79.9994,        -80.0000,        -79.9995,        -80.0000,        -80.0001,        -80.0010,        -80.0004,        -79.9998
