"OutphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_006.tcf]","Time (h)","Q 2 [OutphaseC4_006]","Q 3 [OutphaseC4_006]","Q 4 [OutphaseC4_006]","Q 5 [OutphaseC4_006]","Q 6 [OutphaseC4_006]","Q 7 [OutphaseC4_006]","Q 1 [OutphaseC4_006]","Q  8 [OutphaseC4_006]"
          28,        0.225000,         -5.9320,         -2.9199,         -0.3157,          0.0000,          0.0000,          0.0000,         -5.9643,          0.0000
          29,        0.233333,         -5.9436,         -3.0668,         -0.5573,          0.0000,          0.0000,          0.0000,         -5.9675,          0.0000
          30,        0.241667,         -5.9624,         -3.2132,         -0.8341,         -0.0001,          0.0000,          0.0000,         -5.9966,          0.0000
          31,        0.250000,         -5.9620,         -3.3888,         -1.1349,         -0.4478,          0.0000,          0.0000,         -5.9640,          0.0000
          32,        0.258333,         -5.9768,         -3.5479,         -1.4522,         -0.8561,          0.0000,          0.0000,         -5.9854,          0.0000
          33,        0.266667,         -5.9815,         -3.7318,         -1.7759,         -1.1924,          0.0000,          0.0000,         -5.9743,          0.0000
          34,        0.275000,         -5.9840,         -3.9051,         -2.0982,         -1.4214,          0.0000,          0.0000,         -5.9909,          0.0000
          35,        0.283333,         -5.9934,         -4.0671,         -2.4189,         -1.6391,          0.0000,          0.0000,         -6.0228,          0.0000
          36,        0.291667,         -5.9851,         -4.2462,         -2.7224,         -1.8492,          0.0000,          0.0000,         -5.9774,          0.0000
          37,        0.300000,         -5.9947,         -4.3902,         -3.0167,         -2.0282,          0.0000,          0.0000,         -6.0005,          0.0000
          38,        0.308333,         -5.9956,         -4.5451,         -3.2932,         -2.2224,          0.0000,          0.0000,         -5.9780,          0.0000
          39,        0.316667,         -5.9950,         -4.6722,         -3.5498,         -2.3790,          0.0000,          0.0000,         -6.0000,          0.0000
          40,        0.325000,         -6.0011,         -4.8043,         -3.7913,         -2.5371,          0.0000,          0.0000,         -6.0303,          0.0000
          41,        0.333333,         -5.9911,         -4.9324,         -4.0091,         -2.6773,          0.0000,          0.0000,         -5.9808,          0.0000
          42,        0.341667,         -5.9997,         -5.0280,         -4.2154,         -2.8000,          0.0000,          0.0000,         -6.0047,          0.0000
          43,        0.350000,         -5.9995,         -5.1416,         -4.3981,         -2.9068,          0.0000,          0.0000,         -5.9809,          0.0000
          44,        0.358333,         -5.9986,         -5.2208,         -4.5688,         -3.0014,          0.0000,          0.0000,         -6.0045,          0.0000
          45,        0.366667,         -6.0039,         -5.3053,         -4.7210,         -3.1107,          0.0000,          0.0000,         -6.0314,          0.0000
          46,        0.375000,         -5.9924,         -5.3896,         -4.8563,         -3.1975,          0.0000,          0.0000,         -5.9796,          0.0000
          47,        0.383333,         -6.0007,         -5.4390,         -4.9847,         -3.2774,          0.0000,          0.0000,         -6.0019,          0.0000
          48,        0.391667,         -6.0006,         -5.5178,         -5.0922,         -3.3599,          0.0000,          0.0000,         -5.9838,          0.0000
          49,        0.400000,         -5.9995,         -5.5581,         -5.1956,         -3.4196,          0.0000,          0.0000,         -6.0078,          0.0000
          50,        0.408333,         -6.0052,         -5.6119,         -5.2831,         -3.4850,          0.0000,          0.0000,         -6.0336,          0.0000
          51,        0.416667,         -5.9927,         -5.6643,         -5.3622,         -3.5688,          0.0000,          0.0000,         -5.9740,          0.0000
          52,        0.425000,         -6.0008,         -5.6853,         -5.4372,         -3.6483,         -0.0001,          0.0000,         -5.9996,          0.0000
          53,        0.433333,         -6.0002,         -5.7399,         -5.4962,         -3.7460,         -0.0006,          0.0000,         -5.9864,          0.0000
          54,        0.441667,         -5.9996,         -5.7524,         -5.5571,         -3.8307,         -0.3387,          0.0000,         -6.0109,          0.0000
          55,        0.450000,         -6.0061,         -5.7875,         -5.6057,         -3.9449,         -0.5932,          0.0000,         -6.0347,          0.0000
          56,        0.458333,         -5.9928,         -5.8170,         -5.6500,         -4.0531,         -0.8706,          0.0000,         -5.9693,          0.0000
          57,        0.466667,         -6.0009,         -5.8238,         -5.6928,         -4.1926,         -1.1671,          0.0000,         -6.0004,          0.0000
          58,        0.475000,         -5.9997,         -5.8626,         -5.7236,         -4.2979,         -1.4767,          0.0000,         -5.9910,          0.0000
          59,        0.483333,         -5.9995,         -5.8608,         -5.7604,         -4.4170,         -1.7901,          0.0000,         -6.0129,          0.0000
          60,        0.491667,         -6.0070,         -5.8849,         -5.7846,         -4.5421,         -2.0982,          0.0000,         -6.0337,          0.0000
          61,        0.500000,         -5.9931,         -5.9021,         -5.8093,         -4.6454,         -2.4060,          0.0000,         -5.9647,          0.0000
          62,        0.508333,         -6.0006,         -5.8990,         -5.8337,         -4.7632,         -2.7001,          0.0000,         -6.0008,          0.0000
          63,        0.516667,         -5.9991,         -5.9292,         -5.8486,         -4.8723,         -2.9810,          0.0000,         -5.9949,          0.0000
          64,        0.525000,         -5.9999,         -5.9214,         -5.8704,         -4.9718,         -3.2478,          0.0000,         -6.0145,          0.0000
          65,        0.533333,         -6.0070,         -5.9367,         -5.8832,         -5.0644,         -3.4999,         -0.0272,         -6.0303,          0.0000
          66,        0.541667,         -5.9938,         -5.9490,         -5.8964,         -5.1500,         -3.7344,         -0.0787,         -5.9591,          0.0000
          67,        0.550000,         -6.0008,         -5.9425,         -5.9107,         -5.2338,         -3.9499,         -0.1366,         -6.0009,          0.0000
          68,        0.558333,         -5.9984,         -5.9659,         -5.9171,         -5.3058,         -4.1501,         -0.2041,         -6.0028,          0.0000
          69,        0.566667,         -5.9995,         -5.9537,         -5.9309,         -5.3766,         -4.3322,         -0.2721,         -6.0173,          0.0000
          70,        0.575000,         -6.0069,         -5.9654,         -5.9363,         -5.4429,         -4.5010,         -0.3417,         -6.0246,          0.0000
          71,        0.583333,         -5.9944,         -5.9755,         -5.9438,         -5.4941,         -4.6534,         -0.4115,         -5.9555,          0.0000
          72,        0.591667,         -6.0010,         -5.9654,         -5.9523,         -5.5529,         -4.7923,         -0.4724,         -6.0007,          0.0000
          73,        0.600000,         -5.9975,         -5.9860,         -5.9545,         -5.5948,         -4.9184,         -0.5626,         -6.0103,          0.0000
          74,        0.608333,         -5.9994,         -5.9716,         -5.9635,         -5.6378,         -5.0313,         -0.6413,         -6.0201,          0.0000
          75,        0.616667,         -6.0063,         -5.9825,         -5.9653,         -5.6775,         -5.1352,         -0.7407,         -6.0167,          0.0000
          76,        0.625000,         -5.9954,         -5.9870,         -5.9697,         -5.7064,         -5.2265,         -0.8375,         -5.9541,          0.0000
          77,        0.633333,         -6.0011,         -5.9782,         -5.9748,         -5.7461,         -5.3097,         -0.9674,         -6.0026,          0.0000
          78,        0.641667,         -5.9971,         -5.9976,         -5.9747,         -5.7661,         -5.3837,         -1.1292,         -6.0183,         -0.0001
          79,        0.650000,         -5.9992,         -5.9826,         -5.9811,         -5.7951,         -5.4499,         -1.3196,         -6.0214,         -0.1812
          80,        0.658333,         -6.0061,         -5.9911,         -5.9807,         -5.8170,         -5.5086,         -1.5372,         -6.0102,         -0.4313
          81,        0.666667,         -5.9966,         -5.9931,         -5.9837,         -5.8329,         -5.5405,         -1.7616,         -5.9518,         -0.6947
          82,        0.675000,         -6.0010,         -5.9858,         -5.9868,         -5.8583,         -5.5674,         -2.0135,         -6.0056,         -0.9823
          83,        0.683333,         -5.9964,         -6.0021,         -5.9854,         -5.8679,         -5.5925,         -2.2641,         -6.0267,         -1.2762
          84,        0.691667,         -5.9987,         -5.9870,         -5.9906,         -5.8856,         -5.6169,         -2.5186,         -6.0191,         -1.5884
          85,        0.700000,         -6.0056,         -5.9959,         -5.9890,         -5.8990,         -5.6473,         -2.7718,         -6.0007,         -1.8969
          86,        0.708333,         -5.9974,         -5.9960,         -5.9911,         -5.9065,         -5.6719,         -3.0221,         -5.9504,         -2.2045
          87,        0.716667,         -6.0011,         -5.9891,         -5.9932,         -5.9211,         -5.6959,         -3.2641,         -6.0101,         -2.5050
          88,        0.725000,         -5.9963,         -6.0046,         -5.9914,         -5.9271,         -5.7207,         -3.4911,         -6.0345,         -2.7920
          89,        0.733333,         -5.9989,         -5.9912,         -5.9953,         -5.9357,         -5.7443,         -3.7099,         -6.0188,         -3.0652
          90,        0.741667,         -6.0050,         -6.0002,         -5.9937,         -5.9443,         -5.7659,         -3.9159,         -5.9889,         -3.3268
          91,        0.750000,         -5.9984,         -5.9978,         -5.9953,         -5.9461,         -5.7856,         -4.1081,         -5.9505,         -3.5713
          92,        0.758333,         -6.0012,         -5.9912,         -5.9966,         -5.9581,         -5.8051,         -4.2859,         -6.0165,         -3.7978
          93,        0.766667,         -5.9962,         -6.0051,         -5.9950,         -5.9578,         -5.8234,         -4.4532,         -6.0396,         -4.0079
          94,        0.775000,         -5.9987,         -5.9938,         -5.9981,         -5.9652,         -5.8388,         -4.6028,         -6.0122,         -4.2013
          95,        0.783333,         -6.0042,         -6.0011,         -5.9961,         -5.9688,         -5.8553,         -4.7401,         -5.9745,         -4.3787
          96,        0.791667,         -5.9991,         -5.9973,         -5.9974,         -5.9698,         -5.8690,         -4.8687,         -5.9495,         -4.5407
          97,        0.800000,         -6.0016,         -5.9934,         -5.9984,         -5.9774,         -5.8826,         -4.9829,         -6.0210,         -4.6895
          98,        0.808333,         -5.9962,         -6.0062,         -5.9967,         -5.9762,         -5.8943,         -5.0871,         -6.0429,         -4.8232
          99,        0.816667,         -5.9987,         -5.9946,         -5.9995,         -5.9808,         -5.9042,         -5.1835,         -6.0018,         -4.9459
         100,        0.825000,         -6.0036,         -6.0022,         -5.9975,         -5.9835,         -5.9157,         -5.2676,         -5.9595,         -5.0559
         101,        0.833333,         -5.9998,         -5.9982,         -5.9986,         -5.9825,         -5.9232,         -5.3458,         -5.9526,         -5.1549
         102,        0.841667,         -6.0018,         -5.9955,         -5.9993,         -5.9889,         -5.9311,         -5.4137,         -6.0219,         -5.2451
         103,        0.850000,         -5.9962,         -6.0046,         -5.9978,         -5.9862,         -5.9385,         -5.4759,         -6.0438,         -5.3248
         104,        0.858333,         -5.9985,         -5.9967,         -5.9998,         -5.9897,         -5.9454,         -5.5333,         -5.9901,         -5.3972
         105,        0.866667,         -6.0022,         -6.0025,         -5.9981,         -5.9910,         -5.9511,         -5.5820,         -5.9468,         -5.4621
         106,        0.875000,         -6.0004,         -5.9977,         -5.9994,         -5.9904,         -5.9557,         -5.6290,         -5.9575,         -5.5196
         107,        0.883333,         -6.0023,         -5.9952,         -5.9998,         -5.9937,         -5.9613,         -5.6695,         -6.0227,         -5.5719
         108,        0.891667,         -5.9965,         -6.0037,         -5.9985,         -5.9913,         -5.9655,         -5.7054,         -6.0448,         -5.6187
         109,        0.900000,         -5.9983,         -5.9957,         -6.0001,         -5.9948,         -5.9689,         -5.7372,         -5.9795,         -5.6599
         110,        0.908333,         -6.0011,         -6.0026,         -5.9986,         -5.9953,         -5.9723,         -5.7649,         -5.9367,         -5.6974
         111,        0.916667,         -6.0006,         -5.9968,         -5.9999,         -5.9952,         -5.9752,         -5.7917,         -5.9650,         -5.7303
         112,        0.925000,         -6.0029,         -5.9977,         -5.9996,         -5.9980,         -5.9783,         -5.8150,         -6.0231,         -5.7600
         113,        0.933333,         -5.9972,         -6.0041,         -5.9990,         -5.9950,         -5.9809,         -5.8348,         -6.0418,         -5.7862
         114,        0.941667,         -5.9982,         -5.9975,         -6.0001,         -5.9984,         -5.9823,         -5.8530,         -5.9714,         -5.8102
         115,        0.950000,         -5.9996,         -6.0041,         -5.9987,         -5.9973,         -5.9849,         -5.8688,         -5.9300,         -5.8309
         116,        0.958333,         -6.0007,         -5.9968,         -5.9999,         -5.9971,         -5.9859,         -5.8834,         -5.9729,         -5.8494
         117,        0.966667,         -6.0030,         -5.9977,         -5.9997,         -5.9979,         -5.9882,         -5.8962,         -6.0246,         -5.8661
         118,        0.975000,         -5.9980,         -6.0027,         -5.9993,         -5.9973,         -5.9894,         -5.9081,         -6.0381,         -5.8810
         119,        0.983333,         -5.9982,         -5.9994,         -6.0000,         -5.9990,         -5.9901,         -5.9183,         -5.9671,         -5.8945
         120,        0.991667,         -5.9981,         -6.0034,         -5.9988,         -5.9978,         -5.9914,         -5.9273,         -5.9305,         -5.9057
         121,        1.000000,         -6.0009,         -5.9968,         -6.0000,         -5.9986,         -5.9922,         -5.9357,         -5.9856,         -5.9160
         122,        1.008333,         -6.0030,         -5.9977,         -5.9996,         -5.9985,         -5.9933,         -5.9418,         -6.0279,         -5.9253
         123,        1.016667,         -5.9989,         -6.0010,         -5.9995,         -5.9978,         -5.9935,         -5.9489,         -6.0320,         -5.9336
         124,        1.025000,         -5.9981,         -5.9990,         -5.9998,         -6.0004,         -5.9943,         -5.9531,         -5.9655,         -5.9409
         125,        1.033333,         -5.9970,         -6.0043,         -5.9991,         -5.9986,         -5.9953,         -5.9590,         -5.9322,         -5.9479
         126,        1.041667,         -6.0008,         -5.9975,         -5.9999,         -5.9992,         -5.9955,         -5.9645,         -5.9995,         -5.9535
         127,        1.050000,         -6.0031,         -5.9983,         -5.9992,         -5.9998,         -5.9962,         -5.9682,         -6.0349,         -5.9587
         128,        1.058333,         -5.9996,         -5.9996,         -5.9996,         -5.9992,         -5.9964,         -5.9726,         -6.0270,         -5.9632
         129,        1.066667,         -5.9982,         -5.9995,         -5.9995,         -6.0007,         -5.9968,         -5.9744,         -5.9644,         -5.9672
         130,        1.075000,         -5.9961,         -6.0025,         -5.9990,         -5.9982,         -5.9971,         -5.9770,         -5.9380,         -5.9709
         131,        1.083333,         -6.0004,         -5.9953,         -5.9997,         -5.9997,         -5.9973,         -5.9797,         -6.0165,         -5.9741
         132,        1.091667,         -6.0032,         -5.9987,         -5.9991,         -5.9991,         -5.9977,         -5.9823,         -6.0439,         -5.9769
         133,        1.100000,         -6.0008,         -5.9990,         -5.9996,         -5.9981,         -5.9977,         -5.9840,         -6.0250,         -5.9795
         134,        1.108333,         -5.9983,         -5.9994,         -5.9994,         -6.0001,         -5.9978,         -5.9853,         -5.9652,         -5.9817
         135,        1.116667,         -5.9956,         -6.0016,         -5.9989,         -5.9988,         -5.9978,         -5.9879,         -5.9464,         -5.9837
         136,        1.125000,         -6.0004,         -5.9969,         -5.9995,         -5.9995,         -5.9980,         -5.9890,         -6.0353,         -5.9854
         137,        1.133333,         -6.0032,         -5.9988,         -5.9990,         -5.9990,         -5.9982,         -5.9895,         -6.0566,         -5.9870
         138,        1.141667,         -6.0011,         -5.9978,         -5.9994,         -5.9987,         -5.9981,         -5.9920,         -6.0252,         -5.9884
         139,        1.150000,         -5.9982,         -6.0000,         -5.9990,         -5.9995,         -5.9984,         -5.9922,         -5.9666,         -5.9895
         140,        1.158333,         -5.9950,         -6.0015,         -5.9988,         -5.9981,         -5.9984,         -5.9924,         -5.9573,         -5.9907
         141,        1.166667,         -6.0002,         -5.9982,         -5.9993,         -6.0000,         -5.9985,         -5.9936,         -6.0533,         -5.9915
         142,        1.175000,         -6.0034,         -5.9986,         -5.9986,         -5.9992,         -5.9984,         -5.9943,         -6.0672,         -5.9924
         143,        1.183333,         -6.0020,         -5.9972,         -5.9994,         -5.9984,         -5.9985,         -5.9948,         -6.0238,         -5.9932
         144,        1.191667,         -5.9981,         -5.9993,         -5.9989,         -5.9991,         -5.9985,         -5.9951,         -5.9677,         -5.9939
         145,        1.200000,         -5.9947,         -6.0008,         -5.9989,         -5.9986,         -5.9985,         -5.9953,         -5.9687,         -5.9945
         146,        1.208333,         -6.0001,         -5.9975,         -5.9990,         -5.9993,         -5.9987,         -5.9953,         -6.0716,         -5.9950
         147,        1.216667,         -6.0033,         -5.9990,         -5.9984,         -5.9981,         -5.9987,         -5.9966,         -6.0768,         -5.9953
         148,        1.225000,         -6.0028,         -5.9955,         -5.9992,         -5.9992,         -5.9986,         -5.9969,         -6.0218,         -5.9957
         149,        1.233333,         -5.9983,         -5.9996,         -5.9985,         -5.9994,         -5.9986,         -5.9962,         -5.9680,         -5.9961
         150,        1.241667,         -5.9944,         -6.0009,         -5.9985,         -5.9977,         -5.9985,         -5.9979,         -5.9811,         -5.9964
         151,        1.250000,         -5.9999,         -5.9975,         -5.9985,         -5.9985,         -5.9986,         -5.9965,         -6.0815,         -5.9966
         152,        1.258333,         -6.0035,         -5.9994,         -5.9982,         -5.9971,         -5.9985,         -5.9974,         -6.0800,         -5.9969
         153,        1.266667,         -6.0034,         -5.9953,         -5.9991,         -5.9997,         -5.9985,         -5.9976,         -6.0158,         -5.9971
         154,        1.275000,         -5.9987,         -5.9995,         -5.9983,         -5.9985,         -5.9984,         -5.9969,         -5.9697,         -5.9972
         155,        1.283333,         -5.9942,         -5.9995,         -5.9985,         -5.9987,         -5.9982,         -5.9971,         -5.9917,         -5.9972
         156,        1.291667,         -5.9999,         -5.9969,         -5.9986,         -5.9988,         -5.9987,         -5.9971,         -6.0840,         -5.9976
         157,        1.300000,         -6.0036,         -5.9987,         -5.9982,         -5.9981,         -5.9981,         -5.9979,         -6.0736,         -5.9975
         158,        1.308333,         -6.0042,         -5.9957,         -5.9991,         -5.9970,         -5.9983,         -5.9985,         -6.0035,         -5.9977
         159,        1.316667,         -5.9991,         -6.0000,         -5.9983,         -5.9990,         -5.9984,         -5.9982,         -5.9709,         -5.9977
         160,        1.325000,         -5.9942,         -5.9988,         -5.9986,         -5.9968,         -5.9981,         -5.9972,         -6.0023,         -5.9977
         161,        1.333333,         -5.9997,         -5.9987,         -5.9985,         -5.9989,         -5.9983,         -5.9973,         -6.0782,         -5.9978
         162,        1.341667,         -6.0036,         -6.0008,         -5.9981,         -5.9976,         -5.9977,         -5.9978,         -6.0590,         -5.9977
         163,        1.350000,         -6.0045,         -5.9950,         -5.9991,         -5.9985,         -5.9980,         -5.9978,         -5.9881,         -5.9979
         164,        1.358333,         -5.9995,         -5.9994,         -5.9983,         -5.9988,         -5.9981,         -5.9975,         -5.9756,         -5.9978
         165,        1.366667,         -5.9944,         -5.9980,         -5.9987,         -5.9980,         -5.9978,         -5.9986,         -6.0115,         -5.9979
         166,        1.375000,         -5.9995,         -5.9991,         -5.9984,         -5.9987,         -5.9983,         -5.9974,         -6.0669,         -5.9978
         167,        1.383333,         -6.0030,         -5.9996,         -5.9982,         -5.9974,         -5.9976,         -5.9978,         -6.0378,         -5.9978
         168,        1.391667,         -6.0047,         -5.9941,         -5.9991,         -5.9988,         -5.9979,         -5.9972,         -5.9702,         -5.9977
         169,        1.400000,         -6.0000,         -5.9996,         -5.9984,         -5.9989,         -5.9981,         -5.9967,         -5.9810,         -5.9978
         170,        1.408333,         -5.9949,         -5.9978,         -5.9988,         -5.9979,         -5.9975,         -5.9981,         -6.0202,         -5.9978
         171,        1.416667,         -5.9996,         -5.9985,         -5.9985,         -5.9997,         -5.9981,         -5.9972,         -6.0503,         -5.9977
         172,        1.425000,         -6.0026,         -6.0000,         -5.9984,         -5.9978,         -5.9976,         -5.9976,         -6.0120,         -5.9977
         173,        1.433333,         -6.0047,         -5.9956,         -5.9993,         -5.9993,         -5.9976,         -5.9984,         -5.9534,         -5.9978
         174,        1.441667,         -6.0002,         -5.9994,         -5.9985,         -5.9978,         -5.9978,         -5.9975,         -5.9880,         -5.9976
         175,        1.450000,         -5.9952,         -5.9976,         -5.9993,         -5.9983,         -5.9977,         -5.9968,         -6.0268,         -5.9975
         176,        1.458333,         -5.9993,         -6.0007,         -5.9987,         -5.9993,         -5.9979,         -5.9968,         -6.0311,         -5.9976
         177,        1.466667,         -6.0019,         -6.0011,         -5.9988,         -5.9972,         -5.9977,         -5.9979,         -5.9826,         -5.9975
         178,        1.475000,         -6.0048,         -5.9945,         -5.9997,         -5.9994,         -5.9978,         -5.9981,         -5.9384,         -5.9976
         179,        1.483333,         -6.0006,         -5.9999,         -5.9988,         -5.9973,         -5.9979,         -5.9975,         -5.9945,         -5.9975
         180,        1.491667,         -5.9960,         -5.9977,         -5.9996,         -5.9984,         -5.9977,         -5.9968,         -6.0319,         -5.9974
         181,        1.500000,         -5.9994,         -6.0008,         -5.9990,         -5.9985,         -5.9977,         -5.9975,         -6.0119,         -5.9975
         182,        1.508333,         -6.0011,         -6.0017,         -5.9991,         -5.9975,         -5.9973,         -5.9973,         -5.9574,         -5.9974
         183,        1.516667,         -6.0048,         -5.9957,         -5.9999,         -5.9987,         -5.9976,         -5.9967,         -5.9287,         -5.9975
         184,        1.525000,         -6.0011,         -6.0007,         -5.9990,         -5.9980,         -5.9977,         -5.9979,         -5.9990,         -5.9973
         185,        1.533333,         -5.9965,         -5.9968,         -6.0000,         -5.9988,         -5.9977,         -5.9980,         -6.0336,         -5.9973
         186,        1.541667,         -5.9990,         -6.0016,         -5.9991,         -5.9978,         -5.9979,         -5.9974,         -5.9927,         -5.9973
         187,        1.550000,         -6.0002,         -6.0026,         -5.9993,         -5.9963,         -5.9976,         -5.9968,         -5.9380,         -5.9972
         188,        1.558333,         -6.0044,         -5.9961,         -6.0000,         -5.9989,         -5.9978,         -5.9968,         -5.9258,         -5.9972
         189,        1.566667,         -6.0014,         -6.0021,         -5.9992,         -5.9977,         -5.9979,         -5.9983,         -6.0022,         -5.9972
         190,        1.575000,         -5.9972,         -5.9978,         -6.0002,         -5.9983,         -5.9977,         -5.9966,         -6.0328,         -5.9973
         191,        1.583333,         -5.9989,         -5.9999,         -5.9991,         -5.9983,         -5.9979,         -5.9965,         -5.9778,         -5.9972
         192,        1.591667,         -5.9991,         -6.0005,         -5.9996,         -5.9983,         -5.9977,         -5.9971,         -5.9247,         -5.9971
         193,        1.600000,         -6.0036,         -5.9960,         -6.0000,         -5.9984,         -5.9977,         -5.9973,         -5.9323,         -5.9971
         194,        1.608333,         -6.0015,         -6.0002,         -5.9993,         -5.9979,         -5.9977,         -5.9970,         -6.0040,         -5.9971
         195,        1.616667,         -5.9983,         -5.9982,         -6.0000,         -5.9985,         -5.9979,         -5.9976,         -6.0298,         -5.9971
         196,        1.625000,         -5.9985,         -6.0009,         -5.9990,         -5.9993,         -5.9981,         -5.9971,         -5.9667,         -5.9970
         197,        1.633333,         -5.9981,         -6.0022,         -5.9995,         -5.9968,         -5.9976,         -5.9966,         -5.9189,         -5.9969
         198,        1.641667,         -6.0030,         -5.9965,         -6.0001,         -5.9989,         -5.9982,         -5.9968,         -5.9450,         -5.9969
         199,        1.650000,         -6.0018,         -6.0010,         -5.9993,         -5.9977,         -5.9978,         -5.9965,         -6.0057,         -5.9969
         200,        1.658333,         -5.9987,         -5.9984,         -6.0003,         -5.9985,         -5.9980,         -5.9977,         -6.0256,         -5.9969
         201,        1.666667,         -5.9983,         -6.0015,         -5.9991,         -5.9974,         -5.9984,         -5.9969,         -5.9606,         -5.9968
         202,        1.675000,         -5.9973,         -6.0018,         -5.9995,         -5.9977,         -5.9979,         -5.9978,         -5.9173,         -5.9968
         203,        1.683333,         -6.0027,         -5.9977,         -5.9999,         -5.9995,         -5.9982,         -5.9962,         -5.9612,         -5.9969
         204,        1.691667,         -6.0016,         -6.0017,         -5.9994,         -5.9974,         -5.9982,         -5.9968,         -6.0115,         -5.9968
         205,        1.700000,         -5.9996,         -5.9966,         -6.0005,         -5.9989,         -5.9982,         -5.9973,         -6.0219,         -5.9969
         206,        1.708333,         -5.9979,         -6.0023,         -5.9992,         -6.0007,         -5.9987,         -5.9970,         -5.9562,         -5.9969
         207,        1.716667,         -5.9966,         -6.0012,         -5.9998,         -5.9977,         -5.9984,         -5.9978,         -5.9208,         -5.9968
         208,        1.725000,         -6.0021,         -5.9963,         -6.0000,         -5.9994,         -5.9987,         -5.9962,         -5.9789,         -5.9969
         209,        1.733333,         -6.0016,         -6.0009,         -5.9995,         -5.9982,         -5.9988,         -5.9966,         -6.0198,         -5.9968
         210,        1.741667,         -6.0003,         -5.9979,         -6.0006,         -5.9989,         -5.9989,         -5.9971,         -6.0199,         -5.9971
         211,        1.750000,         -5.9979,         -6.0027,         -5.9993,         -5.9992,         -5.9990,         -5.9973,         -5.9590,         -5.9969
         212,        1.758333,         -5.9960,         -6.0015,         -5.9998,         -5.9983,         -5.9987,         -5.9974,         -5.9291,         -5.9969
