"InphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_006.tcf]","Time (h)","Q 2 [InphaseC4_006]","Q 3 [InphaseC4_006]","Q 4 [InphaseC4_006]","Q 5 [InphaseC4_006]","Q 6 [InphaseC4_006]","Q 7 [InphaseC4_006]","Q 1 [InphaseC4_006]","Q  8 [InphaseC4_006]"
          14,        0.108333,         -4.6265,         -2.7024,         -1.2209,          0.0000,          0.0000,         -0.0002,         -5.7627,          0.0007
          15,        0.116667,         -4.8756,         -3.3094,         -1.5352,          0.0000,          0.0000,         -0.0001,         -5.7936,          0.0009
          16,        0.125000,         -5.0682,         -3.8255,         -1.8684,          0.0000,          0.0000,         -0.0003,         -5.8159,         -0.0016
          17,        0.133333,         -5.2607,         -4.2534,         -2.2966,          0.0000,          0.0000,         -0.0001,         -5.8448,          0.0003
          18,        0.141667,         -5.4196,         -4.6127,         -2.4996,          0.0000,          0.0000,          0.0005,         -5.8761,         -0.0008
          19,        0.150000,         -5.5347,         -4.9076,         -2.7523,          0.0000,          0.0000,         -0.0004,         -5.8994,          0.0001
          20,        0.158333,         -5.6319,         -5.1413,         -2.9838,          0.0000,          0.0000,          0.0004,         -5.9168,          0.0013
          21,        0.166667,         -5.7129,         -5.3267,         -3.1617,          0.0000,          0.0000,         -0.0006,         -5.9356,         -0.0004
          22,        0.175000,         -5.7764,         -5.4739,         -3.3176,         -0.0439,          0.0000,          0.0003,         -5.9491,          0.0004
          23,        0.183333,         -5.8256,         -5.5904,         -3.5106,         -0.3477,          0.0000,          0.0004,         -5.9604,         -0.0005
          24,        0.191667,         -5.8636,         -5.6818,         -3.6943,         -0.7846,          0.0000,         -0.0003,         -5.9683,         -0.0008
          25,        0.200000,         -5.8942,         -5.7523,         -3.9347,         -1.3218,          0.0000,         -0.0001,         -5.9756,          0.0005
          26,        0.208333,         -5.9178,         -5.8081,         -4.1963,         -1.9142,          0.0000,          0.0008,         -5.9805,         -0.0003
          27,        0.216667,         -5.9364,         -5.8510,         -4.4740,         -2.5174,         -0.2967,         -0.0004,         -5.9849,          0.0002
          28,        0.225000,         -5.9509,         -5.8845,         -4.7130,         -3.0931,         -0.9066,         -0.0000,         -5.9882,         -0.0013
          29,        0.233333,         -5.9620,         -5.9104,         -4.9384,         -3.5972,         -0.6613,         -0.0005,         -5.9910,          0.0001
          30,        0.241667,         -5.9703,         -5.9308,         -5.1300,         -4.0472,         -1.1247,          0.0000,         -5.9929,          0.0015
          31,        0.250000,         -5.9772,         -5.9464,         -5.3018,         -4.4236,         -1.6562,          0.0001,         -5.9947,         -0.0013
          32,        0.258333,         -5.9822,         -5.9584,         -5.4385,         -4.7389,         -1.6986,         -0.0002,         -5.9958,         -0.0004
          33,        0.266667,         -5.9861,         -5.9680,         -5.5530,         -4.9967,         -1.9061,          0.0003,         -5.9967,         -0.0000
          34,        0.275000,         -5.9893,         -5.9753,         -5.6429,         -5.2057,         -2.3719,          0.0006,         -5.9975,         -0.0004
          35,        0.283333,         -5.9916,         -5.9809,         -5.7198,         -5.3712,         -2.7423,         -0.0652,         -5.9980,         -0.0003
          36,        0.291667,         -5.9935,         -5.9850,         -5.7818,         -5.5059,         -3.0596,         -0.8225,         -5.9985,         -0.0681
          37,        0.300000,         -5.9949,         -5.9885,         -5.8252,         -5.6130,         -3.4569,         -1.4539,         -5.9990,         -0.8749
          38,        0.308333,         -5.9965,         -5.9912,         -5.8630,         -5.6952,         -3.8787,         -2.0091,         -5.9991,         -1.7154
          39,        0.316667,         -5.9971,         -5.9931,         -5.8937,         -5.7616,         -4.1986,         -2.7515,         -5.9991,         -2.6085
          40,        0.325000,         -5.9974,         -5.9946,         -5.9177,         -5.8137,         -4.4991,         -3.2695,         -5.9995,         -3.3502
          41,        0.333333,         -5.9977,         -5.9959,         -5.9342,         -5.8545,         -4.7685,         -3.7122,         -5.9999,         -3.5623
          42,        0.341667,         -5.9985,         -5.9968,         -5.9492,         -5.8863,         -5.0094,         -4.0979,         -5.9997,         -3.9337
          43,        0.350000,         -5.9991,         -5.9975,         -5.9603,         -5.9115,         -5.1985,         -4.4718,         -6.0000,         -4.2374
          44,        0.358333,         -5.9990,         -5.9981,         -5.9693,         -5.9310,         -5.3526,         -4.7281,         -5.9999,         -4.5012
          45,        0.366667,         -5.9993,         -5.9985,         -5.9755,         -5.9463,         -5.4828,         -4.9825,         -6.0000,         -4.7842
          46,        0.375000,         -5.9997,         -5.9989,         -5.9812,         -5.9581,         -5.5864,         -5.1948,         -5.9998,         -5.0234
          47,        0.383333,         -5.9992,         -5.9989,         -5.9851,         -5.9671,         -5.6714,         -5.3494,         -5.9998,         -5.2099
          48,        0.391667,         -5.9995,         -5.9993,         -5.9889,         -5.9747,         -5.7403,         -5.4843,         -5.9999,         -5.3640
          49,        0.400000,         -5.9993,         -5.9994,         -5.9908,         -5.9803,         -5.7937,         -5.5910,         -5.9998,         -5.4939
          50,        0.408333,         -6.0000,         -5.9996,         -5.9936,         -5.9847,         -5.8369,         -5.6753,         -5.9999,         -5.5920
          51,        0.416667,         -6.0002,         -5.9996,         -5.9948,         -5.9876,         -5.8706,         -5.7417,         -6.0000,         -5.6740
          52,        0.425000,         -6.0004,         -5.9997,         -5.9950,         -5.9906,         -5.8983,         -5.7965,         -6.0002,         -5.7413
          53,        0.433333,         -6.0000,         -5.9998,         -5.9966,         -5.9928,         -5.9201,         -5.8393,         -5.9999,         -5.7942
          54,        0.441667,         -5.9997,         -5.9998,         -5.9976,         -5.9942,         -5.9370,         -5.8727,         -5.9999,         -5.8364
          55,        0.450000,         -6.0005,         -6.0000,         -5.9977,         -5.9956,         -5.9499,         -5.8996,         -6.0001,         -5.8705
          56,        0.458333,         -6.0000,         -5.9999,         -5.9989,         -5.9962,         -5.9610,         -5.9211,         -5.9998,         -5.8986
          57,        0.466667,         -6.0006,         -5.9999,         -5.9987,         -5.9976,         -5.9688,         -5.9382,         -6.0000,         -5.9191
          58,        0.475000,         -6.0002,         -6.0000,         -5.9989,         -5.9977,         -5.9757,         -5.9509,         -6.0000,         -5.9364
          59,        0.483333,         -6.0003,         -5.9999,         -5.9995,         -5.9983,         -5.9816,         -5.9613,         -5.9999,         -5.9493
          60,        0.491667,         -5.9999,         -6.0000,         -5.9990,         -5.9986,         -5.9854,         -5.9695,         -6.0000,         -5.9599
          61,        0.500000,         -5.9999,         -5.9999,         -5.9998,         -5.9989,         -5.9884,         -5.9761,         -5.9998,         -5.9696
          62,        0.508333,         -5.9993,         -5.9999,         -6.0003,         -5.9991,         -5.9909,         -5.9813,         -6.0000,         -5.9748
          63,        0.516667,         -6.0000,         -6.0000,         -5.9996,         -5.9994,         -5.9929,         -5.9854,         -5.9998,         -5.9807
          64,        0.525000,         -6.0002,         -5.9999,         -5.9998,         -5.9997,         -5.9937,         -5.9887,         -6.0001,         -5.9845
          65,        0.533333,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -5.9950,         -5.9908,         -6.0000,         -5.9872
          66,        0.541667,         -6.0002,         -6.0000,         -6.0004,         -5.9998,         -5.9962,         -5.9929,         -5.9999,         -5.9899
          67,        0.550000,         -6.0003,         -6.0001,         -6.0001,         -6.0000,         -5.9973,         -5.9946,         -6.0001,         -5.9931
          68,        0.558333,         -5.9997,         -6.0000,         -6.0003,         -5.9996,         -5.9976,         -5.9955,         -6.0000,         -5.9947
          69,        0.566667,         -5.9999,         -5.9999,         -6.0000,         -5.9998,         -5.9984,         -5.9965,         -6.0002,         -5.9947
          70,        0.575000,         -5.9997,         -6.0000,         -5.9998,         -5.9999,         -5.9983,         -5.9973,         -6.0000,         -5.9960
          71,        0.583333,         -6.0001,         -6.0001,         -5.9994,         -6.0000,         -5.9990,         -5.9978,         -5.9998,         -5.9969
          72,        0.591667,         -5.9996,         -5.9999,         -6.0002,         -6.0000,         -5.9992,         -5.9984,         -5.9998,         -5.9976
          73,        0.600000,         -6.0000,         -5.9999,         -5.9995,         -5.9999,         -5.9996,         -5.9988,         -6.0001,         -5.9983
          74,        0.608333,         -6.0001,         -6.0001,         -6.0002,         -6.0001,         -5.9996,         -5.9991,         -6.0000,         -5.9985
          75,        0.616667,         -6.0004,         -5.9999,         -5.9999,         -5.9998,         -5.9993,         -5.9992,         -6.0000,         -5.9992
          76,        0.625000,         -5.9995,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -5.9990,         -6.0001,         -6.0000
          77,        0.633333,         -6.0000,         -6.0001,         -5.9995,         -5.9999,         -5.9992,         -5.9995,         -6.0001,         -5.9993
          78,        0.641667,         -6.0009,         -5.9999,         -6.0003,         -6.0001,         -6.0001,         -5.9996,         -5.9999,         -5.9994
          79,        0.650000,         -6.0005,         -6.0000,         -5.9995,         -6.0001,         -6.0000,         -5.9996,         -6.0001,         -5.9997
          80,        0.658333,         -6.0002,         -6.0000,         -6.0002,         -5.9999,         -6.0002,         -5.9997,         -6.0000,         -5.9998
          81,        0.666667,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0003,         -6.0001,         -6.0000,         -5.9997
          82,        0.675000,         -6.0005,         -6.0000,         -6.0001,         -6.0001,         -5.9994,         -5.9999,         -5.9999,         -6.0002
          83,        0.683333,         -5.9998,         -6.0000,         -5.9997,         -5.9999,         -5.9996,         -5.9999,         -5.9999,         -6.0003
          84,        0.691667,         -6.0004,         -5.9999,         -5.9996,         -6.0001,         -6.0001,         -6.0001,         -6.0002,         -6.0002
          85,        0.700000,         -6.0000,         -6.0001,         -6.0004,         -6.0002,         -6.0000,         -6.0001,         -6.0000,         -6.0003
          86,        0.708333,         -5.9990,         -6.0000,         -6.0003,         -6.0000,         -6.0007,         -5.9998,         -6.0000,         -5.9998
          87,        0.716667,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9997,         -6.0001,         -6.0003,         -5.9995
          88,        0.725000,         -5.9996,         -6.0000,         -6.0004,         -5.9999,         -6.0002,         -6.0000,         -6.0001,         -6.0001
          89,        0.733333,         -6.0006,         -6.0000,         -5.9998,         -6.0001,         -5.9997,         -6.0000,         -6.0000,         -6.0001
          90,        0.741667,         -6.0002,         -6.0000,         -6.0001,         -5.9998,         -5.9998,         -6.0000,         -6.0001,         -6.0003
          91,        0.750000,         -5.9999,         -6.0001,         -6.0006,         -5.9998,         -5.9994,         -5.9999,         -5.9998,         -5.9996
          92,        0.758333,         -6.0004,         -6.0000,         -6.0002,         -6.0000,         -6.0005,         -6.0000,         -5.9998,         -6.0002
          93,        0.766667,         -5.9991,         -6.0001,         -6.0002,         -5.9998,         -5.9993,         -6.0001,         -6.0000,         -5.9997
          94,        0.775000,         -6.0003,         -6.0001,         -5.9997,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -6.0003
          95,        0.783333,         -6.0001,         -6.0001,         -5.9998,         -6.0000,         -5.9998,         -5.9998,         -6.0000,         -5.9996
          96,        0.791667,         -6.0002,         -5.9999,         -5.9998,         -6.0000,         -5.9998,         -5.9998,         -6.0003,         -5.9999
          97,        0.800000,         -5.9996,         -6.0000,         -5.9998,         -6.0000,         -6.0005,         -6.0000,         -5.9999,         -6.0000
          98,        0.808333,         -6.0003,         -5.9999,         -6.0002,         -6.0001,         -6.0004,         -6.0002,         -5.9999,         -5.9997
          99,        0.816667,         -5.9998,         -5.9999,         -6.0002,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0005
         100,        0.825000,         -5.9997,         -6.0002,         -5.9997,         -6.0000,         -5.9998,         -6.0000,         -6.0003,         -6.0003
         101,        0.833333,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -6.0000,         -5.9993
         102,        0.841667,         -5.9998,         -6.0000,         -5.9994,         -6.0000,         -5.9996,         -5.9999,         -5.9999,         -6.0000
         103,        0.850000,         -6.0001,         -6.0001,         -6.0005,         -6.0003,         -5.9998,         -6.0001,         -6.0002,         -5.9997
         104,        0.858333,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0004,         -5.9999,         -6.0000,         -6.0005
         105,        0.866667,         -5.9997,         -6.0000,         -6.0000,         -5.9999,         -5.9996,         -6.0002,         -6.0002,         -6.0001
         106,        0.875000,         -6.0002,         -6.0000,         -6.0001,         -5.9998,         -5.9995,         -6.0000,         -6.0001,         -5.9997
         107,        0.883333,         -5.9995,         -6.0000,         -6.0000,         -6.0002,         -5.9998,         -6.0000,         -6.0001,         -6.0003
         108,        0.891667,         -6.0010,         -6.0000,         -6.0005,         -6.0001,         -6.0004,         -5.9999,         -5.9999,         -5.9991
         109,        0.900000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0002
         110,        0.908333,         -6.0001,         -6.0000,         -6.0004,         -6.0000,         -5.9996,         -6.0000,         -5.9997,         -5.9999
         111,        0.916667,         -5.9998,         -5.9999,         -5.9998,         -6.0001,         -5.9998,         -6.0001,         -5.9998,         -6.0006
         112,        0.925000,         -5.9996,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0003,         -6.0002,         -5.9993
         113,        0.933333,         -6.0007,         -5.9999,         -5.9998,         -6.0000,         -6.0004,         -6.0000,         -5.9999,         -6.0001
         114,        0.941667,         -6.0001,         -6.0001,         -5.9993,         -5.9999,         -5.9994,         -5.9998,         -6.0000,         -6.0002
         115,        0.950000,         -5.9999,         -6.0000,         -5.9997,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -6.0000
         116,        0.958333,         -5.9998,         -6.0001,         -6.0004,         -6.0002,         -5.9996,         -5.9998,         -5.9998,         -6.0000
         117,        0.966667,         -5.9999,         -6.0000,         -6.0003,         -5.9998,         -5.9997,         -5.9998,         -5.9999,         -5.9999
         118,        0.975000,         -6.0006,         -6.0000,         -5.9995,         -6.0002,         -6.0006,         -5.9999,         -5.9998,         -6.0000
         119,        0.983333,         -6.0002,         -6.0001,         -5.9999,         -5.9999,         -5.9996,         -6.0000,         -6.0000,         -5.9993
         120,        0.991667,         -6.0000,         -6.0001,         -5.9996,         -6.0001,         -5.9999,         -6.0002,         -6.0001,         -5.9998
         121,        1.000000,         -6.0003,         -6.0000,         -5.9999,         -6.0000,         -6.0002,         -6.0001,         -6.0001,         -5.9993
         122,        1.008333,         -6.0003,         -6.0000,         -6.0006,         -5.9998,         -6.0003,         -6.0000,         -6.0001,         -5.9997
         123,        1.016667,         -6.0006,         -6.0000,         -6.0003,         -5.9999,         -5.9996,         -6.0000,         -6.0001,         -5.9995
         124,        1.025000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0005,         -6.0001,         -6.0001,         -5.9999
         125,        1.033333,         -6.0001,         -6.0000,         -5.9997,         -5.9998,         -5.9992,         -5.9999,         -5.9998,         -5.9999
         126,        1.041667,         -6.0002,         -5.9999,         -6.0001,         -5.9998,         -6.0003,         -6.0001,         -5.9999,         -6.0000
         127,        1.050000,         -6.0003,         -5.9999,         -5.9997,         -6.0002,         -6.0003,         -6.0002,         -6.0001,         -5.9999
         128,        1.058333,         -5.9997,         -6.0000,         -6.0002,         -6.0001,         -6.0002,         -6.0001,         -5.9999,         -6.0004
         129,        1.066667,         -5.9998,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -5.9999
         130,        1.075000,         -5.9999,         -6.0000,         -6.0004,         -5.9998,         -6.0001,         -6.0000,         -5.9998,         -6.0005
         131,        1.083333,         -6.0003,         -5.9999,         -6.0003,         -6.0003,         -6.0002,         -6.0001,         -6.0001,         -6.0001
         132,        1.091667,         -6.0002,         -6.0000,         -5.9996,         -6.0002,         -5.9998,         -6.0001,         -5.9998,         -6.0002
         133,        1.100000,         -5.9993,         -6.0000,         -5.9996,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9995
         134,        1.108333,         -5.9995,         -6.0000,         -6.0002,         -5.9999,         -6.0002,         -5.9998,         -5.9998,         -5.9998
         135,        1.116667,         -6.0004,         -6.0001,         -6.0003,         -5.9999,         -6.0004,         -6.0000,         -6.0000,         -6.0000
         136,        1.125000,         -5.9997,         -6.0001,         -6.0001,         -6.0000,         -6.0004,         -6.0001,         -6.0001,         -5.9998
         137,        1.133333,         -6.0006,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -6.0002,         -6.0000,         -5.9996
         138,        1.141667,         -6.0006,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -5.9995
         139,        1.150000,         -6.0004,         -6.0000,         -5.9998,         -6.0001,         -5.9998,         -6.0000,         -5.9999,         -6.0004
         140,        1.158333,         -6.0003,         -6.0001,         -6.0001,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -5.9999
         141,        1.166667,         -5.9995,         -6.0000,         -6.0003,         -6.0002,         -6.0008,         -6.0001,         -6.0000,         -5.9996
         142,        1.175000,         -5.9997,         -6.0000,         -5.9996,         -5.9999,         -5.9998,         -6.0001,         -6.0000,         -5.9997
         143,        1.183333,         -6.0003,         -6.0000,         -5.9996,         -6.0000,         -6.0002,         -6.0000,         -5.9998,         -5.9995
         144,        1.191667,         -5.9999,         -6.0001,         -6.0005,         -6.0002,         -5.9991,         -6.0001,         -6.0002,         -6.0004
         145,        1.200000,         -5.9995,         -6.0001,         -5.9994,         -5.9999,         -6.0003,         -6.0000,         -6.0000,         -6.0001
         146,        1.208333,         -5.9999,         -6.0000,         -6.0004,         -5.9998,         -6.0003,         -6.0002,         -5.9999,         -5.9999
         147,        1.216667,         -5.9997,         -6.0001,         -6.0003,         -5.9999,         -6.0000,         -5.9999,         -6.0002,         -6.0004
         148,        1.225000,         -6.0001,         -6.0000,         -6.0003,         -6.0000,         -6.0003,         -6.0001,         -6.0000,         -6.0001
         149,        1.233333,         -5.9999,         -6.0000,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -6.0001
         150,        1.241667,         -5.9996,         -5.9999,         -5.9995,         -6.0001,         -6.0004,         -5.9999,         -6.0000,         -6.0011
         151,        1.250000,         -5.9996,         -5.9999,         -6.0002,         -5.9998,         -6.0007,         -6.0001,         -6.0002,         -5.9998
         152,        1.258333,         -5.9995,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -5.9999,         -6.0001,         -5.9998
         153,        1.266667,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0002,         -5.9999,         -6.0001,         -6.0001
         154,        1.275000,         -5.9998,         -6.0000,         -6.0004,         -6.0000,         -6.0002,         -6.0002,         -6.0000,         -5.9996
         155,        1.283333,         -5.9993,         -5.9999,         -6.0002,         -5.9997,         -5.9998,         -5.9999,         -6.0000,         -6.0005
         156,        1.291667,         -6.0001,         -6.0000,         -5.9995,         -6.0001,         -6.0001,         -6.0001,         -6.0002,         -6.0004
         157,        1.300000,         -5.9998,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0002
         158,        1.308333,         -5.9997,         -6.0000,         -6.0010,         -5.9998,         -5.9998,         -5.9998,         -5.9997,         -5.9999
         159,        1.316667,         -5.9998,         -5.9999,         -6.0004,         -6.0001,         -6.0002,         -6.0000,         -6.0000,         -5.9997
         160,        1.325000,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -6.0007,         -6.0000,         -6.0000,         -6.0001
         161,        1.333333,         -6.0002,         -5.9999,         -6.0001,         -6.0000,         -6.0003,         -6.0000,         -6.0001,         -5.9997
         162,        1.341667,         -6.0001,         -5.9999,         -5.9998,         -6.0001,         -6.0004,         -6.0000,         -5.9999,         -5.9997
         163,        1.350000,         -6.0000,         -5.9998,         -5.9997,         -6.0000,         -5.9999,         -6.0001,         -6.0002,         -5.9994
         164,        1.358333,         -5.9999,         -5.9999,         -5.9997,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0002
         165,        1.366667,         -6.0000,         -6.0000,         -6.0002,         -5.9999,         -6.0007,         -6.0000,         -6.0000,         -6.0006
         166,        1.375000,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0000
         167,        1.383333,         -6.0004,         -6.0000,         -5.9999,         -6.0001,         -5.9996,         -5.9999,         -6.0002,         -6.0002
         168,        1.391667,         -6.0002,         -6.0000,         -5.9997,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -6.0001
         169,        1.400000,         -5.9993,         -5.9998,         -6.0003,         -6.0000,         -5.9996,         -6.0000,         -5.9999,         -5.9995
         170,        1.408333,         -5.9999,         -6.0000,         -5.9996,         -5.9998,         -5.9999,         -6.0002,         -6.0000,         -5.9997
         171,        1.416667,         -5.9998,         -6.0000,         -5.9993,         -6.0001,         -5.9994,         -6.0000,         -5.9997,         -6.0000
         172,        1.425000,         -6.0009,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -5.9999,         -6.0002,         -5.9993
         173,        1.433333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0005,         -5.9999,         -6.0001,         -5.9996
         174,        1.441667,         -5.9996,         -5.9999,         -5.9998,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -5.9998
         175,        1.450000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0004,         -6.0001,         -6.0001,         -5.9996
         176,        1.458333,         -5.9999,         -6.0000,         -5.9996,         -5.9998,         -5.9999,         -5.9998,         -5.9999,         -6.0001
         177,        1.466667,         -6.0002,         -6.0000,         -5.9996,         -6.0000,         -6.0002,         -5.9998,         -6.0000,         -6.0001
         178,        1.475000,         -5.9999,         -6.0000,         -6.0003,         -6.0000,         -5.9996,         -6.0000,         -6.0001,         -5.9995
         179,        1.483333,         -5.9997,         -6.0001,         -6.0000,         -6.0000,         -6.0002,         -5.9999,         -6.0003,         -6.0000
         180,        1.491667,         -6.0003,         -6.0000,         -5.9995,         -5.9999,         -6.0007,         -6.0001,         -5.9999,         -6.0008
         181,        1.500000,         -6.0004,         -6.0000,         -6.0000,         -6.0000,         -5.9994,         -6.0002,         -5.9998,         -6.0005
         182,        1.508333,         -5.9998,         -6.0000,         -6.0002,         -5.9999,         -5.9993,         -5.9999,         -6.0000,         -6.0004
         183,        1.516667,         -6.0004,         -6.0000,         -6.0007,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -6.0004
         184,        1.525000,         -6.0003,         -5.9999,         -5.9996,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0004
         185,        1.533333,         -6.0002,         -6.0000,         -5.9999,         -6.0001,         -5.9996,         -5.9999,         -6.0002,         -6.0000
         186,        1.541667,         -6.0004,         -6.0000,         -6.0001,         -5.9998,         -6.0004,         -6.0000,         -6.0000,         -6.0000
         187,        1.550000,         -5.9997,         -6.0000,         -6.0006,         -5.9999,         -5.9994,         -5.9999,         -5.9999,         -5.9999
         188,        1.558333,         -6.0002,         -5.9999,         -5.9995,         -6.0000,         -5.9998,         -5.9998,         -5.9997,         -5.9999
         189,        1.566667,         -6.0000,         -6.0000,         -6.0004,         -5.9999,         -6.0003,         -5.9998,         -6.0000,         -5.9993
         190,        1.575000,         -5.9998,         -6.0000,         -5.9996,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0007
         191,        1.583333,         -6.0003,         -6.0000,         -6.0010,         -5.9998,         -6.0000,         -5.9998,         -5.9999,         -5.9998
         192,        1.591667,         -5.9998,         -5.9999,         -5.9996,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -6.0003
         193,        1.600000,         -6.0001,         -6.0001,         -6.0006,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -6.0000
         194,        1.608333,         -6.0003,         -5.9999,         -5.9998,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         195,        1.616667,         -6.0003,         -6.0002,         -6.0003,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -5.9996
         196,        1.625000,         -5.9997,         -5.9999,         -5.9996,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -6.0001
         197,        1.633333,         -6.0002,         -6.0001,         -6.0002,         -5.9999,         -5.9999,         -6.0002,         -5.9998,         -6.0001
         198,        1.641667,         -5.9994,         -6.0000,         -5.9997,         -6.0000,         -5.9996,         -6.0001,         -6.0001,         -6.0005
         199,        1.650000,         -6.0001,         -6.0000,         -5.9997,         -5.9999,         -6.0002,         -6.0001,         -6.0000,         -6.0006
         200,        1.658333,         -5.9995,         -6.0000,         -5.9998,         -5.9999,         -5.9991,         -5.9999,         -6.0001,         -6.0002
         201,        1.666667,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9997,         -5.9998,         -6.0000,         -5.9994
         202,        1.675000,         -6.0009,         -6.0000,         -5.9996,         -5.9998,         -5.9999,         -6.0002,         -6.0000,         -5.9998
         203,        1.683333,         -5.9997,         -5.9999,         -6.0004,         -5.9998,         -5.9998,         -6.0000,         -6.0001,         -5.9993
         204,        1.691667,         -5.9998,         -6.0001,         -6.0001,         -5.9998,         -6.0003,         -5.9999,         -6.0001,         -6.0004
         205,        1.700000,         -6.0001,         -6.0000,         -5.9995,         -5.9999,         -6.0004,         -5.9999,         -6.0002,         -6.0002
         206,        1.708333,         -5.9996,         -6.0000,         -6.0001,         -6.0002,         -6.0003,         -6.0000,         -5.9999,         -5.9997
         207,        1.716667,         -6.0005,         -6.0000,         -6.0004,         -6.0001,         -6.0002,         -5.9999,         -6.0002,         -5.9995
         208,        1.725000,         -5.9999,         -5.9999,         -6.0005,         -5.9999,         -5.9998,         -5.9999,         -6.0001,         -6.0003
         209,        1.733333,         -5.9994,         -6.0001,         -6.0003,         -5.9999,         -6.0004,         -6.0000,         -6.0000,         -6.0007
         210,        1.741667,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9998,         -6.0002,         -5.9999,         -6.0006
