"OutphaseC4_008","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_008.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\008\OutphaseC4_008_POMM.csv","Maximum (Extracted from Time Series)",          0.9840,          0.0000,          1.7225,          0.3668,          0.5883,          0.0000,          0.2334,          0.4003,          0.6962,          0.2030,          0.2057,          0.4576,          0.4161,          1.7114,          2.3655,          0.3494,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          4.8167,          0.0000,          0.1000,          0.2917,          0.6333,          0.0000,          0.3167,          2.9500,          3.3000,          0.5833,          0.4917,          5.1083,          1.1583,          4.4167,          3.8333,          5.3750,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0084,         -8.0104,         -8.0018,         -8.0027,         -8.0005,         -8.0011,         -8.1456,         -8.0002
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.0417,          0.8833,          0.8917,          0.9750,          3.0250,          2.9500,          3.2083,          3.1833
