"OutphaseC4_010 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_010.tcf]","Time (h)","V 2 [OutphaseC4_010]","V 3 [OutphaseC4_010]","V 4 [OutphaseC4_010]","V 5 [OutphaseC4_010]","V 6 [OutphaseC4_010]","V 7 [OutphaseC4_010]","V 8 [OutphaseC4_010]","V 9 [OutphaseC4_010]","V 10 [OutphaseC4_010]","V 11 [OutphaseC4_010]","V 12 [OutphaseC4_010]","V 13 [OutphaseC4_010]","V 14 [OutphaseC4_010]","V 15 [OutphaseC4_010]","V 16 [OutphaseC4_010]","V  1 [OutphaseC4_010]"
          17,        0.133333,          1.0490,          0.0000,          0.8597,          0.2883,          0.2251,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3441
          18,        0.141667,          1.0528,          0.0000,          0.7988,          0.3078,          0.2449,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3522
          19,        0.150000,          1.0562,          0.0000,          0.7546,          0.3254,          0.2686,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3477
          20,        0.158333,          1.0565,          0.0000,          0.7170,          0.3447,          0.3049,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3497
          21,        0.166667,          1.0584,          0.0000,          0.6860,          0.3625,          0.3407,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3519
          22,        0.175000,          1.0593,          0.0000,          0.6622,          0.3804,          0.3772,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3473
          23,        0.183333,          1.0598,          0.0000,          0.6438,          0.3966,          0.4105,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0015,          0.3538
          24,        0.191667,          1.0613,          0.0000,          0.6307,          0.4052,          0.4426,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3483
          25,        0.200000,          1.0612,          0.0000,          0.6187,          0.4109,          0.4716,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0018,          0.3518
          26,        0.208333,          1.0623,          0.0000,          0.6099,          0.4140,          0.4974,          0.0000,          0.0000,          0.0440,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.3523
          27,        0.216667,          1.0609,          0.0000,          0.6012,          0.4181,          0.5210,          0.0000,          0.0000,          0.0748,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3492
          28,        0.225000,          1.0620,          0.0000,          0.5935,          0.4231,          0.5379,          0.0000,          0.1324,          0.0896,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0014,          0.3544
          29,        0.233333,          1.0613,          0.0000,          0.5875,          0.4260,          0.5542,          0.0000,          0.1894,          0.0976,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0010,          0.3488
          30,        0.241667,          1.0617,          0.0000,          0.5809,          0.4288,          0.5683,          0.0000,          0.2276,          0.0912,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.3513
          31,        0.250000,          1.0633,          0.0000,          0.5770,          0.4293,          0.5816,          0.0000,          0.2498,          0.0911,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3524
          32,        0.258333,          1.0617,          0.0000,          0.5730,          0.4282,          0.5936,          0.0000,          0.2557,          0.0863,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.3502
          33,        0.266667,          1.0628,          0.0000,          0.5703,          0.4264,          0.6025,          0.0000,          0.2564,          0.0804,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3559
          34,        0.275000,          1.0607,          0.0000,          0.5682,          0.4246,          0.6112,          0.0000,          0.2539,          0.0799,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.3496
          35,        0.283333,          1.0619,          0.0000,          0.5657,          0.4242,          0.6169,          0.0000,          0.2482,          0.0782,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3512
          36,        0.291667,          1.0629,          0.0000,          0.5655,          0.4234,          0.6225,          0.0000,          0.2430,          0.0845,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.3527
          37,        0.300000,          1.0619,          0.0000,          0.5642,          0.4231,          0.6280,          0.0000,          0.2360,          0.0876,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3501
          38,        0.308333,          1.0631,          0.0000,          0.5636,          0.4226,          0.6319,          0.0000,          0.2254,          0.0940,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3579
          39,        0.316667,          1.0606,          0.0000,          0.5627,          0.4229,          0.6371,          0.0000,          0.2156,          0.0989,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3499
          40,        0.325000,          1.0621,          0.0000,          0.5613,          0.4245,          0.6398,          0.0000,          0.2042,          0.1043,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.3523
          41,        0.333333,          1.0620,          0.0000,          0.5599,          0.4242,          0.6430,          0.0000,          0.1927,          0.1106,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.3536
          42,        0.341667,          1.0622,          0.0000,          0.5581,          0.4239,          0.6460,          0.0000,          0.1828,          0.1162,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3502
          43,        0.350000,          1.0634,          0.0000,          0.5580,          0.4230,          0.6479,          0.0000,          0.1734,          0.1218,          0.1280,          0.0000,          0.0432,          0.0843,          0.0000,          0.0000,          0.0007,          0.3612
          44,        0.358333,          1.0610,          0.0000,          0.5577,          0.4205,          0.6498,          0.0000,          0.1650,          0.1269,          0.2801,          0.0000,          0.0745,          0.1017,          0.0000,          0.0000,          0.0005,          0.3505
          45,        0.366667,          1.0627,          0.0000,          0.5571,          0.4183,          0.6508,          0.0000,          0.1565,          0.1326,          0.3995,          0.0000,          0.1161,          0.1136,          0.0000,          0.0000,          0.0000,          0.3547
          46,        0.375000,          1.0621,          0.0000,          0.5563,          0.4171,          0.6519,          0.0000,          0.1505,          0.1408,          0.4788,          0.0000,          0.1511,          0.1112,          0.1531,          0.0000,          0.0003,          0.3556
          47,        0.383333,          1.0630,          0.0000,          0.5552,          0.4171,          0.6524,          0.0000,          0.1445,          0.1517,          0.5339,          0.0000,          0.1795,          0.1068,          0.1561,          0.0000,          0.0002,          0.3518
          48,        0.391667,          1.0638,          0.0000,          0.5544,          0.4169,          0.6531,          0.0000,          0.1393,          0.1620,          0.5767,          0.0000,          0.1967,          0.1052,          0.1491,          0.0000,          0.0007,          0.3652
          49,        0.400000,          1.0625,          0.0000,          0.5532,          0.4164,          0.6546,          0.0000,          0.1344,          0.1705,          0.6121,          0.0000,          0.2136,          0.1020,          0.1558,          0.0000,          0.0004,          0.3510
          50,        0.408333,          1.0634,          0.0000,          0.5530,          0.4152,          0.6554,          0.0000,          0.1302,          0.1762,          0.6469,          0.0687,          0.2246,          0.1009,          0.1497,          0.0000,          0.0005,          0.3585
          51,        0.416667,          1.0630,          0.0000,          0.5534,          0.4132,          0.6564,          0.0000,          0.1266,          0.1786,          0.6734,          0.1531,          0.2275,          0.0991,          0.1492,          0.0000,          0.0001,          0.3569
          52,        0.425000,          1.0636,          0.0000,          0.5542,          0.4104,          0.6565,          0.0000,          0.1231,          0.1778,          0.6961,          0.3000,          0.2283,          0.0985,          0.1520,          0.0000,          0.0004,          0.3533
          53,        0.433333,          1.0637,          0.0000,          0.5547,          0.4087,          0.6569,          0.0000,          0.1200,          0.1751,          0.7128,          0.4074,          0.2239,          0.1016,          0.1576,          0.0000,          0.0001,          0.3676
          54,        0.441667,          1.0639,          0.0000,          0.5550,          0.4092,          0.6566,          0.0000,          0.1169,          0.1721,          0.7274,          0.4860,          0.2165,          0.1048,          0.1664,          0.4336,          0.0003,          0.3527
          55,        0.450000,          1.0639,          0.0000,          0.5557,          0.4101,          0.6568,          0.0000,          0.1143,          0.1697,          0.7397,          0.5496,          0.2059,          0.1117,          0.1806,          0.6789,          0.0003,          0.3645
          56,        0.458333,          1.0641,          0.0000,          0.5562,          0.4109,          0.6575,          0.0000,          0.1119,          0.1679,          0.7496,          0.5955,          0.1942,          0.1189,          0.1998,          0.8526,          0.0014,          0.3556
          57,        0.466667,          1.0632,          0.0000,          0.5576,          0.4104,          0.6585,          0.0000,          0.1089,          0.1668,          0.7596,          0.6320,          0.1814,          0.1266,          0.2236,          0.9927,          1.0472,          0.3524
          58,        0.475000,          1.0631,          0.0000,          0.5585,          0.4100,          0.6593,          0.0000,          0.1065,          0.1676,          0.7676,          0.6679,          0.1674,          0.1355,          0.2487,          1.1111,          1.2862,          0.3683
          59,        0.483333,          1.0643,          0.0000,          0.5595,          0.4100,          0.6590,          0.0000,          0.1045,          0.1687,          0.7747,          0.6982,          0.1545,          0.1442,          0.2733,          1.2099,          1.4620,          0.3543
          60,        0.491667,          1.0630,          0.0000,          0.5603,          0.4103,          0.6591,          0.0000,          0.1025,          0.1687,          0.7805,          0.7228,          0.1416,          0.1541,          0.2988,          1.2944,          1.6121,          0.3697
          61,        0.500000,          1.0644,          0.0000,          0.5606,          0.4112,          0.6589,          0.0000,          0.1004,          0.1688,          0.7852,          0.7442,          0.1276,          0.1612,          0.3218,          1.3695,          1.7370,          0.3535
          62,        0.508333,          1.0621,          0.0000,          0.5615,          0.4112,          0.6593,          0.0000,          0.0989,          0.1697,          0.7900,          0.6917,          0.1146,          0.1683,          0.3431,          1.4299,          1.8461,          0.3480
          63,        0.516667,          1.0608,          0.0000,          0.5616,          0.4111,          0.6597,          0.0000,          0.0971,          0.1713,          0.7936,          0.5256,          0.1030,          0.1765,          0.3621,          1.4830,          1.9396,          0.3670
          64,        0.525000,          1.0631,          0.0000,          0.5622,          0.4104,          0.6595,          0.0000,          0.0957,          0.1727,          0.7967,          0.3525,          0.0939,          0.1869,          0.3791,          1.5290,          2.0203,          0.3560
          65,        0.533333,          1.0618,          0.0000,          0.5627,          0.4093,          0.6598,          0.0000,          0.0943,          0.1748,          0.7987,          0.2452,          0.0858,          0.1978,          0.3938,          1.5688,          2.0896,          0.3737
          66,        0.541667,          1.0625,          0.0000,          0.5632,          0.4084,          0.6591,          0.0000,          0.0928,          0.1765,          0.8034,          0.1867,          0.0770,          0.2053,          0.4065,          1.6037,          2.1491,          0.3532
          67,        0.550000,          1.0613,          0.0000,          0.5640,          0.4071,          0.6591,          0.0000,          0.0918,          0.1769,          0.8062,          0.1443,          0.0712,          0.2129,          0.4176,          1.6350,          2.2018,          0.3468
          68,        0.558333,          1.0599,          0.0000,          0.5645,          0.4062,          0.6589,          0.0000,          0.0906,          0.1772,          0.8085,          0.1186,          0.0675,          0.2198,          0.4271,          1.6608,          2.2480,          0.3658
          69,        0.566667,          1.0605,          0.0000,          0.5651,          0.4054,          0.6587,          0.0000,          0.0897,          0.1771,          0.8104,          0.1017,          0.0649,          0.2234,          0.4347,          1.6834,          2.2882,          0.3563
          70,        0.575000,          1.0597,          0.0000,          0.5658,          0.4045,          0.6591,          0.0000,          0.0888,          0.1774,          0.8120,          0.0875,          0.0622,          0.2223,          0.4413,          1.7023,          2.3228,          0.3778
          71,        0.583333,          1.0608,          0.0000,          0.5667,          0.4037,          0.6588,          0.0000,          0.0880,          0.1782,          0.8132,          0.0865,          0.0584,          0.2177,          0.4475,          1.7180,          2.3533,          0.3557
          72,        0.591667,          1.0609,          0.0000,          0.5676,          0.4028,          0.6590,          0.0000,          0.0874,          0.1791,          0.8145,          0.0840,          0.0547,          0.2143,          0.4525,          1.7321,          2.3797,          0.3505
          73,        0.600000,          1.0616,          0.0000,          0.5686,          0.4019,          0.6588,          0.0000,          0.0866,          0.1793,          0.8154,          0.0813,          0.0508,          0.2123,          0.4577,          1.7445,          2.4029,          0.3678
          74,        0.608333,          1.0590,          0.0000,          0.5695,          0.4010,          0.6588,          0.0000,          0.0860,          0.1790,          0.8160,          0.0816,          0.0480,          0.2129,          0.4624,          1.7555,          2.4230,          0.3547
          75,        0.616667,          1.0576,          0.0000,          0.5707,          0.4000,          0.6589,          0.0000,          0.0852,          0.1783,          0.8168,          0.0844,          0.0459,          0.2143,          0.4665,          1.7651,          2.4405,          0.3821
          76,        0.625000,          1.0597,          0.0000,          0.5719,          0.3990,          0.6589,          0.0000,          0.0841,          0.1773,          0.8170,          0.0844,          0.0430,          0.2145,          0.4698,          1.7732,          2.4558,          0.3591
          77,        0.633333,          1.0611,          0.0000,          0.5729,          0.3982,          0.6586,          0.0000,          0.0832,          0.1759,          0.8176,          0.0844,          0.0411,          0.2147,          0.4723,          1.7806,          2.4689,          0.3574
          78,        0.641667,          1.0632,          0.0000,          0.5744,          0.3971,          0.6586,          0.0000,          0.0827,          0.1745,          0.8181,          0.0847,          0.0397,          0.2155,          0.4743,          1.7868,          2.4803,          0.3720
          79,        0.650000,          1.0600,          0.0000,          0.5755,          0.3963,          0.6587,          0.0000,          0.0820,          0.1726,          0.8185,          0.0854,          0.0379,          0.2153,          0.4763,          1.7922,          2.4902,          0.3525
          80,        0.658333,          1.0578,          0.0000,          0.5773,          0.3951,          0.6585,          0.0000,          0.0811,          0.1717,          0.8188,          0.0864,          0.0359,          0.2150,          0.4778,          1.7972,          2.4988,          0.3862
          81,        0.666667,          1.0595,          0.0000,          0.5788,          0.3940,          0.6587,          0.0000,          0.0804,          0.1724,          0.8191,          0.0871,          0.0335,          0.2157,          0.4791,          1.8011,          2.5060,          0.3614
          82,        0.675000,          1.0610,          0.0000,          0.5800,          0.3930,          0.6583,          0.0000,          0.0794,          0.1732,          0.8192,          0.0875,          0.0321,          0.2177,          0.4805,          1.8047,          2.5126,          0.3629
          83,        0.683333,          1.0637,          0.0000,          0.5821,          0.3915,          0.6584,          0.0000,          0.0788,          0.1733,          0.8196,          0.0880,          0.0313,          0.2198,          0.4821,          1.8078,          2.5182,          0.3750
          84,        0.691667,          1.0627,          0.0000,          0.5834,          0.3904,          0.6583,          0.0000,          0.0779,          0.1727,          0.8198,          0.0867,          0.0306,          0.2206,          0.4832,          1.8106,          2.5229,          0.3537
          85,        0.700000,          1.0605,          0.0000,          0.5856,          0.3889,          0.6580,          0.0000,          0.0770,          0.1717,          0.8201,          0.0863,          0.0300,          0.2203,          0.4838,          1.8129,          2.5271,          0.3904
          86,        0.708333,          1.0602,          0.0000,          0.5873,          0.3875,          0.6582,          0.0000,          0.0762,          0.1707,          0.8203,          0.0859,          0.0285,          0.2197,          0.4842,          1.8149,          2.5308,          0.3643
          87,        0.716667,          1.0610,          0.0000,          0.5891,          0.3863,          0.6578,          0.0000,          0.0750,          0.1700,          0.8203,          0.0857,          0.0259,          0.2199,          0.4846,          1.8168,          2.5340,          0.3666
          88,        0.725000,          1.0631,          0.0000,          0.5915,          0.3843,          0.6579,          0.0000,          0.0741,          0.1694,          0.8205,          0.0857,          0.0232,          0.2220,          0.4854,          1.8184,          2.5367,          0.3723
          89,        0.733333,          1.0642,          0.0000,          0.5932,          0.3830,          0.6577,          0.0000,          0.0728,          0.1686,          0.8204,          0.0855,          0.0227,          0.2259,          0.4863,          1.8197,          2.5392,          0.3605
          90,        0.741667,          1.0643,          0.0000,          0.5958,          0.3812,          0.6572,          0.0000,          0.0716,          0.1674,          0.8206,          0.0856,          0.0235,          0.2277,          0.4869,          1.8208,          2.5412,          0.3954
          91,        0.750000,          1.0610,          0.0000,          0.5980,          0.3792,          0.6576,          0.0000,          0.0702,          0.1665,          0.8208,          0.0854,          0.0233,          0.2252,          0.4863,          1.8216,          2.5430,          0.3673
          92,        0.758333,          1.0614,          0.0000,          0.6003,          0.3774,          0.6570,          0.0000,          0.0687,          0.1653,          0.8207,          0.0855,          0.0224,          0.2217,          0.4851,          1.8225,          2.5447,          0.3702
          93,        0.766667,          1.0624,          0.0000,          0.6034,          0.3750,          0.6572,          0.0000,          0.0673,          0.1646,          0.8208,          0.0854,          0.0211,          0.2198,          0.4852,          1.8233,          2.5459,          0.3658
          94,        0.775000,          1.0632,          0.0000,          0.6057,          0.3730,          0.6570,          0.0000,          0.0655,          0.1639,          0.8208,          0.0854,          0.0204,          0.2192,          0.4858,          1.8241,          2.5471,          0.3671
          95,        0.783333,          1.0661,          0.0000,          0.6090,          0.3707,          0.6566,          0.0000,          0.0639,          0.1631,          0.8208,          0.0856,          0.0205,          0.2187,          0.4864,          1.8249,          2.5482,          0.4027
          96,        0.791667,          1.0623,          0.0000,          0.6119,          0.3683,          0.6568,          0.0000,          0.0623,          0.1627,          0.8211,          0.0853,          0.0204,          0.2168,          0.4864,          1.8252,          2.5490,          0.3689
          97,        0.800000,          1.0621,          0.0000,          0.6149,          0.3662,          0.6564,          0.0000,          0.0602,          0.1621,          0.8209,          0.0854,          0.0202,          0.2145,          0.4859,          1.8256,          2.5498,          0.3742
          98,        0.808333,          1.0623,          0.0000,          0.6188,          0.3634,          0.6567,          0.0000,          0.0584,          0.1617,          0.8211,          0.0853,          0.0197,          0.2128,          0.4858,          1.8260,          2.5505,          0.3600
          99,        0.816667,          1.0612,          0.0000,          0.6218,          0.3611,          0.6563,          0.0000,          0.0562,          0.1611,          0.8211,          0.0852,          0.0194,          0.2118,          0.4858,          1.8263,          2.5511,          0.3649
         100,        0.825000,          1.0648,          0.0000,          0.6260,          0.3582,          0.6560,          0.0000,          0.0540,          0.1604,          0.8210,          0.0852,          0.0193,          0.2112,          0.4859,          1.8267,          2.5516,          0.4114
         101,        0.833333,          1.0637,          0.0000,          0.6297,          0.3553,          0.6560,          0.0000,          0.0517,          0.1596,          0.8212,          0.0850,          0.0192,          0.2107,          0.4860,          1.8269,          2.5521,          0.3695
         102,        0.841667,          1.0625,          0.0000,          0.6336,          0.3525,          0.6555,          0.0000,          0.0491,          0.1585,          0.8210,          0.0850,          0.0194,          0.2102,          0.4857,          1.8272,          2.5525,          0.3787
         103,        0.850000,          1.0627,          0.0000,          0.6383,          0.3491,          0.6556,          0.0000,          0.0464,          0.1575,          0.8212,          0.0849,          0.0197,          0.2098,          0.4855,          1.8273,          2.5528,          0.3584
         104,        0.858333,          1.0609,          0.0000,          0.6423,          0.3461,          0.6553,          0.0000,          0.0435,          0.1565,          0.8211,          0.0847,          0.0203,          0.2094,          0.4852,          1.8275,          2.5531,          0.3560
         105,        0.866667,          1.0620,          0.0000,          0.6475,          0.3426,          0.6549,          0.0000,          0.0405,          0.1556,          0.8212,          0.0847,          0.0212,          0.2091,          0.4851,          1.8276,          2.5534,          0.4134
         106,        0.875000,          1.0644,          0.0000,          0.6521,          0.3391,          0.6548,          0.0000,          0.0373,          0.1548,          0.8213,          0.0845,          0.0224,          0.2084,          0.4852,          1.8277,          2.5536,          0.3710
         107,        0.883333,          1.0623,          0.0000,          0.6573,          0.3357,          0.6542,          0.0000,          0.0339,          0.1538,          0.8211,          0.0844,          0.0238,          0.2078,          0.4852,          1.8278,          2.5538,          0.3847
         108,        0.891667,          1.0631,          0.0000,          0.6629,          0.3315,          0.6543,          0.0000,          0.0307,          0.1531,          0.8213,          0.0842,          0.0256,          0.2072,          0.4851,          1.8279,          2.5540,          0.3615
         109,        0.900000,          1.0626,          0.0000,          0.6680,          0.3279,          0.6539,          0.0000,          0.0271,          0.1523,          0.8211,          0.0841,          0.0275,          0.2064,          0.4851,          1.8280,          2.5542,          0.3493
         110,        0.908333,          1.0604,          0.0000,          0.6745,          0.3237,          0.6535,          0.0000,          0.0238,          0.1515,          0.8212,          0.0840,          0.0298,          0.2056,          0.4850,          1.8281,          2.5543,          0.4044
         111,        0.916667,          1.0632,          0.0000,          0.6803,          0.3195,          0.6534,          0.0000,          0.0207,          0.1508,          0.8212,          0.0837,          0.0324,          0.2046,          0.4849,          1.8281,          2.5543,          0.3753
         112,        0.925000,          1.0629,          0.0000,          0.6868,          0.3153,          0.6528,          0.0000,          0.0184,          0.1499,          0.8211,          0.0837,          0.0352,          0.2035,          0.4847,          1.8282,          2.5544,          0.3928
         113,        0.933333,          1.0635,          0.0000,          0.6938,          0.3106,          0.6529,          0.0000,          0.0173,          0.1491,          0.8213,          0.0835,          0.0383,          0.2023,          0.4845,          1.8282,          2.5545,          0.3664
         114,        0.941667,          1.0645,          0.0000,          0.7004,          0.3063,          0.6525,          0.0000,          0.0181,          0.1484,          0.8211,          0.0833,          0.0417,          0.2011,          0.4843,          1.8282,          2.5546,          0.3488
         115,        0.950000,          1.0618,          0.0000,          0.7084,          0.3015,          0.6521,          0.0000,          0.0210,          0.1477,          0.8212,          0.0832,          0.0455,          0.1998,          0.4841,          1.8283,          2.5545,          0.3922
         116,        0.958333,          1.0609,          0.0000,          0.7159,          0.2969,          0.6519,          0.0000,          0.0257,          0.1470,          0.8212,          0.0829,          0.0495,          0.1984,          0.4838,          1.8283,          2.5547,          0.3813
         117,        0.966667,          1.0635,          0.0000,          0.7243,          0.2920,          0.6513,          0.0000,          0.0318,          0.1462,          0.8211,          0.0828,          0.0539,          0.1970,          0.4835,          1.8284,          2.5547,          0.4024
         118,        0.975000,          1.0640,          0.0000,          0.7332,          0.2868,          0.6512,          0.0000,          0.0388,          0.1455,          0.8213,          0.0825,          0.0586,          0.1955,          0.4832,          1.8284,          2.5546,          0.3687
         119,        0.983333,          1.0654,          0.0000,          0.7418,          0.2819,          0.6506,          0.0000,          0.0468,          0.1447,          0.8211,          0.0824,          0.0639,          0.1941,          0.4828,          1.8284,          2.5547,          0.3549
         120,        0.991667,          1.0652,          0.0000,          0.7516,          0.2765,          0.6502,          0.0000,          0.0555,          0.1440,          0.8211,          0.0821,          0.0693,          0.1929,          0.4824,          1.8285,          2.5547,          0.3852
         121,        1.000000,          1.0601,          0.0000,          0.7609,          0.2715,          0.6501,          0.0000,          0.0651,          0.1433,          0.8212,          0.0818,          0.0752,          0.1913,          0.4817,          1.8284,          2.5547,          0.3822
         122,        1.008333,          1.0631,          0.0000,          0.7710,          0.2661,          0.6494,          0.0000,          0.0755,          0.1427,          0.8212,          0.0817,          0.0817,          0.1898,          0.4811,          1.8285,          2.5547,          0.4109
         123,        1.016667,          1.0644,          0.0000,          0.7814,          0.2608,          0.6494,          0.0000,          0.0865,          0.1422,          0.8212,          0.0813,          0.0884,          0.1882,          0.4809,          1.8284,          2.5548,          0.3683
         124,        1.025000,          1.0644,          0.0000,          0.7916,          0.2557,          0.6489,          0.0000,          0.0984,          0.1415,          0.8211,          0.0811,          0.0957,          0.1867,          0.4808,          1.8285,          2.5548,          0.3631
         125,        1.033333,          1.0676,          0.0000,          0.8030,          0.2500,          0.6485,          0.0000,          0.1110,          0.1409,          0.8212,          0.0808,          0.1035,          0.1852,          0.4806,          1.8285,          2.5548,          0.3855
         126,        1.041667,          1.0626,          0.0000,          0.8138,          0.2448,          0.6482,          0.0000,          0.1245,          0.1402,          0.8211,          0.0805,          0.1119,          0.1836,          0.4804,          1.8285,          2.5547,          0.3751
