"OutphaseC4_020","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_020.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\020\OutphaseC4_020_POMM.csv","Maximum (Extracted from Time Series)",          2.4192,          3.3708,          4.4834,          2.2691,          1.9683,          2.7567,          2.3354,          1.1989,          2.0358,          3.7742,          0.4300,          1.4132,          2.0369,          3.1965,          5.1845,          1.6813,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0012
"","Time of Maximum",          0.0083,          0.0917,          0.0333,          0.0667,          0.1500,          0.1000,          0.0583,          4.9417,          0.2667,          0.1333,          0.2083,          5.0333,          0.6250,          0.1917,          0.6250,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0500,          0.0000,          0.0500
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -90.0009,        -90.0019,        -90.0022,        -89.9392,        -90.0916,        -90.0015,        -90.0023,        -90.1755
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.5250,          4.3917,          1.9083,          2.9667,          0.6250,          4.8833,          2.5583,          0.6250
