"OutphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_004.tcf]","Time (h)","V 2 [OutphaseC4_004]","V 3 [OutphaseC4_004]","V 4 [OutphaseC4_004]","V 5 [OutphaseC4_004]","V 6 [OutphaseC4_004]","V 7 [OutphaseC4_004]","V 8 [OutphaseC4_004]","V 9 [OutphaseC4_004]","V 10 [OutphaseC4_004]","V 11 [OutphaseC4_004]","V 12 [OutphaseC4_004]","V 13 [OutphaseC4_004]","V 14 [OutphaseC4_004]","V 15 [OutphaseC4_004]","V 16 [OutphaseC4_004]","V  1 [OutphaseC4_004]"
          29,        0.233333,          0.7453,          0.0000,          0.4321,          0.1180,          0.0438,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1962
          30,        0.241667,          0.7480,          0.0000,          0.4101,          0.1214,          0.0790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1939
          31,        0.250000,          0.7487,          0.0000,          0.3917,          0.1234,          0.0875,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1979
          32,        0.258333,          0.7495,          0.0000,          0.3759,          0.1268,          0.0939,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1958
          33,        0.266667,          0.7514,          0.0000,          0.3628,          0.1297,          0.0959,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1961
          34,        0.275000,          0.7505,          0.0000,          0.3525,          0.1323,          0.1032,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1977
          35,        0.283333,          0.7526,          0.0000,          0.3428,          0.1349,          0.1074,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1954
          36,        0.291667,          0.7523,          0.0000,          0.3351,          0.1387,          0.1209,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1992
          37,        0.300000,          0.7524,          0.0000,          0.3278,          0.1416,          0.1328,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1963
          38,        0.308333,          0.7535,          0.0000,          0.3213,          0.1449,          0.1479,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1968
          39,        0.316667,          0.7525,          0.0000,          0.3162,          0.1478,          0.1639,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1984
          40,        0.325000,          0.7542,          0.0000,          0.3117,          0.1514,          0.1817,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1956
          41,        0.333333,          0.7537,          0.0000,          0.3074,          0.1554,          0.1984,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1996
          42,        0.341667,          0.7534,          0.0000,          0.3041,          0.1595,          0.2142,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1966
          43,        0.350000,          0.7542,          0.0000,          0.3008,          0.1646,          0.2303,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1971
          44,        0.358333,          0.7530,          0.0000,          0.2988,          0.1689,          0.2446,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1986
          45,        0.366667,          0.7548,          0.0000,          0.2967,          0.1724,          0.2591,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1956
          46,        0.375000,          0.7543,          0.0000,          0.2953,          0.1762,          0.2722,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2000
          47,        0.383333,          0.7537,          0.0000,          0.2933,          0.1789,          0.2839,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1966
          48,        0.391667,          0.7542,          0.0000,          0.2922,          0.1817,          0.2955,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1971
          49,        0.400000,          0.7532,          0.0000,          0.2902,          0.1839,          0.3056,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1989
          50,        0.408333,          0.7550,          0.0000,          0.2888,          0.1856,          0.3158,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1955
          51,        0.416667,          0.7545,          0.0000,          0.2868,          0.1880,          0.3246,          0.0000,          0.0000,          0.0331,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2004
          52,        0.425000,          0.7539,          0.0000,          0.2852,          0.1894,          0.3327,          0.0000,          0.0000,          0.0431,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1967
          53,        0.433333,          0.7544,          0.0000,          0.2834,          0.1921,          0.3404,          0.0000,          0.0000,          0.0401,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1974
          54,        0.441667,          0.7531,          0.0000,          0.2814,          0.1934,          0.3465,          0.0000,          0.0909,          0.0416,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1990
          55,        0.450000,          0.7551,          0.0000,          0.2790,          0.1950,          0.3532,          0.0000,          0.1215,          0.0450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1953
          56,        0.458333,          0.7546,          0.0000,          0.2768,          0.1960,          0.3583,          0.0000,          0.1383,          0.0471,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2007
          57,        0.466667,          0.7539,          0.0000,          0.2747,          0.1961,          0.3632,          0.0000,          0.1496,          0.0450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1968
          58,        0.475000,          0.7544,          0.0000,          0.2735,          0.1969,          0.3683,          0.0000,          0.1550,          0.0416,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1975
          59,        0.483333,          0.7531,          0.0000,          0.2731,          0.1964,          0.3719,          0.0000,          0.1579,          0.0419,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1992
          60,        0.491667,          0.7554,          0.0000,          0.2715,          0.1956,          0.3763,          0.0000,          0.1611,          0.0420,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1952
          61,        0.500000,          0.7547,          0.0000,          0.2711,          0.1942,          0.3792,          0.0000,          0.1588,          0.0375,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2011
          62,        0.508333,          0.7538,          0.0000,          0.2706,          0.1912,          0.3824,          0.0000,          0.1570,          0.0382,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1968
          63,        0.516667,          0.7543,          0.0000,          0.2698,          0.1888,          0.3850,          0.0000,          0.1584,          0.0380,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1977
          64,        0.525000,          0.7530,          0.0000,          0.2699,          0.1865,          0.3869,          0.0000,          0.1574,          0.0355,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1993
          65,        0.533333,          0.7555,          0.0000,          0.2692,          0.1845,          0.3896,          0.0000,          0.1565,          0.0362,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1952
          66,        0.541667,          0.7547,          0.0000,          0.2694,          0.1833,          0.3907,          0.0000,          0.1552,          0.0355,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2015
          67,        0.550000,          0.7538,          0.0000,          0.2695,          0.1821,          0.3924,          0.0000,          0.1536,          0.0356,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1967
          68,        0.558333,          0.7544,          0.0000,          0.2690,          0.1816,          0.3937,          0.0000,          0.1537,          0.0366,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1978
          69,        0.566667,          0.7528,          0.0000,          0.2692,          0.1805,          0.3947,          0.0000,          0.1511,          0.0379,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1994
          70,        0.575000,          0.7556,          0.0000,          0.2685,          0.1799,          0.3968,          0.0000,          0.1494,          0.0381,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1950
          71,        0.583333,          0.7546,          0.0000,          0.2689,          0.1798,          0.3973,          0.0000,          0.1464,          0.0403,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2017
          72,        0.591667,          0.7538,          0.0000,          0.2694,          0.1798,          0.3991,          0.0000,          0.1434,          0.0409,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1968
          73,        0.600000,          0.7544,          0.0000,          0.2701,          0.1803,          0.4001,          0.0000,          0.1404,          0.0435,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1982
          74,        0.608333,          0.7528,          0.0000,          0.2718,          0.1800,          0.4008,          0.0000,          0.1365,          0.0436,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1995
          75,        0.616667,          0.7557,          0.0000,          0.2728,          0.1793,          0.4023,          0.0000,          0.1327,          0.0456,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1950
          76,        0.625000,          0.7546,          0.0000,          0.2746,          0.1785,          0.4025,          0.0000,          0.1290,          0.0469,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2018
          77,        0.633333,          0.7539,          0.0000,          0.2758,          0.1773,          0.4037,          0.0000,          0.1250,          0.0487,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1965
          78,        0.641667,          0.7544,          0.0000,          0.2773,          0.1769,          0.4044,          0.0000,          0.1219,          0.0504,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1986
          79,        0.650000,          0.7527,          0.0000,          0.2795,          0.1766,          0.4046,          0.0000,          0.1182,          0.0524,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1996
          80,        0.658333,          0.7557,          0.0000,          0.2805,          0.1771,          0.4057,          0.0000,          0.1155,          0.0547,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1948
          81,        0.666667,          0.7545,          0.0000,          0.2819,          0.1781,          0.4052,          0.0000,          0.1130,          0.0579,          0.0000,          0.0000,          0.0410,          0.0000,          0.0000,          0.0000,          0.0000,          0.2021
          82,        0.675000,          0.7540,          0.0000,          0.2824,          0.1789,          0.4060,          0.0000,          0.1102,          0.0609,          0.0000,          0.0000,          0.0301,          0.0453,          0.0000,          0.0000,          0.0000,          0.1964
          83,        0.683333,          0.7543,          0.0000,          0.2824,          0.1804,          0.4063,          0.0000,          0.1081,          0.0631,          0.0000,          0.0000,          0.0545,          0.0453,          0.0000,          0.0000,          0.0000,          0.1989
          84,        0.691667,          0.7528,          0.0000,          0.2831,          0.1817,          0.4062,          0.0000,          0.1054,          0.0652,          0.0000,          0.0000,          0.0653,          0.0520,          0.0000,          0.0000,          0.0000,          0.1996
          85,        0.700000,          0.7559,          0.0000,          0.2831,          0.1839,          0.4074,          0.0000,          0.1028,          0.0662,          0.0000,          0.0000,          0.0759,          0.0519,          0.0000,          0.0000,          0.0000,          0.1949
          86,        0.708333,          0.7545,          0.0000,          0.2842,          0.1859,          0.4072,          0.0000,          0.1007,          0.0681,          0.0000,          0.0000,          0.0895,          0.0538,          0.0000,          0.0000,          0.0000,          0.2022
          87,        0.716667,          0.7539,          0.0000,          0.2851,          0.1873,          0.4082,          0.0000,          0.0986,          0.0701,          0.0000,          0.0000,          0.1004,          0.0520,          0.0015,          0.0000,          0.0000,          0.1964
          88,        0.725000,          0.7544,          0.0000,          0.2861,          0.1886,          0.4084,          0.0000,          0.0973,          0.0728,          0.0000,          0.0000,          0.1064,          0.0550,          0.0687,          0.0000,          0.0000,          0.1993
          89,        0.733333,          0.7527,          0.0000,          0.2876,          0.1881,          0.4084,          0.0000,          0.0955,          0.0762,          0.0000,          0.0000,          0.1143,          0.0532,          0.0734,          0.0000,          0.0000,          0.1996
          90,        0.741667,          0.7559,          0.0000,          0.2880,          0.1874,          0.4094,          0.0000,          0.0939,          0.0798,          0.0000,          0.0000,          0.1222,          0.0529,          0.0747,          0.0000,          0.0000,          0.1948
          91,        0.750000,          0.7544,          0.0000,          0.2891,          0.1865,          0.4089,          0.0000,          0.0924,          0.0829,          0.0000,          0.0000,          0.1278,          0.0488,          0.0776,          0.0000,          0.0000,          0.2022
          92,        0.758333,          0.7540,          0.0000,          0.2896,          0.1853,          0.4096,          0.0000,          0.0906,          0.0850,          0.0000,          0.0000,          0.1327,          0.0488,          0.0730,          0.0000,          0.0000,          0.1963
          93,        0.766667,          0.7543,          0.0000,          0.2901,          0.1851,          0.4093,          0.0000,          0.0895,          0.0872,          0.0000,          0.0000,          0.1370,          0.0486,          0.0718,          0.0000,          0.0000,          0.1997
          94,        0.775000,          0.7528,          0.0000,          0.2911,          0.1848,          0.4087,          0.0000,          0.0887,          0.0890,          0.0000,          0.0000,          0.1399,          0.0461,          0.0726,          0.0000,          0.0000,          0.1995
          95,        0.783333,          0.7559,          0.0000,          0.2914,          0.1850,          0.4090,          0.0000,          0.0876,          0.0903,          0.0000,          0.0000,          0.1416,          0.0455,          0.0701,          0.0000,          0.0000,          0.1948
          96,        0.791667,          0.7543,          0.0000,          0.2927,          0.1852,          0.4082,          0.0000,          0.0863,          0.0914,          0.0000,          0.0000,          0.1416,          0.0452,          0.0711,          0.0000,          0.0000,          0.2023
          97,        0.800000,          0.7541,          0.0000,          0.2932,          0.1849,          0.4086,          0.0000,          0.0850,          0.0913,          0.0000,          0.0000,          0.1424,          0.0451,          0.0706,          0.0000,          0.0000,          0.1962
          98,        0.808333,          0.7544,          0.0000,          0.2940,          0.1851,          0.4084,          0.0000,          0.0844,          0.0906,          0.0000,          0.0000,          0.1416,          0.0454,          0.0700,          0.0000,          0.0000,          0.2001
          99,        0.816667,          0.7528,          0.0000,          0.2954,          0.1845,          0.4084,          0.0000,          0.0838,          0.0897,          0.0000,          0.0000,          0.1404,          0.0451,          0.0698,          0.0000,          0.0000,          0.1995
         100,        0.825000,          0.7560,          0.0000,          0.2958,          0.1842,          0.4091,          0.0000,          0.0835,          0.0884,          0.0000,          0.0000,          0.1385,          0.0466,          0.0706,          0.0000,          0.0000,          0.1948
         101,        0.833333,          0.7541,          0.0000,          0.2973,          0.1837,          0.4087,          0.0000,          0.0828,          0.0873,          0.0000,          0.0000,          0.1360,          0.0465,          0.0715,          0.0000,          0.0000,          0.2024
         102,        0.841667,          0.7540,          0.0000,          0.2980,          0.1831,          0.4092,          0.0000,          0.0815,          0.0857,          0.0000,          0.0000,          0.1338,          0.0474,          0.0731,          0.0000,          0.0000,          0.1963
         103,        0.850000,          0.7544,          0.0000,          0.2990,          0.1829,          0.4089,          0.0000,          0.0807,          0.0840,          0.0000,          0.0000,          0.1298,          0.0482,          0.0768,          0.1157,          0.0000,          0.2004
         104,        0.858333,          0.7528,          0.0000,          0.3006,          0.1821,          0.4087,          0.0000,          0.0795,          0.0823,          0.0586,          0.0000,          0.1266,          0.0505,          0.0811,          0.3536,          0.0000,          0.1995
         105,        0.866667,          0.7560,          0.0000,          0.3012,          0.1820,          0.4093,          0.0000,          0.0791,          0.0809,          0.0436,          0.0000,          0.1227,          0.0512,          0.0869,          0.4693,          0.0000,          0.1949
         106,        0.875000,          0.7540,          0.0000,          0.3029,          0.1816,          0.4084,          0.0000,          0.0788,          0.0804,          0.0669,          0.0000,          0.1183,          0.0528,          0.0938,          0.5618,          0.0000,          0.2025
         107,        0.883333,          0.7541,          0.0000,          0.3041,          0.1810,          0.4091,          0.0000,          0.0784,          0.0800,          0.0000,          0.0000,          0.1134,          0.0543,          0.1015,          0.6431,          0.6423,          0.1962
         108,        0.891667,          0.7544,          0.0000,          0.3055,          0.1810,          0.4087,          0.0000,          0.0783,          0.0797,          0.0574,          0.0000,          0.1086,          0.0562,          0.1094,          0.7154,          0.7888,          0.2009
         109,        0.900000,          0.7528,          0.0000,          0.3072,          0.1802,          0.4086,          0.0000,          0.0779,          0.0793,          0.0595,          0.0000,          0.1041,          0.0583,          0.1180,          0.7793,          0.9054,          0.1993
         110,        0.908333,          0.7559,          0.0000,          0.3082,          0.1800,          0.4092,          0.0000,          0.0776,          0.0786,          0.0629,          0.0000,          0.1001,          0.0606,          0.1266,          0.8376,          1.0020,          0.1949
         111,        0.916667,          0.7538,          0.0000,          0.3101,          0.1796,          0.4084,          0.0000,          0.0771,          0.0783,          0.0663,          0.0000,          0.0963,          0.0632,          0.1355,          0.8902,          1.0879,          0.2024
         112,        0.925000,          0.7542,          0.0000,          0.3113,          0.1791,          0.4091,          0.0000,          0.0767,          0.0783,          0.0690,          0.0000,          0.0920,          0.0663,          0.1441,          0.9363,          1.1629,          0.1963
         113,        0.933333,          0.7544,          0.0000,          0.3129,          0.1793,          0.4088,          0.0000,          0.0761,          0.0790,          0.0716,          0.0000,          0.0879,          0.0703,          0.1524,          0.9797,          1.2277,          0.2012
         114,        0.941667,          0.7529,          0.0000,          0.3148,          0.1788,          0.4085,          0.0000,          0.0752,          0.0802,          0.0746,          0.0000,          0.0837,          0.0736,          0.1605,          1.0195,          1.2891,          0.1993
         115,        0.950000,          0.7558,          0.0000,          0.3160,          0.1788,          0.4091,          0.0000,          0.0746,          0.0815,          0.0769,          0.0000,          0.0794,          0.0767,          0.1684,          1.0539,          1.3441,          0.1950
         116,        0.958333,          0.7538,          0.0000,          0.3182,          0.1787,          0.4083,          0.0000,          0.0738,          0.0832,          0.0797,          0.0000,          0.0752,          0.0792,          0.1758,          1.0849,          1.3930,          0.2026
         117,        0.966667,          0.7543,          0.0000,          0.3196,          0.1782,          0.4090,          0.0000,          0.0735,          0.0843,          0.0815,          0.0000,          0.0714,          0.0815,          0.1827,          1.1130,          1.4367,          0.1965
         118,        0.975000,          0.7544,          0.0000,          0.3215,          0.1783,          0.4087,          0.0000,          0.0735,          0.0854,          0.0835,          0.0000,          0.0676,          0.0838,          0.1891,          1.1390,          1.4774,          0.2016
         119,        0.983333,          0.7529,          0.0000,          0.3238,          0.1777,          0.4086,          0.0000,          0.0733,          0.0857,          0.0854,          0.0000,          0.0650,          0.0865,          0.1949,          1.1623,          1.5140,          0.1991
         120,        0.991667,          0.7558,          0.0000,          0.3253,          0.1776,          0.4091,          0.0000,          0.0733,          0.0853,          0.0867,          0.0000,          0.0623,          0.0888,          0.2005,          1.1831,          1.5469,          0.1950
         121,        1.000000,          0.7536,          0.0000,          0.3279,          0.1772,          0.4084,          0.0000,          0.0730,          0.0846,          0.0884,          0.0000,          0.0596,          0.0919,          0.2054,          1.2018,          1.5763,          0.2027
         122,        1.008333,          0.7545,          0.0000,          0.3297,          0.1766,          0.4090,          0.0000,          0.0726,          0.0835,          0.0895,          0.0000,          0.0570,          0.0949,          0.2100,          1.2189,          1.6032,          0.1966
         123,        1.016667,          0.7544,          0.0000,          0.3320,          0.1764,          0.4085,          0.0000,          0.0723,          0.0827,          0.0907,          0.0000,          0.0541,          0.0970,          0.2141,          1.2343,          1.6274,          0.2018
         124,        1.025000,          0.7529,          0.0000,          0.3346,          0.1757,          0.4084,          0.0000,          0.0717,          0.0827,          0.0920,          0.0130,          0.0513,          0.0988,          0.2177,          1.2485,          1.6495,          0.1989
         125,        1.033333,          0.7558,          0.0000,          0.3365,          0.1755,          0.4089,          0.0000,          0.0715,          0.0833,          0.0931,          0.0712,          0.0492,          0.1004,          0.2211,          1.2614,          1.6693,          0.1952
         126,        1.041667,          0.7536,          0.0000,          0.3396,          0.1751,          0.4081,          0.0000,          0.0711,          0.0850,          0.0947,          0.0954,          0.0476,          0.1023,          0.2240,          1.2729,          1.6873,          0.2027
