"OutphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_004.tcf]","Time (h)","Q 2 [OutphaseC4_004]","Q 3 [OutphaseC4_004]","Q 4 [OutphaseC4_004]","Q 5 [OutphaseC4_004]","Q 6 [OutphaseC4_004]","Q 7 [OutphaseC4_004]","Q 1 [OutphaseC4_004]","Q  8 [OutphaseC4_004]"
          28,        0.225000,         -3.8065,         -1.5848,          0.0000,          0.0000,          0.0000,          0.0000,         -3.8724,          0.0000
          29,        0.233333,         -3.8445,         -1.6109,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9080,          0.0000
          30,        0.241667,         -3.8751,         -1.6479,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9162,          0.0000
          31,        0.250000,         -3.8955,         -1.6733,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9386,          0.0000
          32,        0.258333,         -3.9199,         -1.7084,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9556,          0.0000
          33,        0.266667,         -3.9320,         -1.7291,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9518,          0.0000
          34,        0.275000,         -3.9483,         -1.7473,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9686,          0.0000
          35,        0.283333,         -3.9577,         -1.7825,          0.0000,          0.0000,          0.0000,          0.0000,         -3.9642,          0.0000
          36,        0.291667,         -3.9628,         -1.8376,         -0.0053,          0.0000,          0.0000,          0.0000,         -3.9834,          0.0000
          37,        0.300000,         -3.9740,         -1.8888,         -0.1061,          0.0000,          0.0000,          0.0000,         -3.9915,          0.0000
          38,        0.308333,         -3.9753,         -1.9605,         -0.2168,          0.0000,          0.0000,          0.0000,         -3.9743,          0.0000
          39,        0.316667,         -3.9837,         -2.0239,         -0.3456,         -0.0001,          0.0000,          0.0000,         -3.9888,          0.0000
          40,        0.325000,         -3.9864,         -2.1066,         -0.4922,         -0.0001,          0.0000,          0.0000,         -3.9846,          0.0000
          41,        0.333333,         -3.9854,         -2.1965,         -0.6510,         -0.1794,          0.0000,          0.0000,         -4.0007,          0.0000
          42,        0.341667,         -3.9925,         -2.2796,         -0.8215,         -0.4355,          0.0000,          0.0000,         -4.0041,          0.0000
          43,        0.350000,         -3.9897,         -2.3892,         -0.9972,         -0.6302,          0.0000,          0.0000,         -3.9817,          0.0000
          44,        0.358333,         -3.9959,         -2.4785,         -1.1748,         -0.7895,          0.0000,          0.0000,         -3.9954,          0.0000
          45,        0.366667,         -3.9963,         -2.5767,         -1.3551,         -0.9166,          0.0000,          0.0000,         -3.9908,          0.0000
          46,        0.375000,         -3.9930,         -2.6722,         -1.5313,         -1.0353,          0.0000,          0.0000,         -4.0081,          0.0000
          47,        0.383333,         -3.9989,         -2.7592,         -1.7044,         -1.1617,          0.0000,          0.0000,         -4.0084,          0.0000
          48,        0.391667,         -3.9943,         -2.8603,         -1.8728,         -1.2693,          0.0000,          0.0000,         -3.9825,          0.0000
          49,        0.400000,         -4.0003,         -2.9383,         -2.0332,         -1.3685,          0.0000,          0.0000,         -3.9988,          0.0000
          50,        0.408333,         -3.9998,         -3.0254,         -2.1888,         -1.4667,          0.0000,          0.0000,         -3.9913,          0.0000
          51,        0.416667,         -3.9955,         -3.1043,         -2.3321,         -1.5607,          0.0000,          0.0000,         -4.0121,          0.0000
          52,        0.425000,         -4.0010,         -3.1690,         -2.4710,         -1.6531,          0.0000,          0.0000,         -4.0106,          0.0000
          53,        0.433333,         -3.9958,         -3.2501,         -2.5982,         -1.7336,          0.0000,          0.0000,         -3.9812,          0.0000
          54,        0.441667,         -4.0023,         -3.3025,         -2.7180,         -1.8154,          0.0000,          0.0000,         -3.9979,          0.0000
          55,        0.450000,         -4.0012,         -3.3739,         -2.8302,         -1.8768,          0.0000,          0.0000,         -3.9885,          0.0000
          56,        0.458333,         -3.9963,         -3.4264,         -2.9320,         -1.9504,          0.0000,          0.0000,         -4.0146,          0.0000
          57,        0.466667,         -4.0017,         -3.4716,         -3.0300,         -2.0091,          0.0000,          0.0000,         -4.0119,          0.0000
          58,        0.475000,         -3.9960,         -3.5295,         -3.1156,         -2.0577,          0.0000,          0.0000,         -3.9799,          0.0000
          59,        0.483333,         -4.0030,         -3.5608,         -3.1977,         -2.1023,          0.0000,          0.0000,         -3.9991,          0.0000
          60,        0.491667,         -4.0015,         -3.6095,         -3.2723,         -2.1499,          0.0000,          0.0000,         -3.9873,          0.0000
          61,        0.500000,         -3.9965,         -3.6441,         -3.3379,         -2.1892,          0.0000,          0.0000,         -4.0171,          0.0000
          62,        0.508333,         -4.0020,         -3.6714,         -3.4030,         -2.2336,          0.0000,          0.0000,         -4.0116,          0.0000
          63,        0.516667,         -3.9957,         -3.7145,         -3.4566,         -2.2602,          0.0000,          0.0000,         -3.9789,          0.0000
          64,        0.525000,         -4.0035,         -3.7265,         -3.5093,         -2.2987,          0.0000,          0.0000,         -3.9980,          0.0000
          65,        0.533333,         -4.0017,         -3.7639,         -3.5557,         -2.3391,          0.0000,          0.0000,         -3.9850,          0.0000
          66,        0.541667,         -3.9965,         -3.7838,         -3.5971,         -2.3614,          0.0000,          0.0000,         -4.0183,          0.0000
          67,        0.550000,         -4.0021,         -3.7997,         -3.6387,         -2.3912,          0.0000,          0.0000,         -4.0122,          0.0000
          68,        0.558333,         -3.9955,         -3.8299,         -3.6705,         -2.4309,          0.0000,          0.0000,         -3.9780,          0.0000
          69,        0.566667,         -4.0037,         -3.8315,         -3.7045,         -2.4515,          0.0000,          0.0000,         -3.9982,          0.0000
          70,        0.575000,         -4.0018,         -3.8603,         -3.7324,         -2.4969,         -0.0001,          0.0000,         -3.9829,          0.0000
          71,        0.583333,         -3.9967,         -3.8716,         -3.7571,         -2.5404,         -0.0003,          0.0000,         -4.0194,          0.0000
          72,        0.591667,         -4.0023,         -3.8763,         -3.7839,         -2.5941,         -0.1604,          0.0000,         -4.0109,          0.0000
          73,        0.600000,         -3.9949,         -3.9018,         -3.8016,         -2.6440,         -0.2938,          0.0000,         -3.9772,          0.0000
          74,        0.608333,         -4.0040,         -3.8948,         -3.8240,         -2.6903,         -0.4327,          0.0000,         -3.9991,          0.0000
          75,        0.616667,         -4.0020,         -3.9181,         -3.8400,         -2.7587,         -0.5942,          0.0000,         -3.9828,          0.0000
          76,        0.625000,         -3.9968,         -3.9221,         -3.8546,         -2.8149,         -0.7557,          0.0000,         -4.0200,          0.0000
          77,        0.633333,         -4.0022,         -3.9258,         -3.8715,         -2.8833,         -0.9316,          0.0000,         -4.0104,          0.0000
          78,        0.641667,         -3.9947,         -3.9449,         -3.8810,         -2.9514,         -1.1068,          0.0000,         -3.9761,          0.0000
          79,        0.650000,         -4.0042,         -3.9336,         -3.8965,         -3.0110,         -1.2804,          0.0000,         -4.0001,          0.0000
          80,        0.658333,         -4.0020,         -3.9543,         -3.9046,         -3.0758,         -1.4577,          0.0000,         -3.9829,          0.0000
          81,        0.666667,         -3.9971,         -3.9533,         -3.9134,         -3.1404,         -1.6280,          0.0000,         -4.0211,          0.0000
          82,        0.675000,         -4.0019,         -3.9538,         -3.9241,         -3.1998,         -1.7943,          0.0000,         -4.0077,          0.0000
          83,        0.683333,         -3.9944,         -3.9699,         -3.9288,         -3.2611,         -1.9538,          0.0000,         -3.9757,          0.0000
          84,        0.691667,         -4.0045,         -3.9550,         -3.9389,         -3.3118,         -2.1077,          0.0000,         -4.0035,          0.0000
          85,        0.700000,         -4.0020,         -3.9757,         -3.9432,         -3.3688,         -2.2544,          0.0000,         -3.9831,          0.0000
          86,        0.708333,         -3.9972,         -3.9721,         -3.9482,         -3.4150,         -2.3927,          0.0000,         -4.0208,          0.0000
          87,        0.716667,         -4.0022,         -3.9721,         -3.9556,         -3.4656,         -2.5227,         -0.0150,         -4.0041,          0.0000
          88,        0.725000,         -3.9940,         -3.9863,         -3.9570,         -3.5077,         -2.6439,         -0.0396,         -3.9766,          0.0000
          89,        0.733333,         -4.0046,         -3.9688,         -3.9643,         -3.5447,         -2.7581,         -0.0689,         -4.0064,          0.0000
          90,        0.741667,         -4.0017,         -3.9881,         -3.9661,         -3.5889,         -2.8634,         -0.0943,         -3.9832,          0.0000
          91,        0.750000,         -3.9973,         -3.9828,         -3.9689,         -3.6205,         -2.9618,         -0.1312,         -4.0209,          0.0000
          92,        0.758333,         -4.0022,         -3.9827,         -3.9742,         -3.6566,         -3.0519,         -0.1607,         -4.0015,          0.0000
          93,        0.766667,         -3.9938,         -3.9964,         -3.9738,         -3.6866,         -3.1364,         -0.1928,         -3.9769,          0.0000
          94,        0.775000,         -4.0047,         -3.9781,         -3.9796,         -3.7124,         -3.2133,         -0.2359,         -4.0103,          0.0000
          95,        0.783333,         -4.0015,         -3.9950,         -3.9796,         -3.7450,         -3.2833,         -0.2627,         -3.9845,          0.0000
          96,        0.791667,         -3.9977,         -3.9888,         -3.9813,         -3.7597,         -3.3495,         -0.3023,         -4.0201,          0.0000
          97,        0.800000,         -4.0024,         -3.9875,         -3.9853,         -3.7852,         -3.4081,         -0.3390,         -3.9977,          0.0000
          98,        0.808333,         -3.9938,         -4.0018,         -3.9836,         -3.8038,         -3.4630,         -0.3760,         -3.9808,          0.0000
          99,        0.816667,         -4.0047,         -3.9819,         -3.9886,         -3.8194,         -3.5129,         -0.4166,         -4.0143,          0.0000
         100,        0.825000,         -4.0015,         -4.0002,         -3.9875,         -3.8424,         -3.5574,         -0.4565,         -3.9848,          0.0000
         101,        0.833333,         -3.9980,         -3.9938,         -3.9886,         -3.8520,         -3.5994,         -0.5049,         -4.0182,          0.0000
         102,        0.841667,         -4.0021,         -3.9925,         -3.9919,         -3.8691,         -3.6362,         -0.5535,         -3.9961,          0.0000
         103,        0.850000,         -3.9936,         -4.0037,         -3.9896,         -3.8819,         -3.6708,         -0.6295,         -3.9831,          0.0000
         104,        0.858333,         -4.0048,         -3.9849,         -3.9940,         -3.8892,         -3.7020,         -0.7044,         -4.0171,         -0.0001
         105,        0.866667,         -4.0011,         -4.0046,         -3.9923,         -3.9045,         -3.7297,         -0.7976,         -3.9856,         -0.0004
         106,        0.875000,         -3.9982,         -3.9939,         -3.9931,         -3.9080,         -3.7548,         -0.9060,         -4.0164,         -0.1676
         107,        0.883333,         -4.0023,         -3.9941,         -3.9957,         -3.9210,         -3.7707,         -1.0320,         -3.9927,         -0.3019
         108,        0.891667,         -3.9936,         -4.0055,         -3.9930,         -3.9265,         -3.7799,         -1.1540,         -3.9861,         -0.4407
         109,        0.900000,         -4.0048,         -3.9868,         -3.9972,         -3.9330,         -3.7871,         -1.2872,         -4.0191,         -0.6016
         110,        0.908333,         -4.0010,         -4.0056,         -3.9950,         -3.9426,         -3.7972,         -1.4307,         -3.9846,         -0.7623
         111,        0.916667,         -3.9986,         -3.9943,         -3.9960,         -3.9434,         -3.8073,         -1.5743,         -4.0135,         -0.9378
         112,        0.925000,         -4.0023,         -3.9965,         -3.9979,         -3.9526,         -3.8170,         -1.7189,         -3.9902,         -1.1114
         113,        0.933333,         -3.9935,         -4.0068,         -3.9950,         -3.9561,         -3.8294,         -1.8622,         -3.9877,         -1.2838
         114,        0.941667,         -4.0049,         -3.9888,         -3.9992,         -3.9589,         -3.8375,         -2.0029,         -4.0219,         -1.4599
         115,        0.950000,         -4.0006,         -4.0065,         -3.9967,         -3.9676,         -3.8475,         -2.1417,         -3.9843,         -1.6305
         116,        0.958333,         -3.9988,         -3.9961,         -3.9975,         -3.9645,         -3.8570,         -2.2742,         -4.0108,         -1.7953
         117,        0.966667,         -4.0021,         -3.9968,         -3.9992,         -3.9727,         -3.8665,         -2.4017,         -3.9889,         -1.9539
         118,        0.975000,         -3.9935,         -4.0068,         -3.9960,         -3.9742,         -3.8762,         -2.5221,         -3.9915,         -2.1077
         119,        0.983333,         -4.0048,         -3.9885,         -4.0002,         -3.9746,         -3.8852,         -2.6366,         -4.0231,         -2.2531
         120,        0.991667,         -4.0005,         -4.0086,         -3.9975,         -3.9816,         -3.8932,         -2.7466,         -3.9830,         -2.3911
         121,        1.000000,         -3.9990,         -3.9943,         -3.9983,         -3.9765,         -3.9017,         -2.8448,         -4.0077,         -2.5209
         122,        1.008333,         -4.0024,         -3.9973,         -4.0000,         -3.9858,         -3.9088,         -2.9440,         -3.9882,         -2.6417
         123,        1.016667,         -3.9934,         -4.0073,         -3.9971,         -3.9845,         -3.9165,         -3.0303,         -3.9947,         -2.7547
         124,        1.025000,         -4.0049,         -3.9883,         -4.0009,         -3.9843,         -3.9221,         -3.1123,         -4.0252,         -2.8608
         125,        1.033333,         -4.0001,         -4.0070,         -3.9979,         -3.9906,         -3.9290,         -3.1911,         -3.9821,         -2.9583
         126,        1.041667,         -3.9993,         -3.9946,         -3.9988,         -3.9847,         -3.9353,         -3.2605,         -4.0047,         -3.0493
         127,        1.050000,         -4.0022,         -3.9983,         -4.0003,         -3.9915,         -3.9402,         -3.3285,         -3.9876,         -3.1325
         128,        1.058333,         -3.9935,         -4.0069,         -3.9974,         -3.9904,         -3.9456,         -3.3864,         -3.9971,         -3.2096
         129,        1.066667,         -4.0050,         -3.9884,         -4.0013,         -3.9903,         -3.9495,         -3.4402,         -4.0277,         -3.2809
         130,        1.075000,         -3.9998,         -4.0065,         -3.9982,         -3.9954,         -3.9544,         -3.4929,         -3.9803,         -3.3455
         131,        1.083333,         -3.9997,         -3.9948,         -3.9994,         -3.9890,         -3.9590,         -3.5379,         -4.0036,         -3.4052
         132,        1.091667,         -4.0022,         -3.9994,         -4.0005,         -3.9957,         -3.9617,         -3.5808,         -3.9878,         -3.4596
         133,        1.100000,         -3.9937,         -4.0060,         -3.9975,         -3.9929,         -3.9657,         -3.6194,         -3.9994,         -3.5093
         134,        1.108333,         -4.0048,         -3.9903,         -4.0017,         -3.9933,         -3.9682,         -3.6546,         -4.0281,         -3.5546
         135,        1.116667,         -3.9996,         -4.0086,         -3.9983,         -3.9977,         -3.9715,         -3.6877,         -3.9779,         -3.5957
         136,        1.125000,         -4.0001,         -3.9945,         -3.9996,         -3.9909,         -3.9745,         -3.7147,         -4.0023,         -3.6340
         137,        1.133333,         -4.0024,         -3.9992,         -4.0006,         -3.9994,         -3.9757,         -3.7440,         -3.9889,         -3.6678
         138,        1.141667,         -3.9938,         -4.0060,         -3.9978,         -3.9955,         -3.9792,         -3.7666,         -4.0022,         -3.6988
         139,        1.150000,         -4.0048,         -3.9900,         -4.0019,         -3.9954,         -3.9803,         -3.7885,         -4.0290,         -3.7273
         140,        1.158333,         -3.9992,         -4.0088,         -3.9983,         -4.0006,         -3.9821,         -3.8084,         -3.9771,         -3.7528
         141,        1.166667,         -4.0003,         -3.9942,         -3.9999,         -3.9939,         -3.9845,         -3.8261,         -4.0003,         -3.7766
         142,        1.175000,         -4.0023,         -4.0011,         -4.0005,         -4.0006,         -3.9853,         -3.8433,         -3.9897,         -3.7977
         143,        1.183333,         -3.9938,         -4.0051,         -3.9980,         -3.9970,         -3.9878,         -3.8576,         -4.0043,         -3.8171
         144,        1.191667,         -4.0046,         -3.9895,         -4.0017,         -3.9979,         -3.9879,         -3.8720,         -4.0301,         -3.8342
         145,        1.200000,         -3.9986,         -4.0085,         -3.9982,         -4.0000,         -3.9889,         -3.8840,         -3.9745,         -3.8500
         146,        1.208333,         -4.0006,         -3.9947,         -4.0000,         -3.9955,         -3.9904,         -3.8951,         -4.0011,         -3.8643
         147,        1.216667,         -4.0022,         -3.9996,         -4.0004,         -4.0017,         -3.9904,         -3.9054,         -3.9917,         -3.8771
         148,        1.225000,         -3.9940,         -4.0049,         -3.9980,         -3.9979,         -3.9923,         -3.9139,         -4.0048,         -3.8891
         149,        1.233333,         -4.0044,         -3.9905,         -4.0017,         -3.9986,         -3.9922,         -3.9223,         -4.0308,         -3.8997
         150,        1.241667,         -3.9981,         -4.0087,         -3.9981,         -4.0013,         -3.9933,         -3.9300,         -3.9731,         -3.9094
         151,        1.250000,         -4.0010,         -3.9930,         -4.0001,         -3.9963,         -3.9943,         -3.9359,         -4.0021,         -3.9184
         152,        1.258333,         -4.0022,         -4.0017,         -4.0004,         -4.0018,         -3.9942,         -3.9431,         -3.9939,         -3.9257
         153,        1.266667,         -3.9941,         -4.0049,         -3.9980,         -3.9980,         -3.9952,         -3.9472,         -4.0060,         -3.9330
         154,        1.275000,         -4.0043,         -3.9907,         -4.0016,         -3.9979,         -3.9949,         -3.9524,         -4.0297,         -3.9393
         155,        1.283333,         -3.9978,         -4.0090,         -3.9980,         -4.0027,         -3.9957,         -3.9571,         -3.9724,         -3.9450
         156,        1.291667,         -4.0011,         -3.9924,         -4.0001,         -3.9958,         -3.9964,         -3.9617,         -4.0016,         -3.9504
         157,        1.300000,         -4.0021,         -4.0015,         -4.0001,         -4.0020,         -3.9959,         -3.9662,         -3.9967,         -3.9551
         158,        1.308333,         -3.9944,         -4.0044,         -3.9980,         -3.9971,         -3.9971,         -3.9681,         -4.0087,         -3.9594
         159,        1.316667,         -4.0043,         -3.9903,         -4.0014,         -3.9990,         -3.9965,         -3.9713,         -4.0279,         -3.9633
         160,        1.325000,         -3.9975,         -4.0095,         -3.9979,         -4.0011,         -3.9971,         -3.9744,         -3.9707,         -3.9666
         161,        1.333333,         -4.0014,         -3.9917,         -4.0001,         -3.9958,         -3.9975,         -3.9759,         -4.0037,         -3.9699
         162,        1.341667,         -4.0021,         -4.0009,         -4.0000,         -4.0018,         -3.9973,         -3.9790,         -4.0003,         -3.9727
         163,        1.350000,         -3.9947,         -4.0039,         -3.9979,         -3.9975,         -3.9983,         -3.9802,         -4.0091,         -3.9754
         164,        1.358333,         -4.0043,         -3.9904,         -4.0012,         -3.9999,         -3.9975,         -3.9835,         -4.0252,         -3.9778
         165,        1.366667,         -3.9973,         -4.0076,         -3.9979,         -4.0021,         -3.9982,         -3.9846,         -3.9694,         -3.9798
         166,        1.375000,         -4.0018,         -3.9914,         -4.0000,         -3.9966,         -3.9983,         -3.9854,         -4.0044,         -3.9816
         167,        1.383333,         -4.0022,         -4.0013,         -3.9997,         -4.0019,         -3.9977,         -3.9872,         -4.0021,         -3.9833
         168,        1.391667,         -3.9949,         -4.0047,         -3.9980,         -3.9983,         -3.9985,         -3.9882,         -4.0104,         -3.9849
         169,        1.400000,         -4.0042,         -3.9923,         -4.0012,         -3.9998,         -3.9979,         -3.9891,         -4.0220,         -3.9862
         170,        1.408333,         -3.9970,         -4.0086,         -3.9976,         -4.0012,         -3.9982,         -3.9904,         -3.9676,         -3.9875
         171,        1.416667,         -4.0021,         -3.9912,         -4.0002,         -3.9971,         -3.9985,         -3.9912,         -4.0056,         -3.9887
         172,        1.425000,         -4.0020,         -4.0031,         -3.9996,         -4.0015,         -3.9981,         -3.9920,         -4.0047,         -3.9896
         173,        1.433333,         -3.9951,         -4.0028,         -3.9980,         -3.9979,         -3.9990,         -3.9917,         -4.0117,         -3.9906
         174,        1.441667,         -4.0041,         -3.9919,         -4.0011,         -3.9995,         -3.9985,         -3.9929,         -4.0199,         -3.9916
         175,        1.450000,         -3.9965,         -4.0094,         -3.9977,         -4.0012,         -3.9988,         -3.9946,         -3.9656,         -3.9922
         176,        1.458333,         -4.0021,         -3.9900,         -4.0003,         -3.9959,         -3.9986,         -3.9943,         -4.0059,         -3.9929
         177,        1.466667,         -4.0020,         -4.0032,         -3.9994,         -4.0019,         -3.9985,         -3.9955,         -4.0054,         -3.9934
         178,        1.475000,         -3.9954,         -4.0037,         -3.9982,         -3.9962,         -3.9992,         -3.9951,         -4.0128,         -3.9941
         179,        1.483333,         -4.0039,         -3.9919,         -4.0009,         -3.9988,         -3.9981,         -3.9956,         -4.0157,         -3.9944
         180,        1.491667,         -3.9962,         -4.0096,         -3.9976,         -4.0000,         -3.9988,         -3.9957,         -3.9648,         -3.9950
         181,        1.500000,         -4.0026,         -3.9896,         -4.0005,         -3.9957,         -3.9989,         -3.9954,         -4.0073,         -3.9954
         182,        1.508333,         -4.0020,         -4.0027,         -3.9994,         -4.0025,         -3.9985,         -3.9969,         -4.0063,         -3.9956
         183,        1.516667,         -3.9956,         -4.0020,         -3.9980,         -3.9961,         -3.9990,         -3.9970,         -4.0140,         -3.9960
         184,        1.525000,         -4.0037,         -3.9930,         -4.0009,         -4.0001,         -3.9984,         -3.9971,         -4.0120,         -3.9962
         185,        1.533333,         -3.9959,         -4.0092,         -3.9975,         -4.0007,         -3.9991,         -3.9971,         -3.9629,         -3.9965
         186,        1.541667,         -4.0027,         -3.9906,         -4.0004,         -3.9971,         -3.9985,         -3.9970,         -4.0081,         -3.9968
         187,        1.550000,         -4.0018,         -4.0027,         -3.9993,         -4.0015,         -3.9984,         -3.9979,         -4.0077,         -3.9969
         188,        1.558333,         -3.9958,         -3.9992,         -3.9982,         -3.9970,         -3.9992,         -3.9972,         -4.0147,         -3.9972
         189,        1.566667,         -4.0036,         -3.9937,         -4.0009,         -3.9993,         -3.9983,         -3.9986,         -4.0080,         -3.9971
         190,        1.575000,         -3.9956,         -4.0090,         -3.9974,         -3.9995,         -3.9989,         -3.9981,         -3.9634,         -3.9975
         191,        1.583333,         -4.0030,         -3.9899,         -4.0004,         -3.9955,         -3.9988,         -3.9977,         -4.0088,         -3.9977
         192,        1.591667,         -4.0016,         -4.0032,         -3.9995,         -4.0016,         -3.9983,         -3.9982,         -4.0078,         -3.9976
         193,        1.600000,         -3.9960,         -4.0001,         -3.9984,         -3.9969,         -3.9991,         -3.9974,         -4.0138,         -3.9978
         194,        1.608333,         -4.0035,         -3.9935,         -4.0009,         -3.9999,         -3.9984,         -3.9989,         -4.0036,         -3.9978
         195,        1.616667,         -3.9955,         -4.0096,         -3.9977,         -3.9993,         -3.9989,         -3.9978,         -3.9635,         -3.9979
         196,        1.625000,         -4.0032,         -3.9897,         -4.0008,         -3.9971,         -3.9987,         -3.9980,         -4.0090,         -3.9980
         197,        1.633333,         -4.0016,         -4.0043,         -3.9994,         -4.0014,         -3.9984,         -3.9981,         -4.0068,         -3.9980
         198,        1.641667,         -3.9964,         -4.0000,         -3.9988,         -3.9972,         -3.9990,         -3.9977,         -4.0146,         -3.9981
         199,        1.650000,         -4.0034,         -3.9939,         -4.0012,         -4.0006,         -3.9983,         -3.9987,         -4.0002,         -3.9980
         200,        1.658333,         -3.9952,         -4.0090,         -3.9979,         -3.9990,         -3.9990,         -3.9980,         -3.9649,         -3.9981
         201,        1.666667,         -4.0035,         -3.9899,         -4.0011,         -3.9984,         -3.9987,         -3.9978,         -4.0116,         -3.9981
         202,        1.675000,         -4.0015,         -4.0040,         -3.9996,         -4.0007,         -3.9986,         -3.9982,         -4.0055,         -3.9982
         203,        1.683333,         -3.9965,         -3.9990,         -3.9990,         -3.9965,         -3.9994,         -3.9984,         -4.0149,         -3.9983
         204,        1.691667,         -4.0032,         -3.9950,         -4.0013,         -4.0008,         -3.9983,         -3.9992,         -3.9970,         -3.9983
         205,        1.700000,         -3.9950,         -4.0083,         -3.9982,         -3.9999,         -3.9991,         -3.9979,         -3.9665,         -3.9983
         206,        1.708333,         -4.0036,         -3.9906,         -4.0013,         -3.9962,         -3.9988,         -3.9983,         -4.0134,         -3.9983
         207,        1.716667,         -4.0012,         -4.0048,         -3.9997,         -4.0012,         -3.9987,         -3.9989,         -4.0040,         -3.9984
         208,        1.725000,         -3.9967,         -3.9986,         -3.9992,         -3.9970,         -3.9993,         -3.9981,         -4.0153,         -3.9984
         209,        1.733333,         -4.0032,         -3.9951,         -4.0013,         -4.0001,         -3.9986,         -3.9990,         -3.9932,         -3.9984
         210,        1.741667,         -3.9948,         -4.0087,         -3.9983,         -4.0003,         -3.9992,         -3.9985,         -3.9695,         -3.9984
         211,        1.750000,         -4.0039,         -3.9908,         -4.0014,         -3.9978,         -3.9990,         -3.9990,         -4.0155,         -3.9984
         212,        1.758333,         -4.0012,         -4.0059,         -3.9996,         -4.0016,         -3.9990,         -3.9996,         -4.0015,         -3.9984
         213,        1.766667,         -3.9971,         -3.9982,         -3.9994,         -3.9960,         -3.9994,         -3.9973,         -4.0137,         -3.9985
         214,        1.775000,         -4.0030,         -3.9951,         -4.0013,         -4.0002,         -3.9987,         -3.9990,         -3.9904,         -3.9984
