"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  204.3628    ,     0.000
         4.000,       29459,         0,         3, 0.5131034    ,  3.996893    , 0.3964190    ,  40126.03    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  43200.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3074.363    ,  3074.364    , 0.8519308E-03,  3278.727    ,     0.000
         4.500,       33128,         0,         4, 0.4799337    ,  4.487698    ,  0.000000    ,  5400.008    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5400.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.8003950E-02,-0.8544922E-02,-0.5409718E-03,  3278.718    ,    -0.000
         5.000,       36841,         0,         4, 0.4981204    ,  4.997131    ,  0.000000    ,  5399.998    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5400.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1966596E-02, 0.1953125E-02,-0.1347065E-04,  3278.720    ,    -0.000
         5.500,       40436,         0,         4, 0.5152224    ,  5.499718    ,  0.000000    ,  5400.002    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5400.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.1802504E-02,-0.7324219E-03, 0.1070082E-02,  3278.719    ,     0.000
         6.000,       44153,         0,         5, 0.4823623    ,  5.959259    ,  0.000000    ,  5400.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5400.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1921654E-03,-0.4882812E-03,-0.6804466E-03,  3278.719    ,    -0.000
         6.000,       44154,         0,         5, 0.4823699    ,  5.959259    ,  0.000000    , 0.3759336    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.3759384    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.4857779E-05,-0.2441406E-03,-0.2489984E-03,  3278.719    ,     0.000
