"VanillaC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\results\003\VanillaC4_003_POMM.csv","Maximum (Extracted from Time Series)",          0.9257,          0.2229,          0.7552,          0.7246,          0.7892,          0.2239,          0.3162,          0.3863,          0.4424,          0.4964,          0.0750,          0.4960,          0.8150,          0.7914,          0.7825,          0.9249,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006
"","Time of Maximum",          0.0250,          3.3417,          0.0750,          0.1083,          0.1083,          3.2000,          0.8667,          3.5333,          3.0583,          4.8500,          3.2000,          3.4917,          0.2583,          4.7083,          1.3750,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0500
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.0002,         -3.0002,         -3.0003,         -3.0002,         -3.0002,         -3.0002,         -3.0002,         -3.0006
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.5167,          3.2000,          4.9750,          5.3083,          0.5500,          5.4167,          2.6750,          4.2083
