"InphaseC4_009","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_009.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\009\InphaseC4_009_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.1567,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.7281,          0.0000
,        0.016667,          2.2928,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.1620,         -4.3061,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0000,         -9.0020,         -0.0010
,        0.025000,          2.1847,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0001,          0.0001,          2.1577,         -5.9417,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,         -8.9771,          0.0008
,        0.033333,          1.5539,          0.0000,          0.2974,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          2.1565,         -4.2224,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,         -8.9934,          0.0008
,        0.041667,          1.1948,          0.0000,          0.2871,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          2.1574,         -4.5660,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,         -9.0043,         -0.0005
,        0.050000,          1.0702,          0.0000,          0.3779,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0000,          0.0001,          0.0001,          2.1578,         -5.5189,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -8.9986,         -0.0013
,        0.058333,          0.9614,          0.0232,          0.3966,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          2.1524,         -5.5960,         -0.3695,          0.0000,          0.0000,          0.0000,         -0.0003,         -8.9203,          0.0007
,        0.066667,          0.8883,          0.0354,          0.4177,          0.9283,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          2.0871,         -5.8312,         -1.8150,          0.0000,          0.0000,          0.0000,         -0.0003,         -8.6281,         -0.0006
,        0.075000,          0.8599,          0.0693,          0.4671,          1.1309,          1.2450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          1.6509,         -6.4880,         -2.9934,          0.0000,          0.0000,          0.0000,          0.0002,         -8.6054,          0.0011
,        0.083333,          0.8335,          0.0939,          0.5094,          1.2739,          1.5598,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.4931,         -7.0324,         -4.1969,         -1.9837,          0.0000,          0.0000,          0.0007,         -8.6499,          0.0004
,        0.091667,          0.8088,          0.1108,          0.5361,          1.3741,          1.7521,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.4028,         -7.4037,         -5.2648,         -2.6763,          0.0000,          0.0000,          0.0004,         -8.6797,          0.0002
,        0.100000,          0.7933,          0.1255,          0.5574,          1.4397,          1.8821,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          1.3391,         -7.7486,         -6.1037,         -3.1286,          0.0000,          0.0000,         -0.0012,         -8.7240,         -0.0004
,        0.108333,          0.7834,          0.1385,          0.5775,          1.4873,          1.9719,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          1.2959,         -8.0659,         -6.7802,         -3.8757,          0.0000,          0.0000,         -0.0007,         -8.7850,         -0.0004
,        0.116667,          0.7747,          0.1464,          0.5907,          1.5231,          1.5779,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.2659,         -8.2918,         -7.3266,         -4.2614,          0.0000,          0.0000,         -0.0004,         -8.8357,         -0.0006
,        0.125000,          0.7669,          0.1530,          0.6004,          1.5486,          1.2628,          0.0000,          0.1212,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.2436,         -8.4547,         -7.7454,         -4.5952,          0.0000,          0.0000,         -0.0008,         -8.8678,         -0.0004
,        0.133333,          0.7615,          0.1589,          0.6079,          1.5668,          1.0989,          0.0000,          0.2046,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.2270,         -8.5946,         -8.0568,         -5.0642,         -0.3498,          0.0000,         -0.0000,         -8.8996,          0.0000
,        0.141667,          0.7577,          0.1628,          0.6141,          1.5804,          0.9956,          0.0000,          0.2535,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0001,          0.0001,          1.2151,         -8.6998,         -8.2960,         -5.4345,         -1.1315,          0.0000,         -0.0001,         -8.9258,          0.0007
,        0.150000,          0.7543,          0.1657,          0.6181,          1.5904,          0.9212,          0.0000,          0.2977,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0001,          1.2065,         -8.7753,         -8.4767,         -5.8377,         -2.0896,          0.0000,         -0.0000,         -8.9448,         -0.0004
,        0.158333,          0.7520,          0.1680,          0.6211,          1.5977,          0.8758,          0.0000,          0.3424,          0.0853,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          1.2000,         -8.8327,         -8.6113,         -6.3301,         -3.1466,          0.0000,         -0.0009,         -8.9580,          0.0009
,        0.166667,          0.7503,          0.1698,          0.6234,          1.6031,          0.8409,          0.0000,          0.3820,          0.5747,          0.0015,          0.1634,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          1.1956,         -8.8755,         -8.7111,         -6.8163,         -4.1968,         -1.6301,          0.0003,         -8.9684,          0.0005
,        0.175000,          0.7489,          0.1711,          0.6250,          1.6071,          0.8194,          0.0000,          0.4141,          0.7908,          0.0950,          0.1690,          0.0000,          0.0006,          0.0001,          0.0001,          0.0001,          1.1923,         -8.9089,         -8.7859,         -7.2364,         -5.1523,         -1.7464,         -0.0005,         -8.9764,         -0.0014
,        0.183333,          0.7477,          0.1723,          0.6263,          1.6101,          0.8035,          0.0000,          0.4400,          0.9376,          0.0582,          0.1317,          0.0000,          0.0002,          0.0000,          0.0001,          0.0000,          1.1896,         -8.9316,         -8.8417,         -7.6025,         -5.9602,         -1.6457,          0.0001,         -8.9825,          0.0004
,        0.191667,          0.7470,          0.1733,          0.6271,          1.6122,          0.7909,          0.0401,          0.4605,          1.0385,          0.0346,          0.1695,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          1.1874,         -8.9491,         -8.8826,         -7.9097,         -6.6322,         -2.3657,         -0.0004,         -8.9866,         -0.0005
,        0.200000,          0.7464,          0.1738,          0.6279,          1.6137,          0.7812,          0.0512,          0.4760,          1.1125,          0.0241,          0.2098,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.1860,         -8.9629,         -8.9131,         -8.1618,         -7.1806,         -3.3068,         -0.0005,         -8.9902,         -0.0010
,        0.208333,          0.7460,          0.1743,          0.6283,          1.6149,          0.7741,          0.0644,          0.4875,          1.1677,          0.0103,          0.2099,          0.1842,          0.1320,          0.0011,          0.0000,          0.0001,          1.1849,         -8.9724,         -8.9355,         -8.3566,         -7.6089,         -3.7745,         -0.0199,         -8.9927,         -0.0005
,        0.216667,          0.7457,          0.1746,          0.6287,          1.6158,          0.7688,          0.0725,          0.4967,          1.2080,          0.0155,          0.2146,          0.3510,          0.2227,          0.1010,          0.0314,          0.0001,          1.1842,         -8.9794,         -8.9524,         -8.5085,         -7.9402,         -4.3447,         -1.2593,         -8.9947,         -0.0433
,        0.225000,          0.7455,          0.1748,          0.6290,          1.6165,          0.7648,          0.0784,          0.5036,          1.2365,          0.0184,          0.2244,          0.4672,          0.4100,          0.1829,          0.0872,          0.0608,          1.1836,         -8.9847,         -8.9649,         -8.6267,         -8.1962,         -5.1443,         -2.2051,         -8.9961,         -1.4065
,        0.233333,          0.7454,          0.1750,          0.6292,          1.6170,          0.7619,          0.0831,          0.5093,          1.2574,          0.0305,          0.2319,          0.5610,          0.6859,          0.3230,          0.1341,          0.1534,          1.1831,         -8.9883,         -8.9741,         -8.7211,         -8.3935,         -5.8470,         -3.2070,         -8.9970,         -2.7587
,        0.241667,          0.7453,          0.1752,          0.6293,          1.6173,          0.7595,          0.0864,          0.5132,          1.2724,          0.0424,          0.2426,          0.6287,          0.9168,          0.5542,          0.2236,          0.2285,          1.1829,         -8.9923,         -8.9809,         -8.7878,         -8.5432,         -6.3910,         -4.4776,         -8.9979,         -4.3059
,        0.250000,          0.7451,          0.1753,          0.6294,          1.6176,          0.7575,          0.0888,          0.5163,          1.2840,          0.0555,          0.2539,          0.6796,          1.1264,          0.6908,          0.2803,          0.2941,          1.1826,         -8.9932,         -8.9856,         -8.8398,         -8.6561,         -6.9132,         -5.3414,         -8.9982,         -5.4675
,        0.258333,          0.7451,          0.1753,          0.6295,          1.6178,          0.7561,          0.0908,          0.5185,          1.2928,          0.0709,          0.2640,          0.7189,          1.2239,          0.7877,          0.3039,          0.3252,          1.1824,         -8.9957,         -8.9894,         -8.8811,         -8.7411,         -7.3587,         -5.9797,         -8.9990,         -5.8393
,        0.266667,          0.7451,          0.1755,          0.6295,          1.6179,          0.7550,          0.0921,          0.5202,          1.2986,          0.0838,          0.2729,          0.7492,          1.2864,          0.8713,          0.3397,          0.3504,          1.1823,         -8.9963,         -8.9923,         -8.9104,         -8.8063,         -7.7182,         -6.5877,         -8.9989,         -6.3784
