"OutphaseC4_013 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_013.tcf]","Time (h)","Q 2 [OutphaseC4_013]","Q 3 [OutphaseC4_013]","Q 4 [OutphaseC4_013]","Q 5 [OutphaseC4_013]","Q 6 [OutphaseC4_013]","Q 7 [OutphaseC4_013]","Q 1 [OutphaseC4_013]","Q  8 [OutphaseC4_013]"
          16,        0.125000,        -19.7749,        -13.0770,         -7.3335,         -5.2403,          0.0000,          0.0000,        -19.8436,          0.0000
          17,        0.133333,        -19.8075,        -14.0334,         -9.0453,         -6.1875,          0.0000,          0.0000,        -19.8956,          0.0000
          18,        0.141667,        -19.9178,        -14.8594,        -10.6074,         -7.2017,          0.0000,          0.0000,        -19.9715,          0.0000
          19,        0.150000,        -19.9117,        -15.6283,        -12.0036,         -8.1389,          0.0000,          0.0000,        -19.9226,          0.0000
          20,        0.158333,        -19.9729,        -16.2610,        -13.2326,         -8.8262,          0.0000,          0.0000,        -20.0199,          0.0000
          21,        0.166667,        -19.9718,        -16.8676,        -14.2866,         -9.5651,          0.0000,          0.0000,        -19.9232,          0.0000
          22,        0.175000,        -19.9695,        -17.3461,        -15.2030,        -10.1706,          0.0000,          0.0000,        -20.0335,          0.0000
          23,        0.183333,        -19.9919,        -17.7834,        -15.9753,        -10.8253,          0.0000,          0.0000,        -19.9724,          0.0000
          24,        0.191667,        -19.9702,        -18.1522,        -16.6376,        -11.5024,         -0.7510,          0.0000,        -19.9971,          0.0000
          25,        0.200000,        -20.0107,        -18.4344,        -17.1894,        -12.2709,         -2.2533,          0.0000,        -20.0243,          0.0000
          26,        0.208333,        -19.9912,        -18.7172,        -17.6545,        -12.9987,         -3.8202,          0.0000,        -19.9882,          0.0000
          27,        0.216667,        -20.0069,        -18.8973,        -18.0499,        -13.7606,         -5.4565,          0.0000,        -20.0174,          0.0000
          28,        0.225000,        -19.9911,        -19.1025,        -18.3677,        -14.4890,         -7.0768,          0.0000,        -19.9583,          0.0000
          29,        0.233333,        -19.9861,        -19.2405,        -18.6509,        -15.1727,         -8.6291,         -0.1904,        -20.0433,          0.0000
          30,        0.241667,        -19.9994,        -19.3851,        -18.8697,        -15.7860,        -10.0799,         -0.5663,        -19.9981,          0.0000
          31,        0.250000,        -20.0004,        -19.4880,        -19.0694,        -16.3648,        -11.4006,         -1.0495,        -19.9830,          0.0000
          32,        0.258333,        -20.0173,        -19.5658,        -19.2236,        -16.8633,        -12.5811,         -1.5922,        -19.9911,          0.0000
          33,        0.266667,        -19.9920,        -19.6428,        -19.3600,        -17.3162,        -13.6326,         -2.1743,        -19.9586,          0.0000
          34,        0.275000,        -19.9921,        -19.6960,        -19.4644,        -17.7059,        -14.5487,         -2.8775,        -20.0553,          0.0000
          35,        0.283333,        -19.9895,        -19.7608,        -19.5539,        -18.0476,        -15.3519,         -3.7527,        -20.0011,          0.0000
          36,        0.291667,        -20.0076,        -19.7949,        -19.6321,        -18.3418,        -16.0415,         -4.8527,        -19.9939,         -1.2849
          37,        0.300000,        -20.0134,        -19.8380,        -19.6947,        -18.5856,        -16.6384,         -6.1397,        -19.9740,         -2.6829
          38,        0.308333,        -19.9958,        -19.8574,        -19.7470,        -18.8034,        -17.0424,         -7.4167,        -19.9617,         -4.2028
          39,        0.316667,        -19.9954,        -19.8868,        -19.7889,        -18.9861,        -17.3216,         -8.7269,        -20.0202,         -5.7751
          40,        0.325000,        -19.9883,        -19.8969,        -19.8242,        -19.1524,        -17.6290,         -9.9693,        -19.9947,         -7.3263
          41,        0.333333,        -20.0111,        -19.9191,        -19.8539,        -19.2776,        -17.9315,        -11.1670,        -20.0039,         -8.8040
          42,        0.341667,        -20.0039,        -19.9385,        -19.8807,        -19.3916,        -18.1990,        -12.2848,        -19.9711,        -10.1956
          43,        0.350000,        -19.9976,        -19.9508,        -19.8998,        -19.4827,        -18.4447,        -13.2808,        -19.9651,        -11.4602
          44,        0.358333,        -19.9880,        -19.9596,        -19.9186,        -19.5701,        -18.6533,        -14.1913,        -20.0004,        -12.5954
          45,        0.366667,        -19.9969,        -19.9511,        -19.9297,        -19.6344,        -18.8444,        -14.9843,        -19.9927,        -13.6126
          46,        0.375000,        -20.0152,        -19.9639,        -19.9424,        -19.6985,        -19.0077,        -15.6842,        -19.9837,        -14.5052
          47,        0.383333,        -20.0027,        -19.9694,        -19.9519,        -19.7434,        -19.1499,        -16.3026,        -19.9696,        -15.2897
          48,        0.391667,        -19.9921,        -19.9937,        -19.9617,        -19.7880,        -19.2733,        -16.8350,        -19.9619,        -15.9657
          49,        0.400000,        -19.9796,        -19.9864,        -19.9692,        -19.8191,        -19.3820,        -17.3024,        -19.9949,        -16.5575
          50,        0.408333,        -20.0041,        -19.9792,        -19.9714,        -19.8477,        -19.4754,        -17.7003,        -19.9557,        -17.0642
          51,        0.416667,        -20.0101,        -19.9787,        -19.9776,        -19.8746,        -19.5532,        -18.0409,        -19.9487,        -17.5023
          52,        0.425000,        -19.9961,        -19.9826,        -19.9780,        -19.8912,        -19.6216,        -18.3321,        -19.9699,        -17.8752
          53,        0.433333,        -19.9855,        -20.0110,        -19.9871,        -19.9139,        -19.6802,        -18.5871,        -19.9808,        -18.1954
          54,        0.441667,        -19.9840,        -19.9919,        -19.9874,        -19.9203,        -19.7285,        -18.7969,        -19.9754,        -18.4673
          55,        0.450000,        -20.0095,        -19.9935,        -19.9878,        -19.9360,        -19.7725,        -18.9854,        -19.9441,        -18.7009
          56,        0.458333,        -19.9960,        -19.9827,        -19.9917,        -19.9489,        -19.8048,        -19.1387,        -19.9426,        -18.8993
          57,        0.466667,        -19.9861,        -19.9925,        -19.9884,        -19.9526,        -19.8371,        -19.2692,        -20.0306,        -19.0670
          58,        0.475000,        -19.9860,        -20.0140,        -19.9966,        -19.9669,        -19.8616,        -19.3854,        -20.1224,        -19.2117
          59,        0.483333,        -19.9916,        -19.9874,        -19.9927,        -19.9630,        -19.8838,        -19.4750,        -20.0823,        -19.3318
          60,        0.491667,        -20.0117,        -20.0022,        -19.9949,        -19.9765,        -19.9027,        -19.5626,        -19.9622,        -19.4354
          61,        0.500000,        -20.0003,        -19.9966,        -19.9976,        -19.9772,        -19.9165,        -19.6257,        -19.9538,        -19.5228
          62,        0.508333,        -19.9946,        -19.9924,        -19.9934,        -19.9775,        -19.9315,        -19.6840,        -20.0054,        -19.5962
          63,        0.516667,        -19.9860,        -20.0010,        -19.9989,        -19.9882,        -19.9397,        -19.7336,        -20.1790,        -19.6593
          64,        0.525000,        -19.9786,        -19.9839,        -19.9940,        -19.9803,        -19.9503,        -19.7710,        -20.2689,        -19.7106
          65,        0.533333,        -20.0057,        -20.0083,        -19.9964,        -19.9918,        -19.9586,        -19.8107,        -20.0286,        -19.7562
          66,        0.541667,        -20.0165,        -20.0067,        -20.0001,        -19.9892,        -19.9622,        -19.8393,        -19.8220,        -19.7940
          67,        0.550000,        -20.0179,        -19.9972,        -19.9964,        -19.9860,        -19.9720,        -19.8634,        -19.8781,        -19.8255
          68,        0.558333,        -19.9891,        -19.9977,        -19.9991,        -19.9964,        -19.9727,        -19.8854,        -20.0540,        -19.8535
          69,        0.566667,        -19.9586,        -19.9781,        -19.9937,        -19.9889,        -19.9777,        -19.9002,        -20.1689,        -19.8744
          70,        0.575000,        -20.0031,        -20.0099,        -19.9948,        -19.9964,        -19.9819,        -19.9187,        -20.1051,        -19.8954
          71,        0.583333,        -20.0168,        -20.0033,        -20.0005,        -19.9966,        -19.9814,        -19.9301,        -19.6672,        -19.9111
          72,        0.591667,        -20.0113,        -19.9984,        -19.9948,        -19.9883,        -19.9875,        -19.9406,        -19.7770,        -19.9244
          73,        0.600000,        -19.9925,        -20.0055,        -20.0026,        -20.0017,        -19.9864,        -19.9515,        -20.0534,        -19.9370
          74,        0.608333,        -19.9558,        -19.9672,        -19.9928,        -19.9864,        -19.9887,        -19.9550,        -20.0683,        -19.9450
          75,        0.616667,        -20.0098,        -20.0064,        -19.9953,        -20.0023,        -19.9916,        -19.9666,        -20.0155,        -19.9548
          76,        0.625000,        -20.0128,        -19.9976,        -19.9988,        -19.9957,        -19.9888,        -19.9676,        -19.7323,        -19.9603
          77,        0.633333,        -20.0032,        -20.0019,        -19.9927,        -19.9902,        -19.9952,        -19.9733,        -19.7915,        -19.9666
          78,        0.641667,        -19.9945,        -20.0077,        -20.0034,        -20.0046,        -19.9905,        -19.9793,        -20.2150,        -19.9718
          79,        0.650000,        -19.9660,        -19.9645,        -19.9907,        -19.9842,        -19.9940,        -19.9766,        -20.3494,        -19.9740
          80,        0.658333,        -20.0042,        -20.0086,        -19.9959,        -20.0042,        -19.9950,        -19.9862,        -19.9655,        -19.9800
          81,        0.666667,        -20.0184,        -19.9955,        -19.9961,        -19.9924,        -19.9911,        -19.9815,        -19.8201,        -19.9810
          82,        0.675000,        -20.0394,        -20.0098,        -19.9934,        -19.9932,        -19.9976,        -19.9870,        -19.5831,        -19.9836
          83,        0.683333,        -19.9880,        -19.9987,        -20.0024,        -20.0012,        -19.9912,        -19.9894,        -20.0536,        -19.9863
          84,        0.691667,        -19.9554,        -19.9635,        -19.9877,        -19.9837,        -19.9963,        -19.9862,        -20.3967,        -19.9863
          85,        0.700000,        -19.9868,        -20.0062,        -19.9940,        -20.0059,        -19.9944,        -19.9936,        -20.2043,        -19.9894
          86,        0.708333,        -20.0277,        -19.9912,        -19.9936,        -19.9911,        -19.9917,        -19.9878,        -19.8717,        -19.9888
          87,        0.716667,        -20.0514,        -20.0114,        -19.9940,        -19.9935,        -19.9972,        -19.9918,        -19.4265,        -19.9905
          88,        0.725000,        -20.0038,        -20.0012,        -20.0026,        -19.9972,        -19.9908,        -19.9929,        -19.9979,        -19.9910
          89,        0.733333,        -19.9503,        -19.9641,        -19.9876,        -19.9830,        -19.9955,        -19.9898,        -20.1776,        -19.9904
          90,        0.741667,        -19.9763,        -19.9933,        -19.9914,        -20.0048,        -19.9934,        -19.9955,        -20.4390,        -19.9927
          91,        0.750000,        -20.0231,        -19.9880,        -19.9899,        -19.9914,        -19.9914,        -19.9888,        -19.7952,        -19.9908
          92,        0.758333,        -20.0421,        -20.0092,        -19.9923,        -19.9939,        -19.9955,        -19.9945,        -19.4864,        -19.9928
          93,        0.766667,        -20.0108,        -20.0058,        -20.0007,        -19.9932,        -19.9903,        -19.9924,        -19.9810,        -19.9918
          94,        0.775000,        -19.9506,        -19.9657,        -19.9895,        -19.9823,        -19.9942,        -19.9907,        -20.2489,        -19.9912
          95,        0.783333,        -19.9760,        -19.9876,        -19.9912,        -19.9999,        -19.9926,        -19.9941,        -20.3717,        -19.9929
          96,        0.791667,        -20.0197,        -19.9840,        -19.9895,        -19.9914,        -19.9900,        -19.9892,        -19.9509,        -19.9912
          97,        0.800000,        -20.0532,        -20.0105,        -19.9896,        -19.9918,        -19.9942,        -19.9928,        -19.5096,        -19.9922
          98,        0.808333,        -20.0058,        -20.0091,        -19.9991,        -19.9960,        -19.9890,        -19.9923,        -19.7030,        -19.9916
          99,        0.816667,        -19.9570,        -19.9647,        -19.9886,        -19.9809,        -19.9932,        -19.9887,        -20.3685,        -19.9906
         100,        0.825000,        -19.9700,        -19.9843,        -19.9923,        -19.9982,        -19.9913,        -19.9937,        -20.4679,        -19.9920
         101,        0.833333,        -20.0051,        -19.9776,        -19.9899,        -19.9882,        -19.9891,        -19.9882,        -20.2244,        -19.9904
         102,        0.841667,        -20.0648,        -20.0162,        -19.9890,        -19.9912,        -19.9930,        -19.9921,        -19.4669,        -19.9912
         103,        0.850000,        -20.0226,        -20.0112,        -19.9976,        -19.9954,        -19.9873,        -19.9904,        -19.4026,        -19.9909
         104,        0.858333,        -19.9691,        -19.9665,        -19.9876,        -19.9833,        -19.9918,        -19.9875,        -20.2575,        -19.9894
         105,        0.866667,        -19.9580,        -19.9848,        -19.9947,        -20.0003,        -19.9892,        -19.9922,        -20.6026,        -19.9910
         106,        0.875000,        -19.9811,        -19.9664,        -19.9911,        -19.9858,        -19.9884,        -19.9866,        -20.2795,        -19.9885
         107,        0.883333,        -20.0700,        -20.0170,        -19.9901,        -19.9922,        -19.9925,        -19.9898,        -19.5122,        -19.9896
         108,        0.891667,        -20.0439,        -20.0159,        -19.9979,        -19.9956,        -19.9861,        -19.9884,        -19.3283,        -19.9895
         109,        0.900000,        -19.9735,        -19.9733,        -19.9867,        -19.9816,        -19.9917,        -19.9853,        -19.9295,        -19.9880
         110,        0.908333,        -19.9494,        -19.9886,        -19.9960,        -20.0023,        -19.9882,        -19.9916,        -20.5388,        -19.9893
         111,        0.916667,        -19.9683,        -19.9583,        -19.9918,        -19.9840,        -19.9874,        -19.9839,        -20.3482,        -19.9869
         112,        0.925000,        -20.0606,        -20.0145,        -19.9924,        -19.9931,        -19.9913,        -19.9888,        -19.7800,        -19.9882
         113,        0.933333,        -20.0504,        -20.0211,        -19.9990,        -19.9952,        -19.9848,        -19.9871,        -19.3769,        -19.9874
         114,        0.941667,        -19.9832,        -19.9832,        -19.9855,        -19.9834,        -19.9913,        -19.9845,        -19.5779,        -19.9866
         115,        0.950000,        -19.9502,        -19.9953,        -19.9962,        -20.0047,        -19.9871,        -19.9896,        -20.4908,        -19.9882
         116,        0.958333,        -19.9553,        -19.9507,        -19.9915,        -19.9851,        -19.9870,        -19.9827,        -20.5041,        -19.9849
         117,        0.966667,        -20.0382,        -20.0092,        -19.9955,        -19.9936,        -19.9899,        -19.9886,        -19.9039,        -19.9868
         118,        0.975000,        -20.0523,        -20.0248,        -20.0009,        -19.9930,        -19.9834,        -19.9843,        -19.4028,        -19.9855
         119,        0.983333,        -20.0027,        -19.9943,        -19.9872,        -19.9861,        -19.9911,        -19.9832,        -19.4312,        -19.9843
         120,        0.991667,        -19.9527,        -19.9983,        -19.9973,        -20.0068,        -19.9859,        -19.9870,        -20.4091,        -19.9855
         121,        1.000000,        -19.9421,        -19.9527,        -19.9904,        -19.9853,        -19.9868,        -19.9797,        -20.5138,        -19.9827
         122,        1.008333,        -20.0226,        -20.0004,        -19.9973,        -19.9961,        -19.9895,        -19.9857,        -19.9491,        -19.9848
         123,        1.016667,        -20.0521,        -20.0190,        -20.0035,        -19.9918,        -19.9825,        -19.9808,        -19.5475,        -19.9829
         124,        1.025000,        -20.0147,        -20.0072,        -19.9887,        -19.9845,        -19.9902,        -19.9808,        -19.4817,        -19.9823
         125,        1.033333,        -19.9564,        -20.0028,        -19.9986,        -20.0061,        -19.9852,        -19.9849,        -20.1893,        -19.9834
         126,        1.041667,        -19.9333,        -19.9514,        -19.9893,        -19.9855,        -19.9871,        -19.9767,        -20.5507,        -19.9804
         127,        1.050000,        -20.0117,        -19.9965,        -19.9991,        -19.9997,        -19.9889,        -19.9849,        -20.1957,        -19.9823
         128,        1.058333,        -20.0443,        -20.0127,        -20.0048,        -19.9880,        -19.9820,        -19.9794,        -19.7765,        -19.9801
         129,        1.066667,        -20.0301,        -20.0163,        -19.9926,        -19.9842,        -19.9906,        -19.9796,        -19.4911,        -19.9801
         130,        1.075000,        -19.9688,        -20.0097,        -19.9996,        -20.0054,        -19.9845,        -19.9832,        -19.9706,        -19.9812
         131,        1.083333,        -19.9328,        -19.9555,        -19.9886,        -19.9849,        -19.9880,        -19.9761,        -20.6397,        -19.9783
         132,        1.091667,        -20.0001,        -19.9981,        -19.9990,        -20.0023,        -19.9896,        -19.9822,        -20.4301,        -19.9809
         133,        1.100000,        -20.0353,        -20.0030,        -20.0058,        -19.9881,        -19.9842,        -19.9766,        -19.7522,        -19.9788
         134,        1.108333,        -20.0465,        -20.0243,        -19.9946,        -19.9824,        -19.9919,        -19.9789,        -19.4196,        -19.9793
         135,        1.116667,        -19.9894,        -20.0147,        -20.0012,        -20.0039,        -19.9849,        -19.9816,        -19.9822,        -19.9802
         136,        1.125000,        -19.9339,        -19.9598,        -19.9869,        -19.9852,        -19.9898,        -19.9747,        -20.5641,        -19.9780
         137,        1.133333,        -19.9835,        -19.9944,        -19.9991,        -20.0068,        -19.9909,        -19.9845,        -20.4911,        -19.9809
         138,        1.141667,        -20.0299,        -19.9959,        -20.0054,        -19.9886,        -19.9865,        -19.9768,        -19.8431,        -19.9785
         139,        1.150000,        -20.0650,        -20.0273,        -19.9980,        -19.9856,        -19.9938,        -19.9806,        -19.4483,        -19.9802
         140,        1.158333,        -20.0044,        -20.0225,        -20.0034,        -20.0024,        -19.9861,        -19.9813,        -19.9512,        -19.9812
         141,        1.166667,        -19.9357,        -19.9642,        -19.9864,        -19.9841,        -19.9916,        -19.9762,        -20.3169,        -19.9788
         142,        1.175000,        -19.9702,        -19.9982,        -19.9984,        -20.0092,        -19.9918,        -19.9854,        -20.5685,        -19.9820
         143,        1.183333,        -20.0224,        -19.9814,        -20.0037,        -19.9901,        -19.9889,        -19.9775,        -20.1291,        -19.9798
         144,        1.191667,        -20.0716,        -20.0267,        -19.9997,        -19.9874,        -19.9960,        -19.9827,        -19.4626,        -19.9817
         145,        1.200000,        -20.0208,        -20.0262,        -20.0050,        -19.9996,        -19.9876,        -19.9843,        -19.6215,        -19.9827
         146,        1.208333,        -19.9454,        -19.9701,        -19.9867,        -19.9845,        -19.9941,        -19.9790,        -20.2448,        -19.9814
         147,        1.216667,        -19.9576,        -20.0003,        -19.9984,        -20.0119,        -19.9927,        -19.9884,        -20.6588,        -19.9845
         148,        1.225000,        -20.0056,        -19.9731,        -20.0014,        -19.9909,        -19.9908,        -19.9804,        -20.2869,        -19.9822
         149,        1.233333,        -20.0754,        -20.0243,        -20.0020,        -19.9923,        -19.9973,        -19.9860,        -19.4116,        -19.9842
         150,        1.241667,        -20.0400,        -20.0299,        -20.0079,        -19.9976,        -19.9895,        -19.9855,        -19.3620,        -19.9851
         151,        1.250000,        -19.9586,        -19.9786,        -19.9868,        -19.9846,        -19.9963,        -19.9829,        -20.1948,        -19.9841
         152,        1.258333,        -19.9504,        -20.0017,        -19.9978,        -20.0131,        -19.9936,        -19.9905,        -20.5873,        -19.9867
         153,        1.266667,        -19.9833,        -19.9656,        -19.9993,        -19.9909,        -19.9922,        -19.9829,        -20.2977,        -19.9846
         154,        1.275000,        -20.0774,        -20.0175,        -20.0023,        -19.9950,        -19.9986,        -19.9897,        -19.5360,        -19.9871
         155,        1.283333,        -20.0498,        -20.0301,        -20.0086,        -19.9979,        -19.9909,        -19.9869,        -19.3268,        -19.9873
         156,        1.291667,        -19.9705,        -19.9848,        -19.9891,        -19.9831,        -19.9978,        -19.9853,        -19.9220,        -19.9867
         157,        1.300000,        -19.9422,        -20.0014,        -19.9982,        -20.0132,        -19.9940,        -19.9929,        -20.5070,        -19.9894
         158,        1.308333,        -19.9642,        -19.9610,        -19.9967,        -19.9927,        -19.9943,        -19.9845,        -20.4208,        -19.9871
         159,        1.316667,        -20.0633,        -20.0124,        -20.0031,        -19.9996,        -19.9998,        -19.9928,        -19.8240,        -19.9902
         160,        1.325000,        -20.0500,        -20.0263,        -20.0098,        -19.9968,        -19.9929,        -19.9902,        -19.3575,        -19.9895
         161,        1.333333,        -19.9846,        -19.9934,        -19.9900,        -19.9835,        -19.9996,        -19.9887,        -19.5647,        -19.9895
         162,        1.341667,        -19.9481,        -20.0066,        -19.9988,        -20.0129,        -19.9945,        -19.9950,        -20.5223,        -19.9920
         163,        1.350000,        -19.9503,        -19.9576,        -19.9938,        -19.9922,        -19.9954,        -19.9867,        -20.5180,        -19.9898
         164,        1.358333,        -20.0430,        -20.0077,        -20.0034,        -20.0043,        -20.0005,        -19.9958,        -19.9078,        -19.9925
         165,        1.366667,        -20.0522,        -20.0244,        -20.0109,        -19.9963,        -19.9936,        -19.9911,        -19.3902,        -19.9918
         166,        1.375000,        -20.0048,        -20.0031,        -19.9931,        -19.9844,        -20.0015,        -19.9912,        -19.4153,        -19.9922
         167,        1.383333,        -19.9491,        -20.0068,        -19.9989,        -20.0103,        -19.9951,        -19.9975,        -20.4459,        -19.9938
         168,        1.391667,        -19.9398,        -19.9558,        -19.9920,        -19.9926,        -19.9971,        -19.9896,        -20.4929,        -19.9917
         169,        1.400000,        -20.0242,        -20.0033,        -20.0024,        -20.0085,        -20.0005,        -19.9977,        -19.9815,        -19.9951
         170,        1.408333,        -20.0535,        -20.0176,        -20.0112,        -19.9966,        -19.9944,        -19.9926,        -19.5853,        -19.9937
         171,        1.416667,        -20.0187,        -20.0147,        -19.9944,        -19.9851,        -20.0022,        -19.9933,        -19.4666,        -19.9935
         172,        1.425000,        -19.9568,        -20.0104,        -20.0002,        -20.0093,        -19.9957,        -19.9972,        -20.1564,        -19.9961
         173,        1.433333,        -19.9326,        -19.9575,        -19.9898,        -19.9921,        -19.9973,        -19.9900,        -20.5836,        -19.9936
         174,        1.441667,        -20.0102,        -19.9974,        -20.0017,        -20.0112,        -20.0006,        -19.9999,        -20.2460,        -19.9967
         175,        1.450000,        -20.0458,        -20.0097,        -20.0097,        -19.9966,        -19.9951,        -19.9935,        -19.7669,        -19.9951
         176,        1.458333,        -20.0328,        -20.0211,        -19.9972,        -19.9869,        -20.0029,        -19.9963,        -19.4576,        -19.9956
         177,        1.466667,        -19.9728,        -20.0127,        -20.0018,        -20.0082,        -19.9957,        -19.9989,        -19.9495,        -19.9969
         178,        1.475000,        -19.9333,        -19.9588,        -19.9883,        -19.9906,        -19.9989,        -19.9930,        -20.6719,        -19.9952
         179,        1.483333,        -19.9985,        -20.0006,        -20.0007,        -20.0130,        -20.0004,        -20.0002,        -20.4495,        -19.9976
         180,        1.491667,        -20.0327,        -19.9993,        -20.0091,        -19.9963,        -19.9960,        -19.9941,        -19.7426,        -19.9959
         181,        1.500000,        -20.0499,        -20.0243,        -19.9993,        -19.9896,        -20.0036,        -19.9978,        -19.4110,        -19.9968
         182,        1.508333,        -19.9917,        -20.0185,        -20.0037,        -20.0053,        -19.9955,        -19.9996,        -19.9788,        -19.9979
         183,        1.516667,        -19.9340,        -19.9642,        -19.9865,        -19.9880,        -19.9995,        -19.9927,        -20.5269,        -19.9957
         184,        1.525000,        -19.9819,        -19.9988,        -20.0000,        -20.0155,        -20.0002,        -20.0020,        -20.4904,        -19.9990
         185,        1.533333,        -20.0265,        -19.9905,        -20.0069,        -19.9948,        -19.9952,        -19.9948,        -19.8786,        -19.9968
         186,        1.541667,        -20.0683,        -20.0263,        -20.0010,        -19.9928,        -20.0051,        -19.9986,        -19.4547,        -19.9978
         187,        1.550000,        -20.0085,        -20.0223,        -20.0056,        -20.0038,        -19.9955,        -19.9989,        -19.8949,        -19.9987
         188,        1.558333,        -19.9366,        -19.9670,        -19.9868,        -19.9874,        -20.0005,        -19.9948,        -20.2833,        -19.9967
         189,        1.566667,        -19.9668,        -20.0019,        -19.9992,        -20.0164,        -19.9993,        -20.0027,        -20.5873,        -19.9996
         190,        1.575000,        -20.0218,        -19.9818,        -20.0048,        -19.9969,        -19.9961,        -19.9946,        -20.1839,        -19.9968
         191,        1.583333,        -20.0739,        -20.0241,        -20.0028,        -19.9946,        -20.0041,        -19.9993,        -19.4552,        -19.9984
         192,        1.591667,        -20.0255,        -20.0268,        -20.0071,        -20.0011,        -19.9959,        -19.9988,        -19.5592,        -19.9986
         193,        1.600000,        -19.9475,        -19.9773,        -19.9871,        -19.9864,        -20.0007,        -19.9952,        -20.2338,        -19.9971
         194,        1.608333,        -19.9582,        -20.0008,        -19.9974,        -20.0161,        -19.9991,        -20.0028,        -20.6569,        -19.9999
         195,        1.616667,        -19.9999,        -19.9736,        -20.0018,        -19.9979,        -19.9965,        -19.9947,        -20.2903,        -19.9974
         196,        1.625000,        -20.0746,        -20.0200,        -20.0033,        -19.9972,        -20.0031,        -20.0015,        -19.4164,        -19.9990
         197,        1.633333,        -20.0443,        -20.0280,        -20.0091,        -19.9998,        -19.9964,        -19.9999,        -19.3549,        -19.9994
         198,        1.641667,        -19.9603,        -19.9793,        -19.9879,        -19.9856,        -20.0018,        -19.9960,        -20.1547,        -19.9981
         199,        1.650000,        -19.9479,        -20.0035,        -19.9983,        -20.0172,        -19.9986,        -20.0030,        -20.5648,        -19.9998
         200,        1.658333,        -19.9777,        -19.9649,        -19.9988,        -19.9962,        -19.9971,        -19.9952,        -20.3194,        -19.9975
         201,        1.666667,        -20.0762,        -20.0156,        -20.0041,        -20.0014,        -20.0037,        -20.0011,        -19.5842,        -19.9994
         202,        1.675000,        -20.0486,        -20.0292,        -20.0102,        -19.9990,        -19.9962,        -19.9982,        -19.3299,        -19.9992
         203,        1.683333,        -19.9714,        -19.9876,        -19.9893,        -19.9846,        -20.0021,        -19.9968,        -19.8492,        -19.9980
         204,        1.691667,        -19.9457,        -20.0040,        -19.9976,        -20.0150,        -19.9975,        -20.0031,        -20.5111,        -20.0004
         205,        1.700000,        -19.9606,        -19.9601,        -19.9964,        -19.9965,        -19.9975,        -19.9944,        -20.4724,        -19.9978
         206,        1.708333,        -20.0607,        -20.0108,        -20.0041,        -20.0047,        -20.0030,        -20.0016,        -19.8509,        -19.9998
         207,        1.716667,        -20.0486,        -20.0278,        -20.0114,        -19.9969,        -19.9962,        -19.9989,        -19.3619,        -19.9989
         208,        1.725000,        -19.9879,        -19.9967,        -19.9915,        -19.9844,        -20.0035,        -19.9967,        -19.5173,        -19.9981
         209,        1.733333,        -19.9474,        -20.0064,        -19.9987,        -20.0118,        -19.9967,        -20.0041,        -20.5132,        -20.0004
         210,        1.741667,        -19.9495,        -19.9587,        -19.9932,        -19.9932,        -19.9978,        -19.9951,        -20.5204,        -19.9981
