"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        1.466667,          2.3462,          3.8349,          0.7743,          2.1920,          3.0104,          3.2566,         33.5244,         44.2960,         44.2960,         44.2966
,        1.483333,          2.3462,          3.8347,          0.7742,          2.1920,          3.0103,          3.2566,         33.5242,         44.2960,         44.2953,         44.2959
,        1.500000,          2.3461,          3.8353,          0.7742,          2.1920,          3.0104,          3.2566,         33.5239,         44.2955,         44.2966,         44.2962
,        1.516667,          2.3462,          3.8354,          0.7741,          2.1920,          3.0103,          3.2566,         33.5236,         44.2961,         44.2963,         44.2963
,        1.533333,          2.3462,          3.8357,          0.7742,          2.1920,          3.0104,          3.2567,         33.5246,         44.2954,         44.2963,         44.2965
,        1.550000,          2.3462,          3.8352,          0.7742,          2.1920,          3.0103,          3.2567,         33.5248,         44.2966,         44.2964,         44.2958
,        1.566667,          2.3463,          3.8352,          0.7742,          2.1920,          3.0104,          3.2566,         33.5242,         44.2966,         44.2957,         44.2962
,        1.583333,          2.3461,          3.8353,          0.7743,          2.1921,          3.0104,          3.2567,         33.5243,         44.2958,         44.2966,         44.2963
,        1.600000,          2.3461,          3.8353,          0.7742,          2.1920,          3.0104,          3.2567,         33.5239,         44.2970,         44.2971,         44.2963
,        1.616667,          2.3462,          3.8355,          0.7742,          2.1921,          3.0104,          3.2565,         33.5245,         44.2946,         44.2963,         44.2960
,        1.633333,          2.3462,          3.8352,          0.7742,          2.1920,          3.0103,          3.2567,         33.5237,         44.2963,         44.2964,         44.2967
,        1.650000,          2.3462,          3.8353,          0.7742,          2.1920,          3.0104,          3.2567,         33.5243,         44.2975,         44.2962,         44.2966
,        1.666667,          2.3462,          3.8353,          0.7742,          2.1921,          3.0104,          3.2567,         33.5249,         44.2971,         44.2967,         44.2961
,        1.683333,          2.3462,          3.8356,          0.7742,          2.1920,          3.0105,          3.2567,         33.5255,         44.2952,         44.2963,         44.2959
,        1.700000,          2.3461,          3.8349,          0.7743,          2.1920,          3.0103,          3.2566,         33.5244,         44.2981,         44.2965,         44.2960
,        1.716667,          2.3462,          3.8354,          0.7743,          2.1920,          3.0104,          3.2567,         33.5252,         44.2951,         44.2958,         44.2960
,        1.733333,          2.3462,          3.8351,          0.7743,          2.1920,          3.0104,          3.2567,         33.5246,         44.2951,         44.2968,         44.2960
,        1.750000,          2.3462,          3.8348,          0.7742,          2.1920,          3.0103,          3.2566,         33.5246,         44.2974,         44.2962,         44.2968
,        1.766667,          2.3462,          3.8352,          0.7742,          2.1920,          3.0104,          3.2567,         33.5248,         44.2963,         44.2962,         44.2959
,        1.783333,          2.3461,          3.8352,          0.7742,          2.1920,          3.0104,          3.2567,         33.5235,         44.2963,         44.2961,         44.2968
,        1.800000,          2.3462,          3.8346,          0.7742,          2.1920,          3.0104,          3.2566,         33.5241,         44.2963,         44.2959,         44.2963
,        1.816667,          2.3462,          3.8345,          0.7742,          2.1920,          3.0105,          3.2566,         33.5241,         44.2964,         44.2961,         44.2955
,        1.833333,          2.3462,          3.8350,          0.7742,          2.1920,          3.0103,          3.2568,         33.5241,         44.2973,         44.2967,         44.2963
,        1.850000,          2.3462,          3.8353,          0.7742,          2.1921,          3.0103,          3.2566,         33.5240,         44.2973,         44.2967,         44.2959
,        1.866667,          2.3462,          3.8355,          0.7742,          2.1920,          3.0103,          3.2567,         33.5243,         44.2968,         44.2965,         44.2964
,        1.883333,          2.3462,          3.8352,          0.7742,          2.1920,          3.0105,          3.2566,         33.5242,         44.2974,         44.2963,         44.2958
,        1.900000,          2.3462,          3.8352,          0.7742,          2.1920,          3.0105,          3.2567,         33.5254,         44.2967,         44.2967,         44.2962
,        1.916667,          2.3462,          3.8351,          0.7742,          2.1921,          3.0104,          3.2566,         33.5254,         44.2968,         44.2957,         44.2956
,        1.933333,          2.3463,          3.8349,          0.7742,          2.1920,          3.0104,          3.2566,         33.5254,         44.2964,         44.2961,         44.2956
,        1.950000,          2.3462,          3.8348,          0.7742,          2.1920,          3.0104,          3.2567,         33.5250,         44.2973,         44.2956,         44.2965
,        1.966667,          2.3462,          3.8355,          0.7742,          2.1920,          3.0104,          3.2566,         33.5241,         44.2966,         44.2966,         44.2960
,        1.983333,          2.3462,          3.8351,          0.7742,          2.1920,          3.0104,          3.2565,         33.5246,         44.2960,         44.2957,         44.2967
,        2.000000,          2.3462,          3.8350,          0.7742,          2.1919,          3.0103,          3.2566,         33.5241,         44.2969,         44.2964,         44.2960

