"InphaseC4_013","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_013.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\013\InphaseC4_013_POMM.csv","Maximum (Extracted from Time Series)",          3.2197,          0.3699,          0.9818,          2.0218,          2.4721,          0.3121,          0.8259,          1.9108,          0.4089,          0.5844,          1.2035,          1.9785,          1.4599,          0.9494,          0.8624,          2.6807,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0008,          0.0000,          0.0014
"","Time of Maximum",          0.0083,          3.6500,          3.9667,          5.0750,          0.0667,          4.5750,          0.4083,          0.2083,          2.9667,          5.5333,          1.8417,          2.5917,          3.4667,          3.5750,          5.1000,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0833,          0.0167,          0.0000,          0.0333
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -20.0011,        -20.0006,        -20.0012,        -20.0008,        -20.0013,        -20.0006,        -20.0405,        -20.0012
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.5917,          2.5333,          3.7000,          1.8250,          4.0833,          3.1250,          0.0167,          5.0333
