"VanillaC4_001 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_001.tcf]","Time (h)","Q 2 [VanillaC4_001]","Q 3 [VanillaC4_001]","Q 4 [VanillaC4_001]","Q 5 [VanillaC4_001]","Q 6 [VanillaC4_001]","Q 7 [VanillaC4_001]","Q 1 [VanillaC4_001]","Q  8 [VanillaC4_001]"
          28,        0.225000,         -0.9999,         -0.9985,         -0.9804,         -0.8613,          0.0000,          0.0000,         -1.0000,          0.0000
          29,        0.233333,         -1.0000,         -0.9990,         -0.9863,         -0.9034,          0.0000,          0.0000,         -1.0000,         -0.0001
          30,        0.241667,         -0.9999,         -0.9993,         -0.9906,         -0.9323,          0.0000,          0.0000,         -0.9999,          0.0000
          31,        0.250000,         -1.0000,         -0.9995,         -0.9933,         -0.9525,          0.0000,          0.0000,         -1.0000,          0.0001
          32,        0.258333,         -1.0001,         -0.9996,         -0.9954,         -0.9666,          0.0000,          0.0000,         -1.0000,         -0.0000
          33,        0.266667,         -1.0000,         -0.9997,         -0.9969,         -0.9765,          0.0000,          0.0000,         -1.0000,         -0.0001
          34,        0.275000,         -1.0000,         -0.9998,         -0.9979,         -0.9835,         -0.4223,          0.0000,         -1.0000,          0.0001
          35,        0.283333,         -0.9999,         -0.9999,         -0.9984,         -0.9884,         -0.6306,          0.0000,         -1.0000,          0.0001
          36,        0.291667,         -1.0000,         -1.0000,         -0.9991,         -0.9919,         -0.7499,          0.0000,         -1.0000,         -0.0001
          37,        0.300000,         -0.9999,         -0.9999,         -0.9992,         -0.9942,         -0.8242,          0.0000,         -1.0001,         -0.0001
          38,        0.308333,         -1.0000,         -0.9999,         -0.9995,         -0.9960,         -0.8760,          0.0000,         -1.0000,          0.0001
          39,        0.316667,         -1.0000,         -0.9999,         -0.9996,         -0.9972,         -0.9124,          0.0000,         -1.0000,          0.0001
          40,        0.325000,         -1.0001,         -0.9999,         -0.9997,         -0.9981,         -0.9379,         -0.0008,         -0.9999,         -0.0001
          41,        0.333333,         -1.0000,         -1.0000,         -0.9998,         -0.9986,         -0.9559,         -0.4474,         -1.0000,          0.0000
          42,        0.341667,         -1.0000,         -1.0000,         -0.9999,         -0.9991,         -0.9686,         -0.6411,         -1.0000,          0.0000
          43,        0.350000,         -1.0001,         -0.9999,         -0.9999,         -0.9993,         -0.9776,         -0.7555,         -1.0001,         -0.0000
          44,        0.358333,         -0.9999,         -1.0000,         -1.0000,         -0.9995,         -0.9840,         -0.8271,         -0.9999,         -0.0000
          45,        0.366667,         -1.0001,         -1.0000,         -0.9999,         -0.9997,         -0.9886,         -0.8775,         -0.9999,          0.0001
          46,        0.375000,         -1.0000,         -1.0000,         -1.0000,         -0.9998,         -0.9918,         -0.9130,         -1.0000,         -0.1256
          47,        0.383333,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9941,         -0.9380,         -1.0001,         -0.4827
          48,        0.391667,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -0.9959,         -0.9558,         -1.0000,         -0.6585
          49,        0.400000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -0.9970,         -0.9683,         -1.0001,         -0.7660
          50,        0.408333,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -0.9979,         -0.9772,         -1.0000,         -0.8334
          51,        0.416667,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -0.9986,         -0.9838,         -0.9999,         -0.8831
          52,        0.425000,         -1.0000,         -0.9999,         -1.0001,         -1.0001,         -0.9989,         -0.9883,         -0.9999,         -0.9172
          53,        0.433333,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -0.9992,         -0.9915,         -1.0000,         -0.9411
          54,        0.441667,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -0.9994,         -0.9940,         -1.0000,         -0.9580
          55,        0.450000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9996,         -0.9957,         -0.9999,         -0.9700
          56,        0.458333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9997,         -0.9969,         -1.0000,         -0.9786
          57,        0.466667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9998,         -0.9977,         -1.0000,         -0.9848
          58,        0.475000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9998,         -0.9984,         -1.0000,         -0.9890
          59,        0.483333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9989,         -1.0000,         -0.9922
          60,        0.491667,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -0.9999,         -0.9992,         -1.0000,         -0.9944
          61,        0.500000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -0.9994,         -1.0000,         -0.9960
          62,        0.508333,         -0.9999,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -0.9996,         -1.0000,         -0.9972
          63,        0.516667,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9997,         -1.0000,         -0.9980
          64,        0.525000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9998,         -1.0001,         -0.9986
          65,        0.533333,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9998,         -1.0001,         -0.9989
          66,        0.541667,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -0.9999,         -1.0001,         -0.9992
          67,        0.550000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9994
          68,        0.558333,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -0.9999,         -1.0000,         -0.9996
          69,        0.566667,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0001,         -1.0000,         -1.0000,         -0.9997
          70,        0.575000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
          71,        0.583333,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -0.9999
          72,        0.591667,         -0.9999,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -0.9999
          73,        0.600000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          74,        0.608333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -0.9999,         -1.0000
          75,        0.616667,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          76,        0.625000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          77,        0.633333,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999
          78,        0.641667,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000
          79,        0.650000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000
          80,        0.658333,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
          81,        0.666667,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000
          82,        0.675000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          83,        0.683333,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -0.9999,         -0.9999,         -1.0000
          84,        0.691667,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0001
          85,        0.700000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000
          86,        0.708333,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0001
          87,        0.716667,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000
          88,        0.725000,         -0.9999,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0001
          89,        0.733333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          90,        0.741667,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000
          91,        0.750000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999
          92,        0.758333,         -0.9999,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -1.0000,         -1.0001,         -1.0001
          93,        0.766667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          94,        0.775000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000
          95,        0.783333,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0001
          96,        0.791667,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000
          97,        0.800000,         -1.0000,         -1.0000,         -1.0002,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
          98,        0.808333,         -1.0000,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -0.9999
          99,        0.816667,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         100,        0.825000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         101,        0.833333,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0001
         102,        0.841667,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -0.9999,         -1.0000
         103,        0.850000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         104,        0.858333,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         105,        0.866667,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -0.9999
         106,        0.875000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -1.0001
         107,        0.883333,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         108,        0.891667,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0001
         109,        0.900000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         110,        0.908333,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0001
         111,        0.916667,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         112,        0.925000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         113,        0.933333,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -1.0000
         114,        0.941667,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0001
         115,        0.950000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         116,        0.958333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         117,        0.966667,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0001,         -1.0000
         118,        0.975000,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         119,        0.983333,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         120,        0.991667,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -1.0000
         121,        1.000000,         -1.0001,         -1.0000,         -0.9998,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999
         122,        1.008333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0001
         123,        1.016667,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         124,        1.025000,         -0.9999,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0001
         125,        1.033333,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         126,        1.041667,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         127,        1.050000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000
         128,        1.058333,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0000
         129,        1.066667,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0001,         -1.0000,         -1.0000,         -1.0000
         130,        1.075000,         -0.9999,         -1.0000,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         131,        1.083333,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         132,        1.091667,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -0.9999,         -1.0001,         -1.0000,         -1.0000
         133,        1.100000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         134,        1.108333,         -0.9999,         -0.9999,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999
         135,        1.116667,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         136,        1.125000,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         137,        1.133333,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999
         138,        1.141667,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         139,        1.150000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         140,        1.158333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0001
         141,        1.166667,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000
         142,        1.175000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         143,        1.183333,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999
         144,        1.191667,         -1.0000,         -1.0000,         -0.9999,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -1.0001
         145,        1.200000,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         146,        1.208333,         -1.0001,         -1.0000,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -1.0000
         147,        1.216667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         148,        1.225000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000
         149,        1.233333,         -1.0000,         -0.9999,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -0.9999
         150,        1.241667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         151,        1.250000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         152,        1.258333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         153,        1.266667,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000
         154,        1.275000,         -1.0000,         -0.9999,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         155,        1.283333,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         156,        1.291667,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         157,        1.300000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -0.9999
         158,        1.308333,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         159,        1.316667,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         160,        1.325000,         -0.9999,         -1.0001,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         161,        1.333333,         -1.0000,         -1.0000,         -1.0002,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0001
         162,        1.341667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         163,        1.350000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000
         164,        1.358333,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         165,        1.366667,         -0.9999,         -1.0000,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         166,        1.375000,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         167,        1.383333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999
         168,        1.391667,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000
         169,        1.400000,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -0.9999,         -0.9999
         170,        1.408333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -0.9999,         -0.9999
         171,        1.416667,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         172,        1.425000,         -1.0000,         -1.0001,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         173,        1.433333,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -1.0000,         -1.0000
         174,        1.441667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -0.9999,         -1.0000
         175,        1.450000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         176,        1.458333,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         177,        1.466667,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -0.9999,         -0.9999,         -1.0001,         -1.0000
         178,        1.475000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         179,        1.483333,         -1.0000,         -1.0000,         -1.0001,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000
         180,        1.491667,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000
         181,        1.500000,         -1.0000,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -1.0000
         182,        1.508333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         183,        1.516667,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         184,        1.525000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         185,        1.533333,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000
         186,        1.541667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001
         187,        1.550000,         -0.9999,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000
         188,        1.558333,         -1.0001,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         189,        1.566667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000
         190,        1.575000,         -1.0000,         -0.9999,         -1.0001,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -1.0000
         191,        1.583333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         192,        1.591667,         -0.9999,         -1.0001,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         193,        1.600000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         194,        1.608333,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         195,        1.616667,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         196,        1.625000,         -1.0000,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         197,        1.633333,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         198,        1.641667,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0001
         199,        1.650000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         200,        1.658333,         -1.0000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0000
         201,        1.666667,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -0.9999,         -1.0001,         -1.0000,         -1.0000
         202,        1.675000,         -1.0000,         -1.0000,         -1.0001,         -0.9999,         -1.0000,         -1.0001,         -1.0000,         -1.0001
         203,        1.683333,         -0.9999,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         204,        1.691667,         -1.0000,         -1.0001,         -1.0001,         -1.0001,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         205,        1.700000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         206,        1.708333,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000
         207,        1.716667,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999,         -1.0000,         -1.0001
         208,        1.725000,         -1.0000,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0001,         -1.0000
         209,        1.733333,         -0.9999,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000
         210,        1.741667,         -1.0001,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -1.0000,         -0.9999
         211,        1.750000,         -0.9999,         -1.0000,         -1.0001,         -0.9999,         -1.0001,         -1.0000,         -1.0001,         -1.0000
