"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4256.132    ,     0.000
         3.000,       46456,         0,         0, 0.2329102    ,  2.998643    , 0.5208579    ,  134272.7    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  143840.6    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9568.370    ,  9568.371    , 0.1365145E-02,  13824.50    ,     0.000
         3.500,       54196,         0,         0, 0.2329089    ,  3.494638    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2609730E-02,  0.000000    ,-0.2609730E-02,  13824.50    ,    -0.000
         4.000,       61936,         0,         0, 0.2329101    ,  3.998062    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2083302E-02, 0.9765625E-03,-0.1106739E-02,  13824.50    ,    -0.000
         4.500,       69676,         0,         0, 0.2329090    ,  4.498385    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2541304E-02, 0.1953125E-02,-0.5881786E-03,  13824.51    ,    -0.000
         5.000,       77416,         0,         0, 0.2329104    ,  4.993928    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.2015352E-02,-0.1953125E-02,-0.3968477E-02,  13824.50    ,    -0.000
         5.500,       85156,         0,         0, 0.2329090    ,  5.495543    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1230717E-02,  0.000000    ,-0.1230717E-02,  13824.50    ,    -0.000
         6.000,       92896,         0,         0, 0.2329142    ,  5.999096    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23973.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1653433E-02, 0.9765625E-03,-0.6768703E-03,  13824.50    ,    -0.000
         6.000,       92897,         0,         0, 0.2329107    ,  5.999096    ,  0.000000    ,  1.668954    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1.668987    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.3361702E-04, 0.1953125E-02, 0.1919508E-02,  13824.51    ,     0.058
