"InphaseC4_002","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_002.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\results\002\InphaseC4_002_POMM.csv","Maximum (Extracted from Time Series)",          2.5219,          0.2502,          0.7848,          1.8109,          2.1786,          0.1803,          0.6582,          1.6104,          0.2395,          0.4219,          1.0128,          1.7261,          1.2773,          0.7139,          0.6694,          2.4245,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0009,          0.0000,          0.0012
"","Time of Maximum",          0.0167,          2.1333,          5.2500,          5.1833,          0.0833,          2.4417,          3.6083,          1.0333,          0.7083,          2.7583,          0.5917,          0.8833,          2.1167,          5.8833,          1.6083,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1250,          0.0000,          0.0583
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -13.3196,        -13.3190,        -13.3195,        -13.3193,        -13.3197,        -13.3192,        -13.3285,        -13.3198
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          2.6000,          2.9667,          3.0917,          4.3167,          5.2000,          0.6250,          0.0167,          5.8583
