"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4256.132    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         3.000,              , 0.5208579    ,  134272.7    ,  143840.6    ,  0.000000    ,  143841.1    ,  134272.7    ,  9568.370    ,  9568.371    , 0.1365145E-02, 0.4908584E-06,  278113.8    ,  13824.50    ,  278113.8    , 0.1365145E-02, 0.4908584E-06, 0.4908584E-06
         3.500,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.2609730E-02,  0.000000    ,-0.2609730E-02,-0.5442963E-05,  47946.86    ,  13824.50    ,  326060.7    ,-0.1244585E-02,-0.3817033E-06,-0.3817033E-06
         4.000,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.2083302E-02, 0.9765625E-03,-0.1106739E-02,-0.2308262E-05,  47946.86    ,  13824.50    ,  374007.6    ,-0.2351324E-02,-0.6286834E-06,-0.6286834E-06
         4.500,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.2541304E-02, 0.1953125E-02,-0.5881786E-03,-0.1226730E-05,  47946.86    ,  13824.51    ,  421954.4    ,-0.2939502E-02,-0.6966397E-06,-0.6966397E-06
         5.000,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.2015352E-02,-0.1953125E-02,-0.3968477E-02,-0.8276824E-05,  47946.86    ,  13824.50    ,  469901.3    ,-0.6907980E-02,-0.1470092E-05,-0.1470092E-05
         5.500,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.1230717E-02,  0.000000    ,-0.1230717E-02,-0.2566835E-05,  47946.86    ,  13824.50    ,  517848.1    ,-0.8138696E-02,-0.1571638E-05,-0.1571638E-05
         6.000,              ,  0.000000    ,  23973.43    ,  23973.43    ,  0.000000    ,  23973.43    ,  23973.43    , 0.1653433E-02, 0.9765625E-03,-0.6768703E-03,-0.1411709E-05,  47946.86    ,  13824.50    ,  565795.0    ,-0.8815567E-02,-0.1558085E-05,-0.1558085E-05
         6.000,              ,  0.000000    ,  1.668954    ,  1.668987    ,  0.000000    ,  1.668987    ,  1.668954    , 0.3361702E-04, 0.1953125E-02, 0.1919508E-02, 0.5750575E-01,  3.337941    ,  13824.51    ,  565798.3    ,-0.6896059E-02,-0.1218819E-05,-0.1218819E-05
