"VanillaC4_005","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\runs\VanillaC4_005.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"C:\Users\waterlab\Documents\ArcGIS\Projects\Anzy\04_Hydraulic-Modeling\Gregs_Tuflow_training_files\RosgenC4_tuflow\results\005\VanillaC4_005_POMM.csv","Maximum (Extracted from Time Series)",          3.4233,          2.2153,          2.9056,          3.1215,          3.4341,          2.2000,          2.1525,          3.0122,          2.5437,          2.2774,          2.3598,          2.4033,          2.4931,          3.2362,          2.6399,          3.3695,          0.0000,          0.0000,          0.0000,          0.0000,         17.5517,         29.8482,          0.0000,         61.4789
"","Time of Maximum",          0.0167,          0.0167,          0.0167,          0.0333,          0.0333,          1.7333,          0.1000,          0.0500,          1.7000,          1.0333,          0.1333,          0.1167,          1.7167,          1.6500,          1.7000,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0167,          0.0000,          0.0167
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,       -121.4645,       -121.4638,       -121.4628,       -121.4712,       -121.4618,       -121.4615,       -121.4625,       -121.9694
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.5333,          0.7000,          1.7333,          1.7167,          1.4667,          1.2333,          1.8667,          1.7000
