"VanillaC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_021.tcf]","Time (h)","Q 2 [VanillaC4_021]","Q 3 [VanillaC4_021]","Q 4 [VanillaC4_021]","Q 5 [VanillaC4_021]","Q 6 [VanillaC4_021]","Q 7 [VanillaC4_021]","Q 1 [VanillaC4_021]","Q  8 [VanillaC4_021]"
         210,        1.741667,        -99.9999,        -99.9999,        -99.9999,        -99.9999,        -99.9995,       -100.0012,       -100.0002,        -99.9997
         211,        1.750000,        -99.9995,        -99.9999,       -100.0001,       -100.0004,       -100.0004,       -100.0005,       -100.0001,       -100.0003
         212,        1.758333,        -99.9998,        -99.9997,        -99.9999,       -100.0000,        -99.9996,        -99.9980,        -99.9998,       -100.0000
         213,        1.766667,        -99.9999,       -100.0005,       -100.0000,       -100.0001,       -100.0000,       -100.0009,        -99.9993,       -100.0002
         214,        1.775000,       -100.0000,       -100.0001,        -99.9997,        -99.9999,       -100.0001,       -100.0011,        -99.9999,       -100.0001
         215,        1.783333,        -99.9995,       -100.0003,       -100.0002,        -99.9998,        -99.9997,        -99.9995,       -100.0005,        -99.9999
         216,        1.791667,       -100.0000,       -100.0003,       -100.0007,       -100.0005,       -100.0003,       -100.0009,       -100.0002,       -100.0004
         217,        1.800000,        -99.9996,        -99.9996,       -100.0004,       -100.0001,       -100.0002,        -99.9996,       -100.0007,        -99.9998
         218,        1.808333,        -99.9998,       -100.0005,       -100.0005,       -100.0001,        -99.9995,       -100.0011,       -100.0003,        -99.9994
         219,        1.816667,        -99.9998,       -100.0004,       -100.0003,        -99.9998,        -99.9988,        -99.9980,        -99.9990,        -99.9997
         220,        1.825000,        -99.9996,        -99.9994,       -100.0002,       -100.0001,       -100.0000,       -100.0023,       -100.0000,       -100.0003
         221,        1.833333,       -100.0002,        -99.9995,       -100.0000,       -100.0000,        -99.9992,       -100.0015,       -100.0005,        -99.9994
         222,        1.841667,        -99.9997,       -100.0001,       -100.0001,        -99.9998,        -99.9989,       -100.0175,       -100.0004,       -100.0004
         223,        1.850000,       -100.0004,       -100.0003,        -99.9996,        -99.9999,        -99.9993,       -100.0143,       -100.0000,        -99.9760
         224,        1.858333,        -99.9998,       -100.0005,        -99.9995,       -100.0001,       -100.0007,        -99.9756,       -100.0009,        -99.9997
         225,        1.866667,       -100.0007,       -100.0001,        -99.9999,        -99.9999,       -100.0029,        -99.9932,       -100.0007,        -99.9682
         226,        1.875000,       -100.0000,        -99.9997,        -99.9999,        -99.9996,       -100.0045,        -99.9941,       -100.0001,        -99.9876
         227,        1.883333,       -100.0004,        -99.9997,       -100.0002,        -99.9999,       -100.0010,        -99.9937,       -100.0005,        -99.9917
         228,        1.891667,       -100.0003,       -100.0002,       -100.0003,        -99.9999,        -99.9991,        -99.9961,       -100.0001,        -99.9942
         229,        1.900000,        -99.9997,        -99.9995,       -100.0003,       -100.0004,        -99.9992,        -99.9984,       -100.0002,        -99.9956
         230,        1.908333,        -99.9998,       -100.0001,       -100.0003,        -99.9999,        -99.9988,        -99.9970,        -99.9994,        -99.9976
         231,        1.916667,       -100.0000,       -100.0001,       -100.0001,       -100.0006,        -99.9993,        -99.9963,        -99.9997,        -99.9978
         232,        1.925000,        -99.9997,       -100.0000,        -99.9997,       -100.0001,        -99.9993,       -100.0009,       -100.0000,        -99.9986
         233,        1.933333,       -100.0000,       -100.0000,       -100.0004,       -100.0006,        -99.9992,        -99.9987,       -100.0000,        -99.9991
         234,        1.941667,       -100.0000,       -100.0000,       -100.0003,        -99.9995,        -99.9992,       -100.0013,       -100.0003,        -99.9995
         235,        1.950000,       -100.0000,       -100.0003,       -100.0000,        -99.9996,        -99.9996,       -100.0014,        -99.9999,        -99.9990
         236,        1.958333,       -100.0003,       -100.0000,        -99.9996,       -100.0001,        -99.9997,        -99.9992,        -99.9998,        -99.9996
         237,        1.966667,        -99.9999,        -99.9999,       -100.0003,        -99.9997,        -99.9996,       -100.0015,        -99.9999,        -99.9991
         238,        1.975000,       -100.0007,       -100.0003,        -99.9996,       -100.0001,       -100.0001,       -100.0001,       -100.0003,       -100.0003
         239,        1.983333,       -100.0004,       -100.0002,       -100.0003,        -99.9996,       -100.0000,        -99.9988,        -99.9997,        -99.9987
         240,        1.991667,       -100.0000,        -99.9998,       -100.0001,       -100.0002,        -99.9999,        -99.9996,        -99.9999,        -99.9999
         241,        2.000000,       -100.0001,       -100.0003,        -99.9999,       -100.0000,       -100.0002,       -100.0001,        -99.9997,       -100.0006
         242,        2.008333,       -100.0003,       -100.0003,       -100.0001,        -99.9999,       -100.0001,        -99.9989,        -99.9995,        -99.9993
         243,        2.016667,        -99.9996,       -100.0001,        -99.9998,       -100.0001,        -99.9997,       -100.0008,       -100.0001,        -99.9993
         244,        2.025000,        -99.9999,       -100.0002,       -100.0000,       -100.0001,       -100.0001,       -100.0020,        -99.9998,       -100.0006
         245,        2.033333,       -100.0001,       -100.0000,        -99.9996,        -99.9999,        -99.9999,       -100.0000,       -100.0000,        -99.9994
         246,        2.041667,       -100.0000,       -100.0000,       -100.0002,       -100.0000,       -100.0006,        -99.9980,       -100.0004,        -99.9993
         247,        2.050000,       -100.0001,       -100.0002,       -100.0003,        -99.9996,       -100.0000,        -99.9982,        -99.9995,        -99.9996
         248,        2.058333,       -100.0003,       -100.0003,        -99.9998,       -100.0000,        -99.9999,        -99.9980,        -99.9996,        -99.9996
         249,        2.066667,       -100.0003,       -100.0003,        -99.9998,        -99.9998,        -99.9999,       -100.0017,        -99.9993,       -100.0009
         250,        2.075000,        -99.9996,       -100.0000,        -99.9999,        -99.9997,        -99.9997,       -100.0000,       -100.0001,       -100.0015
         251,        2.083333,       -100.0001,       -100.0000,        -99.9999,       -100.0001,       -100.0002,       -100.0000,        -99.9997,        -99.9996
         252,        2.091667,        -99.9998,        -99.9998,        -99.9998,        -99.9996,        -99.9997,       -100.0013,       -100.0003,       -100.0005
         253,        2.100000,        -99.9997,        -99.9999,        -99.9999,       -100.0000,        -99.9998,        -99.9996,        -99.9997,        -99.9998
         254,        2.108333,        -99.9999,        -99.9998,        -99.9999,       -100.0006,       -100.0001,       -100.0002,        -99.9997,       -100.0005
         255,        2.116667,        -99.9999,        -99.9996,        -99.9998,        -99.9998,        -99.9999,       -100.0026,        -99.9996,        -99.9995
         256,        2.125000,        -99.9998,       -100.0001,       -100.0000,       -100.0001,       -100.0002,       -100.0002,        -99.9994,        -99.9998
         257,        2.133333,        -99.9998,       -100.0002,       -100.0002,        -99.9998,       -100.0001,       -100.0004,       -100.0002,        -99.9997
         258,        2.141667,        -99.9998,        -99.9999,        -99.9999,        -99.9997,        -99.9994,       -100.0013,        -99.9987,       -100.0004
         259,        2.150000,        -99.9999,       -100.0003,        -99.9998,        -99.9998,        -99.9998,        -99.9992,       -100.0006,        -99.9997
         260,        2.158333,       -100.0003,        -99.9998,        -99.9999,        -99.9999,        -99.9995,       -100.0002,        -99.9996,       -100.0007
         261,        2.166667,       -100.0003,        -99.9999,       -100.0002,        -99.9999,        -99.9999,       -100.0021,       -100.0000,       -100.0011
         262,        2.175000,       -100.0002,       -100.0003,        -99.9997,       -100.0001,       -100.0003,       -100.0000,        -99.9998,       -100.0002
         263,        2.183333,       -100.0002,       -100.0004,       -100.0000,       -100.0000,        -99.9997,       -100.0021,       -100.0008,        -99.9994
         264,        2.191667,       -100.0003,       -100.0005,        -99.9997,       -100.0003,       -100.0003,        -99.9991,       -100.0000,        -99.9998
         265,        2.200000,       -100.0000,       -100.0003,       -100.0001,       -100.0005,        -99.9997,       -100.0010,       -100.0001,       -100.0003
         266,        2.208333,       -100.0002,        -99.9998,        -99.9997,        -99.9994,       -100.0001,       -100.0003,       -100.0006,        -99.9994
         267,        2.216667,       -100.0000,       -100.0001,        -99.9997,       -100.0002,       -100.0002,       -100.0001,       -100.0000,       -100.0003
         268,        2.225000,       -100.0003,        -99.9996,       -100.0003,        -99.9999,       -100.0002,       -100.0027,        -99.9996,       -100.0004
         269,        2.233333,       -100.0004,       -100.0001,       -100.0001,       -100.0001,        -99.9997,       -100.0010,        -99.9993,       -100.0002
         270,        2.241667,       -100.0003,        -99.9998,       -100.0002,       -100.0002,       -100.0001,       -100.0001,        -99.9995,       -100.0008
         271,        2.250000,       -100.0001,        -99.9998,        -99.9998,        -99.9997,        -99.9998,       -100.0027,       -100.0005,        -99.9995
         272,        2.258333,        -99.9996,       -100.0000,       -100.0004,       -100.0000,        -99.9999,       -100.0013,        -99.9998,       -100.0002
         273,        2.266667,        -99.9994,        -99.9999,        -99.9996,       -100.0000,        -99.9997,        -99.9995,        -99.9997,       -100.0007
         274,        2.275000,       -100.0001,        -99.9998,       -100.0002,       -100.0002,       -100.0003,       -100.0038,        -99.9997,       -100.0000
         275,        2.283333,       -100.0006,       -100.0000,       -100.0001,        -99.9999,        -99.9997,       -100.0005,        -99.9996,        -99.9996
         276,        2.291667,       -100.0000,       -100.0000,       -100.0003,       -100.0005,        -99.9998,        -99.9998,        -99.9996,       -100.0005
         277,        2.300000,       -100.0003,       -100.0000,       -100.0001,        -99.9997,       -100.0000,       -100.0002,        -99.9998,       -100.0002
         278,        2.308333,       -100.0003,       -100.0002,       -100.0001,        -99.9999,       -100.0000,        -99.9993,        -99.9999,       -100.0005
         279,        2.316667,       -100.0003,        -99.9998,        -99.9999,       -100.0000,       -100.0000,        -99.9985,        -99.9999,       -100.0010
         280,        2.325000,        -99.9994,        -99.9997,        -99.9996,       -100.0001,        -99.9993,        -99.9991,        -99.9985,       -100.0003
         281,        2.333333,        -99.9999,       -100.0004,        -99.9998,        -99.9995,       -100.0006,        -99.9990,        -99.9995,        -99.9997
         282,        2.341667,       -100.0003,       -100.0001,       -100.0004,        -99.9998,        -99.9993,        -99.9990,       -100.0007,       -100.0001
         283,        2.350000,        -99.9999,        -99.9998,       -100.0000,       -100.0003,       -100.0004,       -100.0002,       -100.0001,       -100.0009
         284,        2.358333,       -100.0002,       -100.0004,        -99.9996,        -99.9997,        -99.9999,        -99.9992,        -99.9997,       -100.0011
         285,        2.366667,       -100.0000,        -99.9998,       -100.0004,        -99.9995,        -99.9997,       -100.0016,       -100.0000,       -100.0002
         286,        2.375000,       -100.0001,       -100.0000,       -100.0003,        -99.9996,       -100.0000,        -99.9992,        -99.9995,       -100.0003
         287,        2.383333,       -100.0002,        -99.9998,        -99.9999,       -100.0000,        -99.9997,       -100.0006,       -100.0008,       -100.0006
         288,        2.391667,       -100.0002,       -100.0000,       -100.0001,       -100.0002,        -99.9996,       -100.0019,        -99.9995,        -99.9994
         289,        2.400000,       -100.0002,       -100.0002,        -99.9999,        -99.9999,       -100.0001,        -99.9997,       -100.0003,       -100.0003
         290,        2.408333,       -100.0005,       -100.0006,       -100.0001,       -100.0001,        -99.9996,       -100.0038,        -99.9994,       -100.0002
         291,        2.416667,       -100.0005,        -99.9996,       -100.0000,        -99.9998,        -99.9993,       -100.0554,        -99.9991,        -99.9997
         292,        2.425000,        -99.9998,       -100.0003,        -99.9999,       -100.0002,        -99.9997,       -100.0191,        -99.9997,        -99.8351
         293,        2.433333,       -100.0003,       -100.0002,       -100.0001,        -99.9998,       -100.0016,        -99.9805,       -100.0004,        -99.9908
         294,        2.441667,        -99.9997,        -99.9998,        -99.9999,       -100.0002,       -100.0135,        -99.9870,        -99.9996,        -99.9583
         295,        2.450000,        -99.9996,        -99.9998,       -100.0001,       -100.0001,       -100.0009,        -99.9974,       -100.0003,        -99.9823
         296,        2.458333,       -100.0002,       -100.0000,       -100.0001,       -100.0001,        -99.9976,        -99.9893,       -100.0002,        -99.9890
         297,        2.466667,       -100.0001,       -100.0002,       -100.0000,       -100.0007,        -99.9983,        -99.9941,       -100.0001,        -99.9921
         298,        2.475000,       -100.0003,        -99.9997,        -99.9999,       -100.0005,        -99.9983,        -99.9949,        -99.9993,        -99.9951
         299,        2.483333,       -100.0003,       -100.0002,        -99.9999,       -100.0001,        -99.9983,        -99.9946,       -100.0000,        -99.9972
         300,        2.491667,       -100.0003,        -99.9998,       -100.0000,       -100.0001,        -99.9985,        -99.9979,        -99.9996,        -99.9977
         301,        2.500000,        -99.9999,       -100.0001,       -100.0003,       -100.0000,        -99.9987,        -99.9970,       -100.0001,        -99.9974
         302,        2.508333,       -100.0000,       -100.0002,        -99.9997,        -99.9998,        -99.9990,        -99.9991,        -99.9991,        -99.9995
         303,        2.516667,       -100.0001,       -100.0000,        -99.9997,        -99.9997,        -99.9993,        -99.9993,        -99.9999,        -99.9991
         304,        2.525000,       -100.0005,       -100.0000,       -100.0000,        -99.9996,        -99.9991,       -100.0005,       -100.0000,        -99.9990
         305,        2.533333,       -100.0000,        -99.9997,       -100.0000,        -99.9995,       -100.0001,       -100.0005,       -100.0002,        -99.9996
         306,        2.541667,       -100.0002,        -99.9999,        -99.9998,        -99.9999,        -99.9998,        -99.9982,       -100.0010,        -99.9990
         307,        2.550000,        -99.9996,       -100.0002,       -100.0001,       -100.0000,        -99.9998,       -100.0004,        -99.9998,        -99.9987
         308,        2.558333,        -99.9995,       -100.0001,       -100.0000,       -100.0000,        -99.9997,        -99.9988,       -100.0009,       -100.0008
         309,        2.566667,        -99.9996,       -100.0002,        -99.9999,        -99.9995,        -99.9998,       -100.0012,       -100.0005,        -99.9994
         310,        2.575000,        -99.9997,        -99.9997,       -100.0000,        -99.9997,        -99.9997,        -99.9991,        -99.9999,        -99.9995
         311,        2.583333,       -100.0004,       -100.0001,        -99.9998,        -99.9998,       -100.0001,        -99.9993,       -100.0006,        -99.9998
         312,        2.591667,       -100.0001,       -100.0004,       -100.0000,        -99.9994,       -100.0001,        -99.9999,        -99.9997,       -100.0004
         313,        2.600000,       -100.0002,       -100.0000,       -100.0003,       -100.0001,       -100.0000,       -100.0018,       -100.0004,        -99.9999
         314,        2.608333,        -99.9998,        -99.9999,       -100.0001,       -100.0001,       -100.0003,       -100.0003,        -99.9996,        -99.9992
         315,        2.616667,        -99.9999,        -99.9999,       -100.0000,        -99.9998,        -99.9993,       -100.0003,        -99.9995,        -99.9994
         316,        2.625000,       -100.0005,       -100.0003,        -99.9995,       -100.0002,       -100.0000,       -100.0018,       -100.0002,       -100.0011
         317,        2.633333,       -100.0000,        -99.9999,       -100.0004,       -100.0003,        -99.9995,       -100.0014,       -100.0001,       -100.0000
         318,        2.641667,       -100.0001,       -100.0003,       -100.0002,       -100.0002,       -100.0003,       -100.0004,       -100.0000,        -99.9997
         319,        2.650000,        -99.9999,       -100.0003,       -100.0001,       -100.0001,        -99.9998,       -100.0004,       -100.0005,        -99.9995
         320,        2.658333,       -100.0003,       -100.0003,       -100.0002,       -100.0001,       -100.0001,       -100.0030,        -99.9999,        -99.9998
         321,        2.666667,        -99.9999,        -99.9995,       -100.0003,       -100.0000,        -99.9998,       -100.0004,        -99.9999,        -99.9996
         322,        2.675000,        -99.9997,        -99.9996,        -99.9998,       -100.0002,        -99.9993,       -100.0018,       -100.0003,        -99.9995
         323,        2.683333,       -100.0001,        -99.9998,       -100.0002,       -100.0000,        -99.9999,       -100.0032,       -100.0004,        -99.9998
         324,        2.691667,        -99.9996,        -99.9998,       -100.0005,        -99.9998,        -99.9995,       -100.0023,        -99.9997,        -99.9997
         325,        2.700000,        -99.9994,       -100.0003,       -100.0001,        -99.9999,       -100.0002,       -100.0018,        -99.9998,       -100.0000
         326,        2.708333,       -100.0000,        -99.9994,        -99.9998,       -100.0003,       -100.0007,       -100.0016,        -99.9993,       -100.0009
         327,        2.716667,        -99.9998,       -100.0000,       -100.0003,        -99.9998,        -99.9996,       -100.0034,        -99.9999,       -100.0000
         328,        2.725000,        -99.9998,       -100.0001,       -100.0001,        -99.9998,        -99.9998,        -99.9997,       -100.0004,       -100.0003
         329,        2.733333,       -100.0004,       -100.0000,       -100.0002,        -99.9997,        -99.9997,       -100.0010,       -100.0000,       -100.0005
         330,        2.741667,       -100.0000,       -100.0001,        -99.9997,       -100.0000,        -99.9999,        -99.9987,       -100.0003,       -100.0007
         331,        2.750000,        -99.9999,       -100.0004,       -100.0002,       -100.0000,       -100.0000,       -100.0002,       -100.0001,        -99.9994
         332,        2.758333,       -100.0003,       -100.0001,       -100.0001,       -100.0003,       -100.0001,       -100.0015,        -99.9998,       -100.0004
         333,        2.766667,       -100.0000,       -100.0003,        -99.9997,       -100.0003,        -99.9997,       -100.0015,        -99.9996,       -100.0003
         334,        2.775000,       -100.0002,        -99.9999,       -100.0004,       -100.0001,       -100.0000,       -100.0003,        -99.9990,       -100.0008
         335,        2.783333,       -100.0004,       -100.0002,       -100.0000,       -100.0003,        -99.9997,       -100.0013,       -100.0003,       -100.0004
         336,        2.791667,       -100.0004,       -100.0004,        -99.9999,       -100.0001,        -99.9998,        -99.9998,        -99.9993,        -99.9998
         337,        2.800000,        -99.9998,        -99.9997,        -99.9994,       -100.0004,        -99.9996,       -100.0007,        -99.9999,        -99.9996
         338,        2.808333,        -99.9997,       -100.0001,        -99.9997,        -99.9997,       -100.0000,       -100.0012,        -99.9997,        -99.9997
         339,        2.816667,        -99.9999,        -99.9998,       -100.0001,        -99.9996,        -99.9998,       -100.0000,        -99.9999,       -100.0001
         340,        2.825000,        -99.9995,        -99.9998,       -100.0000,        -99.9997,        -99.9995,       -100.0001,       -100.0003,        -99.9982
         341,        2.833333,        -99.9999,        -99.9993,       -100.0000,       -100.0001,        -99.9994,        -99.9994,       -100.0002,        -99.9988
         342,        2.841667,        -99.9997,       -100.0000,       -100.0001,        -99.9999,       -100.0001,       -100.0015,       -100.0003,       -100.0007
         343,        2.850000,        -99.9999,       -100.0000,        -99.9999,       -100.0002,        -99.9999,       -100.0012,        -99.9990,        -99.9991
         344,        2.858333,        -99.9999,       -100.0001,        -99.9999,        -99.9999,       -100.0002,       -100.0055,        -99.9998,        -99.9995
         345,        2.866667,       -100.0004,        -99.9997,        -99.9998,       -100.0001,        -99.9999,       -100.0023,       -100.0002,       -100.0010
         346,        2.875000,        -99.9995,       -100.0000,       -100.0000,       -100.0002,        -99.9999,       -100.0006,        -99.9999,        -99.9999
         347,        2.883333,        -99.9997,       -100.0002,        -99.9998,        -99.9997,        -99.9999,        -99.9980,        -99.9994,        -99.9998
         348,        2.891667,       -100.0000,       -100.0002,       -100.0003,        -99.9997,        -99.9996,       -100.0005,        -99.9995,        -99.9991
         349,        2.900000,        -99.9998,       -100.0005,       -100.0003,        -99.9999,        -99.9994,       -100.0015,       -100.0000,        -99.9990
         350,        2.908333,       -100.0001,        -99.9997,       -100.0005,       -100.0001,        -99.9998,        -99.9998,        -99.9999,        -99.9998
         351,        2.916667,        -99.9996,       -100.0004,       -100.0001,       -100.0000,        -99.9997,       -100.0000,       -100.0003,        -99.9993
         352,        2.925000,        -99.9998,       -100.0001,        -99.9997,       -100.0000,       -100.0006,       -100.0006,        -99.9999,       -100.0002
         353,        2.933333,       -100.0000,        -99.9994,        -99.9999,       -100.0003,       -100.0000,       -100.0011,       -100.0002,        -99.9996
         354,        2.941667,       -100.0001,        -99.9998,        -99.9999,       -100.0000,       -100.0001,        -99.9979,       -100.0004,       -100.0004
         355,        2.950000,       -100.0002,       -100.0000,       -100.0000,        -99.9999,        -99.9999,       -100.0014,        -99.9994,        -99.9994
         356,        2.958333,        -99.9997,       -100.0000,       -100.0000,       -100.0000,       -100.0000,       -100.0000,       -100.0006,        -99.9996
         357,        2.966667,       -100.0004,       -100.0004,       -100.0001,        -99.9994,        -99.9995,        -99.9985,        -99.9996,        -99.9999
         358,        2.975000,       -100.0005,       -100.0002,       -100.0001,       -100.0000,        -99.9995,       -100.0016,       -100.0002,       -100.0001
         359,        2.983333,        -99.9998,       -100.0000,       -100.0001,        -99.9999,        -99.9995,       -100.0597,       -100.0000,       -100.0051
         360,        2.991667,       -100.0002,       -100.0002,        -99.9999,       -100.0002,        -99.9998,        -99.9460,       -100.0004,        -99.9636
         361,        3.000000,        -99.9999,       -100.0000,        -99.9998,       -100.0001,       -100.0020,        -99.9947,        -99.9998,        -99.9979
         362,        3.008333,        -99.9996,       -100.0000,       -100.0001,        -99.9997,       -100.0141,        -99.9820,        -99.9997,        -99.9641
         363,        3.016667,       -100.0003,       -100.0005,       -100.0003,       -100.0000,        -99.9990,       -100.0001,       -100.0010,        -99.9845
         364,        3.025000,        -99.9998,       -100.0001,        -99.9998,        -99.9998,        -99.9972,        -99.9899,       -100.0000,        -99.9884
         365,        3.033333,       -100.0000,        -99.9998,       -100.0000,       -100.0003,        -99.9985,        -99.9931,        -99.9999,        -99.9926
         366,        3.041667,       -100.0002,        -99.9998,        -99.9996,       -100.0004,        -99.9986,        -99.9953,        -99.9999,        -99.9943
         367,        3.050000,        -99.9999,        -99.9997,       -100.0001,       -100.0006,        -99.9981,        -99.9972,       -100.0001,        -99.9957
         368,        3.058333,        -99.9997,       -100.0005,       -100.0002,        -99.9999,        -99.9986,        -99.9984,        -99.9999,        -99.9966
         369,        3.066667,       -100.0005,       -100.0001,        -99.9999,       -100.0003,        -99.9988,        -99.9986,       -100.0006,        -99.9983
         370,        3.075000,        -99.9995,       -100.0002,        -99.9998,       -100.0000,        -99.9988,        -99.9996,       -100.0002,        -99.9990
         371,        3.083333,       -100.0001,       -100.0005,        -99.9999,       -100.0003,        -99.9993,        -99.9985,        -99.9995,        -99.9992
         372,        3.091667,        -99.9999,       -100.0002,        -99.9996,        -99.9996,       -100.0000,       -100.0009,        -99.9997,        -99.9999
         373,        3.100000,        -99.9998,       -100.0003,        -99.9999,       -100.0000,        -99.9997,        -99.9995,       -100.0004,        -99.9996
         374,        3.108333,       -100.0003,       -100.0003,       -100.0001,        -99.9995,        -99.9994,       -100.0006,       -100.0001,        -99.9986
         375,        3.116667,       -100.0000,        -99.9998,       -100.0000,       -100.0004,        -99.9996,        -99.9992,       -100.0001,        -99.9997
         376,        3.125000,        -99.9999,       -100.0000,        -99.9998,        -99.9997,       -100.0001,        -99.9988,       -100.0012,       -100.0009
         377,        3.133333,        -99.9996,       -100.0000,       -100.0004,       -100.0000,       -100.0003,       -100.0005,        -99.9999,       -100.0000
         378,        3.141667,        -99.9997,       -100.0001,       -100.0003,        -99.9999,       -100.0000,        -99.9998,       -100.0005,       -100.0002
         379,        3.150000,        -99.9997,        -99.9999,       -100.0001,        -99.9998,       -100.0001,        -99.9983,        -99.9999,        -99.9998
         380,        3.158333,        -99.9996,        -99.9999,       -100.0003,        -99.9999,        -99.9995,       -100.0019,        -99.9997,        -99.9996
         381,        3.166667,       -100.0002,        -99.9998,       -100.0002,       -100.0001,        -99.9997,       -100.0007,       -100.0010,        -99.9995
         382,        3.175000,        -99.9999,        -99.9997,        -99.9998,        -99.9997,       -100.0000,       -100.0013,        -99.9995,        -99.9999
         383,        3.183333,       -100.0001,       -100.0001,        -99.9999,       -100.0000,        -99.9999,       -100.0017,       -100.0010,        -99.9999
         384,        3.191667,        -99.9994,        -99.9996,        -99.9996,       -100.0005,        -99.9998,       -100.0014,        -99.9995,       -100.0000
         385,        3.200000,        -99.9999,       -100.0004,        -99.9999,       -100.0001,       -100.0002,       -100.0002,       -100.0005,        -99.9996
         386,        3.208333,        -99.9998,       -100.0001,       -100.0002,       -100.0002,        -99.9997,       -100.0014,       -100.0005,        -99.9995
         387,        3.216667,       -100.0000,       -100.0001,       -100.0000,       -100.0000,       -100.0002,       -100.0002,       -100.0001,        -99.9994
         388,        3.225000,        -99.9996,       -100.0001,        -99.9999,       -100.0001,        -99.9998,        -99.9998,        -99.9998,        -99.9994
         389,        3.233333,        -99.9997,       -100.0000,       -100.0004,        -99.9998,       -100.0001,        -99.9994,        -99.9998,       -100.0016
         390,        3.241667,       -100.0002,       -100.0002,       -100.0003,       -100.0001,        -99.9999,       -100.0012,        -99.9992,       -100.0002
         391,        3.250000,       -100.0000,       -100.0003,        -99.9998,       -100.0000,       -100.0004,       -100.0007,       -100.0001,        -99.9996
         392,        3.258333,       -100.0000,       -100.0000,        -99.9996,       -100.0000,        -99.9997,        -99.9978,        -99.9994,       -100.0002
         393,        3.266667,       -100.0000,       -100.0000,       -100.0000,       -100.0006,       -100.0001,       -100.0013,       -100.0015,        -99.9996
         394,        3.275000,        -99.9998,       -100.0000,       -100.0000,       -100.0003,       -100.0001,       -100.0010,        -99.9995,        -99.9991
         395,        3.283333,        -99.9999,       -100.0003,        -99.9995,        -99.9996,       -100.0003,       -100.0022,       -100.0009,        -99.9988
         396,        3.291667,       -100.0000,       -100.0004,        -99.9999,        -99.9997,       -100.0004,        -99.9997,        -99.9993,       -100.0006
         397,        3.300000,        -99.9996,       -100.0001,       -100.0004,       -100.0001,        -99.9995,       -100.0025,        -99.9998,        -99.9996
         398,        3.308333,        -99.9997,       -100.0000,       -100.0004,        -99.9995,        -99.9996,       -100.0014,       -100.0003,        -99.9993
         399,        3.316667,        -99.9996,       -100.0001,       -100.0002,       -100.0003,       -100.0002,       -100.0010,       -100.0003,        -99.9998
         400,        3.325000,       -100.0000,        -99.9999,        -99.9998,        -99.9996,        -99.9998,        -99.9995,       -100.0003,       -100.0007
         401,        3.333333,        -99.9995,        -99.9997,       -100.0006,       -100.0000,        -99.9997,       -100.0009,        -99.9994,       -100.0009
         402,        3.341667,       -100.0005,       -100.0001,        -99.9995,       -100.0001,       -100.0001,       -100.0016,       -100.0004,       -100.0005
         403,        3.350000,       -100.0004,        -99.9997,        -99.9997,        -99.9997,        -99.9999,       -100.0003,        -99.9995,       -100.0001
         404,        3.358333,        -99.9996,       -100.0004,        -99.9996,       -100.0002,        -99.9996,       -100.0004,       -100.0000,        -99.9990
         405,        3.366667,        -99.9996,       -100.0003,        -99.9998,       -100.0002,       -100.0003,       -100.0006,       -100.0008,       -100.0001
         406,        3.375000,       -100.0004,       -100.0001,       -100.0000,        -99.9999,        -99.9999,       -100.0006,       -100.0002,        -99.9985
         407,        3.383333,        -99.9995,       -100.0001,       -100.0000,        -99.9997,        -99.9997,        -99.9992,       -100.0012,        -99.9996
         408,        3.391667,       -100.0006,        -99.9993,       -100.0002,       -100.0000,       -100.0003,        -99.9980,        -99.9998,        -99.9995
         409,        3.400000,        -99.9997,        -99.9997,        -99.9998,        -99.9998,       -100.0005,       -100.0017,       -100.0007,       -100.0004
         410,        3.408333,        -99.9998,       -100.0001,       -100.0001,        -99.9999,       -100.0000,       -100.0011,       -100.0000,        -99.9999
         411,        3.416667,       -100.0003,       -100.0004,       -100.0002,       -100.0002,        -99.9998,       -100.0016,       -100.0010,        -99.9995
         412,        3.425000,        -99.9998,       -100.0001,        -99.9996,        -99.9990,        -99.9995,       -100.0023,        -99.9993,        -99.9995
         413,        3.433333,       -100.0003,       -100.0002,        -99.9997,       -100.0004,        -99.9997,       -100.0005,       -100.0001,       -100.0008
         414,        3.441667,        -99.9998,        -99.9995,       -100.0001,       -100.0000,       -100.0001,       -100.0007,        -99.9994,        -99.9998
         415,        3.450000,       -100.0002,        -99.9999,       -100.0002,       -100.0001,        -99.9997,       -100.0002,        -99.9999,        -99.9997
         416,        3.458333,        -99.9998,       -100.0001,       -100.0002,       -100.0001,        -99.9999,        -99.9996,        -99.9998,       -100.0002
         417,        3.466667,        -99.9998,       -100.0001,       -100.0002,       -100.0001,       -100.0004,       -100.0002,       -100.0000,       -100.0001
         418,        3.475000,       -100.0004,       -100.0000,        -99.9997,       -100.0000,       -100.0000,       -100.0008,        -99.9992,       -100.0000
         419,        3.483333,       -100.0001,       -100.0002,        -99.9998,       -100.0004,       -100.0000,       -100.0015,       -100.0006,       -100.0007
         420,        3.491667,        -99.9996,        -99.9998,       -100.0002,       -100.0002,        -99.9995,       -100.0004,       -100.0010,       -100.0001
         421,        3.500000,       -100.0000,       -100.0004,       -100.0001,       -100.0002,        -99.9996,       -100.0001,        -99.9998,        -99.9994
