"VanillaC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_021.tcf]","Time (h)","V 2 [VanillaC4_021]","V 3 [VanillaC4_021]","V 4 [VanillaC4_021]","V 5 [VanillaC4_021]","V 6 [VanillaC4_021]","V 7 [VanillaC4_021]","V 8 [VanillaC4_021]","V 9 [VanillaC4_021]","V 10 [VanillaC4_021]","V 11 [VanillaC4_021]","V 12 [VanillaC4_021]","V 13 [VanillaC4_021]","V 14 [VanillaC4_021]","V 15 [VanillaC4_021]","V 16 [VanillaC4_021]","V  1 [VanillaC4_021]"
          43,        0.350000,          2.3111,          2.1105,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0298,          2.1690,          2.3279,          2.2687,          2.1877,          2.3198
          44,        0.358333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3281,          2.2688,          2.1877,          2.3199
          45,        0.366667,          2.3111,          2.1105,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2688,          2.1877,          2.3198
          46,        0.375000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1689,          2.3279,          2.2688,          2.1877,          2.3199
          47,        0.383333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1689,          2.3280,          2.2688,          2.1878,          2.3198
          48,        0.391667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1689,          2.3281,          2.2688,          2.1878,          2.3199
          49,        0.400000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
          50,        0.408333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2688,          2.1878,          2.3198
          51,        0.416667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1691,          2.3282,          2.2689,          2.1878,          2.3199
          52,        0.425000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          53,        0.433333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3282,          2.2689,          2.1878,          2.3198
          54,        0.441667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2688,          2.1878,          2.3198
          55,        0.450000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0300,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          56,        0.458333,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1879,          2.3198
          57,        0.466667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          58,        0.475000,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
          59,        0.483333,          2.3112,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          60,        0.491667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
          61,        0.500000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          62,        0.508333,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
          63,        0.516667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3198
          64,        0.525000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3281,          2.2688,          2.1878,          2.3198
          65,        0.533333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0300,          2.1689,          2.3281,          2.2689,          2.1878,          2.3198
          66,        0.541667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3198
          67,        0.550000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3199
          68,        0.558333,          2.3112,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3199
          69,        0.566667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1689,          2.3281,          2.2689,          2.1878,          2.3198
          70,        0.575000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3282,          2.2689,          2.1879,          2.3198
          71,        0.583333,          2.3112,          2.1104,          2.3300,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1689,          2.3281,          2.2689,          2.1878,          2.3198
          72,        0.591667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3199
          73,        0.600000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3198
          74,        0.608333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0298,          2.1689,          2.3279,          2.2689,          2.1878,          2.3198
          75,        0.616667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1688,          2.3279,          2.2689,          2.1878,          2.3198
          76,        0.625000,          2.3112,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1689,          2.3281,          2.2689,          2.1879,          2.3198
          77,        0.633333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3282,          2.2689,          2.1879,          2.3198
          78,        0.641667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
          79,        0.650000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0298,          2.1689,          2.3281,          2.2689,          2.1879,          2.3198
          80,        0.658333,          2.3111,          2.1104,          2.3300,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3282,          2.2689,          2.1879,          2.3198
          81,        0.666667,          2.3111,          2.1105,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1689,          2.3281,          2.2689,          2.1878,          2.3198
          82,        0.675000,          2.3112,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1689,          2.3278,          2.2690,          2.1879,          2.3199
          83,        0.683333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1689,          2.3280,          2.2690,          2.1879,          2.3198
          84,        0.691667,          2.3111,          2.1105,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1688,          2.3288,          2.3078,          2.1879,          2.3198
          85,        0.700000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0300,          2.1694,          2.3278,          2.2694,          2.2035,          2.3198
          86,        0.708333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0302,          2.1697,          2.3284,          2.2692,          2.1870,          2.3199
          87,        0.716667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1688,          2.3284,          2.2689,          2.1876,          2.3198
          88,        0.725000,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1981,          2.0300,          2.1693,          2.3281,          2.2687,          2.1876,          2.3199
          89,        0.733333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1764,          2.1980,          2.0300,          2.1687,          2.3280,          2.2688,          2.1877,          2.3198
          90,        0.741667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1521,          2.1763,          2.1979,          2.0299,          2.1690,          2.3280,          2.2687,          2.1877,          2.3198
          91,        0.750000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1521,          2.1763,          2.1979,          2.0299,          2.1689,          2.3279,          2.2688,          2.1878,          2.3199
          92,        0.758333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1691,          2.3281,          2.2688,          2.1878,          2.3198
          93,        0.766667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3279,          2.2689,          2.1878,          2.3198
          94,        0.775000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1691,          2.3280,          2.2688,          2.1878,          2.3198
          95,        0.783333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1689,          2.3279,          2.2688,          2.1878,          2.3199
          96,        0.791667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3198
          97,        0.800000,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3279,          2.2688,          2.1878,          2.3198
          98,        0.808333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1877,          2.3199
          99,        0.816667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3279,          2.2689,          2.1878,          2.3198
         100,        0.825000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1689,          2.3281,          2.2689,          2.1878,          2.3198
         101,        0.833333,          2.3112,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1691,          2.3280,          2.2689,          2.1878,          2.3198
         102,        0.841667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2688,          2.1878,          2.3198
         103,        0.850000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
         104,        0.858333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1691,          2.3279,          2.2689,          2.1878,          2.3198
         105,        0.866667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1691,          2.3281,          2.2688,          2.1878,          2.3198
         106,        0.875000,          2.3111,          2.1105,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2688,          2.1878,          2.3198
         107,        0.883333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1691,          2.3281,          2.2689,          2.1878,          2.3198
         108,        0.891667,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1687,          2.3280,          2.2689,          2.1878,          2.3199
         109,        0.900000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3281,          2.2688,          2.1878,          2.3198
         110,        0.908333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
         111,        0.916667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1690,          2.3279,          2.2688,          2.1878,          2.3198
         112,        0.925000,          2.3112,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1689,          2.3280,          2.2688,          2.1878,          2.3198
         113,        0.933333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
         114,        0.941667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
         115,        0.950000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3281,          2.2688,          2.1878,          2.3198
         116,        0.958333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
         117,        0.966667,          2.3112,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3281,          2.2689,          2.1878,          2.3198
         118,        0.975000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1691,          2.3280,          2.2689,          2.1878,          2.3198
         119,        0.983333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1978,          2.0299,          2.1691,          2.3281,          2.2688,          2.1878,          2.3198
         120,        0.991667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1690,          2.3281,          2.2689,          2.1879,          2.3199
         121,        1.000000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1690,          2.3280,          2.2689,          2.1879,          2.3199
         122,        1.008333,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
         123,        1.016667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1979,          2.0299,          2.1689,          2.3280,          2.2689,          2.1878,          2.3199
         124,        1.025000,          2.3111,          2.1104,          2.3299,          2.3249,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3198
         125,        1.033333,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1690,          2.3280,          2.2689,          2.1878,          2.3199
         126,        1.041667,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1763,          2.1978,          2.0299,          2.1691,          2.3281,          2.2689,          2.1879,          2.3198
         127,        1.050000,          2.3111,          2.1104,          2.3299,          2.3250,          2.3600,          2.0915,          2.1223,          2.1520,          2.1762,          2.1979,          2.0299,          2.1691,          2.3280,          2.2689,          2.1878,          2.3198
