"OutphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_012.tcf]","Time (h)","V 2 [OutphaseC4_012]","V 3 [OutphaseC4_012]","V 4 [OutphaseC4_012]","V 5 [OutphaseC4_012]","V 6 [OutphaseC4_012]","V 7 [OutphaseC4_012]","V 8 [OutphaseC4_012]","V 9 [OutphaseC4_012]","V 10 [OutphaseC4_012]","V 11 [OutphaseC4_012]","V 12 [OutphaseC4_012]","V 13 [OutphaseC4_012]","V 14 [OutphaseC4_012]","V 15 [OutphaseC4_012]","V 16 [OutphaseC4_012]","V  1 [OutphaseC4_012]"
          11,        0.083333,          1.1807,          0.0000,          1.5565,          0.3591,          0.1771,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4447
          12,        0.091667,          1.1986,          0.0000,          1.3738,          0.3659,          0.2865,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4306
          13,        0.100000,          1.2041,          0.0000,          1.2253,          0.4006,          0.3174,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.4438
          14,        0.108333,          1.2128,          0.0000,          1.1131,          0.4340,          0.3425,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4411
          15,        0.116667,          1.2149,          0.0000,          1.0338,          0.4690,          0.3826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4372
          16,        0.125000,          1.2206,          0.0000,          0.9769,          0.5023,          0.4326,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4459
          17,        0.133333,          1.2214,          0.0000,          0.9329,          0.5286,          0.4813,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4354
          18,        0.141667,          1.2208,          0.0000,          0.9040,          0.5533,          0.5276,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4523
          19,        0.150000,          1.2255,          0.0000,          0.8842,          0.5681,          0.5705,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.4372
          20,        0.158333,          1.2243,          0.0000,          0.8676,          0.5810,          0.6073,          0.0000,          0.0000,          0.0858,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.4458
          21,        0.166667,          1.2278,          0.0000,          0.8519,          0.5956,          0.6408,          0.0000,          0.1382,          0.1233,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4469
          22,        0.175000,          1.2258,          0.0000,          0.8360,          0.6097,          0.6666,          0.0000,          0.0253,          0.1367,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4398
          23,        0.183333,          1.2278,          0.0000,          0.8210,          0.6168,          0.6916,          0.0000,          0.2049,          0.1280,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4497
          24,        0.191667,          1.2254,          0.0000,          0.8061,          0.6166,          0.7138,          0.0000,          0.2548,          0.1255,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4389
          25,        0.200000,          1.2261,          0.0000,          0.7937,          0.6108,          0.7307,          0.0000,          0.2783,          0.1160,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4476
          26,        0.208333,          1.2272,          0.0000,          0.7808,          0.6025,          0.7431,          0.0000,          0.2780,          0.1128,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4437
          27,        0.216667,          1.2269,          0.0000,          0.7714,          0.5947,          0.7514,          0.0000,          0.2741,          0.1152,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4442
          28,        0.225000,          1.2288,          0.0000,          0.7626,          0.5869,          0.7590,          0.0000,          0.2662,          0.1205,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4520
          29,        0.233333,          1.2247,          0.0000,          0.7547,          0.5812,          0.7656,          0.0000,          0.2543,          0.1260,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.4423
          30,        0.241667,          1.2277,          0.0000,          0.7489,          0.5740,          0.7721,          0.0000,          0.2383,          0.1349,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4527
          31,        0.250000,          1.2272,          0.0000,          0.7443,          0.5714,          0.7783,          0.0000,          0.2235,          0.1449,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.4453
          32,        0.258333,          1.2264,          0.0000,          0.7407,          0.5644,          0.7830,          0.0000,          0.2077,          0.1590,          0.2820,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4437
          33,        0.266667,          1.2243,          0.0000,          0.7394,          0.5627,          0.7877,          0.0000,          0.1945,          0.1714,          0.4847,          0.0000,          0.0993,          0.1178,          0.0000,          0.0000,          0.0002,          0.4568
          34,        0.275000,          1.2250,          0.0000,          0.7404,          0.5579,          0.7903,          0.0000,          0.1815,          0.1799,          0.5955,          0.0000,          0.1054,          0.1423,          0.0000,          0.0000,          0.0000,          0.4453
          35,        0.283333,          1.2248,          0.0000,          0.7406,          0.5567,          0.7946,          0.0000,          0.1704,          0.1890,          0.6805,          0.0000,          0.1488,          0.1460,          0.2096,          0.0000,          0.0001,          0.4609
          36,        0.291667,          1.2260,          0.0000,          0.7422,          0.5604,          0.7960,          0.0000,          0.1601,          0.2008,          0.7433,          0.4174,          0.1931,          0.1447,          0.2094,          0.0000,          0.0002,          0.4448
          37,        0.300000,          1.2247,          0.0000,          0.7435,          0.5605,          0.7992,          0.0000,          0.1512,          0.2145,          0.7917,          0.6542,          0.2253,          0.1437,          0.2075,          0.0000,          0.0001,          0.4368
          38,        0.308333,          1.2236,          0.0000,          0.7440,          0.5625,          0.8021,          0.0049,          0.1438,          0.2253,          0.8333,          0.8202,          0.2482,          0.1373,          0.2048,          0.0000,          0.0002,          0.4609
          39,        0.316667,          1.2242,          0.0000,          0.7457,          0.5623,          0.8034,          0.0000,          0.1363,          0.2352,          0.8713,          0.9403,          0.2596,          0.1374,          0.2042,          0.0000,          0.0001,          0.4505
          40,        0.325000,          1.2212,          0.0000,          0.7458,          0.5610,          0.8044,          0.0049,          0.1302,          0.2408,          0.9043,          1.0379,          0.2601,          0.1384,          0.2115,          0.0000,          0.0001,          0.4701
          41,        0.333333,          1.2237,          0.0000,          0.7454,          0.5602,          0.8051,          0.0007,          0.1258,          0.2425,          0.9350,          1.1157,          0.2552,          0.1446,          0.2220,          0.3898,          0.0000,          0.4478
          42,        0.341667,          1.2262,          0.0000,          0.7469,          0.5590,          0.8049,          0.0204,          0.1204,          0.2441,          0.9608,          1.1792,          0.2409,          0.1521,          0.2436,          0.7849,          0.0001,          0.4411
          43,        0.350000,          1.2289,          0.0000,          0.7489,          0.5550,          0.8057,          0.0004,          0.1174,          0.2468,          0.9802,          1.2351,          0.2231,          0.1646,          0.2726,          1.0072,          0.0003,          0.4659
          44,        0.358333,          1.2275,          0.0000,          0.7492,          0.5532,          0.8057,          0.0124,          0.1136,          0.2491,          0.9983,          1.2817,          0.2035,          0.1790,          0.3111,          1.1816,          0.9281,          0.4555
          45,        0.366667,          1.2241,          0.0000,          0.7489,          0.5539,          0.8051,          0.0821,          0.1119,          0.2508,          1.0110,          1.3221,          0.1864,          0.1978,          0.3510,          1.3221,          1.5772,          0.4891
          46,        0.375000,          1.2251,          0.0000,          0.7482,          0.5545,          0.8062,          0.0279,          0.1086,          0.2493,          1.0213,          1.3545,          0.1685,          0.2168,          0.3909,          1.4393,          1.7864,          0.4574
          47,        0.383333,          1.2264,          0.0000,          0.7488,          0.5509,          0.8073,          0.0074,          0.1061,          0.2502,          1.0313,          1.3838,          0.1517,          0.2312,          0.4279,          1.5342,          1.9578,          0.4542
          48,        0.391667,          1.2275,          0.0000,          0.7499,          0.5454,          0.8080,          0.0151,          0.1046,          0.2500,          1.0379,          1.3513,          0.1348,          0.2422,          0.4615,          1.6150,          2.1067,          0.4809
          49,        0.400000,          1.2309,          0.0000,          0.7499,          0.5428,          0.8064,          0.0094,          0.1026,          0.2471,          1.0437,          1.0671,          0.1203,          0.2524,          0.4902,          1.6835,          2.2286,          0.4594
          50,        0.408333,          1.2276,          0.0000,          0.7506,          0.5417,          0.8058,          0.0332,          0.1008,          0.2485,          1.0489,          0.7423,          0.1072,          0.2637,          0.5144,          1.7387,          2.3339,          0.5136
          51,        0.416667,          1.2256,          0.0000,          0.7506,          0.5403,          0.8065,          0.0216,          0.0993,          0.2510,          1.0523,          0.5541,          0.0938,          0.2741,          0.5352,          1.7861,          2.4239,          0.4656
          52,        0.425000,          1.2287,          0.0000,          0.7513,          0.5376,          0.8075,          0.0200,          0.0975,          0.2506,          1.0562,          0.4491,          0.0846,          0.2870,          0.5531,          1.8261,          2.4995,          0.4525
          53,        0.433333,          1.2287,          0.0000,          0.7523,          0.5342,          0.8072,          0.0294,          0.0957,          0.2500,          1.0601,          0.3825,          0.0786,          0.2999,          0.5677,          1.8605,          2.5629,          0.4754
          54,        0.441667,          1.2267,          0.0000,          0.7537,          0.5309,          0.8073,          0.0136,          0.0940,          0.2506,          1.0628,          0.3406,          0.0727,          0.3063,          0.5802,          1.8898,          2.6162,          0.4639
          55,        0.450000,          1.2273,          0.0000,          0.7554,          0.5285,          0.8066,          0.0159,          0.0929,          0.2510,          1.0653,          0.3105,          0.0674,          0.3092,          0.5911,          1.9150,          2.6622,          0.5303
          56,        0.458333,          1.2237,          0.0000,          0.7572,          0.5264,          0.8066,          0.0247,          0.0935,          0.2531,          1.0676,          0.2943,          0.0616,          0.3135,          0.6001,          1.9366,          2.7013,          0.4748
          57,        0.466667,          1.2307,          0.0000,          0.7591,          0.5245,          0.8071,          0.0194,          0.0932,          0.2575,          1.0690,          0.2813,          0.0565,          0.3200,          0.6076,          1.9555,          2.7352,          0.4667
          58,        0.475000,          1.2318,          0.0000,          0.7615,          0.5224,          0.8069,          0.0151,          0.0930,          0.2632,          1.0707,          0.2745,          0.0540,          0.3262,          0.6136,          1.9713,          2.7640,          0.4685
          59,        0.483333,          1.2325,          0.0000,          0.7638,          0.5202,          0.8074,          0.0201,          0.0924,          0.2652,          1.0723,          0.2712,          0.0516,          0.3275,          0.6183,          1.9841,          2.7889,          0.4763
          60,        0.491667,          1.2265,          0.0000,          0.7667,          0.5181,          0.8069,          0.0082,          0.0921,          0.2605,          1.0738,          0.2678,          0.0510,          0.3266,          0.6232,          1.9949,          2.8101,          0.5382
          61,        0.500000,          1.2281,          0.0000,          0.7691,          0.5156,          0.8070,          0.0110,          0.0919,          0.2552,          1.0746,          0.2665,          0.0490,          0.3235,          0.6272,          2.0036,          2.8282,          0.4923
          62,        0.508333,          1.2309,          0.0000,          0.7720,          0.5133,          0.8068,          0.0692,          0.0914,          0.2530,          1.0742,          0.2670,          0.0482,          0.3218,          0.6304,          2.0115,          2.8438,          0.4838
          63,        0.516667,          1.2319,          0.0000,          0.7748,          0.5104,          0.8066,          0.0313,          0.0913,          0.2544,          1.0747,          0.2680,          0.0478,          0.3203,          0.6334,          2.0180,          2.8569,          0.4794
          64,        0.525000,          1.2325,          0.0000,          0.7773,          0.5077,          0.8066,          0.0308,          0.0908,          0.2564,          1.0754,          0.2671,          0.0460,          0.3182,          0.6357,          2.0236,          2.8685,          0.4672
          65,        0.533333,          1.2284,          0.0000,          0.7811,          0.5043,          0.8063,          0.0214,          0.0906,          0.2578,          1.0763,          0.2659,          0.0455,          0.3188,          0.6374,          2.0284,          2.8782,          0.5533
          66,        0.541667,          1.2280,          0.0000,          0.7838,          0.5009,          0.8061,          0.0499,          0.0904,          0.2584,          1.0769,          0.2661,          0.0462,          0.3188,          0.6390,          2.0324,          2.8867,          0.5080
          67,        0.550000,          1.2268,          0.0000,          0.7873,          0.4974,          0.8058,          0.0211,          0.0905,          0.2587,          1.0772,          0.2663,          0.0438,          0.3166,          0.6404,          2.0359,          2.8936,          0.4968
          68,        0.558333,          1.2346,          0.0000,          0.7907,          0.4931,          0.8058,          0.0127,          0.0907,          0.2593,          1.0773,          0.2668,          0.0424,          0.3198,          0.6411,          2.0386,          2.8998,          0.4692
          69,        0.566667,          1.2292,          0.0000,          0.7940,          0.4891,          0.8056,          0.0260,          0.0908,          0.2604,          1.0774,          0.2672,          0.0433,          0.3227,          0.6420,          2.0414,          2.9049,          0.4617
          70,        0.575000,          1.2310,          0.0000,          0.7988,          0.4844,          0.8052,          0.0163,          0.0911,          0.2615,          1.0777,          0.2674,          0.0432,          0.3211,          0.6433,          2.0436,          2.9094,          0.5589
          71,        0.583333,          1.2248,          0.0000,          0.8023,          0.4804,          0.8048,          0.0175,          0.0913,          0.2616,          1.0779,          0.2680,          0.0418,          0.3208,          0.6437,          2.0454,          2.9132,          0.5154
          72,        0.591667,          1.2249,          0.0000,          0.8069,          0.4759,          0.8044,          0.0213,          0.0916,          0.2612,          1.0782,          0.2686,          0.0414,          0.3235,          0.6439,          2.0472,          2.9162,          0.5217
          73,        0.600000,          1.2357,          0.0000,          0.8113,          0.4709,          0.8044,          0.0211,          0.0919,          0.2608,          1.0781,          0.2692,          0.0425,          0.3252,          0.6445,          2.0488,          2.9190,          0.4696
          74,        0.608333,          1.2323,          0.0000,          0.8159,          0.4659,          0.8043,          0.0186,          0.0920,          0.2607,          1.0781,          0.2698,          0.0427,          0.3238,          0.6450,          2.0499,          2.9214,          0.4691
          75,        0.616667,          1.2281,          0.0000,          0.8217,          0.4603,          0.8038,          0.0223,          0.0923,          0.2609,          1.0782,          0.2702,          0.0416,          0.3241,          0.6453,          2.0506,          2.9234,          0.5473
          76,        0.625000,          1.2268,          0.0000,          0.8266,          0.4551,          0.8034,          0.0305,          0.0925,          0.2612,          1.0783,          0.2707,          0.0398,          0.3278,          0.6452,          2.0516,          2.9252,          0.5118
          77,        0.633333,          1.2257,          0.0000,          0.8324,          0.4496,          0.8028,          0.0333,          0.0927,          0.2614,          1.0784,          0.2709,          0.0397,          0.3328,          0.6450,          2.0525,          2.9267,          0.5514
          78,        0.641667,          1.2313,          0.0000,          0.8381,          0.4434,          0.8027,          0.0309,          0.0931,          0.2618,          1.0785,          0.2713,          0.0413,          0.3339,          0.6451,          2.0530,          2.9279,          0.4818
          79,        0.650000,          1.2345,          0.0000,          0.8441,          0.4372,          0.8025,          0.0169,          0.0933,          0.2623,          1.0785,          0.2717,          0.0420,          0.3308,          0.6456,          2.0534,          2.9289,          0.4586
          80,        0.658333,          1.2305,          0.0000,          0.8511,          0.4305,          0.8019,          0.0275,          0.0936,          0.2630,          1.0786,          0.2719,          0.0416,          0.3288,          0.6459,          2.0538,          2.9298,          0.5429
          81,        0.666667,          1.2300,          0.0000,          0.8576,          0.4240,          0.8017,          0.0073,          0.0940,          0.2637,          1.0787,          0.2720,          0.0412,          0.3299,          0.6459,          2.0545,          2.9307,          0.5157
          82,        0.675000,          1.2248,          0.0000,          0.8651,          0.4173,          0.8011,          0.0148,          0.0943,          0.2645,          1.0787,          0.2723,          0.0415,          0.3318,          0.6457,          2.0550,          2.9313,          0.5644
          83,        0.683333,          1.2282,          0.0000,          0.8723,          0.4099,          0.8009,          0.0148,          0.0949,          0.2654,          1.0788,          0.2723,          0.0422,          0.3322,          0.6455,          2.0552,          2.9319,          0.4882
          84,        0.691667,          1.2343,          0.0000,          0.8800,          0.4025,          0.8008,          0.0229,          0.0952,          0.2660,          1.0787,          0.2726,          0.0430,          0.3314,          0.6456,          2.0552,          2.9324,          0.4600
          85,        0.700000,          1.2336,          0.0000,          0.8886,          0.3946,          0.8002,          0.0531,          0.0957,          0.2668,          1.0790,          0.2727,          0.0437,          0.3302,          0.6459,          2.0555,          2.9328,          0.5299
          86,        0.708333,          1.2283,          0.0000,          0.8969,          0.3869,          0.8000,          0.0367,          0.0962,          0.2677,          1.0789,          0.2728,          0.0442,          0.3297,          0.6462,          2.0557,          2.9331,          0.5156
          87,        0.716667,          1.2247,          0.0000,          0.9062,          0.3789,          0.7990,          0.0237,          0.0967,          0.2683,          1.0788,          0.2730,          0.0446,          0.3302,          0.6464,          2.0560,          2.9334,          0.5703
          88,        0.725000,          1.2294,          0.0000,          0.9153,          0.3705,          0.7985,          0.0211,          0.0974,          0.2688,          1.0790,          0.2729,          0.0451,          0.3311,          0.6466,          2.0560,          2.9336,          0.4968
          89,        0.733333,          1.2306,          0.0000,          0.9248,          0.3622,          0.7983,          0.0428,          0.0978,          0.2693,          1.0788,          0.2731,          0.0456,          0.3323,          0.6466,          2.0561,          2.9339,          0.4716
          90,        0.741667,          1.2321,          0.0000,          0.9355,          0.3532,          0.7976,          0.0121,          0.0985,          0.2699,          1.0790,          0.2732,          0.0461,          0.3337,          0.6467,          2.0562,          2.9341,          0.5058
          91,        0.750000,          1.2288,          0.0000,          0.9462,          0.3445,          0.7977,          0.0207,          0.0990,          0.2708,          1.0789,          0.2733,          0.0467,          0.3351,          0.6468,          2.0563,          2.9343,          0.5028
          92,        0.758333,          1.2259,          0.0000,          0.9580,          0.3358,          0.7969,          0.0322,          0.0995,          0.2716,          1.0788,          0.2735,          0.0473,          0.3368,          0.6468,          2.0564,          2.9343,          0.5820
          93,        0.766667,          1.2288,          0.0000,          0.9694,          0.3267,          0.7963,          0.0209,          0.1003,          0.2728,          1.0790,          0.2735,          0.0479,          0.3383,          0.6469,          2.0563,          2.9345,          0.5126
          94,        0.775000,          1.2265,          0.0000,          0.9810,          0.3177,          0.7961,          0.0173,          0.1008,          0.2740,          1.0788,          0.2738,          0.0486,          0.3398,          0.6468,          2.0565,          2.9345,          0.4764
          95,        0.783333,          1.2315,          0.0000,          0.9937,          0.3084,          0.7954,          0.0350,          0.1016,          0.2751,          1.0791,          0.2738,          0.0494,          0.3415,          0.6469,          2.0564,          2.9347,          0.4974
          96,        0.791667,          1.2305,          0.0000,          1.0061,          0.2993,          0.7953,          0.0177,          0.1023,          0.2766,          1.0790,          0.2740,          0.0502,          0.3430,          0.6469,          2.0565,          2.9348,          0.4984
          97,        0.800000,          1.2238,          0.0000,          1.0194,          0.2905,          0.7945,          0.0291,          0.1030,          0.2778,          1.0791,          0.2743,          0.0512,          0.3446,          0.6469,          2.0566,          2.9347,          0.5866
          98,        0.808333,          1.2262,          0.0000,          1.0322,          0.2816,          0.7942,          0.0260,          0.1041,          0.2793,          1.0792,          0.2744,          0.0521,          0.3461,          0.6470,          2.0564,          2.9348,          0.5162
          99,        0.816667,          1.2270,          0.0000,          1.0449,          0.2729,          0.7940,          0.0292,          0.1047,          0.2808,          1.0789,          0.2747,          0.0533,          0.3477,          0.6469,          2.0565,          2.9348,          0.4887
         100,        0.825000,          1.2315,          0.0000,          1.0586,          0.2639,          0.7933,          0.0147,          0.1058,          0.2823,          1.0793,          0.2749,          0.0544,          0.3494,          0.6470,          2.0565,          2.9348,          0.4895
         101,        0.833333,          1.2291,          0.0000,          1.0723,          0.2551,          0.7935,          0.0187,          0.1066,          0.2841,          1.0791,          0.2751,          0.0556,          0.3512,          0.6469,          2.0565,          2.9349,          0.4899
         102,        0.841667,          1.2234,          0.0000,          1.0882,          0.2468,          0.7926,          0.0233,          0.1075,          0.2857,          1.0792,          0.2754,          0.0568,          0.3531,          0.6469,          2.0566,          2.9348,          0.5830
         103,        0.850000,          1.2260,          0.0000,          1.1049,          0.2387,          0.7926,          0.0349,          0.1087,          0.2877,          1.0794,          0.2756,          0.0582,          0.3550,          0.6469,          2.0565,          2.9349,          0.5116
         104,        0.858333,          1.2290,          0.0000,          1.1215,          0.2308,          0.7923,          0.0197,          0.1095,          0.2895,          1.0792,          0.2760,          0.0597,          0.3571,          0.6467,          2.0566,          2.9349,          0.5046
         105,        0.866667,          1.2310,          0.0000,          1.1379,          0.2230,          0.7920,          0.0257,          0.1108,          0.2916,          1.0795,          0.2761,          0.0612,          0.3594,          0.6466,          2.0564,          2.9349,          0.4748
         106,        0.875000,          1.2299,          0.0000,          1.1527,          0.2154,          0.7924,          0.0376,          0.1119,          0.2940,          1.0793,          0.2765,          0.0627,          0.3616,          0.6464,          2.0564,          2.9350,          0.4759
         107,        0.883333,          1.2266,          0.0000,          1.1673,          0.2085,          0.7919,          0.0366,          0.1131,          0.2964,          1.0794,          0.2769,          0.0644,          0.3643,          0.6462,          2.0564,          2.9349,          0.5836
         108,        0.891667,          1.2251,          0.0000,          1.1803,          0.2019,          0.7924,          0.0175,          0.1145,          0.2991,          1.0796,          0.2770,          0.0661,          0.3669,          0.6460,          2.0563,          2.9350,          0.5172
         109,        0.900000,          1.2276,          0.0000,          1.1917,          0.1957,          0.7925,          0.0221,          0.1156,          0.3018,          1.0794,          0.2776,          0.0679,          0.3699,          0.6455,          2.0564,          2.9349,          0.5156
         110,        0.908333,          1.2343,          0.0000,          1.2026,          0.1895,          0.7924,          0.0202,          0.1172,          0.3045,          1.0797,          0.2778,          0.0698,          0.3729,          0.6453,          2.0563,          2.9348,          0.4741
         111,        0.916667,          1.2326,          0.0000,          1.2121,          0.1838,          0.7931,          0.0300,          0.1186,          0.3077,          1.0796,          0.2783,          0.0719,          0.3761,          0.6448,          2.0563,          2.9350,          0.4749
         112,        0.925000,          1.2278,          0.0000,          1.2202,          0.1785,          0.7930,          0.0371,          0.1201,          0.3108,          1.0798,          0.2788,          0.0740,          0.3796,          0.6444,          2.0563,          2.9347,          0.5716
         113,        0.933333,          1.2252,          0.0000,          1.2241,          0.1738,          0.7940,          0.0181,          0.1218,          0.3144,          1.0799,          0.2790,          0.0761,          0.3832,          0.6439,          2.0561,          2.9349,          0.5249
         114,        0.941667,          1.2266,          0.0000,          1.2259,          0.1693,          0.7945,          0.0352,          0.1232,          0.3180,          1.0798,          0.2797,          0.0785,          0.3873,          0.6430,          2.0562,          2.9348,          0.5365
         115,        0.950000,          1.2365,          0.0000,          1.2276,          0.1648,          0.7947,          0.0183,          0.1251,          0.3216,          1.0802,          0.2800,          0.0809,          0.3915,          0.6425,          2.0562,          2.9348,          0.4858
         116,        0.958333,          1.2331,          0.0000,          1.2283,          0.1609,          0.7956,          0.0200,          0.1267,          0.3256,          1.0800,          0.2807,          0.0834,          0.3959,          0.6423,          2.0561,          2.9348,          0.4653
         117,        0.966667,          1.2300,          0.0000,          1.2291,          0.1571,          0.7956,          0.0230,          0.1285,          0.3297,          1.0802,          0.2813,          0.0862,          0.4006,          0.6424,          2.0561,          2.9348,          0.5560
         118,        0.975000,          1.2289,          0.0000,          1.2301,          0.1538,          0.7969,          0.0306,          0.1305,          0.3345,          1.0803,          0.2817,          0.0888,          0.4053,          0.6423,          2.0560,          2.9348,          0.5234
         119,        0.983333,          1.2257,          0.0000,          1.2288,          0.1507,          0.7976,          0.0241,          0.1322,          0.3388,          1.0801,          0.2825,          0.0918,          0.4104,          0.6420,          2.0561,          2.9347,          0.5653
         120,        0.991667,          1.2330,          0.0000,          1.2285,          0.1476,          0.7980,          0.0196,          0.1344,          0.3434,          1.0805,          0.2830,          0.0948,          0.4156,          0.6419,          2.0559,          2.9348,          0.4909
         121,        1.000000,          1.2344,          0.0000,          1.2263,          0.1451,          0.7990,          0.0222,          0.1364,          0.3486,          1.0804,          0.2839,          0.0978,          0.4211,          0.6415,          2.0560,          2.9347,          0.4588
         122,        1.008333,          1.2341,          0.0000,          1.2245,          0.1426,          0.7990,          0.0461,          0.1386,          0.3539,          1.0806,          0.2846,          0.1011,          0.4268,          0.6411,          2.0558,          2.9347,          0.5470
         123,        1.016667,          1.2302,          0.0000,          1.2223,          0.1402,          0.8003,          0.0204,          0.1411,          0.3600,          1.0807,          0.2852,          0.1044,          0.4327,          0.6406,          2.0558,          2.9348,          0.5246
         124,        1.025000,          1.2242,          0.0000,          1.2185,          0.1384,          0.8010,          0.0353,          0.1433,          0.3661,          1.0807,          0.2863,          0.1079,          0.4394,          0.6400,          2.0558,          2.9347,          0.5752
         125,        1.033333,          1.2300,          0.0000,          1.2154,          0.1363,          0.8016,          0.0171,          0.1459,          0.3726,          1.0812,          0.2869,          0.1115,          0.4465,          0.6389,          2.0557,          2.9347,          0.4913
         126,        1.041667,          1.2346,          0.0000,          1.2113,          0.1348,          0.8023,          0.0205,          0.1483,          0.3793,          1.0810,          0.2880,          0.1152,          0.4538,          0.6379,          2.0557,          2.9347,          0.4687
