"OutphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_012.tcf]","Time (h)","Q 2 [OutphaseC4_012]","Q 3 [OutphaseC4_012]","Q 4 [OutphaseC4_012]","Q 5 [OutphaseC4_012]","Q 6 [OutphaseC4_012]","Q 7 [OutphaseC4_012]","Q 1 [OutphaseC4_012]","Q  8 [OutphaseC4_012]"
          19,        0.150000,        -14.8689,         -9.8438,         -5.5147,         -3.9092,          0.0000,          0.0000,        -14.8679,          0.0000
          20,        0.158333,        -14.9213,        -10.4804,         -6.6615,         -4.4921,          0.0000,          0.0000,        -14.9316,          0.0000
          21,        0.166667,        -14.9481,        -11.0305,         -7.7249,         -5.2377,          0.0000,          0.0000,        -14.9376,          0.0000
          22,        0.175000,        -14.9443,        -11.5883,         -8.6995,         -5.8664,          0.0000,          0.0000,        -15.0732,          0.0000
          23,        0.183333,        -14.9668,        -12.0165,         -9.5690,         -6.3946,          0.0000,          0.0000,        -15.0010,          0.0000
          24,        0.191667,        -14.9721,        -12.4967,        -10.3296,         -6.9123,          0.0000,          0.0000,        -14.9729,          0.0000
          25,        0.200000,        -15.0017,        -12.8017,        -11.0098,         -7.2969,          0.0000,          0.0000,        -14.9516,          0.0000
          26,        0.208333,        -14.9865,        -13.1341,        -11.5872,         -7.7033,          0.0000,          0.0000,        -15.0573,          0.0000
          27,        0.216667,        -14.9906,        -13.4030,        -12.0974,         -8.1035,          0.0000,          0.0000,        -15.0227,          0.0000
          28,        0.225000,        -14.9911,        -13.6493,        -12.5305,         -8.5198,          0.0000,          0.0000,        -14.9845,          0.0000
          29,        0.233333,        -15.0034,        -13.8537,        -12.9035,         -8.9551,         -0.7805,          0.0000,        -15.0293,          0.0000
          30,        0.241667,        -15.0059,        -14.0146,        -13.2250,         -9.4511,         -1.7636,          0.0000,        -14.9712,          0.0000
          31,        0.250000,        -14.9825,        -14.1744,        -13.4940,         -9.9282,         -2.8172,          0.0000,        -15.1248,          0.0000
          32,        0.258333,        -14.9952,        -14.2922,        -13.7262,        -10.4125,         -3.9227,          0.0000,        -15.0579,          0.0000
          33,        0.266667,        -14.9898,        -14.4253,        -13.9211,        -10.8912,         -5.0247,          0.0000,        -15.0502,          0.0000
          34,        0.275000,        -14.9999,        -14.4744,        -14.0934,        -11.3395,         -6.1007,          0.0000,        -15.0783,          0.0000
          35,        0.283333,        -14.9992,        -14.5868,        -14.2280,        -11.7486,         -7.1162,         -0.1246,        -15.1160,          0.0000
          36,        0.291667,        -14.9925,        -14.6327,        -14.3562,        -12.1586,         -8.0630,         -0.3565,        -15.1759,          0.0000
          37,        0.300000,        -15.0030,        -14.6973,        -14.4454,        -12.5093,         -8.9177,         -0.6737,        -15.0952,          0.0000
          38,        0.308333,        -14.9905,        -14.7533,        -14.5415,        -12.8406,         -9.6996,         -0.9695,        -15.1149,          0.0000
          39,        0.316667,        -14.9934,        -14.7676,        -14.6085,        -13.1176,        -10.3929,         -1.3345,        -15.1046,          0.0000
          40,        0.325000,        -14.9956,        -14.8366,        -14.6711,        -13.3652,        -11.0115,         -1.7369,        -15.0751,          0.0000
          41,        0.333333,        -15.0019,        -14.8433,        -14.7253,        -13.5960,        -11.5526,         -2.2014,        -15.0086,          0.0000
          42,        0.341667,        -14.9972,        -14.8729,        -14.7649,        -13.7822,        -12.0251,         -2.8227,        -15.0217,          0.0000
          43,        0.350000,        -15.0016,        -14.8815,        -14.8027,        -13.9633,        -12.4415,         -3.5006,        -15.0725,         -0.7549
          44,        0.358333,        -15.0091,        -14.9169,        -14.8322,        -14.1067,        -12.8048,         -4.3473,        -15.0388,         -1.6914
          45,        0.366667,        -15.0017,        -14.9156,        -14.8609,        -14.2345,        -13.0520,         -5.2153,        -14.9031,         -2.7021
          46,        0.375000,        -14.9971,        -14.9311,        -14.8800,        -14.3425,        -13.2098,         -6.1026,        -15.0480,         -3.7673
          47,        0.383333,        -14.9863,        -14.9470,        -14.9019,        -14.4376,        -13.3891,         -6.9869,        -15.0318,         -4.8409
          48,        0.391667,        -14.9968,        -14.9510,        -14.9146,        -14.5189,        -13.5676,         -7.8437,        -14.9035,         -5.8991
          49,        0.400000,        -14.9935,        -14.9656,        -14.9290,        -14.5888,        -13.7348,         -8.6469,        -15.0308,         -6.8994
          50,        0.408333,        -14.9935,        -14.9655,        -14.9401,        -14.6507,        -13.8811,         -9.3831,        -14.9525,         -7.8394
          51,        0.416667,        -14.9922,        -14.9677,        -14.9482,        -14.7015,        -14.0262,        -10.0619,        -15.1707,         -8.6961
          52,        0.425000,        -14.9987,        -14.9764,        -14.9548,        -14.7439,        -14.1460,        -10.6831,        -15.3085,         -9.4784
          53,        0.433333,        -15.0058,        -14.9856,        -14.9653,        -14.7849,        -14.2537,        -11.2353,        -15.0115,        -10.1824
          54,        0.441667,        -14.9974,        -14.9681,        -14.9676,        -14.8103,        -14.3493,        -11.7300,        -14.8985,        -10.8083
          55,        0.450000,        -14.9907,        -14.9944,        -14.9731,        -14.8425,        -14.4394,        -12.1556,        -14.7941,        -11.3623
          56,        0.458333,        -14.9868,        -14.9777,        -14.9784,        -14.8663,        -14.5134,        -12.5401,        -14.9657,        -11.8470
          57,        0.466667,        -15.0001,        -14.9953,        -14.9779,        -14.8797,        -14.5783,        -12.8741,        -15.1640,        -12.2752
          58,        0.475000,        -15.0050,        -14.9947,        -14.9876,        -14.9086,        -14.6362,        -13.1670,        -15.2480,        -12.6491
          59,        0.483333,        -15.0073,        -14.9847,        -14.9837,        -14.9105,        -14.6874,        -13.4180,        -14.7134,        -12.9745
          60,        0.491667,        -15.0004,        -14.9923,        -14.9884,        -14.9319,        -14.7324,        -13.6387,        -14.7538,        -13.2555
          61,        0.500000,        -14.9820,        -14.9881,        -14.9887,        -14.9384,        -14.7675,        -13.8322,        -14.8212,        -13.5010
          62,        0.508333,        -14.9942,        -15.0053,        -14.9910,        -14.9466,        -14.8030,        -13.9906,        -15.2859,        -13.7107
          63,        0.516667,        -15.0095,        -15.0016,        -14.9936,        -14.9550,        -14.8302,        -14.1390,        -15.1298,        -13.8943
          64,        0.525000,        -15.0136,        -14.9932,        -14.9935,        -14.9600,        -14.8542,        -14.2601,        -14.9000,        -14.0503
          65,        0.533333,        -14.9888,        -14.9817,        -14.9932,        -14.9683,        -14.8754,        -14.3652,        -14.6774,        -14.1862
          66,        0.541667,        -14.9776,        -14.9917,        -14.9933,        -14.9718,        -14.8932,        -14.4553,        -14.7403,        -14.3021
          67,        0.550000,        -14.9870,        -15.0058,        -14.9956,        -14.9764,        -14.9082,        -14.5336,        -15.4141,        -14.4026
          68,        0.558333,        -15.0141,        -15.0095,        -14.9971,        -14.9783,        -14.9213,        -14.6021,        -15.2927,        -14.4870
          69,        0.566667,        -15.0255,        -14.9975,        -14.9978,        -14.9825,        -14.9339,        -14.6579,        -15.0274,        -14.5611
          70,        0.575000,        -14.9886,        -14.9828,        -14.9951,        -14.9853,        -14.9424,        -14.7077,        -14.6288,        -14.6241
          71,        0.583333,        -14.9770,        -14.9908,        -14.9933,        -14.9880,        -14.9508,        -14.7492,        -14.7247,        -14.6781
          72,        0.591667,        -14.9872,        -15.0064,        -14.9970,        -14.9896,        -14.9572,        -14.7859,        -15.1566,        -14.7243
          73,        0.600000,        -15.0117,        -15.0115,        -14.9993,        -14.9880,        -14.9630,        -14.8142,        -15.5344,        -14.7640
          74,        0.608333,        -15.0257,        -15.0046,        -14.9993,        -14.9889,        -14.9684,        -14.8421,        -15.0154,        -14.7985
          75,        0.616667,        -15.0051,        -14.9869,        -14.9979,        -14.9930,        -14.9730,        -14.8664,        -14.6969,        -14.8277
          76,        0.625000,        -14.9761,        -14.9829,        -14.9942,        -14.9927,        -14.9768,        -14.8846,        -14.7289,        -14.8527
          77,        0.633333,        -14.9856,        -15.0024,        -14.9965,        -14.9955,        -14.9801,        -14.9021,        -14.9518,        -14.8736
          78,        0.641667,        -15.0045,        -15.0088,        -15.0000,        -14.9946,        -14.9819,        -14.9164,        -15.4716,        -14.8919
          79,        0.650000,        -15.0191,        -15.0099,        -14.9993,        -14.9923,        -14.9854,        -14.9272,        -15.2356,        -14.9070
          80,        0.658333,        -15.0139,        -14.9926,        -14.9996,        -14.9974,        -14.9868,        -14.9390,        -14.7922,        -14.9206
          81,        0.666667,        -14.9841,        -14.9735,        -14.9945,        -14.9952,        -14.9879,        -14.9461,        -14.6245,        -14.9318
          82,        0.675000,        -14.9810,        -15.0006,        -14.9954,        -14.9989,        -14.9907,        -14.9538,        -14.9050,        -14.9411
          83,        0.683333,        -14.9936,        -15.0046,        -14.9996,        -14.9971,        -14.9904,        -14.9611,        -15.3393,        -14.9499
          84,        0.691667,        -15.0170,        -15.0155,        -14.9983,        -14.9925,        -14.9927,        -14.9647,        -15.4124,        -14.9567
          85,        0.700000,        -15.0171,        -14.9987,        -15.0013,        -14.9997,        -14.9935,        -14.9708,        -14.7478,        -14.9626
          86,        0.708333,        -14.9886,        -14.9734,        -14.9942,        -14.9932,        -14.9931,        -14.9730,        -14.5993,        -14.9681
          87,        0.716667,        -14.9738,        -14.9957,        -14.9953,        -15.0016,        -14.9954,        -14.9778,        -14.9475,        -14.9722
          88,        0.725000,        -14.9866,        -15.0007,        -14.9982,        -14.9993,        -14.9934,        -14.9822,        -15.2552,        -14.9763
          89,        0.733333,        -15.0201,        -15.0165,        -14.9971,        -14.9924,        -14.9958,        -14.9817,        -15.4051,        -14.9792
          90,        0.741667,        -15.0173,        -15.0031,        -15.0013,        -15.0000,        -14.9959,        -14.9865,        -14.9884,        -14.9824
          91,        0.750000,        -14.9891,        -14.9721,        -14.9945,        -14.9930,        -14.9944,        -14.9866,        -14.6672,        -14.9840
          92,        0.758333,        -14.9713,        -14.9923,        -14.9947,        -15.0003,        -14.9970,        -14.9885,        -14.7924,        -14.9858
          93,        0.766667,        -14.9799,        -14.9962,        -14.9967,        -14.9988,        -14.9948,        -14.9907,        -15.2750,        -14.9882
          94,        0.775000,        -15.0190,        -15.0157,        -14.9955,        -14.9917,        -14.9965,        -14.9897,        -15.4405,        -14.9889
          95,        0.783333,        -15.0188,        -15.0075,        -15.0014,        -15.0004,        -14.9965,        -14.9923,        -15.2403,        -14.9905
          96,        0.791667,        -14.9958,        -14.9774,        -14.9939,        -14.9908,        -14.9949,        -14.9915,        -14.5635,        -14.9914
          97,        0.800000,        -14.9732,        -14.9896,        -14.9950,        -15.0005,        -14.9972,        -14.9932,        -14.6038,        -14.9917
          98,        0.808333,        -14.9743,        -14.9856,        -14.9949,        -14.9951,        -14.9943,        -14.9940,        -15.2844,        -14.9932
          99,        0.816667,        -15.0161,        -15.0148,        -14.9936,        -14.9915,        -14.9967,        -14.9921,        -15.4563,        -14.9925
         100,        0.825000,        -15.0270,        -15.0070,        -14.9996,        -15.0001,        -14.9959,        -14.9959,        -15.2412,        -14.9940
         101,        0.833333,        -15.0077,        -14.9830,        -14.9926,        -14.9885,        -14.9948,        -14.9933,        -14.6821,        -14.9940
         102,        0.841667,        -14.9773,        -14.9881,        -14.9960,        -15.0000,        -14.9968,        -14.9952,        -14.5641,        -14.9942
         103,        0.850000,        -14.9701,        -14.9789,        -14.9939,        -14.9953,        -14.9931,        -14.9959,        -14.9607,        -14.9946
         104,        0.858333,        -15.0105,        -15.0099,        -14.9922,        -14.9918,        -14.9961,        -14.9931,        -15.4096,        -14.9939
         105,        0.866667,        -15.0297,        -15.0046,        -14.9980,        -14.9996,        -14.9946,        -14.9955,        -15.3153,        -14.9949
         106,        0.875000,        -15.0202,        -14.9893,        -14.9910,        -14.9877,        -14.9945,        -14.9931,        -14.9549,        -14.9940
         107,        0.883333,        -14.9857,        -14.9934,        -14.9964,        -14.9984,        -14.9963,        -14.9951,        -14.5229,        -14.9941
         108,        0.891667,        -14.9713,        -14.9707,        -14.9940,        -14.9916,        -14.9924,        -14.9950,        -14.6156,        -14.9948
         109,        0.900000,        -15.0026,        -15.0037,        -14.9932,        -14.9929,        -14.9958,        -14.9924,        -15.3474,        -14.9940
         110,        0.908333,        -15.0236,        -15.0019,        -14.9972,        -14.9994,        -14.9934,        -14.9957,        -15.4504,        -14.9945
         111,        0.916667,        -15.0303,        -14.9975,        -14.9896,        -14.9875,        -14.9939,        -14.9924,        -14.9913,        -14.9936
         112,        0.925000,        -14.9985,        -14.9991,        -14.9963,        -15.0005,        -14.9955,        -14.9941,        -14.5032,        -14.9937
         113,        0.933333,        -14.9730,        -14.9697,        -14.9944,        -14.9907,        -14.9921,        -14.9935,        -14.5116,        -14.9939
         114,        0.941667,        -14.9964,        -14.9985,        -14.9952,        -14.9931,        -14.9951,        -14.9921,        -15.1583,        -14.9930
         115,        0.950000,        -15.0109,        -14.9966,        -14.9975,        -14.9987,        -14.9925,        -14.9944,        -15.4743,        -14.9940
         116,        0.958333,        -15.0333,        -15.0036,        -14.9895,        -14.9887,        -14.9933,        -14.9909,        -15.0680,        -14.9929
         117,        0.966667,        -15.0104,        -15.0053,        -14.9960,        -15.0020,        -14.9944,        -14.9934,        -14.6548,        -14.9930
         118,        0.975000,        -14.9747,        -14.9712,        -14.9935,        -14.9891,        -14.9913,        -14.9922,        -14.5462,        -14.9932
         119,        0.983333,        -14.9874,        -14.9947,        -14.9965,        -14.9941,        -14.9955,        -14.9911,        -14.9421,        -14.9923
         120,        0.991667,        -15.0002,        -14.9909,        -14.9992,        -14.9965,        -14.9919,        -14.9939,        -15.4841,        -14.9929
         121,        1.000000,        -15.0284,        -15.0058,        -14.9906,        -14.9897,        -14.9931,        -14.9904,        -15.3045,        -14.9920
         122,        1.008333,        -15.0179,        -15.0097,        -14.9959,        -15.0021,        -14.9944,        -14.9938,        -14.7221,        -14.9922
         123,        1.016667,        -14.9812,        -14.9778,        -14.9925,        -14.9900,        -14.9914,        -14.9908,        -14.5526,        -14.9922
         124,        1.025000,        -14.9781,        -14.9942,        -14.9975,        -14.9957,        -14.9945,        -14.9905,        -14.8793,        -14.9911
         125,        1.033333,        -14.9896,        -14.9862,        -15.0010,        -14.9959,        -14.9914,        -14.9933,        -15.4156,        -14.9921
         126,        1.041667,        -15.0241,        -15.0072,        -14.9925,        -14.9896,        -14.9930,        -14.9887,        -15.3948,        -14.9905
         127,        1.050000,        -15.0210,        -15.0117,        -14.9963,        -15.0024,        -14.9935,        -14.9923,        -14.7905,        -14.9911
         128,        1.058333,        -14.9848,        -14.9843,        -14.9909,        -14.9920,        -14.9909,        -14.9903,        -14.6430,        -14.9905
         129,        1.066667,        -14.9697,        -14.9975,        -14.9980,        -14.9954,        -14.9942,        -14.9887,        -14.8957,        -14.9899
         130,        1.075000,        -14.9822,        -14.9835,        -15.0019,        -14.9940,        -14.9907,        -14.9917,        -15.2626,        -14.9909
         131,        1.083333,        -15.0231,        -15.0041,        -14.9952,        -14.9888,        -14.9927,        -14.9870,        -15.4536,        -14.9895
         132,        1.091667,        -15.0195,        -15.0088,        -14.9979,        -15.0029,        -14.9924,        -14.9913,        -15.1203,        -14.9894
         133,        1.100000,        -14.9903,        -14.9900,        -14.9900,        -14.9929,        -14.9903,        -14.9878,        -14.6172,        -14.9888
         134,        1.108333,        -14.9703,        -15.0018,        -14.9974,        -14.9982,        -14.9939,        -14.9879,        -14.6956,        -14.9885
         135,        1.116667,        -14.9776,        -14.9809,        -15.0018,        -14.9935,        -14.9901,        -14.9895,        -15.2715,        -14.9890
         136,        1.125000,        -15.0194,        -15.0022,        -14.9979,        -14.9891,        -14.9925,        -14.9851,        -15.5131,        -14.9874
         137,        1.133333,        -15.0211,        -15.0052,        -14.9999,        -15.0023,        -14.9917,        -14.9893,        -15.2616,        -14.9883
         138,        1.141667,        -15.0001,        -14.9941,        -14.9902,        -14.9923,        -14.9898,        -14.9858,        -14.5622,        -14.9874
         139,        1.150000,        -14.9749,        -15.0080,        -14.9975,        -15.0006,        -14.9931,        -14.9868,        -14.5807,        -14.9864
         140,        1.158333,        -14.9712,        -14.9813,        -15.0006,        -14.9925,        -14.9894,        -14.9879,        -15.1957,        -14.9871
         141,        1.166667,        -15.0142,        -15.0015,        -14.9996,        -14.9892,        -14.9924,        -14.9829,        -15.4340,        -14.9856
         142,        1.175000,        -15.0287,        -14.9976,        -15.0018,        -15.0010,        -14.9910,        -14.9880,        -15.2542,        -14.9864
         143,        1.183333,        -15.0125,        -14.9960,        -14.9912,        -14.9909,        -14.9901,        -14.9837,        -14.8042,        -14.9857
         144,        1.191667,        -14.9799,        -15.0158,        -14.9966,        -15.0005,        -14.9929,        -14.9852,        -14.5484,        -14.9853
         145,        1.200000,        -14.9694,        -14.9843,        -14.9990,        -14.9909,        -14.9890,        -14.9867,        -14.8221,        -14.9855
         146,        1.208333,        -15.0080,        -15.0012,        -15.0008,        -14.9887,        -14.9926,        -14.9829,        -15.3904,        -14.9845
         147,        1.216667,        -15.0280,        -14.9951,        -15.0041,        -14.9974,        -14.9911,        -14.9871,        -15.3820,        -14.9854
         148,        1.225000,        -15.0234,        -14.9979,        -14.9924,        -14.9896,        -14.9910,        -14.9827,        -14.9948,        -14.9844
         149,        1.233333,        -14.9917,        -15.0199,        -14.9970,        -15.0034,        -14.9936,        -14.9867,        -14.4919,        -14.9846
         150,        1.241667,        -14.9706,        -14.9873,        -14.9976,        -14.9908,        -14.9898,        -14.9856,        -14.5462,        -14.9852
         151,        1.250000,        -14.9985,        -15.0033,        -15.0010,        -14.9893,        -14.9938,        -14.9833,        -15.2970,        -14.9845
         152,        1.258333,        -15.0190,        -14.9895,        -15.0057,        -14.9957,        -14.9918,        -14.9880,        -15.4630,        -14.9859
         153,        1.266667,        -15.0337,        -14.9985,        -14.9940,        -14.9877,        -14.9924,        -14.9837,        -15.0016,        -14.9849
         154,        1.275000,        -15.0040,        -15.0160,        -14.9974,        -15.0051,        -14.9945,        -14.9879,        -14.5446,        -14.9855
         155,        1.283333,        -14.9726,        -14.9902,        -14.9958,        -14.9922,        -14.9914,        -14.9866,        -14.5220,        -14.9867
         156,        1.291667,        -14.9926,        -15.0063,        -15.0009,        -14.9929,        -14.9954,        -14.9855,        -15.0676,        -14.9859
         157,        1.300000,        -15.0077,        -14.9881,        -15.0063,        -14.9952,        -14.9925,        -14.9897,        -15.4801,        -14.9877
         158,        1.308333,        -15.0314,        -14.9979,        -14.9958,        -14.9882,        -14.9937,        -14.9853,        -15.1580,        -14.9867
         159,        1.316667,        -15.0138,        -15.0144,        -14.9986,        -15.0044,        -14.9953,        -14.9890,        -14.7049,        -14.9876
         160,        1.325000,        -14.9767,        -14.9927,        -14.9941,        -14.9935,        -14.9923,        -14.9875,        -14.5480,        -14.9883
         161,        1.333333,        -14.9832,        -15.0083,        -15.0008,        -14.9959,        -14.9971,        -14.9867,        -14.8865,        -14.9877
         162,        1.341667,        -14.9954,        -14.9872,        -15.0060,        -14.9954,        -14.9940,        -14.9912,        -15.4728,        -14.9890
         163,        1.350000,        -15.0266,        -14.9972,        -14.9976,        -14.9882,        -14.9957,        -14.9866,        -15.3590,        -14.9883
         164,        1.358333,        -15.0195,        -15.0082,        -14.9998,        -15.0047,        -14.9960,        -14.9912,        -14.7167,        -14.9894
         165,        1.366667,        -14.9826,        -14.9944,        -14.9930,        -14.9942,        -14.9935,        -14.9890,        -14.5666,        -14.9895
         166,        1.375000,        -14.9744,        -15.0106,        -14.9995,        -14.9980,        -14.9975,        -14.9891,        -14.8968,        -14.9892
         167,        1.383333,        -14.9857,        -14.9883,        -15.0053,        -14.9966,        -14.9944,        -14.9923,        -15.3539,        -14.9908
         168,        1.391667,        -15.0237,        -14.9980,        -14.9992,        -14.9888,        -14.9965,        -14.9873,        -15.4097,        -14.9899
         169,        1.400000,        -15.0194,        -15.0059,        -15.0012,        -15.0034,        -14.9963,        -14.9923,        -14.8986,        -14.9909
         170,        1.408333,        -14.9858,        -14.9931,        -14.9923,        -14.9942,        -14.9945,        -14.9907,        -14.6568,        -14.9911
         171,        1.416667,        -14.9684,        -15.0133,        -14.9990,        -15.0015,        -14.9987,        -14.9918,        -14.8432,        -14.9910
         172,        1.425000,        -14.9806,        -14.9864,        -15.0049,        -14.9970,        -14.9947,        -14.9935,        -15.2475,        -14.9924
         173,        1.433333,        -15.0208,        -14.9978,        -15.0008,        -14.9903,        -14.9979,        -14.9894,        -15.4786,        -14.9912
         174,        1.441667,        -15.0176,        -14.9997,        -15.0029,        -15.0027,        -14.9970,        -14.9950,        -15.2062,        -14.9925
         175,        1.450000,        -14.9935,        -14.9913,        -14.9920,        -14.9929,        -14.9952,        -14.9914,        -14.5701,        -14.9926
         176,        1.458333,        -14.9721,        -15.0145,        -14.9979,        -15.0036,        -14.9991,        -14.9922,        -14.6297,        -14.9929
         177,        1.466667,        -14.9741,        -14.9896,        -15.0030,        -14.9985,        -14.9958,        -14.9945,        -15.2699,        -14.9941
         178,        1.475000,        -15.0170,        -15.0008,        -15.0018,        -14.9919,        -14.9987,        -14.9925,        -15.4938,        -14.9930
         179,        1.483333,        -15.0238,        -14.9940,        -15.0046,        -15.0022,        -14.9974,        -14.9960,        -15.2430,        -14.9940
         180,        1.491667,        -15.0051,        -14.9932,        -14.9928,        -14.9921,        -14.9962,        -14.9936,        -14.6101,        -14.9938
         181,        1.500000,        -14.9760,        -15.0168,        -14.9977,        -15.0041,        -14.9996,        -14.9949,        -14.5732,        -14.9942
         182,        1.508333,        -14.9694,        -14.9907,        -15.0013,        -14.9967,        -14.9957,        -14.9957,        -15.0717,        -14.9953
         183,        1.516667,        -15.0110,        -15.0033,        -15.0021,        -14.9929,        -14.9999,        -14.9932,        -15.4054,        -14.9944
         184,        1.525000,        -15.0289,        -14.9923,        -15.0060,        -15.0024,        -14.9980,        -14.9974,        -15.2796,        -14.9958
         185,        1.533333,        -15.0166,        -14.9922,        -14.9937,        -14.9923,        -14.9970,        -14.9952,        -14.9084,        -14.9952
         186,        1.541667,        -14.9841,        -15.0190,        -14.9975,        -15.0070,        -15.0002,        -14.9962,        -14.5324,        -14.9959
         187,        1.550000,        -14.9683,        -14.9922,        -14.9993,        -14.9986,        -14.9967,        -14.9968,        -14.6930,        -14.9967
         188,        1.558333,        -15.0044,        -15.0066,        -15.0022,        -14.9956,        -15.0004,        -14.9941,        -15.3690,        -14.9957
         189,        1.566667,        -15.0249,        -14.9890,        -15.0071,        -15.0016,        -14.9982,        -14.9987,        -15.4326,        -14.9969
         190,        1.575000,        -15.0278,        -14.9921,        -14.9948,        -14.9920,        -14.9981,        -14.9951,        -15.0014,        -14.9964
         191,        1.583333,        -14.9964,        -15.0173,        -14.9982,        -15.0075,        -14.9997,        -14.9975,        -14.4911,        -14.9969
         192,        1.591667,        -14.9719,        -14.9931,        -14.9969,        -14.9983,        -14.9971,        -14.9981,        -14.5130,        -14.9976
         193,        1.600000,        -14.9951,        -15.0067,        -15.0019,        -14.9991,        -15.0014,        -14.9964,        -15.2170,        -14.9968
         194,        1.608333,        -15.0148,        -14.9888,        -15.0074,        -15.0013,        -14.9980,        -15.0000,        -15.4720,        -14.9982
         195,        1.616667,        -15.0343,        -14.9950,        -14.9963,        -14.9918,        -14.9989,        -14.9962,        -15.0372,        -14.9974
         196,        1.625000,        -15.0070,        -15.0144,        -14.9990,        -15.0072,        -15.0004,        -14.9996,        -14.6181,        -14.9981
         197,        1.633333,        -14.9736,        -14.9940,        -14.9955,        -14.9974,        -14.9972,        -14.9982,        -14.5396,        -14.9984
         198,        1.641667,        -14.9893,        -15.0110,        -15.0011,        -15.0001,        -15.0016,        -14.9969,        -14.9854,        -14.9975
         199,        1.650000,        -15.0033,        -14.9870,        -15.0073,        -15.0013,        -14.9981,        -14.9997,        -15.4879,        -14.9987
         200,        1.658333,        -15.0296,        -14.9925,        -14.9973,        -14.9913,        -14.9991,        -14.9968,        -15.2589,        -14.9980
         201,        1.666667,        -15.0160,        -15.0106,        -14.9997,        -15.0062,        -15.0003,        -15.0002,        -14.7208,        -14.9983
         202,        1.675000,        -14.9793,        -14.9953,        -14.9937,        -14.9973,        -14.9977,        -14.9985,        -14.5441,        -14.9990
         203,        1.683333,        -14.9789,        -15.0120,        -15.0003,        -15.0009,        -15.0019,        -14.9974,        -14.8728,        -14.9982
         204,        1.691667,        -14.9925,        -14.9877,        -15.0066,        -15.0006,        -14.9985,        -15.0012,        -15.4343,        -14.9995
         205,        1.700000,        -15.0239,        -14.9967,        -14.9991,        -14.9914,        -14.9997,        -14.9965,        -15.3865,        -14.9987
         206,        1.708333,        -15.0202,        -15.0062,        -15.0007,        -15.0048,        -15.0002,        -15.0006,        -14.7392,        -14.9989
         207,        1.716667,        -14.9846,        -14.9949,        -14.9928,        -14.9971,        -14.9975,        -14.9981,        -14.6045,        -14.9993
         208,        1.725000,        -14.9713,        -15.0138,        -14.9991,        -15.0033,        -15.0019,        -14.9982,        -14.9050,        -14.9987
         209,        1.733333,        -14.9837,        -14.9884,        -15.0052,        -15.0016,        -14.9983,        -15.0005,        -15.2840,        -14.9996
         210,        1.741667,        -15.0217,        -14.9947,        -15.0004,        -14.9923,        -15.0005,        -14.9972,        -15.4386,        -14.9987
