"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  56.74250    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         4.000,              , 0.2581062    ,  12934.87    ,  14400.00    ,  0.000000    ,  14400.26    ,  12934.87    ,  1465.391    ,  1465.391    ,-0.3853341E-03,-0.1409667E-05,  27335.12    ,  1522.134    ,  27335.12    ,-0.3853341E-03,-0.1409667E-05,-0.1409667E-05
         4.500,              ,  0.000000    ,  1800.001    ,  1800.000    ,  0.000000    ,  1800.000    ,  1800.001    ,-0.6307364E-03,-0.6103516E-03, 0.2038479E-04, 0.5662440E-06,  3600.001    ,  1522.133    ,  30935.13    ,-0.3649493E-03,-0.1179725E-05,-0.1179725E-05
         5.000,              ,  0.000000    ,  1799.998    ,  1800.000    ,  0.000000    ,  1800.000    ,  1799.998    , 0.2345026E-02, 0.2563477E-02, 0.2184510E-03, 0.6068088E-05,  3599.998    ,  1522.135    ,  34535.12    ,-0.1464983E-03,-0.4242009E-06,-0.4242009E-06
         5.500,              ,  0.000000    ,  1800.000    ,  1800.000    ,  0.000000    ,  1800.000    ,  1800.000    , 0.1162887E-03,  0.000000    ,-0.1162887E-03,-0.3230241E-05,  3600.000    ,  1522.135    ,  38135.12    ,-0.2627870E-03,-0.6890942E-06,-0.6890942E-06
         6.000,              ,  0.000000    ,  1800.002    ,  1800.000    ,  0.000000    ,  1800.000    ,  1800.002    ,-0.1787782E-02,-0.2075195E-02,-0.2874136E-03,-0.7983707E-05,  3600.002    ,  1522.133    ,  41735.12    ,-0.5502006E-03,-0.1318315E-05,-0.1318315E-05
         6.000,              ,  0.000000    , 0.1253239    , 0.1253128    ,  0.000000    , 0.1253128    , 0.1253239    ,-0.1111627E-04, 0.1220703E-03, 0.1331866E-03,  0.000000    , 0.2506368    ,  1522.134    ,  41735.38    ,-0.4170140E-03,-0.9991859E-06,-0.9991859E-06
