"OutphaseC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_008.tcf]","Time (h)","Q 2 [OutphaseC4_008]","Q 3 [OutphaseC4_008]","Q 4 [OutphaseC4_008]","Q 5 [OutphaseC4_008]","Q 6 [OutphaseC4_008]","Q 7 [OutphaseC4_008]","Q 1 [OutphaseC4_008]","Q  8 [OutphaseC4_008]"
          28,        0.225000,         -7.9663,         -5.1960,         -2.8023,         -1.9261,          0.0000,          0.0000,         -7.9914,          0.0000
          29,        0.233333,         -7.9790,         -5.4657,         -3.2797,         -2.2066,          0.0000,          0.0000,         -7.9696,          0.0000
          30,        0.241667,         -7.9828,         -5.6901,         -3.7389,         -2.5365,          0.0000,          0.0000,         -7.9918,          0.0000
          31,        0.250000,         -7.9949,         -5.9414,         -4.1715,         -2.8081,          0.0000,          0.0000,         -8.0154,          0.0000
          32,        0.258333,         -7.9825,         -6.1494,         -4.5742,         -3.0703,          0.0000,          0.0000,         -7.9833,          0.0000
          33,        0.266667,         -7.9908,         -6.3459,         -4.9492,         -3.3075,          0.0000,          0.0000,         -7.9943,          0.0000
          34,        0.275000,         -7.9921,         -6.5344,         -5.2852,         -3.5205,          0.0000,          0.0000,         -7.9826,          0.0000
          35,        0.283333,         -7.9972,         -6.6872,         -5.5965,         -3.7112,          0.0000,          0.0000,         -7.9889,          0.0000
          36,        0.291667,         -8.0066,         -6.8484,         -5.8707,         -3.9009,          0.0000,          0.0000,         -8.0354,          0.0000
          37,        0.300000,         -7.9906,         -6.9836,         -6.1236,         -4.0381,          0.0000,          0.0000,         -7.9876,          0.0000
          38,        0.308333,         -7.9975,         -7.0990,         -6.3455,         -4.2003,          0.0000,          0.0000,         -7.9870,          0.0000
          39,        0.316667,         -7.9926,         -7.2234,         -6.5433,         -4.3195,          0.0000,          0.0000,         -7.9773,          0.0000
          40,        0.325000,         -8.0007,         -7.2993,         -6.7239,         -4.4459,          0.0000,          0.0000,         -7.9878,          0.0000
          41,        0.333333,         -8.0078,         -7.3914,         -6.8760,         -4.5486,          0.0000,          0.0000,         -8.0410,          0.0000
          42,        0.341667,         -7.9943,         -7.4612,         -7.0180,         -4.6890,          0.0000,          0.0000,         -7.9806,          0.0000
          43,        0.350000,         -7.9997,         -7.5278,         -7.1380,         -4.8311,         -0.0002,          0.0000,         -7.9809,          0.0000
          44,        0.358333,         -7.9932,         -7.6023,         -7.2449,         -5.0027,         -0.3864,          0.0000,         -7.9744,          0.0000
          45,        0.366667,         -8.0016,         -7.6341,         -7.3410,         -5.1754,         -0.7739,          0.0000,         -7.9907,          0.0000
          46,        0.375000,         -8.0070,         -7.6918,         -7.4204,         -5.3540,         -1.1975,          0.0000,         -8.0337,          0.0000
          47,        0.383333,         -7.9951,         -7.7197,         -7.4981,         -5.5353,         -1.6531,          0.0000,         -7.9697,          0.0000
          48,        0.391667,         -8.0005,         -7.7568,         -7.5594,         -5.7288,         -2.1128,          0.0000,         -7.9774,          0.0000
          49,        0.400000,         -7.9940,         -7.8008,         -7.6151,         -5.9065,         -2.5861,          0.0000,         -7.9793,          0.0000
          50,        0.408333,         -8.0014,         -7.8099,         -7.6656,         -6.0989,         -3.0412,          0.0000,         -7.9976,          0.0000
          51,        0.416667,         -8.0061,         -7.8464,         -7.7045,         -6.2645,         -3.4897,          0.0000,         -8.0302,          0.0000
          52,        0.425000,         -7.9957,         -7.8522,         -7.7462,         -6.4307,         -3.9144,          0.0000,         -7.9630,          0.0000
          53,        0.433333,         -8.0009,         -7.8761,         -7.7764,         -6.5873,         -4.3117,         -0.0347,         -7.9842,          0.0000
          54,        0.441667,         -7.9959,         -7.9045,         -7.8056,         -6.7225,         -4.6835,         -0.1058,         -7.9923,          0.0000
          55,        0.450000,         -8.0012,         -7.9027,         -7.8316,         -6.8595,         -5.0294,         -0.1940,         -8.0089,          0.0000
          56,        0.458333,         -8.0035,         -7.9267,         -7.8499,         -6.9762,         -5.3459,         -0.3021,         -8.0378,          0.0000
          57,        0.466667,         -7.9967,         -7.9223,         -7.8727,         -7.0900,         -5.6321,         -0.4298,         -7.9591,          0.0000
          58,        0.475000,         -8.0024,         -7.9371,         -7.8868,         -7.1950,         -5.8940,         -0.5324,         -7.9891,          0.0000
          59,        0.483333,         -7.9980,         -7.9523,         -7.9022,         -7.2796,         -6.1296,         -0.6572,         -8.0047,          0.0000
          60,        0.491667,         -7.9999,         -7.9507,         -7.9153,         -7.3654,         -6.3410,         -0.7833,         -8.0271,          0.0000
          61,        0.500000,         -7.9999,         -7.9654,         -7.9242,         -7.4341,         -6.5305,         -0.9246,         -8.0418,          0.0000
          62,        0.508333,         -7.9984,         -7.9588,         -7.9360,         -7.5036,         -6.7003,         -1.1008,         -7.9632,          0.0000
          63,        0.516667,         -8.0037,         -7.9681,         -7.9424,         -7.5580,         -6.8527,         -1.3068,         -7.9925,          0.0000
          64,        0.525000,         -8.0015,         -7.9730,         -7.9513,         -7.6114,         -6.9873,         -1.5539,         -8.0208,         -0.0001
          65,        0.533333,         -7.9996,         -7.9794,         -7.9571,         -7.6594,         -7.1073,         -1.8488,         -8.0413,         -0.3573
          66,        0.541667,         -7.9951,         -7.9831,         -7.9622,         -7.6970,         -7.2101,         -2.1862,         -8.0340,         -0.7285
          67,        0.550000,         -7.9993,         -7.9791,         -7.9674,         -7.7352,         -7.2640,         -2.5396,         -7.9600,         -1.1446
          68,        0.558333,         -8.0037,         -7.9842,         -7.9709,         -7.7654,         -7.3158,         -2.9162,         -7.9979,         -1.5862
          69,        0.566667,         -8.0042,         -7.9840,         -7.9759,         -7.7955,         -7.3658,         -3.2947,         -8.0332,         -2.0369
          70,        0.575000,         -8.0001,         -7.9927,         -7.9782,         -7.8187,         -7.4178,         -3.6771,         -8.0418,         -2.5043
          71,        0.583333,         -7.9923,         -7.9895,         -7.9820,         -7.8420,         -7.4681,         -4.0470,         -8.0090,         -2.9569
          72,        0.591667,         -7.9986,         -7.9900,         -7.9829,         -7.8612,         -7.5141,         -4.4051,         -7.9398,         -3.4020
          73,        0.600000,         -8.0022,         -7.9924,         -7.9855,         -7.8756,         -7.5561,         -4.7418,         -7.9996,         -3.8268
          74,        0.608333,         -8.0059,         -7.9885,         -7.9879,         -7.8946,         -7.5993,         -5.0548,         -8.0393,         -4.2251
          75,        0.616667,         -8.0000,         -8.0002,         -7.9887,         -7.9044,         -7.6379,         -5.3476,         -8.0211,         -4.5986
          76,        0.625000,         -7.9917,         -7.9927,         -7.9921,         -7.9193,         -7.6759,         -5.6239,         -7.9622,         -4.9457
          77,        0.633333,         -7.9990,         -7.9981,         -7.9906,         -7.9280,         -7.7074,         -5.8720,         -7.9182,         -5.2660
          78,        0.641667,         -7.9997,         -7.9974,         -7.9933,         -7.9368,         -7.7396,         -6.1012,         -7.9888,         -5.5574
          79,        0.650000,         -8.0061,         -7.9914,         -7.9938,         -7.9457,         -7.7690,         -6.3080,         -8.0347,         -5.8218
          80,        0.658333,         -7.9987,         -8.0022,         -7.9940,         -7.9482,         -7.7923,         -6.4943,         -7.9887,         -6.0623
          81,        0.666667,         -7.9923,         -7.9918,         -7.9969,         -7.9595,         -7.8145,         -6.6648,         -7.9167,         -6.2779
          82,        0.675000,         -7.9996,         -8.0018,         -7.9942,         -7.9614,         -7.8364,         -6.8147,         -7.9077,         -6.4716
          83,        0.683333,         -7.9989,         -7.9988,         -7.9971,         -7.9658,         -7.8535,         -6.9514,         -7.9715,         -6.6468
          84,        0.691667,         -8.0054,         -7.9917,         -7.9965,         -7.9722,         -7.8718,         -7.0700,         -8.0096,         -6.8022
          85,        0.700000,         -7.9965,         -8.0049,         -7.9963,         -7.9721,         -7.8845,         -7.1802,         -7.9562,         -6.9405
          86,        0.708333,         -7.9928,         -7.9909,         -7.9994,         -7.9815,         -7.8991,         -7.2738,         -7.8891,         -7.0650
          87,        0.716667,         -8.0002,         -8.0052,         -7.9958,         -7.9781,         -7.9103,         -7.3588,         -7.9132,         -7.1737
          88,        0.725000,         -7.9977,         -7.9992,         -7.9995,         -7.9841,         -7.9210,         -7.4360,         -7.9584,         -7.2716
          89,        0.733333,         -8.0049,         -7.9940,         -7.9976,         -7.9866,         -7.9311,         -7.5025,         -7.9827,         -7.3576
          90,        0.741667,         -7.9952,         -8.0051,         -7.9980,         -7.9832,         -7.9375,         -7.5629,         -7.9455,         -7.4342
          91,        0.750000,         -7.9938,         -7.9909,         -8.0002,         -7.9911,         -7.9470,         -7.6133,         -7.9021,         -7.5013
          92,        0.758333,         -8.0006,         -8.0078,         -7.9967,         -7.9882,         -7.9521,         -7.6605,         -7.9370,         -7.5605
          93,        0.766667,         -7.9971,         -7.9974,         -8.0005,         -7.9906,         -7.9575,         -7.7001,         -7.9592,         -7.6138
          94,        0.775000,         -8.0050,         -7.9953,         -7.9980,         -7.9927,         -7.9632,         -7.7358,         -7.9623,         -7.6596
          95,        0.783333,         -7.9946,         -8.0047,         -7.9987,         -7.9911,         -7.9670,         -7.7692,         -7.9529,         -7.7011
          96,        0.791667,         -7.9956,         -7.9907,         -8.0007,         -7.9972,         -7.9722,         -7.7952,         -7.9472,         -7.7369
          97,        0.800000,         -8.0012,         -8.0100,         -7.9970,         -7.9923,         -7.9755,         -7.8222,         -7.9818,         -7.7685
          98,        0.808333,         -7.9964,         -7.9965,         -8.0013,         -7.9979,         -7.9782,         -7.8421,         -7.9683,         -7.7971
          99,        0.816667,         -8.0052,         -7.9972,         -7.9978,         -7.9953,         -7.9810,         -7.8616,         -7.9535,         -7.8212
         100,        0.825000,         -7.9952,         -8.0042,         -7.9994,         -7.9939,         -7.9821,         -7.8789,         -7.9706,         -7.8429
         101,        0.833333,         -7.9982,         -7.9893,         -8.0008,         -8.0000,         -7.9855,         -7.8912,         -8.0008,         -7.8620
         102,        0.841667,         -8.0021,         -8.0097,         -7.9973,         -7.9934,         -7.9859,         -7.9066,         -8.0399,         -7.8786
         103,        0.850000,         -7.9959,         -7.9948,         -8.0016,         -8.0003,         -7.9883,         -7.9163,         -7.9904,         -7.8935
         104,        0.858333,         -8.0052,         -7.9980,         -7.9978,         -7.9979,         -7.9898,         -7.9276,         -7.9627,         -7.9061
         105,        0.866667,         -7.9964,         -8.0039,         -7.9995,         -7.9959,         -7.9901,         -7.9372,         -7.9848,         -7.9178
         106,        0.875000,         -8.0016,         -7.9902,         -8.0004,         -8.0013,         -7.9929,         -7.9425,         -8.0419,         -7.9278
         107,        0.883333,         -8.0028,         -8.0104,         -7.9974,         -7.9953,         -7.9920,         -7.9513,         -8.0910,         -7.9364
         108,        0.891667,         -7.9951,         -7.9940,         -8.0018,         -8.0013,         -7.9940,         -7.9565,         -8.0340,         -7.9443
         109,        0.900000,         -8.0046,         -8.0006,         -7.9976,         -7.9981,         -7.9944,         -7.9619,         -7.9909,         -7.9506
         110,        0.908333,         -7.9979,         -8.0029,         -7.9999,         -7.9972,         -7.9943,         -7.9664,         -7.9915,         -7.9570
         111,        0.916667,         -8.0051,         -7.9911,         -8.0000,         -8.0004,         -7.9964,         -7.9706,         -8.0616,         -7.9619
         112,        0.925000,         -8.0027,         -8.0085,         -7.9976,         -7.9954,         -7.9953,         -7.9746,         -8.1218,         -7.9665
         113,        0.933333,         -7.9951,         -7.9913,         -8.0017,         -8.0021,         -7.9966,         -7.9764,         -8.0877,         -7.9708
         114,        0.941667,         -8.0046,         -8.0009,         -7.9971,         -7.9978,         -7.9964,         -7.9784,         -8.0373,         -7.9741
         115,        0.950000,         -7.9992,         -8.0033,         -7.9998,         -7.9981,         -7.9965,         -7.9834,         -7.9916,         -7.9775
         116,        0.958333,         -8.0069,         -7.9919,         -7.9996,         -8.0011,         -7.9980,         -7.9838,         -8.0815,         -7.9800
         117,        0.966667,         -8.0022,         -8.0086,         -7.9977,         -7.9954,         -7.9969,         -7.9864,         -8.1288,         -7.9824
         118,        0.975000,         -7.9952,         -7.9910,         -8.0013,         -8.0027,         -7.9984,         -7.9875,         -8.1210,         -7.9846
         119,        0.983333,         -8.0042,         -8.0024,         -7.9972,         -7.9974,         -7.9978,         -7.9895,         -8.0898,         -7.9862
         120,        0.991667,         -8.0003,         -8.0035,         -7.9997,         -7.9986,         -7.9976,         -7.9903,         -7.9983,         -7.9882
         121,        1.000000,         -8.0079,         -7.9933,         -7.9988,         -8.0013,         -7.9988,         -7.9916,         -8.0895,         -7.9892
         122,        1.008333,         -8.0017,         -8.0049,         -7.9977,         -7.9955,         -7.9975,         -7.9923,         -8.1071,         -7.9906
         123,        1.016667,         -7.9954,         -7.9911,         -8.0007,         -8.0015,         -7.9987,         -7.9922,         -8.1138,         -7.9916
         124,        1.025000,         -8.0026,         -8.0021,         -7.9971,         -7.9963,         -7.9981,         -7.9946,         -8.1205,         -7.9924
         125,        1.033333,         -8.0010,         -8.0013,         -7.9995,         -7.9991,         -7.9983,         -7.9942,         -8.0047,         -7.9934
         126,        1.041667,         -8.0084,         -7.9945,         -7.9983,         -7.9994,         -7.9989,         -7.9954,         -8.0832,         -7.9939
         127,        1.050000,         -8.0015,         -8.0026,         -7.9977,         -7.9957,         -7.9978,         -7.9954,         -8.0691,         -7.9945
         128,        1.058333,         -7.9962,         -7.9909,         -8.0001,         -8.0014,         -7.9988,         -7.9949,         -8.0699,         -7.9950
         129,        1.066667,         -8.0008,         -8.0026,         -7.9969,         -7.9966,         -7.9979,         -7.9972,         -8.1068,         -7.9955
         130,        1.075000,         -8.0002,         -8.0006,         -7.9991,         -7.9993,         -7.9983,         -7.9964,         -8.0049,         -7.9960
         131,        1.083333,         -8.0080,         -7.9958,         -7.9977,         -7.9989,         -7.9989,         -7.9969,         -8.0568,         -7.9962
         132,        1.091667,         -8.0015,         -8.0020,         -7.9973,         -7.9967,         -7.9977,         -7.9962,         -8.0310,         -7.9966
         133,        1.100000,         -7.9969,         -7.9900,         -7.9994,         -8.0013,         -7.9988,         -7.9966,         -8.0101,         -7.9968
         134,        1.108333,         -7.9984,         -8.0032,         -7.9967,         -7.9961,         -7.9981,         -7.9979,         -8.0610,         -7.9968
         135,        1.116667,         -7.9989,         -7.9995,         -7.9989,         -7.9988,         -7.9981,         -7.9963,         -7.9963,         -7.9973
         136,        1.125000,         -8.0066,         -7.9973,         -7.9972,         -7.9988,         -7.9983,         -7.9967,         -8.0128,         -7.9971
         137,        1.133333,         -8.0010,         -7.9990,         -7.9973,         -7.9960,         -7.9976,         -7.9982,         -7.9963,         -7.9974
         138,        1.141667,         -7.9978,         -7.9920,         -7.9989,         -8.0007,         -7.9985,         -7.9969,         -7.9630,         -7.9975
         139,        1.150000,         -7.9971,         -8.0018,         -7.9966,         -7.9962,         -7.9976,         -7.9978,         -7.9971,         -7.9974
         140,        1.158333,         -7.9966,         -7.9980,         -7.9985,         -7.9985,         -7.9982,         -7.9977,         -7.9769,         -7.9977
         141,        1.166667,         -8.0041,         -7.9968,         -7.9967,         -7.9985,         -7.9982,         -7.9978,         -7.9615,         -7.9974
         142,        1.175000,         -8.0008,         -7.9996,         -7.9969,         -7.9968,         -7.9974,         -7.9984,         -7.9794,         -7.9977
         143,        1.183333,         -7.9990,         -7.9915,         -7.9982,         -7.9997,         -7.9983,         -7.9967,         -7.9468,         -7.9975
         144,        1.191667,         -7.9961,         -8.0015,         -7.9966,         -7.9953,         -7.9974,         -7.9981,         -7.9354,         -7.9976
         145,        1.200000,         -7.9949,         -7.9960,         -7.9983,         -7.9982,         -7.9979,         -7.9978,         -7.9403,         -7.9977
         146,        1.208333,         -8.0016,         -7.9970,         -7.9965,         -7.9976,         -7.9980,         -7.9981,         -7.9221,         -7.9975
         147,        1.216667,         -7.9999,         -7.9998,         -7.9972,         -7.9966,         -7.9973,         -7.9982,         -7.9744,         -7.9975
         148,        1.225000,         -8.0000,         -7.9920,         -7.9981,         -7.9983,         -7.9982,         -7.9966,         -7.9601,         -7.9975
         149,        1.233333,         -7.9965,         -8.0009,         -7.9968,         -7.9955,         -7.9970,         -7.9977,         -7.8942,         -7.9975
         150,        1.241667,         -7.9938,         -7.9969,         -7.9986,         -7.9988,         -7.9976,         -7.9969,         -7.8963,         -7.9975
         151,        1.250000,         -7.9995,         -7.9978,         -7.9969,         -7.9989,         -7.9975,         -7.9974,         -7.8903,         -7.9974
         152,        1.258333,         -7.9994,         -7.9993,         -7.9975,         -7.9967,         -7.9973,         -7.9980,         -7.9817,         -7.9975
         153,        1.266667,         -8.0008,         -7.9919,         -7.9981,         -7.9997,         -7.9980,         -7.9972,         -7.9915,         -7.9973
         154,        1.275000,         -7.9976,         -7.9995,         -7.9972,         -7.9963,         -7.9970,         -7.9975,         -7.8870,         -7.9975
         155,        1.283333,         -7.9929,         -7.9965,         -7.9989,         -7.9992,         -7.9978,         -7.9964,         -7.8591,         -7.9974
         156,        1.291667,         -7.9984,         -7.9987,         -7.9971,         -7.9971,         -7.9975,         -7.9966,         -7.8702,         -7.9972
         157,        1.300000,         -7.9992,         -7.9989,         -7.9981,         -7.9978,         -7.9973,         -7.9971,         -7.9911,         -7.9973
         158,        1.308333,         -8.0014,         -7.9932,         -7.9983,         -7.9995,         -7.9980,         -7.9963,         -8.0299,         -7.9972
         159,        1.316667,         -7.9992,         -8.0004,         -7.9978,         -7.9965,         -7.9976,         -7.9975,         -7.9212,         -7.9973
         160,        1.325000,         -7.9936,         -7.9966,         -7.9993,         -7.9991,         -7.9981,         -7.9964,         -7.8394,         -7.9973
         161,        1.333333,         -7.9976,         -7.9994,         -7.9979,         -7.9968,         -7.9982,         -7.9971,         -7.8579,         -7.9972
         162,        1.341667,         -7.9990,         -7.9984,         -7.9983,         -7.9987,         -7.9979,         -7.9975,         -7.9964,         -7.9973
         163,        1.350000,         -8.0028,         -7.9939,         -7.9986,         -8.0002,         -7.9982,         -7.9968,         -8.0592,         -7.9973
         164,        1.358333,         -8.0001,         -8.0000,         -7.9982,         -7.9970,         -7.9977,         -7.9974,         -7.9830,         -7.9973
         165,        1.366667,         -7.9945,         -7.9960,         -7.9996,         -7.9993,         -7.9982,         -7.9973,         -7.8595,         -7.9973
         166,        1.375000,         -7.9979,         -8.0002,         -7.9980,         -7.9979,         -7.9979,         -7.9973,         -7.8551,         -7.9972
         167,        1.383333,         -7.9996,         -8.0012,         -7.9987,         -7.9985,         -7.9979,         -7.9968,         -7.9900,         -7.9973
         168,        1.391667,         -8.0037,         -7.9952,         -7.9986,         -7.9986,         -7.9984,         -7.9973,         -8.0732,         -7.9972
         169,        1.400000,         -8.0010,         -8.0008,         -7.9987,         -7.9973,         -7.9978,         -7.9976,         -8.0544,         -7.9972
         170,        1.408333,         -7.9958,         -7.9966,         -7.9996,         -7.9993,         -7.9987,         -7.9972,         -7.9268,         -7.9973
         171,        1.416667,         -7.9989,         -8.0007,         -7.9984,         -7.9979,         -7.9982,         -7.9973,         -7.8751,         -7.9971
         172,        1.425000,         -7.9994,         -8.0009,         -7.9990,         -7.9986,         -7.9982,         -7.9963,         -7.9817,         -7.9972
         173,        1.433333,         -8.0046,         -7.9959,         -7.9986,         -7.9993,         -7.9987,         -7.9971,         -8.0819,         -7.9972
         174,        1.441667,         -8.0014,         -7.9993,         -7.9988,         -7.9979,         -7.9980,         -7.9977,         -8.1098,         -7.9971
         175,        1.450000,         -7.9966,         -7.9955,         -7.9998,         -7.9995,         -7.9988,         -7.9977,         -8.0262,         -7.9970
         176,        1.458333,         -8.0001,         -8.0006,         -7.9985,         -7.9979,         -7.9984,         -7.9971,         -7.9235,         -7.9970
         177,        1.466667,         -8.0012,         -8.0015,         -7.9992,         -7.9995,         -7.9983,         -7.9968,         -7.9738,         -7.9970
         178,        1.475000,         -8.0054,         -7.9978,         -7.9987,         -7.9993,         -7.9987,         -7.9963,         -8.0921,         -7.9968
         179,        1.483333,         -8.0014,         -8.0000,         -7.9990,         -7.9987,         -7.9985,         -7.9970,         -8.1364,         -7.9969
         180,        1.491667,         -7.9976,         -7.9974,         -8.0001,         -8.0009,         -7.9987,         -7.9951,         -8.1058,         -7.9968
         181,        1.500000,         -8.0007,         -8.0022,         -7.9989,         -7.9985,         -7.9984,         -7.9968,         -8.0001,         -7.9967
         182,        1.508333,         -8.0020,         -8.0012,         -7.9997,         -7.9991,         -7.9985,         -7.9965,         -7.9803,         -7.9967
         183,        1.516667,         -8.0059,         -7.9980,         -7.9990,         -8.0000,         -7.9987,         -7.9967,         -8.1049,         -7.9966
         184,        1.525000,         -8.0013,         -8.0002,         -7.9992,         -7.9993,         -7.9987,         -7.9961,         -8.1330,         -7.9965
         185,        1.533333,         -7.9983,         -7.9963,         -8.0000,         -8.0006,         -7.9987,         -7.9975,         -8.1410,         -7.9964
         186,        1.541667,         -8.0005,         -8.0009,         -7.9990,         -7.9985,         -7.9983,         -7.9960,         -8.0807,         -7.9963
         187,        1.550000,         -8.0026,         -8.0019,         -7.9998,         -7.9997,         -7.9987,         -7.9956,         -7.9944,         -7.9964
         188,        1.558333,         -8.0062,         -7.9991,         -7.9992,         -7.9992,         -7.9990,         -7.9955,         -8.1028,         -7.9963
         189,        1.566667,         -8.0021,         -8.0003,         -7.9994,         -7.9992,         -7.9983,         -7.9964,         -8.1023,         -7.9962
         190,        1.575000,         -7.9989,         -7.9956,         -8.0003,         -7.9997,         -7.9988,         -7.9962,         -8.1227,         -7.9962
         191,        1.583333,         -7.9994,         -8.0021,         -7.9993,         -7.9973,         -7.9984,         -7.9959,         -8.1255,         -7.9961
         192,        1.591667,         -8.0022,         -7.9997,         -8.0000,         -7.9997,         -7.9988,         -7.9959,         -8.0158,         -7.9962
         193,        1.600000,         -8.0064,         -8.0002,         -7.9991,         -7.9988,         -7.9987,         -7.9963,         -8.0782,         -7.9961
         194,        1.608333,         -8.0023,         -7.9984,         -7.9995,         -7.9982,         -7.9983,         -7.9966,         -8.0606,         -7.9961
         195,        1.616667,         -7.9994,         -7.9969,         -8.0003,         -8.0003,         -7.9987,         -7.9961,         -8.0714,         -7.9960
         196,        1.625000,         -7.9986,         -8.0027,         -7.9995,         -7.9983,         -7.9982,         -7.9962,         -8.1168,         -7.9960
         197,        1.633333,         -8.0009,         -8.0001,         -8.0002,         -8.0003,         -7.9986,         -7.9961,         -8.0256,         -7.9962
         198,        1.641667,         -8.0054,         -7.9992,         -7.9994,         -7.9988,         -7.9986,         -7.9966,         -8.0347,         -7.9959
         199,        1.650000,         -8.0023,         -7.9992,         -7.9996,         -7.9979,         -7.9982,         -7.9961,         -8.0143,         -7.9961
         200,        1.658333,         -7.9999,         -7.9956,         -8.0003,         -7.9994,         -7.9985,         -7.9967,         -8.0121,         -7.9960
         201,        1.666667,         -7.9971,         -8.0027,         -7.9996,         -7.9984,         -7.9983,         -7.9956,         -8.0678,         -7.9959
         202,        1.675000,         -7.9988,         -7.9994,         -8.0004,         -8.0003,         -7.9987,         -7.9961,         -8.0197,         -7.9959
         203,        1.683333,         -8.0038,         -8.0012,         -7.9994,         -8.0003,         -7.9987,         -7.9958,         -7.9875,         -7.9958
         204,        1.691667,         -8.0024,         -8.0000,         -7.9997,         -7.9992,         -7.9980,         -7.9962,         -7.9845,         -7.9960
         205,        1.700000,         -8.0005,         -7.9959,         -8.0002,         -8.0000,         -7.9986,         -7.9960,         -7.9702,         -7.9960
         206,        1.708333,         -7.9967,         -8.0019,         -7.9997,         -7.9977,         -7.9981,         -7.9960,         -7.9974,         -7.9958
         207,        1.716667,         -7.9963,         -8.0015,         -8.0004,         -7.9990,         -7.9983,         -7.9962,         -7.9901,         -7.9961
         208,        1.725000,         -8.0015,         -8.0002,         -7.9992,         -7.9997,         -7.9979,         -7.9960,         -7.9428,         -7.9960
         209,        1.733333,         -8.0010,         -8.0008,         -7.9998,         -7.9985,         -7.9980,         -7.9964,         -7.9749,         -7.9961
         210,        1.741667,         -8.0010,         -7.9966,         -8.0003,         -7.9994,         -7.9980,         -7.9959,         -7.9600,         -7.9960
         211,        1.750000,         -7.9964,         -8.0023,         -7.9998,         -7.9969,         -7.9978,         -7.9967,         -7.9349,         -7.9961
         212,        1.758333,         -7.9947,         -8.0005,         -8.0005,         -7.9989,         -7.9979,         -7.9965,         -7.9448,         -7.9963
