"OutphaseC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_008.tcf]","Time (h)","V 2 [OutphaseC4_008]","V 3 [OutphaseC4_008]","V 4 [OutphaseC4_008]","V 5 [OutphaseC4_008]","V 6 [OutphaseC4_008]","V 7 [OutphaseC4_008]","V 8 [OutphaseC4_008]","V 9 [OutphaseC4_008]","V 10 [OutphaseC4_008]","V 11 [OutphaseC4_008]","V 12 [OutphaseC4_008]","V 13 [OutphaseC4_008]","V 14 [OutphaseC4_008]","V 15 [OutphaseC4_008]","V 16 [OutphaseC4_008]","V  1 [OutphaseC4_008]"
          15,        0.116667,          0.9399,          0.0000,          1.1615,          0.2089,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2953
          16,        0.125000,          0.9472,          0.0000,          0.9991,          0.2087,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3022
          17,        0.133333,          0.9573,          0.0000,          0.8862,          0.2118,          0.0940,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2977
          18,        0.141667,          0.9619,          0.0000,          0.8004,          0.2207,          0.1615,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3045
          19,        0.150000,          0.9666,          0.0000,          0.7349,          0.2301,          0.1745,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3025
          20,        0.158333,          0.9705,          0.0000,          0.6839,          0.2413,          0.1858,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3026
          21,        0.166667,          0.9710,          0.0000,          0.6469,          0.2534,          0.2008,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3085
          22,        0.175000,          0.9749,          0.0000,          0.6168,          0.2656,          0.2245,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3029
          23,        0.183333,          0.9739,          0.0000,          0.5950,          0.2762,          0.2508,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3088
          24,        0.191667,          0.9765,          0.0000,          0.5749,          0.2874,          0.2828,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3042
          25,        0.200000,          0.9775,          0.0000,          0.5610,          0.2976,          0.3129,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3063
          26,        0.208333,          0.9778,          0.0000,          0.5501,          0.3085,          0.3424,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3091
          27,        0.216667,          0.9789,          0.0000,          0.5416,          0.3184,          0.3700,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3039
          28,        0.225000,          0.9769,          0.0000,          0.5356,          0.3256,          0.3950,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3095
          29,        0.233333,          0.9789,          0.0000,          0.5297,          0.3333,          0.4178,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3049
          30,        0.241667,          0.9791,          0.0000,          0.5252,          0.3398,          0.4380,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3065
          31,        0.250000,          0.9796,          0.0000,          0.5199,          0.3467,          0.4577,          0.0000,          0.0000,          0.0661,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3094
          32,        0.258333,          0.9800,          0.0000,          0.5154,          0.3536,          0.4735,          0.0000,          0.0000,          0.0781,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3049
          33,        0.266667,          0.9779,          0.0000,          0.5099,          0.3591,          0.4886,          0.0000,          0.1585,          0.0754,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3094
          34,        0.275000,          0.9793,          0.0000,          0.5036,          0.3636,          0.5016,          0.0000,          0.1953,          0.0805,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3051
          35,        0.283333,          0.9797,          0.0000,          0.4994,          0.3663,          0.5135,          0.0000,          0.2131,          0.0764,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3067
          36,        0.291667,          0.9794,          0.0000,          0.4945,          0.3668,          0.5242,          0.0000,          0.2228,          0.0746,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3100
          37,        0.300000,          0.9802,          0.0000,          0.4912,          0.3649,          0.5326,          0.0000,          0.2301,          0.0697,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3053
          38,        0.308333,          0.9781,          0.0000,          0.4874,          0.3610,          0.5403,          0.0000,          0.2331,          0.0660,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3101
          39,        0.316667,          0.9792,          0.0000,          0.4840,          0.3575,          0.5461,          0.0000,          0.2334,          0.0648,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3052
          40,        0.325000,          0.9798,          0.0000,          0.4817,          0.3550,          0.5506,          0.0000,          0.2297,          0.0635,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3070
          41,        0.333333,          0.9793,          0.0000,          0.4793,          0.3528,          0.5549,          0.0000,          0.2250,          0.0668,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3106
          42,        0.341667,          0.9799,          0.0000,          0.4775,          0.3503,          0.5582,          0.0000,          0.2195,          0.0688,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3052
          43,        0.350000,          0.9783,          0.0000,          0.4762,          0.3480,          0.5625,          0.0000,          0.2136,          0.0706,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3115
          44,        0.358333,          0.9794,          0.0000,          0.4768,          0.3473,          0.5656,          0.0000,          0.2064,          0.0744,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3053
          45,        0.366667,          0.9799,          0.0000,          0.4782,          0.3456,          0.5684,          0.0000,          0.1993,          0.0780,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3076
          46,        0.375000,          0.9795,          0.0000,          0.4776,          0.3434,          0.5713,          0.0000,          0.1905,          0.0815,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3112
          47,        0.383333,          0.9800,          0.0000,          0.4765,          0.3434,          0.5733,          0.0000,          0.1822,          0.0868,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3051
          48,        0.391667,          0.9786,          0.0000,          0.4760,          0.3468,          0.5761,          0.0000,          0.1743,          0.0913,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3137
          49,        0.400000,          0.9799,          0.0000,          0.4766,          0.3505,          0.5771,          0.0000,          0.1672,          0.0969,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3053
          50,        0.408333,          0.9798,          0.0000,          0.4786,          0.3499,          0.5789,          0.0000,          0.1604,          0.1021,          0.0000,          0.0000,          0.0489,          0.0375,          0.0000,          0.0000,          0.0000,          0.3086
          51,        0.416667,          0.9796,          0.0000,          0.4796,          0.3476,          0.5817,          0.0000,          0.1538,          0.1064,          0.0003,          0.0000,          0.0818,          0.0723,          0.0000,          0.0000,          0.0000,          0.3113
          52,        0.425000,          0.9805,          0.0000,          0.4806,          0.3459,          0.5831,          0.0000,          0.1476,          0.1096,          0.1393,          0.0000,          0.1039,          0.0926,          0.0000,          0.0000,          0.0000,          0.3049
          53,        0.433333,          0.9790,          0.0000,          0.4811,          0.3469,          0.5839,          0.0000,          0.1420,          0.1143,          0.2609,          0.0000,          0.1285,          0.0938,          0.0771,          0.0000,          0.0000,          0.3157
          54,        0.441667,          0.9805,          0.0000,          0.4801,          0.3496,          0.5831,          0.0000,          0.1368,          0.1206,          0.3504,          0.0000,          0.1525,          0.0934,          0.1270,          0.0000,          0.0000,          0.3061
          55,        0.450000,          0.9798,          0.0000,          0.4798,          0.3511,          0.5835,          0.0000,          0.1327,          0.1280,          0.4101,          0.0000,          0.1700,          0.0932,          0.1307,          0.0000,          0.0000,          0.3101
          56,        0.458333,          0.9796,          0.0000,          0.4795,          0.3528,          0.5850,          0.0000,          0.1289,          0.1351,          0.4552,          0.0000,          0.1851,          0.0874,          0.1293,          0.0000,          0.0000,          0.3103
          57,        0.466667,          0.9806,          0.0000,          0.4796,          0.3522,          0.5863,          0.0000,          0.1246,          0.1402,          0.4917,          0.0000,          0.1941,          0.0854,          0.1283,          0.0000,          0.0000,          0.3047
          58,        0.475000,          0.9795,          0.0000,          0.4795,          0.3496,          0.5871,          0.0000,          0.1216,          0.1450,          0.5186,          0.0000,          0.2014,          0.0803,          0.1252,          0.0000,          0.0000,          0.3174
          59,        0.483333,          0.9807,          0.0000,          0.4793,          0.3476,          0.5872,          0.0000,          0.1180,          0.1482,          0.5407,          0.0000,          0.2047,          0.0809,          0.1263,          0.0000,          0.0000,          0.3073
          60,        0.491667,          0.9800,          0.0000,          0.4794,          0.3460,          0.5869,          0.0000,          0.1159,          0.1490,          0.5585,          0.0000,          0.2057,          0.0803,          0.1260,          0.0000,          0.0000,          0.3116
          61,        0.500000,          0.9792,          0.0000,          0.4796,          0.3449,          0.5862,          0.0000,          0.1133,          0.1482,          0.5786,          0.0212,          0.2035,          0.0816,          0.1265,          0.0000,          0.0000,          0.3086
          62,        0.508333,          0.9802,          0.0000,          0.4805,          0.3436,          0.5860,          0.0000,          0.1113,          0.1466,          0.5909,          0.0659,          0.1993,          0.0840,          0.1328,          0.0000,          0.0000,          0.3040
          63,        0.516667,          0.9800,          0.0000,          0.4812,          0.3423,          0.5865,          0.0000,          0.1092,          0.1449,          0.6043,          0.0762,          0.1935,          0.0874,          0.1395,          0.4133,          0.0000,          0.3191
          64,        0.525000,          0.9809,          0.0000,          0.4818,          0.3414,          0.5867,          0.0000,          0.1072,          0.1446,          0.6182,          0.0782,          0.1855,          0.0909,          0.1518,          0.6186,          0.0000,          0.3084
          65,        0.533333,          0.9801,          0.0000,          0.4823,          0.3411,          0.5869,          0.0000,          0.1062,          0.1455,          0.6297,          0.0931,          0.1767,          0.0953,          0.1676,          0.7697,          0.0000,          0.3129
          66,        0.541667,          0.9787,          0.0000,          0.4830,          0.3413,          0.5870,          0.0000,          0.1048,          0.1467,          0.6381,          0.1011,          0.1672,          0.1016,          0.1847,          0.8939,          0.9357,          0.3070
          67,        0.550000,          0.9791,          0.0000,          0.4838,          0.3414,          0.5873,          0.0000,          0.1029,          0.1475,          0.6457,          0.1130,          0.1570,          0.1074,          0.2036,          0.9997,          1.1444,          0.3034
          68,        0.558333,          0.9800,          0.0000,          0.4845,          0.3414,          0.5877,          0.0000,          0.1013,          0.1491,          0.6532,          0.1303,          0.1480,          0.1153,          0.2233,          1.0916,          1.3041,          0.3206
          69,        0.566667,          0.9808,          0.0000,          0.4856,          0.3411,          0.5879,          0.0000,          0.1001,          0.1511,          0.6574,          0.1514,          0.1386,          0.1234,          0.2426,          1.1697,          1.4383,          0.3091
          70,        0.575000,          0.9797,          0.0000,          0.4864,          0.3407,          0.5882,          0.0000,          0.0999,          0.1519,          0.6630,          0.1796,          0.1296,          0.1306,          0.2615,          1.2374,          1.5549,          0.3142
          71,        0.583333,          0.9782,          0.0000,          0.4879,          0.3400,          0.5881,          0.0000,          0.0994,          0.1512,          0.6677,          0.2030,          0.1203,          0.1371,          0.2791,          1.2973,          1.6532,          0.3059
          72,        0.591667,          0.9779,          0.0000,          0.4890,          0.3394,          0.5883,          0.0000,          0.0987,          0.1506,          0.6716,          0.1822,          0.1106,          0.1418,          0.2953,          1.3506,          1.7397,          0.3031
          73,        0.600000,          0.9795,          0.0000,          0.4899,          0.3392,          0.5880,          0.0000,          0.0979,          0.1517,          0.6749,          0.1477,          0.1029,          0.1473,          0.3101,          1.3950,          1.8169,          0.3218
          74,        0.608333,          0.9796,          0.0000,          0.4908,          0.3390,          0.5880,          0.0000,          0.0968,          0.1547,          0.6776,          0.0940,          0.0961,          0.1534,          0.3230,          1.4334,          1.8839,          0.3097
          75,        0.616667,          0.9792,          0.0000,          0.4913,          0.3393,          0.5879,          0.0000,          0.0961,          0.1572,          0.6802,          0.0577,          0.0895,          0.1602,          0.3343,          1.4676,          1.9429,          0.3159
          76,        0.625000,          0.9778,          0.0000,          0.4926,          0.3390,          0.5879,          0.0000,          0.0958,          0.1579,          0.6821,          0.0690,          0.0830,          0.1654,          0.3446,          1.4976,          1.9948,          0.3061
          77,        0.633333,          0.9773,          0.0000,          0.4934,          0.3382,          0.5883,          0.0000,          0.0954,          0.1567,          0.6842,          0.0634,          0.0771,          0.1696,          0.3537,          1.5239,          2.0399,          0.3039
          78,        0.641667,          0.9794,          0.0000,          0.4944,          0.3373,          0.5879,          0.0000,          0.0950,          0.1545,          0.6860,          0.0637,          0.0733,          0.1751,          0.3620,          1.5468,          2.0789,          0.3236
          79,        0.650000,          0.9784,          0.0000,          0.4955,          0.3359,          0.5882,          0.0000,          0.0948,          0.1536,          0.6875,          0.0550,          0.0710,          0.1809,          0.3686,          1.5670,          2.1128,          0.3103
          80,        0.658333,          0.9785,          0.0000,          0.4963,          0.3351,          0.5877,          0.0000,          0.0944,          0.1541,          0.6887,          0.0548,          0.0692,          0.1852,          0.3745,          1.5848,          2.1431,          0.3183
          81,        0.666667,          0.9777,          0.0000,          0.4979,          0.3339,          0.5876,          0.0000,          0.0944,          0.1555,          0.6895,          0.0505,          0.0669,          0.1862,          0.3796,          1.6009,          2.1698,          0.3075
          82,        0.675000,          0.9775,          0.0000,          0.4989,          0.3330,          0.5878,          0.0000,          0.0945,          0.1569,          0.6906,          0.0469,          0.0637,          0.1845,          0.3841,          1.6149,          2.1935,          0.3055
          83,        0.683333,          0.9797,          0.0000,          0.5004,          0.3320,          0.5872,          0.0000,          0.0944,          0.1581,          0.6908,          0.0447,          0.0613,          0.1825,          0.3883,          1.6276,          2.2144,          0.3257
          84,        0.691667,          0.9780,          0.0000,          0.5018,          0.3308,          0.5875,          0.0000,          0.0944,          0.1589,          0.6918,          0.0427,          0.0583,          0.1821,          0.3920,          1.6381,          2.2329,          0.3114
          85,        0.700000,          0.9778,          0.0000,          0.5030,          0.3300,          0.5873,          0.0000,          0.0941,          0.1595,          0.6925,          0.0412,          0.0553,          0.1824,          0.3953,          1.6478,          2.2489,          0.3218
          86,        0.708333,          0.9780,          0.0000,          0.5050,          0.3287,          0.5873,          0.0000,          0.0940,          0.1595,          0.6931,          0.0417,          0.0530,          0.1843,          0.3980,          1.6561,          2.2630,          0.3092
          87,        0.716667,          0.9783,          0.0000,          0.5063,          0.3276,          0.5875,          0.0000,          0.0940,          0.1590,          0.6937,          0.0408,          0.0520,          0.1875,          0.4004,          1.6632,          2.2755,          0.3076
          88,        0.725000,          0.9804,          0.0000,          0.5083,          0.3266,          0.5869,          0.0000,          0.0940,          0.1576,          0.6940,          0.0399,          0.0515,          0.1906,          0.4025,          1.6690,          2.2863,          0.3277
          89,        0.733333,          0.9784,          0.0000,          0.5101,          0.3252,          0.5873,          0.0000,          0.0940,          0.1560,          0.6946,          0.0391,          0.0493,          0.1921,          0.4043,          1.6745,          2.2960,          0.3130
          90,        0.741667,          0.9782,          0.0000,          0.5120,          0.3243,          0.5869,          0.0000,          0.0939,          0.1548,          0.6948,          0.0381,          0.0471,          0.1919,          0.4060,          1.6788,          2.3042,          0.3256
          91,        0.750000,          0.9788,          0.0000,          0.5144,          0.3229,          0.5870,          0.0000,          0.0939,          0.1541,          0.6950,          0.0373,          0.0468,          0.1935,          0.4073,          1.6831,          2.3117,          0.3102
          92,        0.758333,          0.9794,          0.0000,          0.5162,          0.3217,          0.5870,          0.0000,          0.0937,          0.1544,          0.6954,          0.0368,          0.0475,          0.1965,          0.4085,          1.6865,          2.3183,          0.3097
          93,        0.766667,          0.9808,          0.0000,          0.5187,          0.3204,          0.5865,          0.0000,          0.0937,          0.1548,          0.6954,          0.0364,          0.0479,          0.1977,          0.4094,          1.6894,          2.3240,          0.3294
          94,        0.775000,          0.9793,          0.0000,          0.5210,          0.3189,          0.5869,          0.0000,          0.0939,          0.1553,          0.6892,          0.0363,          0.0475,          0.1962,          0.4102,          1.6922,          2.3290,          0.3149
          95,        0.783333,          0.9791,          0.0000,          0.5234,          0.3177,          0.5864,          0.0000,          0.0939,          0.1555,          0.6945,          0.0359,          0.0466,          0.1942,          0.4110,          1.6945,          2.3335,          0.3290
          96,        0.791667,          0.9795,          0.0000,          0.5264,          0.3158,          0.5866,          0.0000,          0.0940,          0.1555,          0.6948,          0.0362,          0.0453,          0.1930,          0.4118,          1.6966,          2.3375,          0.3116
          97,        0.800000,          0.9803,          0.0000,          0.5286,          0.3144,          0.5866,          0.0000,          0.0941,          0.1558,          0.6951,          0.0372,          0.0440,          0.1931,          0.4125,          1.6985,          2.3407,          0.3120
          98,        0.808333,          0.9815,          0.0000,          0.5318,          0.3128,          0.5861,          0.0000,          0.0941,          0.1563,          0.6949,          0.0376,          0.0433,          0.1950,          0.4130,          1.7000,          2.3439,          0.3296
          99,        0.816667,          0.9806,          0.0000,          0.5347,          0.3110,          0.5865,          0.0000,          0.0942,          0.1569,          0.6952,          0.0381,          0.0433,          0.1975,          0.4134,          1.7015,          2.3465,          0.3168
         100,        0.825000,          0.9806,          0.0000,          0.5377,          0.3096,          0.5859,          0.0000,          0.0942,          0.1570,          0.6951,          0.0383,          0.0441,          0.1996,          0.4138,          1.7026,          2.3487,          0.3317
         101,        0.833333,          0.9805,          0.0000,          0.5413,          0.3074,          0.5860,          0.0000,          0.0944,          0.1567,          0.6953,          0.0386,          0.0451,          0.2006,          0.4141,          1.7037,          2.3508,          0.3133
         102,        0.841667,          0.9809,          0.0000,          0.5442,          0.3057,          0.5860,          0.0000,          0.0944,          0.1563,          0.6954,          0.0388,          0.0456,          0.1996,          0.4144,          1.7046,          2.3526,          0.3135
         103,        0.850000,          0.9819,          0.0000,          0.5481,          0.3036,          0.5854,          0.0000,          0.0944,          0.1556,          0.6953,          0.0390,          0.0456,          0.1973,          0.4145,          1.7054,          2.3542,          0.3277
         104,        0.858333,          0.9816,          0.0000,          0.5516,          0.3013,          0.5858,          0.0000,          0.0945,          0.1554,          0.6955,          0.0392,          0.0455,          0.1950,          0.4149,          1.7062,          2.3555,          0.3177
         105,        0.866667,          0.9822,          0.0000,          0.5555,          0.2994,          0.5852,          0.0000,          0.0944,          0.1551,          0.6954,          0.0393,          0.0455,          0.1937,          0.4152,          1.7068,          2.3567,          0.3340
         106,        0.875000,          0.9814,          0.0000,          0.5598,          0.2968,          0.5852,          0.0000,          0.0945,          0.1549,          0.6955,          0.0395,          0.0459,          0.1935,          0.4153,          1.7074,          2.3578,          0.3148
         107,        0.883333,          0.9814,          0.0000,          0.5634,          0.2948,          0.5851,          0.0000,          0.0945,          0.1549,          0.6956,          0.0396,          0.0460,          0.1934,          0.4155,          1.7080,          2.3587,          0.3140
         108,        0.891667,          0.9822,          0.0000,          0.5681,          0.2923,          0.5846,          0.0000,          0.0945,          0.1546,          0.6955,          0.0397,          0.0459,          0.1933,          0.4157,          1.7083,          2.3596,          0.3233
         109,        0.900000,          0.9822,          0.0000,          0.5724,          0.2897,          0.5848,          0.0000,          0.0946,          0.1546,          0.6957,          0.0400,          0.0459,          0.1933,          0.4158,          1.7088,          2.3603,          0.3172
         110,        0.908333,          0.9836,          0.0000,          0.5772,          0.2873,          0.5842,          0.0000,          0.0945,          0.1547,          0.6955,          0.0399,          0.0458,          0.1938,          0.4160,          1.7091,          2.3609,          0.3359
         111,        0.916667,          0.9818,          0.0000,          0.5825,          0.2842,          0.5843,          0.0000,          0.0947,          0.1546,          0.6957,          0.0400,          0.0458,          0.1949,          0.4159,          1.7094,          2.3614,          0.3154
         112,        0.925000,          0.9818,          0.0000,          0.5873,          0.2815,          0.5839,          0.0000,          0.0946,          0.1549,          0.6957,          0.0401,          0.0459,          0.1960,          0.4159,          1.7097,          2.3619,          0.3141
         113,        0.933333,          0.9819,          0.0000,          0.5930,          0.2784,          0.5835,          0.0000,          0.0947,          0.1549,          0.6956,          0.0401,          0.0461,          0.1971,          0.4158,          1.7098,          2.3623,          0.3184
         114,        0.941667,          0.9817,          0.0000,          0.5984,          0.2754,          0.5838,          0.0000,          0.0947,          0.1552,          0.6957,          0.0402,          0.0463,          0.1981,          0.4157,          1.7101,          2.3628,          0.3150
         115,        0.950000,          0.9837,          0.0000,          0.6046,          0.2725,          0.5830,          0.0000,          0.0947,          0.1553,          0.6955,          0.0402,          0.0465,          0.1990,          0.4157,          1.7101,          2.3631,          0.3372
         116,        0.958333,          0.9820,          0.0000,          0.6111,          0.2693,          0.5833,          0.0000,          0.0949,          0.1554,          0.6957,          0.0401,          0.0465,          0.1998,          0.4157,          1.7103,          2.3634,          0.3152
         117,        0.966667,          0.9820,          0.0000,          0.6174,          0.2664,          0.5828,          0.0000,          0.0949,          0.1556,          0.6958,          0.0402,          0.0465,          0.2005,          0.4156,          1.7105,          2.3636,          0.3144
         118,        0.975000,          0.9814,          0.0000,          0.6247,          0.2631,          0.5825,          0.0000,          0.0950,          0.1557,          0.6956,          0.0402,          0.0468,          0.2016,          0.4155,          1.7105,          2.3639,          0.3144
         119,        0.983333,          0.9806,          0.0000,          0.6317,          0.2598,          0.5826,          0.0000,          0.0950,          0.1559,          0.6958,          0.0402,          0.0473,          0.2028,          0.4153,          1.7107,          2.3640,          0.3109
         120,        0.991667,          0.9829,          0.0000,          0.6394,          0.2567,          0.5819,          0.0000,          0.0950,          0.1560,          0.6956,          0.0402,          0.0480,          0.2037,          0.4151,          1.7107,          2.3642,          0.3377
         121,        1.000000,          0.9815,          0.0000,          0.6474,          0.2530,          0.5820,          0.0000,          0.0953,          0.1560,          0.6957,          0.0403,          0.0486,          0.2041,          0.4150,          1.7109,          2.3644,          0.3149
         122,        1.008333,          0.9815,          0.0000,          0.6551,          0.2497,          0.5814,          0.0000,          0.0952,          0.1562,          0.6958,          0.0402,          0.0491,          0.2039,          0.4149,          1.7109,          2.3645,          0.3157
         123,        1.016667,          0.9809,          0.0000,          0.6638,          0.2460,          0.5811,          0.0000,          0.0953,          0.1561,          0.6957,          0.0402,          0.0498,          0.2036,          0.4149,          1.7110,          2.3646,          0.3122
         124,        1.025000,          0.9791,          0.0000,          0.6721,          0.2425,          0.5811,          0.0000,          0.0955,          0.1563,          0.6959,          0.0402,          0.0504,          0.2033,          0.4150,          1.7111,          2.3647,          0.3068
         125,        1.033333,          0.9812,          0.0000,          0.6812,          0.2390,          0.5804,          0.0000,          0.0955,          0.1563,          0.6956,          0.0401,          0.0509,          0.2030,          0.4151,          1.7111,          2.3647,          0.3371
         126,        1.041667,          0.9804,          0.0000,          0.6903,          0.2353,          0.5806,          0.0000,          0.0958,          0.1564,          0.6957,          0.0401,          0.0514,          0.2028,          0.4151,          1.7112,          2.3648,          0.3145
