iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.000549316,0.0806274,0.00088501,8.06274
2,0.0504996,0.0255102,0.0254996,0.00236511,0.0822754,0.00340271,8.14423
3,0.0765193,0.0260308,0.0260197,0.00546265,0.0839539,0.00773621,8.22842
4,0.103081,0.0265621,0.0265618,0.00976563,0.0856781,0.0137634,8.31585
5,0.130184,0.0271041,0.0271027,0.0149841,0.095993,0.0211029,8.58294
6,0.157837,0.0276573,0.0276535,0.0206604,0.104324,0.0290833,8.90673
7,0.186051,0.0282217,0.0282141,0.0262756,0.110611,0.036972,9.42444
8,0.214836,0.0287977,0.0287844,0.0313721,0.114899,0.0441284,10.1316
9,0.244214,0.0293854,0.0293785,0.0357056,0.117355,0.0501862,10.9248
10,0.274197,0.0299851,0.0299828,0.0391846,0.11824,0.0550537,11.7367
11,0.304779,0.030597,0.0305816,0.0418854,0.117813,0.0588074,12.525
12,0.336,0.0312215,0.0312214,0.043869,0.116394,0.0615387,13.2672
13,0.367855,0.0318586,0.0318548,0.0447388,0.114258,0.0626984,13.9279
14,0.400352,0.0325088,0.0324971,0.0487976,0.111771,0.062561,14.4895
15,0.433518,0.0331722,0.0331662,0.0529022,0.109146,0.0614929,14.9488
16,0.467363,0.0338492,0.0338446,0.0570068,0.109177,0.0598297,15.3103
17,0.501894,0.03454,0.0345317,0.0609741,0.111404,0.0578156,15.5826
18,0.537121,0.0352449,0.0352268,0.064743,0.113678,0.0556183,15.7759
19,0.573072,0.0359642,0.035951,0.0683441,0.115997,0.0533295,15.9009
20,0.609755,0.0366982,0.0366833,0.0717621,0.118362,0.0510254,15.9672
21,0.647202,0.0374471,0.0374466,0.0747681,0.120789,0.0487213,15.983
22,0.685396,0.0382114,0.0381936,0.077652,0.123245,0.0463867,15.9535
23,0.724367,0.0389912,0.0389715,0.0801086,0.125763,0.0440521,15.8848
24,0.764149,0.0397869,0.0397823,0.081955,0.128326,0.042099,15.7883
25,0.804722,0.0405989,0.0405725,0.0846558,0.130951,0.0439606,15.7307
26,0.846146,0.0414274,0.0414243,0.0889435,0.133621,0.0457611,15.7072
27,0.888399,0.0422729,0.0422528,0.0933075,0.136353,0.0474701,15.7124
28,0.931515,0.0431356,0.0431157,0.097702,0.13913,0.0489044,15.7393
29,0.97553,0.0440159,0.0440153,0.101959,0.141968,0.0500641,15.7821
30,1.02042,0.0449142,0.0448855,0.105728,0.144867,0.0509644,15.8347
31,1.06624,0.0458308,0.0458272,0.108658,0.147827,0.0536804,15.9231
32,1.11298,0.0467662,0.0467357,0.110748,0.150848,0.0564117,16.0436
33,1.1607,0.0477206,0.0477204,0.112106,0.153915,0.0583191,16.1832
34,1.20937,0.0486945,0.0486677,0.115189,0.157059,0.0591431,16.3249
35,1.25902,0.0496882,0.0496543,0.119247,0.160263,0.0591125,16.4576
36,1.3097,0.0507023,0.0506825,0.123184,0.163544,0.0585327,16.5755
37,1.36141,0.051737,0.0517095,0.12677,0.16687,0.0574799,16.6732
38,1.41419,0.0527929,0.05278,0.129913,0.170288,0.0566559,16.7556
39,1.46804,0.0538703,0.0538472,0.132507,0.173752,0.0588074,16.8597
40,1.523,0.0549697,0.0549596,0.134537,0.177307,0.0604401,16.9782
41,1.57907,0.0560915,0.0560662,0.135956,0.180923,0.0614777,17.1027
42,1.63629,0.0572362,0.0572193,0.13681,0.184616,0.062027,17.2274
43,1.69465,0.0584043,0.0583637,0.138504,0.188385,0.0621796,17.3474
44,1.7542,0.0595962,0.059556,0.141144,0.19223,0.0619812,17.4594
45,1.815,0.0608125,0.0607994,0.147644,0.196152,0.0614777,17.5609
46,1.87704,0.0620536,0.0620309,0.15448,0.20015,0.0604706,17.6464
47,1.94035,0.06332,0.0633148,0.160446,0.204712,0.0587769,17.7385
48,2.00493,0.0646122,0.0645825,0.167175,0.208405,0.0565033,17.8382
49,2.07084,0.0659308,0.0659035,0.176178,0.212662,0.0583496,17.947
50,2.13804,0.0672763,0.0672032,0.184769,0.216995,0.0626984,18.0642
51,2.20668,0.0686493,0.0686382,0.192276,0.221436,0.0650482,18.191
52,2.27664,0.0700503,0.0699677,0.198029,0.225952,0.0659027,18.3255
53,2.34808,0.0714799,0.0714398,0.203827,0.23056,0.0658722,18.469
54,2.42097,0.0729387,0.0728849,0.212891,0.23526,0.0686035,18.6207
55,2.49536,0.0744272,0.0743915,0.220306,0.240067,0.0742798,18.8034
56,2.57122,0.0759462,0.0758636,0.223785,0.244965,0.0807495,19.0419
57,2.64862,0.0774961,0.0773973,0.225296,0.249969,0.0869141,19.331
58,2.72762,0.0790776,0.0789964,0.231598,0.255066,0.0920258,19.6586
59,2.80828,0.0806915,0.0806653,0.234482,0.260269,0.0956573,20.0096
60,2.89057,0.0823382,0.0822902,0.233612,0.265579,0.0975647,20.3652
61,2.97456,0.0840186,0.0839844,0.230774,0.270996,0.0976715,20.7091
62,3.06018,0.0857333,0.0856238,0.232849,0.276535,0.0964661,21.0282
63,3.14765,0.0874829,0.0874652,0.233154,0.282181,0.0942535,21.3167
64,3.2369,0.0892683,0.0892502,0.231155,0.287933,0.0914001,21.5688
65,3.32786,0.0910901,0.0909665,0.236481,0.293808,0.0887299,21.7866
66,3.42077,0.0929491,0.0929051,0.238724,0.299805,0.0866852,22.0088
67,3.51554,0.094846,0.0947726,0.239746,0.305923,0.0853119,22.2395
68,3.61226,0.0967816,0.09672,0.245361,0.31218,0.0847626,22.4794
69,3.71101,0.0987568,0.0987526,0.24704,0.318542,0.085083,22.7288
70,3.81171,0.100772,0.100696,0.245163,0.325043,0.0859985,22.9864
71,3.91443,0.102829,0.102721,0.246658,0.33168,0.0874634,23.2527
72,4.01926,0.104927,0.104833,0.248901,0.33844,0.089447,23.5282
73,4.1263,0.107069,0.107038,0.256241,0.345352,0.0918732,23.8134
74,4.23543,0.109254,0.109128,0.262573,0.352402,0.0945435,24.1068
75,4.34674,0.111483,0.111307,0.26535,0.359589,0.09729,24.4088
76,4.46031,0.113759,0.113578,0.265488,0.366928,0.0999298,24.7201
77,4.57626,0.11608,0.115949,0.271301,0.37442,0.102325,25.0414
78,4.69469,0.118449,0.118427,0.274246,0.382065,0.104385,25.3733
79,4.81544,0.120867,0.120754,0.274094,0.389862,0.105988,25.7138
80,4.93862,0.123333,0.12318,0.278564,0.397812,0.107117,26.0634
81,5.06434,0.12585,0.125711,0.281036,0.40593,0.107758,26.423
82,5.19269,0.128419,0.128354,0.282379,0.414215,0.108307,26.7932
83,5.32349,0.131039,0.130805,0.287552,0.422668,0.109116,27.1715
84,5.45718,0.133714,0.133683,0.288956,0.431305,0.110474,27.5622
85,5.59353,0.136442,0.136357,0.29216,0.440109,0.112823,27.9626
86,5.73268,0.139227,0.139147,0.297546,0.449081,0.116791,28.3732
87,5.87474,0.142068,0.142061,0.309647,0.458252,0.122772,28.7952
88,6.01946,0.144968,0.14472,0.318909,0.467606,0.130753,29.2252
89,6.16735,0.147926,0.147892,0.338486,0.477142,0.140259,29.6683
90,6.31815,0.150945,0.150792,0.355392,0.486877,0.150208,30.154
91,6.47196,0.154026,0.153816,0.366364,0.496826,0.163834,30.7335
92,6.62894,0.157169,0.156974,0.378845,0.506958,0.185257,31.4662
93,6.78921,0.160377,0.160273,0.404282,0.517303,0.199646,32.2934
94,6.95243,0.16365,0.163223,0.42688,0.527863,0.209793,33.1727
95,7.11925,0.166989,0.166816,0.443741,0.538635,0.211685,34.0471
96,7.28928,0.170397,0.170035,0.4702,0.549622,0.208221,34.8685
97,7.46267,0.173875,0.173391,0.485504,0.560852,0.204117,35.6348
98,7.63957,0.177423,0.176893,0.51265,0.572296,0.201904,36.3634
99,7.82012,0.181044,0.180553,0.524429,0.583969,0.200882,37.0656
100,8.0045,0.184739,0.184381,0.539291,0.595886,0.198822,37.7355
101,8.19289,0.188509,0.188389,0.547592,0.608047,0.195435,38.3648
102,8.38477,0.192356,0.191878,0.555359,0.620453,0.192123,38.9487
103,8.58103,0.196282,0.196256,0.561493,0.633118,0.189362,39.5057
104,8.7811,0.200288,0.200074,0.558395,0.646042,0.198563,40.112
105,8.98516,0.204375,0.204059,0.553467,0.659225,0.204132,40.744
106,9.19338,0.208546,0.208224,0.548615,0.672684,0.22966,41.5524
107,9.40596,0.212802,0.21258,0.544617,0.686417,0.238022,42.4045
108,9.6231,0.217145,0.217142,0.543976,0.700424,0.232986,43.2001
109,9.84406,0.221576,0.220951,0.546082,0.714706,0.218353,43.8595
110,10.07,0.226098,0.225928,0.549545,0.729294,0.211075,44.5105
111,10.3001,0.230713,0.230092,0.553772,0.744186,0.209152,45.1741
112,10.5345,0.235421,0.234434,0.558807,0.759369,0.213806,45.8516
113,10.7746,0.240226,0.240124,0.563248,0.774872,0.218781,46.5559
114,11.0195,0.245128,0.244902,0.567505,0.79068,0.223663,47.2769
115,11.2694,0.250131,0.2499,0.572327,0.806824,0.228043,48.016
116,11.5246,0.255236,0.255134,0.578384,0.823288,0.231049,48.7749
117,11.7838,0.260444,0.259227,0.589188,0.840088,0.234573,49.5413
118,12.0487,0.26576,0.264924,0.595184,0.857224,0.235916,50.331
119,12.3196,0.271183,0.270911,0.614288,0.874725,0.23877,51.1458
120,12.5952,0.276718,0.275609,0.621185,0.892578,0.246933,51.9719
121,12.8774,0.282365,0.282171,0.638184,0.910797,0.255661,52.8275
122,13.1647,0.288127,0.287333,0.658401,0.929382,0.264664,53.6973
123,13.4575,0.294008,0.29272,0.681763,0.948349,0.273529,54.5831
124,13.7558,0.300008,0.29835,0.70752,0.967697,0.281967,55.4865
125,14.0601,0.30613,0.304238,0.734375,0.987457,0.289841,56.4094
126,14.3684,0.310019,0.308322,0.75499,1,0.294815,57.333
127,14.6767,0.310019,0.308322,0.763885,1,0.295135,58.2178
128,14.985,0.310019,0.308322,0.770203,1,0.294373,59.0662
129,15.2933,0.310019,0.308322,0.7742,1,0.292618,59.8805
130,15.6017,0.310019,0.308322,0.777145,1,0.290207,60.6625
131,15.91,0.310019,0.308322,0.77655,1,0.287521,61.4142
132,16.2183,0.310019,0.308322,0.774994,1,0.285095,62.1373
133,16.5266,0.310019,0.308322,0.77153,1,0.283279,62.8335
134,16.8349,0.310019,0.308322,0.765762,1,0.282166,63.5042
135,17.1433,0.310019,0.308322,0.758774,1,0.281708,64.1507
136,17.4516,0.310019,0.308322,0.751938,1,0.281738,64.7744
137,17.7599,0.310019,0.308322,0.746994,1,0.282104,65.3764
138,18.0682,0.310019,0.308322,0.745621,1,0.282639,65.9579
139,18.3766,0.310019,0.308322,0.745132,1,0.283188,66.5199
140,18.6849,0.310019,0.308322,0.745773,1,0.283722,67.0633
141,18.9932,0.310019,0.308322,0.747238,1,0.284225,67.5891
142,19.3015,0.310019,0.308322,0.749313,1,0.284714,68.0981
143,19.6098,0.310019,0.308322,0.751343,1,0.285156,68.591
144,19.9182,0.310019,0.308322,0.753052,1,0.285645,69.0688
145,20.2265,0.310019,0.308322,0.754425,1,0.286163,69.5319
146,20.5348,0.310019,0.308322,0.755829,1,0.286682,69.9812
147,20.8431,0.310019,0.308322,0.757278,1,0.28717,70.4171
148,21.1515,0.310019,0.308322,0.758713,1,0.287613,70.8404
149,21.4598,0.310019,0.308322,0.760101,1,0.287933,71.2515
150,21.7681,0.310019,0.308322,0.761276,1,0.288086,71.6509
151,22.0764,0.310019,0.308322,0.762344,1,0.288071,72.0392
152,22.3847,0.310019,0.308322,0.763107,1,0.287872,72.4168
153,22.6931,0.310019,0.308322,0.763611,1,0.287582,72.7841
154,23.0014,0.310019,0.308322,0.763641,1,0.287277,73.1416
155,23.3097,0.310019,0.308322,0.763184,1,0.287033,73.4896
156,23.618,0.310019,0.308322,0.762299,1,0.28688,73.8285
157,23.9264,0.310019,0.308322,0.761353,1,0.28685,74.1587
158,24.2347,0.310019,0.308322,0.760468,1,0.286942,74.4805
159,24.543,0.310019,0.308322,0.759888,1,0.287125,74.7942
160,24.8513,0.310019,0.308322,0.759552,1,0.287369,75.1002
161,25.1596,0.310019,0.308322,0.759491,1,0.287628,75.3986
162,25.468,0.310019,0.308322,0.759583,1,0.287872,75.6898
163,25.7763,0.310019,0.308322,0.759842,1,0.288086,75.974
164,26.0846,0.310019,0.308322,0.760086,1,0.288269,76.2515
165,26.3929,0.310019,0.308322,0.760376,1,0.288422,76.5226
166,26.7012,0.310019,0.308322,0.760574,1,0.288574,76.7874
167,27.0096,0.310019,0.308322,0.760727,1,0.288742,77.0461
168,27.3179,0.310019,0.308322,0.760864,1,0.288925,77.299
169,27.6262,0.310019,0.308322,0.761047,1,0.289093,77.5462
170,27.9345,0.310019,0.308322,0.761276,1,0.289215,77.788
171,28.2429,0.310019,0.308322,0.761566,1,0.289291,78.0245
172,28.5512,0.310019,0.308322,0.761871,1,0.289337,78.2559
173,28.8595,0.310019,0.308322,0.762115,1,0.289337,78.4824
174,29.1678,0.310019,0.308322,0.762222,1,0.289322,78.704
175,29.4761,0.310019,0.308322,0.762131,1,0.289261,78.9211
176,29.7845,0.310019,0.308322,0.761932,1,0.28923,79.1336
177,30.0928,0.310019,0.308322,0.761536,1,0.289215,79.3418
178,30.4011,0.310019,0.308322,0.761002,1,0.2892,79.5457
179,30.7094,0.310019,0.308322,0.760376,1,0.289215,79.7456
180,31.0178,0.310019,0.308322,0.759659,1,0.28923,79.9415
181,31.3261,0.310019,0.308322,0.75882,1,0.289276,80.1335
182,31.6344,0.310019,0.308322,0.757721,1,0.289307,80.3218
183,31.9427,0.310019,0.308322,0.756378,1,0.289337,80.5065
184,32.251,0.310019,0.308322,0.754929,1,0.289352,80.6876
185,32.5594,0.310019,0.308322,0.753448,1,0.289337,80.8653
186,32.8677,0.310019,0.308322,0.752075,1,0.289291,81.0397
187,33.176,0.310019,0.308322,0.750839,1,0.289261,81.2108
188,33.4843,0.310019,0.308322,0.749466,1,0.289246,81.3788
189,33.7926,0.310019,0.308322,0.748077,1,0.28923,81.5437
190,34.101,0.310019,0.308322,0.746689,1,0.289215,81.7056
191,34.4093,0.310019,0.308322,0.745224,1,0.28923,81.8646
192,34.7176,0.310019,0.308322,0.743744,1,0.289246,82.0208
193,35.0259,0.310019,0.308322,0.742218,1,0.289261,82.1742
194,35.3343,0.310019,0.308322,0.740707,1,0.289276,82.325
195,35.6426,0.310019,0.308322,0.739456,1,0.289291,82.4732
196,35.9509,0.310019,0.308322,0.738495,1,0.289307,82.6188
197,36.2592,0.310019,0.308322,0.73764,1,0.289322,82.7619
198,36.5675,0.310019,0.308322,0.737289,1,0.289337,82.9027
199,36.8759,0.310019,0.308322,0.736664,1,0.289368,83.041
200,37.1842,0.310019,0.308322,0.736618,1,0.289398,83.1771
201,37.4925,0.310019,0.308322,0.736603,1,0.289429,83.311
202,37.8008,0.310019,0.308322,0.73671,1,0.289459,83.4426
203,38.1092,0.310019,0.308322,0.736847,1,0.28949,83.5721
204,38.4175,0.310019,0.308322,0.736923,1,0.289536,83.6996
205,38.7258,0.310019,0.308322,0.737045,1,0.289581,83.825
206,39.0341,0.310019,0.308322,0.736877,1,0.289642,83.9485
207,39.3424,0.310019,0.308322,0.736816,1,0.289703,84.07
208,39.6508,0.310019,0.308322,0.739899,1,0.289749,84.1896
209,39.9591,0.310019,0.308322,0.736877,1,0.28981,84.3073
210,40.2674,0.310019,0.308322,0.736877,1,0.289841,84.4233
211,40.5757,0.310019,0.308322,0.73941,1,0.289871,84.5375
212,40.884,0.310019,0.308322,0.737045,1,0.289902,84.65
213,41.1924,0.310019,0.308322,0.736755,1,0.289932,84.7608
214,41.5007,0.310019,0.308322,0.738556,1,0.289963,84.8699
215,41.809,0.310019,0.308322,0.73703,1,0.289993,84.9775
216,42.1173,0.310019,0.308322,0.736679,1,0.290024,85.0834
217,42.4257,0.310019,0.308322,0.73671,1,0.290054,85.1879
218,42.734,0.310019,0.308322,0.736755,1,0.290085,85.2908
219,43.0423,0.310019,0.308322,0.736786,1,0.290115,85.3922
220,43.3506,0.310019,0.308322,0.736649,1,0.290131,85.4922
221,43.6589,0.310019,0.308322,0.736084,1,0.290131,85.5908
222,43.9673,0.310019,0.308322,0.73613,1,0.290146,85.688
223,44.2756,0.310019,0.308322,0.736237,1,0.290176,85.7839
224,44.5839,0.310019,0.308322,0.735626,1,0.290222,85.8784
225,44.8922,0.310019,0.308322,0.735809,1,0.290268,85.9716
226,45.2006,0.310019,0.308322,0.735229,1,0.290314,86.0636
227,45.5089,0.310019,0.308322,0.735031,1,0.290344,86.1543
228,45.8172,0.310019,0.308322,0.734818,1,0.290359,86.2438
229,46.1255,0.310019,0.308322,0.734604,1,0.29039,86.3321
230,46.4338,0.310019,0.308322,0.734344,1,0.290405,86.4192
231,46.7422,0.310019,0.308322,0.734055,1,0.290421,86.5052
232,47.0505,0.310019,0.308322,0.733795,1,0.290466,86.59
233,47.3588,0.310019,0.308322,0.733505,1,0.290497,86.6738
234,47.6671,0.310019,0.308322,0.733276,1,0.290527,86.7564
235,47.9755,0.310019,0.308322,0.733002,1,0.290543,86.838
236,48.2838,0.310019,0.308322,0.732712,1,0.290573,86.9186
237,48.5921,0.310019,0.308322,0.732437,1,0.290604,86.9981
238,48.9004,0.310019,0.308322,0.732193,1,0.290634,87.0766
239,49.2087,0.310019,0.308322,0.731934,1,0.290665,87.1542
240,49.5171,0.310019,0.308322,0.731689,1,0.290695,87.2307
241,49.8254,0.310019,0.308322,0.731461,1,0.290726,87.3064
242,50.1337,0.310019,0.308322,0.731201,1,0.290771,87.3811
243,50.442,0.310019,0.308322,0.730988,1,0.290817,87.4548
244,50.7503,0.310019,0.308322,0.730759,1,0.290848,87.5277
245,51.0587,0.310019,0.308322,0.730469,1,0.290878,87.5997
246,51.367,0.310019,0.308322,0.730194,1,0.290924,87.6709
247,51.6753,0.310019,0.308322,0.730057,1,0.29097,87.7412
248,51.9836,0.310019,0.308322,0.729919,1,0.291016,87.8106
249,52.292,0.310019,0.308322,0.730011,1,0.291092,87.8793
250,52.6003,0.310019,0.308322,0.729858,1,0.291138,87.9471
251,52.9086,0.310019,0.308322,0.729523,1,0.291183,88.0142
252,53.2169,0.310019,0.308322,0.729309,1,0.291229,88.0804
253,53.5252,0.310019,0.308322,0.728958,1,0.29126,88.146
