"VanillaC4_002","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_002.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\002\VanillaC4_002_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8108,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.1196,         -0.0000
,        0.025000,          0.8114,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7615,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.6368,          0.0001
,        0.033333,          0.7834,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.7366,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.8198,          0.0002
,        0.041667,          0.7606,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7206,         -0.8551,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.8963,         -0.0001
,        0.050000,          0.7459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7119,         -1.3912,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9370,          0.0001
,        0.058333,          0.7355,          0.0000,          0.3857,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.7065,         -1.6402,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9612,          0.0002
,        0.066667,          0.7294,          0.0000,          0.6321,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7028,         -1.7777,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9753,         -0.0000
,        0.075000,          0.7255,          0.0000,          0.6453,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.7005,         -1.8556,         -0.2381,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9842,          0.0002
,        0.083333,          0.7227,          0.0000,          0.6468,          0.5630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.6991,         -1.9041,         -1.0681,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9896,          0.0002
,        0.091667,          0.7207,          0.0000,          0.6467,          0.6018,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6981,         -1.9361,         -1.4187,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9931,         -0.0000
,        0.100000,          0.7194,          0.0000,          0.6455,          0.6121,          0.6424,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.6972,         -1.9570,         -1.6188,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9957,          0.0001
,        0.108333,          0.7184,          0.0000,          0.6447,          0.6174,          0.6790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.6969,         -1.9710,         -1.7448,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9970,          0.0001
