"VanillaC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_004.tcf]","Time (h)","Q 2 [VanillaC4_004]","Q 3 [VanillaC4_004]","Q 4 [VanillaC4_004]","Q 5 [VanillaC4_004]","Q 6 [VanillaC4_004]","Q 7 [VanillaC4_004]","Q 1 [VanillaC4_004]","Q  8 [VanillaC4_004]"
          27,        0.216667,         -3.9995,         -3.9967,         -3.9825,         -3.9399,         -3.5595,         -2.0546,         -4.0000,          0.0004
          28,        0.225000,         -3.9995,         -3.9977,         -3.9873,         -3.9555,         -3.6704,         -2.6429,         -4.0002,          0.0006
          29,        0.233333,         -3.9998,         -3.9983,         -3.9907,         -3.9674,         -3.7508,         -3.0203,         -4.0000,         -0.8638
          30,        0.241667,         -4.0000,         -3.9988,         -3.9931,         -3.9759,         -3.8130,         -3.2772,         -3.9999,         -1.7777
          31,        0.250000,         -3.9998,         -3.9991,         -3.9950,         -3.9821,         -3.8596,         -3.4632,         -4.0001,         -2.3905
          32,        0.258333,         -3.9998,         -3.9994,         -3.9965,         -3.9868,         -3.8947,         -3.5976,         -4.0002,         -2.9163
          33,        0.266667,         -3.9999,         -3.9995,         -3.9974,         -3.9903,         -3.9210,         -3.6950,         -3.9999,         -3.1878
          34,        0.275000,         -4.0000,         -3.9997,         -3.9980,         -3.9927,         -3.9405,         -3.7675,         -3.9999,         -3.3896
          35,        0.283333,         -4.0000,         -3.9998,         -3.9987,         -3.9947,         -3.9554,         -3.8240,         -4.0001,         -3.5409
          36,        0.291667,         -3.9999,         -4.0000,         -3.9990,         -3.9961,         -3.9666,         -3.8672,         -4.0000,         -3.6492
          37,        0.300000,         -4.0000,         -3.9999,         -3.9992,         -3.9971,         -3.9750,         -3.8998,         -3.9999,         -3.7334
          38,        0.308333,         -4.0000,         -3.9999,         -3.9995,         -3.9978,         -3.9813,         -3.9245,         -3.9998,         -3.7982
          39,        0.316667,         -4.0000,         -4.0000,         -3.9994,         -3.9984,         -3.9860,         -3.9431,         -4.0001,         -3.8471
          40,        0.325000,         -4.0000,         -3.9999,         -3.9996,         -3.9987,         -3.9895,         -3.9571,         -4.0001,         -3.8843
          41,        0.333333,         -4.0000,         -4.0000,         -3.9996,         -3.9991,         -3.9920,         -3.9676,         -4.0000,         -3.9127
          42,        0.341667,         -3.9999,         -4.0002,         -3.9999,         -3.9992,         -3.9940,         -3.9757,         -3.9998,         -3.9340
          43,        0.350000,         -4.0000,         -4.0001,         -3.9999,         -3.9996,         -3.9956,         -3.9816,         -4.0002,         -3.9503
          44,        0.358333,         -3.9999,         -3.9999,         -3.9999,         -3.9998,         -3.9968,         -3.9862,         -4.0001,         -3.9626
          45,        0.366667,         -4.0001,         -4.0000,         -3.9998,         -3.9998,         -3.9976,         -3.9897,         -3.9999,         -3.9717
          46,        0.375000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -3.9982,         -3.9923,         -4.0001,         -3.9788
          47,        0.383333,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -3.9987,         -3.9941,         -3.9999,         -3.9840
          48,        0.391667,         -3.9998,         -3.9999,         -3.9999,         -3.9999,         -3.9988,         -3.9955,         -4.0001,         -3.9877
          49,        0.400000,         -4.0001,         -4.0001,         -4.0001,         -3.9999,         -3.9992,         -3.9967,         -4.0001,         -3.9909
          50,        0.408333,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -3.9994,         -3.9976,         -4.0002,         -3.9932
          51,        0.416667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9996,         -3.9981,         -3.9999,         -3.9949
          52,        0.425000,         -4.0000,         -4.0000,         -3.9998,         -3.9999,         -3.9997,         -3.9986,         -3.9998,         -3.9963
          53,        0.433333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9997,         -3.9990,         -4.0002,         -3.9970
          54,        0.441667,         -4.0001,         -4.0002,         -4.0000,         -3.9999,         -4.0000,         -3.9992,         -4.0002,         -3.9980
          55,        0.450000,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -3.9998,         -3.9993,         -3.9999,         -3.9983
          56,        0.458333,         -4.0001,         -4.0002,         -4.0000,         -3.9998,         -3.9999,         -3.9995,         -4.0000,         -3.9987
          57,        0.466667,         -3.9998,         -3.9999,         -4.0002,         -4.0000,         -3.9997,         -3.9997,         -4.0001,         -3.9991
          58,        0.475000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9998,         -3.9999,         -3.9997,         -3.9994
          59,        0.483333,         -3.9999,         -3.9999,         -4.0002,         -3.9998,         -3.9999,         -3.9997,         -3.9999,         -3.9995
          60,        0.491667,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -3.9998,         -4.0002,         -3.9995
          61,        0.500000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0002,         -4.0000,         -3.9999,         -3.9998
          62,        0.508333,         -4.0000,         -4.0001,         -4.0000,         -3.9998,         -4.0000,         -4.0000,         -3.9999,         -3.9999
          63,        0.516667,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0002,         -3.9998
          64,        0.525000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0002,         -3.9998
          65,        0.533333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000
          66,        0.541667,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0000
          67,        0.550000,         -3.9998,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -4.0000
          68,        0.558333,         -3.9998,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999
          69,        0.566667,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000
          70,        0.575000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
          71,        0.583333,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000
          72,        0.591667,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999
          73,        0.600000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
          74,        0.608333,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0002,         -4.0000
          75,        0.616667,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
          76,        0.625000,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9998
          77,        0.633333,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001
          78,        0.641667,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -3.9999,         -4.0001
          79,        0.650000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0001
          80,        0.658333,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9997,         -4.0000
          81,        0.666667,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000
          82,        0.675000,         -4.0000,         -4.0002,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
          83,        0.683333,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0002,         -4.0000
          84,        0.691667,         -4.0000,         -3.9998,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000
          85,        0.700000,         -3.9999,         -4.0000,         -3.9998,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -3.9999
          86,        0.708333,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -3.9998
          87,        0.716667,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0002,         -4.0000
          88,        0.725000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
          89,        0.733333,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0002,         -4.0000,         -4.0000,         -4.0002
          90,        0.741667,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9998
          91,        0.750000,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -4.0000
          92,        0.758333,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0001
          93,        0.766667,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000
          94,        0.775000,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000
          95,        0.783333,         -4.0001,         -3.9999,         -3.9998,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001
          96,        0.791667,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -3.9998,         -4.0000,         -4.0000,         -4.0000
          97,        0.800000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000
          98,        0.808333,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -4.0000,         -4.0000
          99,        0.816667,         -4.0000,         -4.0000,         -3.9999,         -4.0002,         -3.9999,         -3.9998,         -4.0001,         -4.0000
         100,        0.825000,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9998
         101,        0.833333,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -3.9999
         102,        0.841667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0001
         103,        0.850000,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -3.9999
         104,        0.858333,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0002,         -3.9999
         105,        0.866667,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -3.9999
         106,        0.875000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         107,        0.883333,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -3.9998,         -4.0000,         -3.9998,         -3.9999
         108,        0.891667,         -4.0001,         -4.0001,         -4.0000,         -3.9998,         -4.0000,         -4.0000,         -4.0002,         -3.9999
         109,        0.900000,         -3.9998,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0002,         -3.9999,         -4.0001
         110,        0.908333,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -3.9999
         111,        0.916667,         -4.0001,         -4.0000,         -3.9998,         -4.0000,         -3.9999,         -4.0002,         -4.0001,         -3.9999
         112,        0.925000,         -3.9999,         -4.0000,         -4.0002,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -4.0000
         113,        0.933333,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -3.9999,         -4.0000
         114,        0.941667,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         115,        0.950000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -3.9999,         -4.0000,         -3.9999
         116,        0.958333,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0001
         117,        0.966667,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         118,        0.975000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -4.0001
         119,        0.983333,         -3.9999,         -3.9999,         -3.9998,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000
         120,        0.991667,         -4.0000,         -4.0002,         -4.0002,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0000
         121,        1.000000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0002,         -4.0001
         122,        1.008333,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -3.9997
         123,        1.016667,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0003,         -4.0000
         124,        1.025000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -4.0000
         125,        1.033333,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9998,         -3.9998,         -3.9998,         -4.0001
         126,        1.041667,         -4.0001,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9998
         127,        1.050000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -3.9999,         -4.0000
         128,        1.058333,         -3.9999,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         129,        1.066667,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001
         130,        1.075000,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0002,         -4.0001,         -4.0002
         131,        1.083333,         -4.0001,         -4.0000,         -4.0002,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -3.9999
         132,        1.091667,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         133,        1.100000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -4.0000
         134,        1.108333,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -3.9998
         135,        1.116667,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0002
         136,        1.125000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -3.9997
         137,        1.133333,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9997,         -3.9999
         138,        1.141667,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000
         139,        1.150000,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0002,         -3.9997
         140,        1.158333,         -4.0000,         -4.0000,         -3.9997,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0005
         141,        1.166667,         -4.0000,         -4.0000,         -4.0002,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -3.9997
         142,        1.175000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9997
         143,        1.183333,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9998
         144,        1.191667,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -3.9997,         -3.9999
         145,        1.200000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0002,         -3.9999
         146,        1.208333,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         147,        1.216667,         -3.9999,         -4.0000,         -4.0002,         -4.0001,         -4.0000,         -4.0001,         -3.9997,         -3.9999
         148,        1.225000,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -3.9999,         -4.0001,         -4.0001
         149,        1.233333,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0001,         -3.9998,         -4.0001,         -4.0001
         150,        1.241667,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         151,        1.250000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9998,         -3.9999,         -4.0000
         152,        1.258333,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         153,        1.266667,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -3.9998
         154,        1.275000,         -4.0001,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -3.9999
         155,        1.283333,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         156,        1.291667,         -4.0000,         -4.0000,         -4.0001,         -3.9998,         -4.0000,         -3.9999,         -4.0001,         -4.0001
         157,        1.300000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         158,        1.308333,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -3.9999
         159,        1.316667,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000
         160,        1.325000,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000
         161,        1.333333,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -3.9999
         162,        1.341667,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -3.9998,         -4.0000
         163,        1.350000,         -3.9998,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0002,         -3.9999
         164,        1.358333,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -3.9999
         165,        1.366667,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -3.9998,         -4.0000
         166,        1.375000,         -3.9999,         -3.9999,         -4.0000,         -4.0002,         -4.0000,         -4.0001,         -4.0001,         -4.0000
         167,        1.383333,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000
         168,        1.391667,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -3.9998,         -3.9999
         169,        1.400000,         -4.0001,         -3.9998,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         170,        1.408333,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9998
         171,        1.416667,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9998,         -4.0001
         172,        1.425000,         -4.0002,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -4.0000
         173,        1.433333,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         174,        1.441667,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0002,         -4.0000,         -4.0003,         -4.0000
         175,        1.450000,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -3.9998,         -3.9998
         176,        1.458333,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0001
         177,        1.466667,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -3.9998
         178,        1.475000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9998,         -4.0000
         179,        1.483333,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0002,         -4.0001
         180,        1.491667,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999
         181,        1.500000,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0001,         -3.9998,         -4.0001,         -4.0000
         182,        1.508333,         -3.9999,         -4.0000,         -4.0002,         -4.0001,         -3.9998,         -4.0000,         -3.9999,         -4.0000
         183,        1.516667,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -3.9999
         184,        1.525000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         185,        1.533333,         -3.9999,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -3.9997,         -4.0000
         186,        1.541667,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         187,        1.550000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0000
         188,        1.558333,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -3.9998,         -4.0000
         189,        1.566667,         -4.0001,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -3.9997,         -4.0000
         190,        1.575000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999
         191,        1.583333,         -4.0001,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0002,         -3.9999
         192,        1.591667,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -4.0000
         193,        1.600000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9998,         -3.9998,         -4.0001
         194,        1.608333,         -3.9999,         -4.0000,         -3.9998,         -4.0002,         -4.0000,         -4.0001,         -4.0000,         -4.0001
         195,        1.616667,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         196,        1.625000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001
         197,        1.633333,         -4.0000,         -3.9999,         -3.9997,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0001
         198,        1.641667,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9999
         199,        1.650000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -3.9998,         -3.9999
         200,        1.658333,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9997,         -4.0000
         201,        1.666667,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -3.9998,         -3.9999,         -4.0000,         -4.0000
         202,        1.675000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         203,        1.683333,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0002,         -3.9999
         204,        1.691667,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000
         205,        1.700000,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9998
         206,        1.708333,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000
         207,        1.716667,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000
         208,        1.725000,         -3.9999,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000
         209,        1.733333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         210,        1.741667,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -4.0002
