"VanillaC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_004.tcf]","Time (h)","V 2 [VanillaC4_004]","V 3 [VanillaC4_004]","V 4 [VanillaC4_004]","V 5 [VanillaC4_004]","V 6 [VanillaC4_004]","V 7 [VanillaC4_004]","V 8 [VanillaC4_004]","V 9 [VanillaC4_004]","V 10 [VanillaC4_004]","V 11 [VanillaC4_004]","V 12 [VanillaC4_004]","V 13 [VanillaC4_004]","V 14 [VanillaC4_004]","V 15 [VanillaC4_004]","V 16 [VanillaC4_004]","V  1 [VanillaC4_004]"
          18,        0.141667,          0.8874,          0.3504,          0.8209,          0.8016,          0.8589,          0.3199,          0.3457,          0.2022,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0000,          0.8682
          19,        0.150000,          0.8871,          0.3507,          0.8204,          0.8009,          0.8578,          0.3328,          0.3691,          0.3551,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.0004,          0.8680
          20,        0.158333,          0.8870,          0.3509,          0.8201,          0.8006,          0.8571,          0.3375,          0.3842,          0.4058,          0.2391,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0004,          0.8680
          21,        0.166667,          0.8869,          0.3510,          0.8198,          0.8001,          0.8563,          0.3414,          0.3947,          0.4314,          0.4080,          0.0000,          0.0000,          0.0000,          0.0000,          0.0009,          0.0001,          0.8679
          22,        0.175000,          0.8868,          0.3511,          0.8196,          0.7999,          0.8558,          0.3444,          0.4020,          0.4490,          0.4571,          0.3715,          0.0000,          0.0000,          0.0000,          0.0003,          0.0007,          0.8679
          23,        0.183333,          0.8868,          0.3512,          0.8195,          0.7997,          0.8553,          0.3465,          0.4074,          0.4604,          0.4846,          0.4789,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.8678
          24,        0.191667,          0.8868,          0.3513,          0.8194,          0.7995,          0.8550,          0.3481,          0.4113,          0.4679,          0.5018,          0.5227,          0.0000,          0.0000,          0.0000,          0.0013,          0.0001,          0.8678
          25,        0.200000,          0.8867,          0.3513,          0.8193,          0.7994,          0.8547,          0.3492,          0.4140,          0.4720,          0.5124,          0.5439,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.8677
          26,        0.208333,          0.8867,          0.3514,          0.8191,          0.7993,          0.8545,          0.3500,          0.4162,          0.4756,          0.5194,          0.5580,          0.0000,          0.3858,          0.8691,          0.0006,          0.0002,          0.8678
          27,        0.216667,          0.8866,          0.3513,          0.8191,          0.7991,          0.8544,          0.3507,          0.4176,          0.4782,          0.5244,          0.5671,          0.0000,          0.4787,          0.8899,          0.0010,          0.0001,          0.8676
          28,        0.225000,          0.8866,          0.3514,          0.8191,          0.7991,          0.8542,          0.3511,          0.4186,          0.4801,          0.5282,          0.5730,          0.1102,          0.5213,          0.8916,          0.5417,          0.0004,          0.8678
          29,        0.233333,          0.8866,          0.3514,          0.8191,          0.7991,          0.8541,          0.3515,          0.4195,          0.4815,          0.5309,          0.5774,          0.1666,          0.5420,          0.8911,          0.7716,          0.0146,          0.8678
          30,        0.241667,          0.8867,          0.3514,          0.8190,          0.7991,          0.8541,          0.3518,          0.4200,          0.4825,          0.5329,          0.5804,          0.1986,          0.5558,          0.8896,          0.8144,          0.3632,          0.8678
          31,        0.250000,          0.8866,          0.3514,          0.8190,          0.7991,          0.8540,          0.3520,          0.4204,          0.4832,          0.5343,          0.5825,          0.2190,          0.5651,          0.8895,          0.8302,          0.5846,          0.8677
          32,        0.258333,          0.8866,          0.3514,          0.8190,          0.7991,          0.8540,          0.3520,          0.4208,          0.4838,          0.5354,          0.5841,          0.2330,          0.5712,          0.8887,          0.8369,          0.6982,          0.8678
          33,        0.266667,          0.8867,          0.3515,          0.8191,          0.7990,          0.8540,          0.3522,          0.4210,          0.4842,          0.5362,          0.5851,          0.2430,          0.5758,          0.8877,          0.8458,          0.7434,          0.8678
          34,        0.275000,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3522,          0.4211,          0.4844,          0.5368,          0.5859,          0.2502,          0.5789,          0.8869,          0.8534,          0.7744,          0.8677
          35,        0.283333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8540,          0.3522,          0.4213,          0.4847,          0.5372,          0.5867,          0.2556,          0.5811,          0.8870,          0.8569,          0.7960,          0.8678
          36,        0.291667,          0.8866,          0.3515,          0.8190,          0.7990,          0.8539,          0.3522,          0.4214,          0.4849,          0.5375,          0.5870,          0.2596,          0.5828,          0.8871,          0.8595,          0.8109,          0.8678
          37,        0.300000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4214,          0.4849,          0.5377,          0.5874,          0.2624,          0.5841,          0.8872,          0.8615,          0.8219,          0.8678
          38,        0.308333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4215,          0.4851,          0.5378,          0.5876,          0.2647,          0.5851,          0.8871,          0.8629,          0.8298,          0.8678
          39,        0.316667,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4851,          0.5380,          0.5877,          0.2664,          0.5857,          0.8871,          0.8638,          0.8359,          0.8678
          40,        0.325000,          0.8867,          0.3514,          0.8191,          0.7990,          0.8540,          0.3524,          0.4216,          0.4852,          0.5381,          0.5879,          0.2675,          0.5863,          0.8872,          0.8645,          0.8403,          0.8678
          41,        0.333333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4215,          0.4852,          0.5382,          0.5879,          0.2685,          0.5867,          0.8870,          0.8650,          0.8436,          0.8678
          42,        0.341667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5382,          0.5880,          0.2691,          0.5870,          0.8870,          0.8654,          0.8460,          0.8677
          43,        0.350000,          0.8866,          0.3515,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5383,          0.5881,          0.2697,          0.5872,          0.8870,          0.8657,          0.8478,          0.8677
          44,        0.358333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5882,          0.2701,          0.5873,          0.8870,          0.8659,          0.8492,          0.8679
          45,        0.366667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5881,          0.2704,          0.5876,          0.8870,          0.8661,          0.8503,          0.8677
          46,        0.375000,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5882,          0.2707,          0.5876,          0.8870,          0.8662,          0.8510,          0.8677
          47,        0.383333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2708,          0.5876,          0.8870,          0.8662,          0.8516,          0.8678
          48,        0.391667,          0.8865,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2710,          0.5877,          0.8871,          0.8664,          0.8522,          0.8678
          49,        0.400000,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2710,          0.5877,          0.8869,          0.8664,          0.8525,          0.8677
          50,        0.408333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2711,          0.5878,          0.8869,          0.8664,          0.8527,          0.8677
          51,        0.416667,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8528,          0.8678
          52,        0.425000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4852,          0.5384,          0.5882,          0.2711,          0.5879,          0.8870,          0.8665,          0.8530,          0.8677
          53,        0.433333,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5383,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8532,          0.8677
          54,        0.441667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8532,          0.8678
          55,        0.450000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8869,          0.8665,          0.8532,          0.8677
          56,        0.458333,          0.8866,          0.3514,          0.8189,          0.7990,          0.8538,          0.3525,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8678
          57,        0.466667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8678
          58,        0.475000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2714,          0.5879,          0.8869,          0.8666,          0.8533,          0.8677
          59,        0.483333,          0.8867,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8533,          0.8678
          60,        0.491667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5878,          0.8870,          0.8666,          0.8534,          0.8678
          61,        0.500000,          0.8866,          0.3513,          0.8189,          0.7989,          0.8539,          0.3524,          0.4216,          0.4854,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8679
          62,        0.508333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8870,          0.8666,          0.8535,          0.8677
          63,        0.516667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8677
          64,        0.525000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3523,          0.4217,          0.4852,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8677
          65,        0.533333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8678
          66,        0.541667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8677
          67,        0.550000,          0.8867,          0.3514,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8534,          0.8677
          68,        0.558333,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5383,          0.5883,          0.2713,          0.5878,          0.8869,          0.8665,          0.8534,          0.8678
          69,        0.566667,          0.8866,          0.3514,          0.8190,          0.7989,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8678
          70,        0.575000,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4854,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8535,          0.8678
          71,        0.583333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8535,          0.8678
          72,        0.591667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8677
          73,        0.600000,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8869,          0.8666,          0.8535,          0.8677
          74,        0.608333,          0.8866,          0.3514,          0.8189,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5878,          0.8869,          0.8665,          0.8535,          0.8677
          75,        0.616667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4852,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8678
          76,        0.625000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8870,          0.8665,          0.8534,          0.8678
          77,        0.633333,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8678
          78,        0.641667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8538,          0.3524,          0.4216,          0.4854,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8536,          0.8677
          79,        0.650000,          0.8867,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2712,          0.5879,          0.8869,          0.8666,          0.8536,          0.8678
          80,        0.658333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5884,          0.2713,          0.5878,          0.8869,          0.8665,          0.8534,          0.8677
          81,        0.666667,          0.8867,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8869,          0.8666,          0.8534,          0.8677
          82,        0.675000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8678
          83,        0.683333,          0.8867,          0.3513,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8679
          84,        0.691667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5383,          0.5882,          0.2713,          0.5878,          0.8870,          0.8666,          0.8534,          0.8678
          85,        0.700000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8678
          86,        0.708333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5385,          0.5882,          0.2713,          0.5879,          0.8870,          0.8666,          0.8534,          0.8678
          87,        0.716667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5878,          0.8869,          0.8666,          0.8534,          0.8677
          88,        0.725000,          0.8867,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2712,          0.5879,          0.8869,          0.8665,          0.8533,          0.8679
          89,        0.733333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8532,          0.8677
          90,        0.741667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5883,          0.2714,          0.5879,          0.8869,          0.8665,          0.8535,          0.8678
          91,        0.750000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8538,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8535,          0.8678
          92,        0.758333,          0.8866,          0.3513,          0.8190,          0.7989,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5878,          0.8870,          0.8665,          0.8532,          0.8677
          93,        0.766667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8535,          0.8679
          94,        0.775000,          0.8866,          0.3513,          0.8191,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8529,          0.8678
          95,        0.783333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8536,          0.8678
          96,        0.791667,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8678
          97,        0.800000,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8536,          0.8678
          98,        0.808333,          0.8866,          0.3514,          0.8191,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8678
          99,        0.816667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5878,          0.8870,          0.8666,          0.8530,          0.8678
         100,        0.825000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8531,          0.8678
         101,        0.833333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8869,          0.8666,          0.8532,          0.8678
         102,        0.841667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8677
         103,        0.850000,          0.8866,          0.3514,          0.8190,          0.7989,          0.8538,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8678
         104,        0.858333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4854,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8534,          0.8677
         105,        0.866667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8531,          0.8678
         106,        0.875000,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8677
         107,        0.883333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8532,          0.8677
         108,        0.891667,          0.8866,          0.3515,          0.8190,          0.7990,          0.8538,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8870,          0.8665,          0.8533,          0.8678
         109,        0.900000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8532,          0.8678
         110,        0.908333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4852,          0.5384,          0.5882,          0.2714,          0.5879,          0.8869,          0.8666,          0.8535,          0.8678
         111,        0.916667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8677
         112,        0.925000,          0.8866,          0.3513,          0.8190,          0.7991,          0.8538,          0.3524,          0.4217,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8678
         113,        0.933333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8678
         114,        0.941667,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8677
         115,        0.950000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8532,          0.8678
         116,        0.958333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8678
         117,        0.966667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8869,          0.8665,          0.8534,          0.8677
         118,        0.975000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2714,          0.5879,          0.8869,          0.8665,          0.8532,          0.8678
         119,        0.983333,          0.8867,          0.3514,          0.8191,          0.7990,          0.8538,          0.3523,          0.4217,          0.4854,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8677
         120,        0.991667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4854,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8677
         121,        1.000000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8536,          0.8678
         122,        1.008333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8870,          0.8665,          0.8533,          0.8678
         123,        1.016667,          0.8867,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8677
         124,        1.025000,          0.8865,          0.3513,          0.8189,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8678
         125,        1.033333,          0.8867,          0.3515,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8535,          0.8677
         126,        1.041667,          0.8865,          0.3513,          0.8190,          0.7991,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8535,          0.8677
         127,        1.050000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8534,          0.8678
