"VanillaC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_016.tcf]","Time (h)","V 2 [VanillaC4_016]","V 3 [VanillaC4_016]","V 4 [VanillaC4_016]","V 5 [VanillaC4_016]","V 6 [VanillaC4_016]","V 7 [VanillaC4_016]","V 8 [VanillaC4_016]","V 9 [VanillaC4_016]","V 10 [VanillaC4_016]","V 11 [VanillaC4_016]","V 12 [VanillaC4_016]","V 13 [VanillaC4_016]","V 14 [VanillaC4_016]","V 15 [VanillaC4_016]","V 16 [VanillaC4_016]","V  1 [VanillaC4_016]"
          58,        0.475000,          1.8851,          1.6095,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9128,          1.8789,          1.8325,          1.8237
          59,        0.483333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8788,          1.8325,          1.8237
          60,        0.491667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9061,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
          61,        0.500000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
          62,        0.508333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8324,          1.8238
          63,        0.516667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8788,          1.8324,          1.8237
          64,        0.525000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7027,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8324,          1.8237
          65,        0.533333,          1.8851,          1.6095,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
          66,        0.541667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8788,          1.8325,          1.8237
          67,        0.550000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8325,          1.8237
          68,        0.558333,          1.8850,          1.6095,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7322,          1.5539,          1.7235,          1.9128,          1.8789,          1.8325,          1.8237
          69,        0.566667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8325,          1.8237
          70,        0.575000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5995,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8788,          1.8325,          1.8237
          71,        0.583333,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8325,          1.8238
          72,        0.591667,          1.8851,          1.6094,          1.8802,          1.8687,          1.9061,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8788,          1.8324,          1.8237
          73,        0.600000,          1.8850,          1.6095,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8325,          1.8237
          74,        0.608333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8324,          1.8237
          75,        0.616667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8788,          1.8325,          1.8237
          76,        0.625000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5538,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
          77,        0.633333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5995,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8787,          1.8325,          1.8237
          78,        0.641667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8787,          1.8324,          1.8237
          79,        0.650000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8786,          1.8325,          1.8237
          80,        0.658333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8787,          1.8325,          1.8237
          81,        0.666667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8788,          1.8325,          1.8237
          82,        0.675000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8325,          1.8237
          83,        0.683333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9128,          1.8789,          1.8325,          1.8238
          84,        0.691667,          1.8851,          1.6095,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8787,          1.8325,          1.8237
          85,        0.700000,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8787,          1.8325,          1.8237
          86,        0.708333,          1.8851,          1.6095,          1.8802,          1.8687,          1.9060,          1.5995,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8787,          1.8326,          1.8237
          87,        0.716667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8788,          1.8324,          1.8237
          88,        0.725000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5538,          1.7236,          1.9129,          1.8786,          1.8326,          1.8237
          89,        0.733333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8788,          1.8325,          1.8237
          90,        0.741667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5995,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9128,          1.8787,          1.8326,          1.8237
          91,        0.750000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8787,          1.8325,          1.8237
          92,        0.758333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8790,          1.8325,          1.8237
          93,        0.766667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8324,          1.8237
          94,        0.775000,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8787,          1.8325,          1.8237
          95,        0.783333,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8790,          1.8325,          1.8237
          96,        0.791667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8788,          1.8325,          1.8237
          97,        0.800000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9128,          1.8788,          1.8325,          1.8237
          98,        0.808333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5995,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8790,          1.8325,          1.8238
          99,        0.816667,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9128,          1.8786,          1.8326,          1.8237
         100,        0.825000,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7322,          1.5539,          1.7235,          1.9128,          1.8788,          1.8328,          1.8237
         101,        0.833333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8787,          1.8325,          1.8237
         102,        0.841667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8789,          1.8326,          1.8237
         103,        0.850000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8788,          1.8326,          1.8237
         104,        0.858333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8788,          1.8326,          1.8237
         105,        0.866667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9061,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8326,          1.8237
         106,        0.875000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9130,          1.8788,          1.8327,          1.8237
         107,        0.883333,          1.8850,          1.6094,          1.8802,          1.8686,          1.9061,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9126,          1.8785,          1.8321,          1.8238
         108,        0.891667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9127,          1.8789,          1.8320,          1.8237
         109,        0.900000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8787,          1.8325,          1.8237
         110,        0.908333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9127,          1.8787,          1.8324,          1.8237
         111,        0.916667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9061,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9127,          1.8785,          1.8329,          1.8237
         112,        0.925000,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5538,          1.7235,          1.9128,          1.8791,          1.8402,          1.8237
         113,        0.933333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5538,          1.7235,          1.9129,          1.8825,          1.8318,          1.8237
         114,        0.941667,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6360,          1.6719,          1.7026,          1.7321,          1.5539,          1.7237,          1.9137,          1.8796,          1.8325,          1.8237
         115,        0.950000,          1.8851,          1.6094,          1.8802,          1.8687,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5540,          1.7241,          1.9134,          1.8789,          1.8322,          1.8237
         116,        0.958333,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5541,          1.7237,          1.9129,          1.8789,          1.8323,          1.8237
         117,        0.966667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7322,          1.5539,          1.7235,          1.9129,          1.8788,          1.8324,          1.8237
         118,        0.975000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
         119,        0.983333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
         120,        0.991667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
         121,        1.000000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
         122,        1.008333,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8790,          1.8324,          1.8238
         123,        1.016667,          1.8850,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6720,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8790,          1.8324,          1.8237
         124,        1.025000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5995,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7236,          1.9129,          1.8789,          1.8325,          1.8237
         125,        1.033333,          1.8851,          1.6094,          1.8802,          1.8687,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9128,          1.8788,          1.8324,          1.8237
         126,        1.041667,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
         127,        1.050000,          1.8851,          1.6094,          1.8802,          1.8686,          1.9060,          1.5996,          1.6361,          1.6719,          1.7026,          1.7321,          1.5539,          1.7235,          1.9129,          1.8789,          1.8324,          1.8237
