"VanillaC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_016.tcf]","Time (h)","Q 2 [VanillaC4_016]","Q 3 [VanillaC4_016]","Q 4 [VanillaC4_016]","Q 5 [VanillaC4_016]","Q 6 [VanillaC4_016]","Q 7 [VanillaC4_016]","Q 1 [VanillaC4_016]","Q  8 [VanillaC4_016]"
          30,        0.241667,        -49.9955,        -49.9888,        -49.9741,        -49.9543,        -49.8941,        -49.8350,        -49.9990,        -49.7961
          31,        0.250000,        -49.9970,        -49.9912,        -49.9803,        -49.9643,        -49.9172,        -49.8747,        -49.9991,        -49.8187
          32,        0.258333,        -49.9976,        -49.9931,        -49.9846,        -49.9721,        -49.9353,        -49.9148,        -49.9990,        -49.8365
          33,        0.266667,        -49.9981,        -49.9947,        -49.9878,        -49.9785,        -49.9497,        -49.9181,        -49.9992,        -49.8911
          34,        0.275000,        -49.9982,        -49.9960,        -49.9905,        -49.9834,        -49.9620,        -49.9365,        -49.9997,        -49.9163
          35,        0.283333,        -49.9986,        -49.9966,        -49.9927,        -49.9868,        -49.9700,        -49.9486,        -49.9993,        -49.9361
          36,        0.291667,        -49.9991,        -49.9976,        -49.9945,        -49.9900,        -49.9759,        -49.9606,        -49.9991,        -49.9515
          37,        0.300000,        -49.9991,        -49.9979,        -49.9954,        -49.9921,        -49.9806,        -49.9693,        -49.9997,        -49.9621
          38,        0.308333,        -49.9992,        -49.9987,        -49.9968,        -49.9940,        -49.9850,        -49.9761,        -50.0000,        -49.9714
          39,        0.316667,        -49.9994,        -49.9988,        -49.9972,        -49.9949,        -49.9884,        -49.9816,        -50.0000,        -49.9764
          40,        0.325000,        -49.9996,        -49.9995,        -49.9979,        -49.9963,        -49.9909,        -49.9854,        -49.9996,        -49.9815
          41,        0.333333,        -49.9997,        -49.9993,        -49.9983,        -49.9970,        -49.9929,        -49.9892,        -50.0001,        -49.9858
          42,        0.341667,        -49.9997,        -49.9996,        -49.9984,        -49.9976,        -49.9943,        -49.9916,        -50.0002,        -49.9887
          43,        0.350000,        -50.0000,        -49.9997,        -49.9988,        -49.9984,        -49.9956,        -49.9936,        -50.0001,        -49.9916
          44,        0.358333,        -49.9999,        -49.9998,        -49.9993,        -49.9986,        -49.9968,        -49.9944,        -50.0001,        -49.9932
          45,        0.366667,        -49.9999,        -49.9997,        -49.9995,        -49.9988,        -49.9976,        -49.9957,        -49.9996,        -49.9945
          46,        0.375000,        -49.9995,        -49.9999,        -49.9994,        -49.9992,        -49.9982,        -49.9966,        -50.0001,        -49.9966
          47,        0.383333,        -50.0000,        -50.0001,        -49.9997,        -49.9992,        -49.9984,        -49.9975,        -50.0000,        -49.9977
          48,        0.391667,        -49.9999,        -50.0001,        -49.9997,        -49.9990,        -49.9985,        -49.9981,        -49.9997,        -49.9972
          49,        0.400000,        -49.9997,        -49.9999,        -49.9996,        -49.9994,        -49.9992,        -49.9983,        -49.9999,        -49.9970
          50,        0.408333,        -50.0002,        -50.0001,        -49.9996,        -49.9998,        -49.9994,        -49.9984,        -50.0003,        -49.9986
          51,        0.416667,        -50.0000,        -50.0000,        -49.9998,        -49.9999,        -49.9993,        -49.9992,        -50.0000,        -49.9990
          52,        0.425000,        -49.9998,        -49.9997,        -49.9999,        -49.9995,        -49.9993,        -49.9990,        -49.9998,        -49.9981
          53,        0.433333,        -50.0001,        -50.0000,        -50.0001,        -49.9997,        -49.9994,        -49.9990,        -50.0004,        -49.9990
          54,        0.441667,        -49.9999,        -50.0004,        -49.9999,        -49.9999,        -50.0000,        -49.9997,        -50.0003,        -49.9994
          55,        0.450000,        -49.9997,        -50.0005,        -49.9997,        -49.9999,        -50.0000,        -49.9997,        -50.0002,        -49.9993
          56,        0.458333,        -50.0001,        -50.0005,        -50.0000,        -50.0001,        -49.9997,        -49.9997,        -50.0004,        -49.9992
          57,        0.466667,        -50.0001,        -50.0001,        -49.9999,        -50.0000,        -49.9999,        -49.9995,        -49.9998,        -49.9994
          58,        0.475000,        -49.9999,        -49.9999,        -50.0000,        -49.9999,        -49.9997,        -49.9996,        -50.0002,        -49.9995
          59,        0.483333,        -49.9998,        -49.9999,        -50.0000,        -49.9999,        -49.9997,        -49.9995,        -50.0004,        -49.9993
          60,        0.491667,        -50.0000,        -49.9997,        -49.9997,        -50.0000,        -49.9999,        -50.0000,        -50.0000,        -49.9997
          61,        0.500000,        -49.9999,        -50.0000,        -50.0000,        -49.9997,        -50.0003,        -49.9999,        -49.9999,        -49.9985
          62,        0.508333,        -49.9999,        -49.9996,        -50.0000,        -49.9998,        -50.0000,        -49.9999,        -49.9996,        -49.9994
          63,        0.516667,        -49.9999,        -49.9999,        -49.9998,        -50.0000,        -50.0002,        -49.9998,        -49.9999,        -49.9997
          64,        0.525000,        -50.0001,        -50.0000,        -50.0000,        -50.0003,        -50.0002,        -50.0000,        -49.9996,        -50.0002
          65,        0.533333,        -50.0001,        -50.0000,        -50.0002,        -49.9997,        -49.9999,        -49.9996,        -49.9997,        -49.9998
          66,        0.541667,        -49.9999,        -50.0000,        -50.0001,        -49.9999,        -49.9995,        -49.9999,        -49.9998,        -49.9996
          67,        0.550000,        -50.0004,        -50.0002,        -50.0000,        -49.9999,        -50.0003,        -49.9997,        -50.0000,        -50.0006
          68,        0.558333,        -50.0004,        -50.0000,        -49.9999,        -50.0000,        -50.0000,        -50.0000,        -49.9998,        -49.9999
          69,        0.566667,        -50.0001,        -49.9999,        -50.0001,        -49.9998,        -49.9999,        -49.9999,        -50.0003,        -50.0000
          70,        0.575000,        -50.0000,        -50.0000,        -49.9998,        -50.0000,        -49.9998,        -49.9999,        -49.9999,        -50.0017
          71,        0.583333,        -50.0001,        -50.0000,        -49.9998,        -50.0001,        -50.0001,        -49.9998,        -50.0005,        -50.0003
          72,        0.591667,        -49.9999,        -50.0002,        -49.9999,        -49.9998,        -49.9999,        -49.9999,        -49.9996,        -50.0003
          73,        0.600000,        -50.0002,        -49.9998,        -50.0000,        -50.0002,        -50.0000,        -50.0000,        -49.9997,        -50.0002
          74,        0.608333,        -49.9997,        -50.0001,        -50.0000,        -50.0002,        -50.0001,        -50.0001,        -50.0000,        -49.9996
          75,        0.616667,        -50.0000,        -50.0001,        -50.0002,        -50.0000,        -49.9998,        -49.9997,        -50.0001,        -50.0003
          76,        0.625000,        -50.0002,        -50.0000,        -50.0000,        -50.0000,        -49.9997,        -50.0002,        -49.9999,        -49.9996
          77,        0.633333,        -50.0000,        -50.0002,        -50.0004,        -49.9999,        -50.0001,        -50.0000,        -50.0002,        -50.0004
          78,        0.641667,        -50.0000,        -50.0000,        -50.0002,        -50.0002,        -49.9997,        -49.9998,        -49.9999,        -50.0005
          79,        0.650000,        -50.0002,        -49.9997,        -49.9999,        -49.9997,        -50.0001,        -49.9999,        -49.9999,        -49.9992
          80,        0.658333,        -50.0003,        -49.9999,        -50.0000,        -50.0002,        -50.0001,        -49.9999,        -50.0002,        -50.0004
          81,        0.666667,        -50.0001,        -50.0001,        -49.9999,        -49.9999,        -49.9999,        -49.9997,        -50.0002,        -50.0010
          82,        0.675000,        -49.9998,        -50.0000,        -49.9998,        -49.9999,        -50.0000,        -49.9996,        -50.0002,        -49.9997
          83,        0.683333,        -50.0001,        -49.9999,        -49.9999,        -49.9999,        -50.0001,        -50.0003,        -49.9998,        -49.9993
          84,        0.691667,        -49.9998,        -50.0000,        -50.0003,        -50.0000,        -50.0002,        -49.9996,        -50.0001,        -50.0006
          85,        0.700000,        -50.0002,        -50.0001,        -50.0001,        -49.9999,        -50.0002,        -50.0002,        -50.0001,        -49.9992
          86,        0.708333,        -49.9999,        -50.0003,        -50.0005,        -49.9997,        -50.0003,        -49.9997,        -49.9995,        -49.9993
          87,        0.716667,        -50.0001,        -50.0002,        -50.0001,        -49.9998,        -50.0003,        -50.0000,        -49.9999,        -50.0003
          88,        0.725000,        -49.9997,        -50.0005,        -50.0000,        -50.0000,        -50.0000,        -50.0000,        -50.0001,        -50.0009
          89,        0.733333,        -49.9998,        -50.0000,        -49.9999,        -50.0001,        -49.9997,        -49.9993,        -50.0002,        -50.0000
          90,        0.741667,        -50.0000,        -50.0002,        -50.0000,        -49.9997,        -49.9997,        -49.9999,        -49.9996,        -49.9998
          91,        0.750000,        -49.9997,        -49.9998,        -50.0000,        -50.0001,        -50.0000,        -49.9998,        -49.9997,        -49.9996
          92,        0.758333,        -49.9997,        -50.0001,        -50.0000,        -50.0000,        -50.0001,        -49.9998,        -50.0002,        -50.0017
          93,        0.766667,        -49.9999,        -50.0003,        -50.0003,        -50.0003,        -50.0000,        -50.0001,        -50.0001,        -50.0005
          94,        0.775000,        -50.0002,        -49.9997,        -50.0002,        -50.0001,        -49.9998,        -49.9998,        -49.9998,        -50.0001
          95,        0.783333,        -49.9999,        -50.0001,        -50.0002,        -50.0000,        -50.0002,        -50.0002,        -49.9993,        -50.0002
          96,        0.791667,        -50.0000,        -50.0000,        -50.0002,        -50.0001,        -50.0000,        -49.9995,        -50.0000,        -50.0007
          97,        0.800000,        -49.9994,        -50.0001,        -50.0000,        -49.9999,        -50.0005,        -49.9999,        -49.9996,        -50.0008
          98,        0.808333,        -50.0002,        -50.0003,        -49.9999,        -50.0000,        -49.9998,        -49.9996,        -49.9999,        -50.0005
          99,        0.816667,        -50.0001,        -50.0001,        -50.0001,        -50.0003,        -50.0001,        -49.9995,        -50.0002,        -49.9992
         100,        0.825000,        -50.0000,        -50.0000,        -49.9999,        -50.0001,        -50.0000,        -49.9998,        -49.9996,        -49.9991
         101,        0.833333,        -49.9999,        -49.9999,        -50.0002,        -50.0004,        -49.9999,        -50.0010,        -50.0004,        -49.9999
         102,        0.841667,        -50.0003,        -49.9999,        -50.0000,        -50.0005,        -50.0001,        -49.9999,        -49.9999,        -50.0024
         103,        0.850000,        -50.0004,        -50.0000,        -50.0000,        -50.0001,        -50.0002,        -49.9994,        -50.0000,        -50.0001
         104,        0.858333,        -49.9999,        -50.0002,        -50.0001,        -50.0003,        -50.0000,        -50.0001,        -50.0000,        -50.0006
         105,        0.866667,        -49.9999,        -49.9997,        -49.9999,        -49.9999,        -49.9998,        -49.9996,        -50.0002,        -50.0036
         106,        0.875000,        -49.9995,        -50.0000,        -49.9998,        -50.0001,        -50.0000,        -49.9997,        -49.9998,        -50.0010
         107,        0.883333,        -49.9997,        -50.0000,        -49.9998,        -50.0000,        -49.9999,        -49.9995,        -50.0002,        -49.9996
         108,        0.891667,        -50.0000,        -49.9998,        -50.0004,        -49.9997,        -50.0000,        -50.0010,        -50.0001,        -49.9997
         109,        0.900000,        -49.9999,        -50.0001,        -50.0000,        -50.0002,        -50.0000,        -50.0001,        -49.9998,        -49.9973
         110,        0.908333,        -50.0002,        -49.9999,        -50.0002,        -50.0005,        -50.0000,        -50.0001,        -50.0002,        -50.0008
         111,        0.916667,        -50.0002,        -50.0001,        -50.0001,        -49.9997,        -49.9999,        -49.9985,        -49.9999,        -49.9999
         112,        0.925000,        -50.0001,        -50.0002,        -50.0001,        -50.0003,        -50.0003,        -49.9994,        -49.9998,        -50.0622
         113,        0.933333,        -50.0000,        -50.0000,        -50.0001,        -50.0003,        -50.0000,        -50.0009,        -49.9998,        -50.0092
         114,        0.941667,        -49.9998,        -50.0001,        -50.0000,        -49.9999,        -50.0001,        -50.0087,        -50.0001,        -49.9843
         115,        0.950000,        -49.9998,        -49.9995,        -50.0003,        -49.9999,        -50.0001,        -50.0001,        -50.0000,        -49.9920
         116,        0.958333,        -49.9998,        -50.0002,        -50.0001,        -50.0002,        -50.0001,        -49.9970,        -50.0003,        -49.9958
         117,        0.966667,        -49.9998,        -49.9999,        -50.0000,        -50.0002,        -50.0006,        -49.9977,        -49.9998,        -49.9976
         118,        0.975000,        -50.0000,        -49.9999,        -49.9999,        -50.0003,        -50.0000,        -49.9988,        -50.0001,        -49.9986
         119,        0.983333,        -49.9996,        -49.9998,        -50.0000,        -50.0005,        -50.0001,        -49.9992,        -49.9999,        -49.9983
         120,        0.991667,        -49.9997,        -50.0000,        -49.9999,        -50.0003,        -50.0000,        -49.9995,        -50.0000,        -49.9981
         121,        1.000000,        -50.0001,        -50.0001,        -49.9999,        -50.0002,        -49.9998,        -49.9997,        -50.0003,        -49.9992
         122,        1.008333,        -49.9997,        -50.0000,        -49.9998,        -50.0003,        -49.9998,        -49.9997,        -49.9998,        -50.0004
         123,        1.016667,        -50.0001,        -49.9999,        -49.9999,        -50.0000,        -49.9997,        -50.0001,        -50.0000,        -50.0010
         124,        1.025000,        -50.0000,        -50.0000,        -50.0000,        -50.0002,        -50.0002,        -49.9997,        -49.9995,        -49.9997
         125,        1.033333,        -50.0000,        -50.0004,        -50.0001,        -50.0000,        -49.9998,        -49.9994,        -50.0000,        -49.9999
         126,        1.041667,        -49.9998,        -50.0001,        -49.9999,        -49.9998,        -50.0002,        -49.9999,        -50.0000,        -49.9987
         127,        1.050000,        -50.0000,        -49.9998,        -50.0000,        -49.9998,        -50.0001,        -50.0002,        -50.0004,        -49.9999
         128,        1.058333,        -50.0002,        -50.0000,        -50.0004,        -49.9998,        -49.9999,        -49.9999,        -50.0000,        -50.0016
         129,        1.066667,        -50.0002,        -50.0000,        -50.0000,        -49.9999,        -49.9999,        -49.9997,        -49.9997,        -50.0015
         130,        1.075000,        -49.9999,        -49.9999,        -50.0000,        -49.9998,        -49.9999,        -49.9997,        -49.9999,        -50.0002
         131,        1.083333,        -49.9999,        -49.9998,        -50.0003,        -49.9999,        -49.9997,        -49.9995,        -50.0000,        -49.9994
         132,        1.091667,        -49.9997,        -49.9999,        -50.0005,        -50.0000,        -49.9998,        -49.9999,        -50.0003,        -50.0003
         133,        1.100000,        -50.0002,        -50.0001,        -50.0000,        -50.0000,        -49.9998,        -49.9998,        -50.0000,        -49.9998
         134,        1.108333,        -49.9996,        -49.9997,        -50.0001,        -50.0001,        -50.0001,        -50.0002,        -50.0004,        -49.9996
         135,        1.116667,        -50.0000,        -50.0001,        -49.9998,        -50.0000,        -49.9999,        -49.9999,        -49.9995,        -49.9991
         136,        1.125000,        -49.9999,        -49.9998,        -49.9999,        -50.0001,        -50.0000,        -49.9999,        -50.0005,        -49.9999
         137,        1.133333,        -49.9997,        -49.9998,        -49.9998,        -49.9999,        -50.0001,        -50.0002,        -50.0003,        -50.0003
         138,        1.141667,        -49.9996,        -50.0001,        -50.0001,        -50.0001,        -50.0000,        -49.9995,        -49.9999,        -49.9993
         139,        1.150000,        -50.0001,        -49.9998,        -50.0002,        -49.9999,        -50.0000,        -50.0002,        -49.9999,        -50.0005
         140,        1.158333,        -49.9996,        -49.9998,        -49.9998,        -50.0000,        -50.0000,        -49.9999,        -50.0002,        -50.0002
         141,        1.166667,        -50.0001,        -50.0000,        -49.9997,        -50.0000,        -50.0001,        -49.9996,        -49.9998,        -49.9997
         142,        1.175000,        -50.0000,        -50.0000,        -49.9998,        -49.9994,        -50.0002,        -49.9995,        -49.9998,        -49.9985
         143,        1.183333,        -50.0005,        -50.0002,        -50.0001,        -50.0001,        -50.0002,        -49.9998,        -50.0006,        -50.0006
         144,        1.191667,        -49.9999,        -49.9999,        -49.9999,        -49.9997,        -49.9998,        -50.0000,        -50.0004,        -49.9994
         145,        1.200000,        -50.0003,        -50.0000,        -50.0002,        -49.9999,        -50.0000,        -49.9996,        -50.0004,        -49.9996
         146,        1.208333,        -49.9997,        -50.0000,        -49.9999,        -49.9998,        -50.0001,        -49.9993,        -50.0003,        -49.9995
         147,        1.216667,        -50.0000,        -49.9998,        -50.0001,        -49.9999,        -50.0000,        -49.9994,        -50.0004,        -50.0009
         148,        1.225000,        -50.0004,        -50.0003,        -49.9999,        -50.0002,        -49.9998,        -49.9997,        -49.9998,        -49.9999
         149,        1.233333,        -49.9999,        -49.9999,        -49.9998,        -49.9998,        -50.0003,        -50.0000,        -50.0003,        -50.0010
         150,        1.241667,        -50.0002,        -50.0002,        -49.9997,        -50.0000,        -50.0002,        -50.0003,        -50.0003,        -50.0003
         151,        1.250000,        -50.0003,        -50.0001,        -50.0002,        -49.9998,        -49.9998,        -50.0004,        -50.0004,        -50.0007
         152,        1.258333,        -50.0001,        -50.0002,        -50.0003,        -50.0001,        -50.0000,        -49.9999,        -50.0005,        -49.9998
         153,        1.266667,        -50.0001,        -50.0003,        -49.9999,        -49.9999,        -50.0000,        -49.9991,        -49.9994,        -50.0002
         154,        1.275000,        -50.0000,        -49.9997,        -50.0002,        -49.9999,        -50.0001,        -50.0000,        -50.0000,        -49.9991
         155,        1.283333,        -50.0001,        -49.9997,        -49.9999,        -50.0001,        -50.0003,        -50.0002,        -49.9998,        -49.9998
         156,        1.291667,        -50.0003,        -49.9999,        -50.0000,        -50.0004,        -49.9999,        -49.9998,        -50.0000,        -50.0007
         157,        1.300000,        -50.0000,        -50.0001,        -50.0002,        -49.9997,        -50.0002,        -49.9997,        -50.0003,        -49.9997
         158,        1.308333,        -50.0000,        -50.0001,        -49.9995,        -50.0002,        -49.9999,        -49.9999,        -50.0000,        -50.0004
         159,        1.316667,        -50.0002,        -50.0001,        -49.9999,        -50.0002,        -50.0003,        -49.9997,        -49.9999,        -50.0006
         160,        1.325000,        -49.9998,        -49.9998,        -50.0000,        -49.9998,        -49.9997,        -50.0001,        -50.0002,        -50.0000
         161,        1.333333,        -50.0000,        -50.0002,        -49.9999,        -50.0000,        -50.0000,        -49.9999,        -49.9999,        -50.0005
         162,        1.341667,        -49.9999,        -49.9997,        -50.0003,        -49.9999,        -50.0001,        -49.9996,        -49.9999,        -49.9992
         163,        1.350000,        -49.9999,        -50.0002,        -50.0000,        -49.9999,        -49.9999,        -50.0001,        -49.9995,        -50.0002
         164,        1.358333,        -50.0002,        -49.9996,        -49.9997,        -50.0001,        -50.0002,        -50.0004,        -50.0000,        -50.0006
         165,        1.366667,        -49.9999,        -49.9997,        -49.9997,        -49.9997,        -49.9999,        -49.9998,        -50.0004,        -50.0004
         166,        1.375000,        -50.0001,        -49.9997,        -50.0000,        -50.0000,        -49.9998,        -50.0000,        -50.0002,        -49.9992
         167,        1.383333,        -50.0001,        -49.9999,        -49.9999,        -50.0000,        -50.0002,        -50.0002,        -49.9995,        -50.0004
         168,        1.391667,        -50.0000,        -50.0000,        -49.9997,        -50.0001,        -50.0005,        -50.0002,        -50.0004,        -50.0008
         169,        1.400000,        -50.0001,        -50.0000,        -50.0001,        -49.9998,        -50.0000,        -49.9996,        -49.9998,        -50.0003
         170,        1.408333,        -50.0000,        -50.0001,        -50.0000,        -50.0000,        -50.0001,        -49.9995,        -50.0003,        -49.9996
         171,        1.416667,        -49.9999,        -50.0001,        -49.9997,        -49.9999,        -49.9998,        -49.9998,        -50.0002,        -50.0008
         172,        1.425000,        -49.9998,        -50.0001,        -50.0001,        -50.0000,        -50.0000,        -50.0006,        -50.0001,        -50.0001
         173,        1.433333,        -50.0002,        -49.9998,        -49.9998,        -50.0000,        -49.9999,        -50.0000,        -49.9999,        -49.9999
         174,        1.441667,        -50.0000,        -49.9999,        -49.9996,        -50.0000,        -50.0000,        -49.9999,        -50.0001,        -50.0015
         175,        1.450000,        -50.0003,        -50.0004,        -49.9996,        -50.0000,        -50.0003,        -49.9999,        -49.9999,        -50.0003
         176,        1.458333,        -50.0001,        -50.0004,        -49.9998,        -49.9999,        -49.9998,        -49.9998,        -49.9999,        -50.0000
         177,        1.466667,        -50.0003,        -49.9999,        -50.0003,        -50.0003,        -50.0001,        -50.0001,        -50.0000,        -50.0005
         178,        1.475000,        -49.9999,        -50.0003,        -50.0000,        -50.0000,        -49.9999,        -49.9996,        -49.9998,        -50.0008
         179,        1.483333,        -49.9999,        -50.0002,        -49.9996,        -50.0004,        -49.9998,        -49.9996,        -49.9997,        -49.9997
         180,        1.491667,        -50.0000,        -50.0000,        -50.0000,        -49.9997,        -50.0000,        -50.0005,        -49.9998,        -50.0004
         181,        1.500000,        -50.0002,        -50.0002,        -49.9998,        -49.9999,        -50.0000,        -50.0001,        -49.9996,        -50.0004
         182,        1.508333,        -50.0001,        -50.0001,        -50.0001,        -49.9997,        -50.0002,        -49.9997,        -50.0005,        -50.0002
         183,        1.516667,        -49.9997,        -49.9998,        -50.0000,        -50.0000,        -49.9999,        -50.0000,        -50.0003,        -50.0005
         184,        1.525000,        -50.0001,        -49.9998,        -49.9996,        -50.0001,        -50.0004,        -49.9995,        -49.9998,        -49.9984
         185,        1.533333,        -50.0001,        -50.0000,        -50.0000,        -50.0006,        -50.0003,        -49.9994,        -49.9999,        -50.0000
         186,        1.541667,        -49.9999,        -50.0006,        -50.0002,        -49.9998,        -49.9999,        -49.9999,        -50.0001,        -49.9991
         187,        1.550000,        -49.9999,        -50.0000,        -49.9998,        -49.9999,        -50.0001,        -49.9998,        -50.0004,        -50.0007
         188,        1.558333,        -50.0000,        -49.9996,        -50.0000,        -49.9999,        -49.9999,        -49.9992,        -50.0006,        -49.9990
         189,        1.566667,        -49.9998,        -49.9999,        -50.0004,        -49.9998,        -50.0005,        -49.9993,        -49.9995,        -50.0001
         190,        1.575000,        -50.0002,        -50.0000,        -49.9999,        -50.0005,        -50.0001,        -49.9988,        -50.0000,        -49.9994
         191,        1.583333,        -50.0000,        -49.9996,        -49.9999,        -49.9998,        -49.9997,        -50.0001,        -50.0000,        -49.9990
         192,        1.591667,        -49.9998,        -50.0002,        -50.0002,        -49.9998,        -50.0000,        -50.0004,        -49.9999,        -50.0000
         193,        1.600000,        -50.0000,        -50.0000,        -50.0003,        -50.0001,        -49.9999,        -49.9998,        -50.0000,        -50.0026
         194,        1.608333,        -49.9999,        -50.0001,        -49.9999,        -49.9999,        -50.0000,        -49.9991,        -49.9999,        -50.0141
         195,        1.616667,        -50.0000,        -50.0002,        -49.9996,        -49.9997,        -49.9997,        -50.0009,        -50.0000,        -50.0464
         196,        1.625000,        -50.0001,        -49.9997,        -50.0002,        -49.9999,        -49.9998,        -50.0025,        -50.0000,        -49.9851
         197,        1.633333,        -50.0001,        -49.9998,        -50.0002,        -50.0000,        -49.9998,        -50.0087,        -50.0000,        -49.9890
         198,        1.641667,        -50.0004,        -50.0000,        -50.0004,        -49.9999,        -50.0001,        -49.9948,        -50.0000,        -49.9940
         199,        1.650000,        -50.0001,        -50.0003,        -50.0000,        -50.0000,        -50.0009,        -49.9976,        -50.0002,        -49.9966
         200,        1.658333,        -50.0000,        -49.9998,        -50.0003,        -49.9999,        -50.0005,        -49.9988,        -49.9998,        -49.9987
         201,        1.666667,        -50.0004,        -49.9999,        -50.0002,        -50.0000,        -50.0001,        -49.9993,        -50.0000,        -49.9990
         202,        1.675000,        -49.9997,        -50.0000,        -50.0001,        -50.0001,        -49.9993,        -49.9995,        -49.9998,        -49.9985
         203,        1.683333,        -50.0001,        -50.0001,        -49.9999,        -50.0000,        -49.9997,        -49.9995,        -49.9995,        -50.0001
         204,        1.691667,        -50.0002,        -50.0003,        -50.0000,        -49.9999,        -50.0002,        -49.9995,        -49.9999,        -50.0010
         205,        1.700000,        -50.0000,        -49.9999,        -50.0000,        -49.9999,        -50.0001,        -49.9994,        -50.0000,        -49.9998
         206,        1.708333,        -49.9999,        -49.9998,        -50.0000,        -50.0002,        -50.0001,        -49.9998,        -50.0000,        -49.9993
         207,        1.716667,        -50.0000,        -50.0002,        -49.9998,        -50.0003,        -50.0001,        -49.9998,        -50.0003,        -50.0003
         208,        1.725000,        -49.9999,        -50.0002,        -50.0002,        -50.0001,        -50.0001,        -50.0000,        -49.9999,        -49.9994
         209,        1.733333,        -50.0000,        -50.0000,        -49.9999,        -50.0000,        -50.0001,        -49.9996,        -50.0002,        -49.9988
