"InphaseC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_002.tcf]","Time (h)","Q 2 [InphaseC4_002]","Q 3 [InphaseC4_002]","Q 4 [InphaseC4_002]","Q 5 [InphaseC4_002]","Q 6 [InphaseC4_002]","Q 7 [InphaseC4_002]","Q 1 [InphaseC4_002]","Q  8 [InphaseC4_002]"
          28,        0.225000,         -1.3900,         -0.5821,         -0.0002,          0.0000,          0.0000,         -0.0001,         -1.9186,         -0.0002
          29,        0.233333,         -1.4472,         -0.7146,         -0.2370,          0.0000,          0.0000,         -0.0007,         -1.9200,         -0.0003
          30,        0.241667,         -1.5030,         -0.8452,         -0.3091,          0.0000,          0.0000,         -0.0002,         -1.9254,          0.0003
          31,        0.250000,         -1.5584,         -0.9680,         -0.3919,          0.0000,          0.0000,         -0.0003,         -1.9335,          0.0000
          32,        0.258333,         -1.6093,         -1.0849,         -0.4743,          0.0000,          0.0000,          0.0001,         -1.9384,          0.0013
          33,        0.266667,         -1.6538,         -1.1923,         -0.5411,          0.0000,          0.0000,         -0.0002,         -1.9426,         -0.0003
          34,        0.275000,         -1.6956,         -1.2903,         -0.6167,          0.0000,          0.0000,          0.0001,         -1.9493,          0.0003
          35,        0.283333,         -1.7357,         -1.3789,         -0.6746,          0.0000,          0.0000,         -0.0001,         -1.9552,         -0.0000
          36,        0.291667,         -1.7694,         -1.4590,         -0.7265,          0.0000,          0.0000,         -0.0001,         -1.9591,         -0.0001
          37,        0.300000,         -1.7982,         -1.5300,         -0.7840,          0.0000,          0.0000,          0.0003,         -1.9654,         -0.0002
          38,        0.308333,         -1.8256,         -1.5921,         -0.8197,          0.0000,          0.0000,         -0.0004,         -1.9689,          0.0003
          39,        0.316667,         -1.8504,         -1.6477,         -0.8697,          0.0000,          0.0000,          0.0001,         -1.9732,          0.0007
          40,        0.325000,         -1.8705,         -1.6958,         -0.8996,          0.0000,          0.0000,          0.0001,         -1.9768,          0.0001
          41,        0.333333,         -1.8878,         -1.7380,         -0.9326,          0.0000,          0.0000,         -0.0005,         -1.9794,          0.0001
          42,        0.341667,         -1.9034,         -1.7748,         -0.9759,          0.0000,          0.0000,          0.0002,         -1.9824,          0.0001
          43,        0.350000,         -1.9172,         -1.8063,         -0.9783,          0.0000,          0.0000,         -0.0004,         -1.9844,          0.0003
          44,        0.358333,         -1.9292,         -1.8338,         -1.0236,          0.0000,          0.0000,         -0.0002,         -1.9871,          0.0009
          45,        0.366667,         -1.9391,         -1.8575,         -1.0549,          0.0000,          0.0000,         -0.0004,         -1.9888,          0.0004
          46,        0.375000,         -1.9473,         -1.8778,         -1.0526,          0.0000,          0.0000,         -0.0003,         -1.9903,         -0.0009
          47,        0.383333,         -1.9551,         -1.8953,         -1.0744,          0.0000,          0.0000,          0.0002,         -1.9916,         -0.0003
          48,        0.391667,         -1.9623,         -1.9105,         -1.1077,          0.0000,          0.0000,         -0.0001,         -1.9926,          0.0003
          49,        0.400000,         -1.9671,         -1.9236,         -1.1138,          0.0000,          0.0000,          0.0002,         -1.9940,         -0.0002
          50,        0.408333,         -1.9718,         -1.9346,         -1.1269,          0.0000,          0.0000,         -0.0002,         -1.9945,         -0.0003
          51,        0.416667,         -1.9765,         -1.9441,         -1.1520,         -0.0004,          0.0000,          0.0003,         -1.9952,          0.0011
          52,        0.425000,         -1.9803,         -1.9523,         -1.1731,         -0.0279,          0.0000,         -0.0000,         -1.9963,          0.0007
          53,        0.433333,         -1.9834,         -1.9592,         -1.1897,         -0.0724,          0.0000,          0.0003,         -1.9968,         -0.0004
          54,        0.441667,         -1.9841,         -1.9653,         -1.2239,         -0.1342,          0.0000,          0.0004,         -1.9972,          0.0003
          55,        0.450000,         -1.9875,         -1.9702,         -1.2558,         -0.2158,          0.0000,         -0.0000,         -1.9975,         -0.0001
          56,        0.458333,         -1.9886,         -1.9747,         -1.2970,         -0.3114,          0.0000,          0.0001,         -1.9978,          0.0008
          57,        0.466667,         -1.9908,         -1.9784,         -1.3477,         -0.4218,         -0.0003,          0.0003,         -1.9981,          0.0003
          58,        0.475000,         -1.9924,         -1.9815,         -1.3855,         -0.5419,          0.0002,         -0.0003,         -1.9984,         -0.0010
          59,        0.483333,         -1.9929,         -1.9843,         -1.4385,         -0.6629,         -0.0177,          0.0003,         -1.9987,          0.0003
          60,        0.491667,         -1.9940,         -1.9865,         -1.4920,         -0.7864,         -0.1245,         -0.0000,         -1.9991,          0.0006
          61,        0.500000,         -1.9950,         -1.9886,         -1.5425,         -0.9057,         -0.0892,         -0.0002,         -1.9992,          0.0003
          62,        0.508333,         -1.9958,         -1.9902,         -1.5910,         -1.0210,         -0.1660,          0.0000,         -1.9993,          0.0002
          63,        0.516667,         -1.9965,         -1.9916,         -1.6365,         -1.1295,         -0.2598,         -0.0001,         -1.9994,          0.0001
          64,        0.525000,         -1.9969,         -1.9929,         -1.6741,         -1.2299,         -0.1612,         -0.0002,         -1.9993,          0.0000
          65,        0.533333,         -1.9973,         -1.9940,         -1.7138,         -1.3212,         -0.2979,          0.0004,         -1.9996,          0.0003
          66,        0.541667,         -1.9974,         -1.9948,         -1.7494,         -1.4055,         -0.3424,         -0.0002,         -1.9994,          0.0004
          67,        0.550000,         -1.9981,         -1.9955,         -1.7805,         -1.4805,         -0.3216,          0.0002,         -1.9998,         -0.0001
          68,        0.558333,         -1.9991,         -1.9962,         -1.8095,         -1.5475,         -0.3900,         -0.0000,         -1.9998,         -0.0006
          69,        0.566667,         -1.9986,         -1.9968,         -1.8353,         -1.6074,         -0.4607,         -0.0000,         -1.9995,          0.0007
          70,        0.575000,         -1.9985,         -1.9973,         -1.8557,         -1.6600,         -0.4507,          0.0002,         -1.9998,          0.0004
          71,        0.583333,         -1.9990,         -1.9977,         -1.8769,         -1.7055,         -0.4843,         -0.0005,         -1.9997,         -0.0000
          72,        0.591667,         -1.9990,         -1.9980,         -1.8927,         -1.7463,         -0.5611,         -0.0001,         -1.9997,          0.0004
          73,        0.600000,         -1.9992,         -1.9983,         -1.9079,         -1.7813,         -0.5789,          0.0001,         -1.9999,          0.0002
          74,        0.608333,         -1.9996,         -1.9986,         -1.9211,         -1.8118,         -0.5925,         -0.0000,         -1.9997,         -0.0002
          75,        0.616667,         -1.9997,         -1.9988,         -1.9321,         -1.8383,         -0.6478,          0.0001,         -1.9999,          0.0002
          76,        0.625000,         -1.9996,         -1.9990,         -1.9409,         -1.8611,         -0.6950,         -0.0000,         -2.0001,         -0.0001
          77,        0.633333,         -1.9991,         -1.9991,         -1.9500,         -1.8808,         -0.7246,         -0.0002,         -1.9997,         -0.0002
          78,        0.641667,         -1.9994,         -1.9992,         -1.9562,         -1.8981,         -0.7659,          0.0001,         -2.0002,         -0.0002
          79,        0.650000,         -1.9996,         -1.9993,         -1.9625,         -1.9126,         -0.8279,         -0.0001,         -2.0000,         -0.0003
          80,        0.658333,         -1.9997,         -1.9994,         -1.9686,         -1.9249,         -0.8893,         -0.0005,         -2.0002,         -0.0002
          81,        0.666667,         -1.9997,         -1.9996,         -1.9733,         -1.9362,         -0.9578,         -0.0514,         -2.0001,         -0.0003
          82,        0.675000,         -1.9990,         -1.9996,         -1.9763,         -1.9451,         -1.0292,         -0.2217,         -1.9999,         -0.0295
          83,        0.683333,         -1.9998,         -1.9996,         -1.9804,         -1.9531,         -1.1100,         -0.3556,         -2.0000,         -0.2119
          84,        0.691667,         -2.0000,         -1.9997,         -1.9835,         -1.9599,         -1.1888,         -0.4707,         -1.9999,         -0.3169
          85,        0.700000,         -1.9996,         -1.9997,         -1.9853,         -1.9656,         -1.2636,         -0.6076,         -1.9999,         -0.5488
          86,        0.708333,         -2.0005,         -1.9998,         -1.9871,         -1.9707,         -1.3393,         -0.7555,         -2.0001,         -0.7621
          87,        0.716667,         -1.9997,         -1.9998,         -1.9894,         -1.9748,         -1.4097,         -0.8863,         -1.9999,         -0.8129
          88,        0.725000,         -1.9998,         -1.9999,         -1.9909,         -1.9784,         -1.4772,         -0.9881,         -1.9999,         -0.9349
          89,        0.733333,         -2.0001,         -1.9999,         -1.9923,         -1.9816,         -1.5354,         -1.1164,         -2.0003,         -1.0262
          90,        0.741667,         -2.0005,         -1.9998,         -1.9931,         -1.9842,         -1.5896,         -1.2016,         -2.0001,         -1.1094
          91,        0.750000,         -1.9998,         -1.9999,         -1.9946,         -1.9866,         -1.6414,         -1.3035,         -1.9999,         -1.1774
          92,        0.758333,         -1.9997,         -1.9999,         -1.9947,         -1.9886,         -1.6876,         -1.3853,         -1.9997,         -1.2907
          93,        0.766667,         -1.9998,         -1.9999,         -1.9958,         -1.9902,         -1.7259,         -1.4629,         -2.0002,         -1.3591
          94,        0.775000,         -2.0001,         -1.9999,         -1.9962,         -1.9916,         -1.7632,         -1.5268,         -2.0001,         -1.4276
          95,        0.783333,         -2.0005,         -2.0000,         -1.9968,         -1.9929,         -1.7937,         -1.5919,         -2.0000,         -1.4996
          96,        0.791667,         -1.9995,         -1.9999,         -1.9969,         -1.9938,         -1.8207,         -1.6442,         -2.0001,         -1.5600
          97,        0.800000,         -2.0003,         -2.0000,         -1.9980,         -1.9948,         -1.8449,         -1.6904,         -2.0000,         -1.6093
          98,        0.808333,         -2.0004,         -1.9999,         -1.9976,         -1.9956,         -1.8661,         -1.7330,         -1.9996,         -1.6581
          99,        0.816667,         -2.0003,         -2.0000,         -1.9984,         -1.9961,         -1.8849,         -1.7691,         -2.0002,         -1.7037
         100,        0.825000,         -2.0005,         -2.0000,         -1.9985,         -1.9969,         -1.9013,         -1.8001,         -2.0002,         -1.7377
         101,        0.833333,         -2.0000,         -1.9999,         -1.9990,         -1.9972,         -1.9148,         -1.8278,         -1.9999,         -1.7722
         102,        0.841667,         -2.0003,         -2.0000,         -1.9993,         -1.9976,         -1.9270,         -1.8516,         -2.0001,         -1.8026
         103,        0.850000,         -2.0005,         -2.0000,         -1.9992,         -1.9980,         -1.9372,         -1.8718,         -1.9999,         -1.8276
         104,        0.858333,         -2.0000,         -2.0000,         -1.9992,         -1.9984,         -1.9462,         -1.8896,         -2.0000,         -1.8496
         105,        0.866667,         -2.0001,         -1.9999,         -1.9998,         -1.9985,         -1.9537,         -1.9053,         -2.0002,         -1.8709
         106,        0.875000,         -2.0006,         -2.0000,         -1.9996,         -1.9988,         -1.9604,         -1.9186,         -2.0000,         -1.8883
         107,        0.883333,         -2.0003,         -2.0000,         -1.9998,         -1.9990,         -1.9653,         -1.9300,         -1.9999,         -1.9033
         108,        0.891667,         -2.0003,         -2.0000,         -2.0000,         -1.9991,         -1.9709,         -1.9401,         -2.0000,         -1.9169
         109,        0.900000,         -2.0002,         -2.0000,         -1.9997,         -1.9992,         -1.9747,         -1.9485,         -1.9999,         -1.9277
         110,        0.908333,         -2.0000,         -2.0000,         -2.0000,         -1.9993,         -1.9782,         -1.9559,         -1.9999,         -1.9378
         111,        0.916667,         -2.0007,         -2.0000,         -2.0003,         -1.9993,         -1.9816,         -1.9622,         -2.0001,         -1.9462
         112,        0.925000,         -1.9996,         -2.0001,         -2.0006,         -1.9995,         -1.9844,         -1.9673,         -1.9999,         -1.9538
         113,        0.933333,         -1.9997,         -2.0000,         -1.9998,         -1.9996,         -1.9864,         -1.9722,         -1.9999,         -1.9604
         114,        0.941667,         -1.9998,         -2.0001,         -1.9998,         -1.9996,         -1.9885,         -1.9759,         -2.0001,         -1.9656
         115,        0.950000,         -2.0006,         -2.0000,         -1.9993,         -1.9998,         -1.9897,         -1.9793,         -2.0001,         -1.9706
         116,        0.958333,         -1.9997,         -2.0000,         -1.9998,         -1.9998,         -1.9912,         -1.9825,         -1.9996,         -1.9749
         117,        0.966667,         -2.0004,         -2.0000,         -2.0003,         -1.9998,         -1.9923,         -1.9850,         -2.0000,         -1.9785
         118,        0.975000,         -2.0002,         -2.0000,         -2.0002,         -1.9996,         -1.9936,         -1.9871,         -1.9997,         -1.9815
         119,        0.983333,         -2.0001,         -2.0000,         -1.9998,         -1.9999,         -1.9946,         -1.9888,         -2.0000,         -1.9844
         120,        0.991667,         -2.0003,         -2.0000,         -1.9997,         -1.9999,         -1.9953,         -1.9906,         -2.0001,         -1.9861
         121,        1.000000,         -2.0001,         -2.0000,         -1.9996,         -1.9997,         -1.9959,         -1.9919,         -2.0001,         -1.9881
         122,        1.008333,         -2.0000,         -2.0000,         -1.9993,         -2.0000,         -1.9972,         -1.9931,         -2.0001,         -1.9897
         123,        1.016667,         -2.0000,         -2.0000,         -2.0001,         -1.9998,         -1.9973,         -1.9940,         -2.0001,         -1.9918
         124,        1.025000,         -1.9998,         -2.0000,         -1.9996,         -1.9999,         -1.9973,         -1.9948,         -1.9998,         -1.9928
         125,        1.033333,         -1.9999,         -2.0000,         -2.0005,         -1.9998,         -1.9982,         -1.9955,         -1.9999,         -1.9935
         126,        1.041667,         -1.9999,         -2.0000,         -1.9998,         -1.9999,         -1.9984,         -1.9962,         -1.9999,         -1.9952
         127,        1.050000,         -1.9992,         -2.0000,         -1.9999,         -1.9999,         -1.9979,         -1.9966,         -1.9999,         -1.9954
         128,        1.058333,         -1.9991,         -2.0000,         -2.0003,         -2.0000,         -1.9984,         -1.9974,         -2.0001,         -1.9961
         129,        1.066667,         -2.0003,         -2.0000,         -1.9994,         -1.9999,         -1.9994,         -1.9976,         -2.0001,         -1.9970
         130,        1.075000,         -2.0003,         -1.9999,         -2.0004,         -1.9999,         -1.9991,         -1.9983,         -2.0001,         -1.9978
         131,        1.083333,         -2.0001,         -2.0001,         -2.0009,         -1.9999,         -1.9988,         -1.9982,         -2.0002,         -1.9979
         132,        1.091667,         -1.9995,         -2.0000,         -1.9995,         -1.9998,         -1.9990,         -1.9986,         -2.0001,         -1.9981
         133,        1.100000,         -1.9999,         -1.9999,         -2.0001,         -2.0002,         -1.9997,         -1.9988,         -2.0002,         -1.9981
         134,        1.108333,         -2.0000,         -1.9999,         -1.9996,         -1.9998,         -1.9994,         -1.9991,         -2.0000,         -1.9980
         135,        1.116667,         -1.9998,         -2.0000,         -1.9995,         -1.9998,         -1.9993,         -1.9990,         -2.0000,         -1.9991
         136,        1.125000,         -2.0001,         -2.0000,         -1.9998,         -2.0000,         -1.9995,         -1.9990,         -2.0001,         -1.9988
         137,        1.133333,         -2.0001,         -2.0000,         -1.9999,         -2.0001,         -1.9998,         -1.9993,         -1.9997,         -1.9998
         138,        1.141667,         -1.9996,         -1.9999,         -2.0002,         -1.9999,         -1.9994,         -1.9994,         -1.9999,         -1.9990
         139,        1.150000,         -1.9992,         -2.0000,         -2.0000,         -2.0000,         -2.0003,         -1.9994,         -1.9997,         -1.9988
         140,        1.158333,         -1.9994,         -2.0000,         -1.9998,         -2.0000,         -1.9998,         -1.9994,         -2.0002,         -1.9998
         141,        1.166667,         -2.0003,         -1.9999,         -1.9996,         -2.0001,         -1.9996,         -1.9998,         -2.0001,         -1.9995
         142,        1.175000,         -1.9993,         -2.0000,         -2.0005,         -2.0001,         -2.0004,         -1.9996,         -1.9998,         -1.9995
         143,        1.183333,         -2.0000,         -2.0000,         -1.9998,         -1.9999,         -2.0003,         -1.9996,         -2.0000,         -1.9994
         144,        1.191667,         -1.9997,         -2.0000,         -1.9999,         -2.0000,         -1.9995,         -1.9997,         -2.0000,         -1.9997
         145,        1.200000,         -2.0000,         -2.0000,         -1.9998,         -2.0000,         -1.9999,         -1.9995,         -1.9998,         -1.9997
         146,        1.208333,         -2.0005,         -2.0000,         -1.9997,         -2.0000,         -1.9998,         -1.9998,         -2.0000,         -2.0007
         147,        1.216667,         -1.9998,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0000,         -2.0001,         -2.0001
         148,        1.225000,         -1.9997,         -2.0000,         -1.9995,         -2.0000,         -1.9998,         -1.9999,         -1.9998,         -1.9998
         149,        1.233333,         -1.9996,         -2.0000,         -2.0005,         -2.0000,         -2.0005,         -1.9999,         -2.0003,         -1.9998
         150,        1.241667,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -2.0000,         -2.0003,         -1.9993
         151,        1.250000,         -2.0006,         -2.0000,         -1.9994,         -2.0000,         -2.0006,         -2.0000,         -1.9998,         -2.0001
         152,        1.258333,         -2.0003,         -2.0000,         -1.9995,         -1.9998,         -1.9999,         -2.0000,         -1.9999,         -2.0001
         153,        1.266667,         -2.0002,         -2.0000,         -2.0007,         -2.0000,         -1.9994,         -2.0000,         -1.9998,         -1.9994
         154,        1.275000,         -2.0000,         -2.0000,         -1.9998,         -2.0001,         -2.0005,         -2.0001,         -1.9998,         -1.9995
         155,        1.283333,         -2.0001,         -2.0000,         -1.9998,         -2.0000,         -2.0002,         -1.9997,         -2.0000,         -1.9999
         156,        1.291667,         -2.0002,         -2.0000,         -2.0006,         -1.9999,         -2.0004,         -2.0000,         -2.0001,         -2.0002
         157,        1.300000,         -1.9998,         -2.0000,         -2.0001,         -1.9999,         -2.0000,         -1.9999,         -1.9999,         -2.0001
         158,        1.308333,         -1.9998,         -2.0000,         -2.0003,         -1.9998,         -2.0006,         -1.9999,         -2.0000,         -1.9998
         159,        1.316667,         -2.0003,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -1.9999,         -1.9997
         160,        1.325000,         -1.9996,         -2.0000,         -1.9999,         -1.9999,         -2.0006,         -2.0001,         -2.0001,         -2.0001
         161,        1.333333,         -2.0001,         -2.0000,         -2.0004,         -1.9999,         -1.9998,         -1.9999,         -2.0000,         -1.9996
         162,        1.341667,         -2.0002,         -2.0000,         -1.9995,         -2.0000,         -1.9998,         -2.0000,         -2.0000,         -2.0002
         163,        1.350000,         -2.0004,         -2.0000,         -1.9994,         -2.0001,         -1.9996,         -2.0001,         -2.0001,         -2.0001
         164,        1.358333,         -1.9999,         -2.0000,         -1.9997,         -1.9999,         -2.0000,         -2.0000,         -2.0001,         -2.0001
         165,        1.366667,         -1.9993,         -2.0000,         -1.9992,         -1.9999,         -2.0003,         -2.0002,         -1.9999,         -1.9996
         166,        1.375000,         -1.9999,         -2.0000,         -2.0006,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -1.9997
         167,        1.383333,         -1.9997,         -2.0000,         -1.9994,         -2.0001,         -1.9999,         -1.9998,         -2.0001,         -2.0001
         168,        1.391667,         -1.9999,         -1.9999,         -2.0001,         -2.0001,         -1.9997,         -2.0000,         -1.9998,         -1.9995
         169,        1.400000,         -2.0001,         -2.0000,         -2.0005,         -1.9999,         -2.0004,         -2.0000,         -1.9999,         -2.0000
         170,        1.408333,         -2.0004,         -2.0000,         -2.0001,         -1.9999,         -2.0002,         -1.9999,         -2.0000,         -1.9996
         171,        1.416667,         -2.0002,         -2.0000,         -1.9992,         -2.0000,         -2.0008,         -2.0001,         -1.9999,         -2.0001
         172,        1.425000,         -1.9999,         -2.0000,         -2.0001,         -1.9999,         -2.0007,         -2.0001,         -2.0000,         -1.9995
         173,        1.433333,         -1.9996,         -2.0000,         -1.9994,         -2.0000,         -2.0001,         -2.0000,         -1.9996,         -2.0003
         174,        1.441667,         -2.0000,         -2.0000,         -2.0005,         -1.9999,         -2.0002,         -1.9998,         -2.0001,         -2.0004
         175,        1.450000,         -1.9999,         -2.0000,         -2.0003,         -1.9999,         -1.9997,         -2.0002,         -2.0001,         -2.0001
         176,        1.458333,         -2.0005,         -2.0000,         -1.9991,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -2.0002
         177,        1.466667,         -2.0004,         -2.0000,         -2.0000,         -2.0000,         -2.0003,         -1.9999,         -1.9999,         -2.0007
         178,        1.475000,         -1.9997,         -2.0000,         -2.0007,         -2.0000,         -1.9994,         -2.0000,         -1.9998,         -1.9998
         179,        1.483333,         -2.0007,         -1.9999,         -1.9998,         -2.0001,         -2.0000,         -2.0000,         -2.0000,         -2.0000
         180,        1.491667,         -1.9998,         -2.0000,         -1.9998,         -2.0001,         -1.9999,         -1.9999,         -2.0001,         -2.0003
         181,        1.500000,         -2.0005,         -2.0000,         -2.0002,         -2.0001,         -2.0003,         -1.9999,         -2.0002,         -2.0001
         182,        1.508333,         -1.9997,         -2.0000,         -1.9999,         -2.0000,         -2.0001,         -2.0000,         -1.9998,         -2.0002
         183,        1.516667,         -1.9997,         -2.0000,         -1.9995,         -2.0001,         -1.9998,         -2.0000,         -1.9998,         -1.9996
         184,        1.525000,         -2.0004,         -2.0000,         -2.0004,         -2.0000,         -1.9995,         -1.9998,         -2.0000,         -1.9994
         185,        1.533333,         -1.9994,         -2.0000,         -1.9998,         -2.0000,         -1.9999,         -1.9999,         -1.9999,         -1.9995
         186,        1.541667,         -1.9998,         -2.0000,         -2.0002,         -1.9999,         -1.9999,         -2.0000,         -1.9999,         -2.0003
         187,        1.550000,         -2.0006,         -2.0000,         -1.9999,         -2.0001,         -2.0006,         -2.0000,         -1.9998,         -1.9995
         188,        1.558333,         -1.9994,         -2.0000,         -2.0004,         -2.0000,         -2.0004,         -2.0000,         -1.9998,         -2.0001
         189,        1.566667,         -1.9995,         -2.0000,         -2.0000,         -2.0001,         -2.0001,         -2.0000,         -1.9998,         -1.9999
         190,        1.575000,         -2.0004,         -2.0000,         -1.9999,         -2.0000,         -2.0004,         -2.0000,         -1.9999,         -1.9999
         191,        1.583333,         -2.0001,         -1.9999,         -1.9999,         -2.0000,         -2.0002,         -1.9999,         -2.0001,         -2.0001
         192,        1.591667,         -2.0005,         -2.0000,         -1.9997,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -2.0002
         193,        1.600000,         -2.0001,         -2.0000,         -1.9992,         -2.0001,         -2.0000,         -1.9997,         -2.0001,         -1.9995
         194,        1.608333,         -2.0008,         -2.0000,         -1.9997,         -2.0000,         -2.0004,         -2.0000,         -2.0002,         -1.9999
         195,        1.616667,         -2.0003,         -2.0000,         -1.9996,         -2.0000,         -1.9997,         -2.0001,         -2.0001,         -2.0002
         196,        1.625000,         -2.0002,         -2.0000,         -2.0004,         -2.0000,         -2.0002,         -2.0000,         -2.0000,         -1.9990
         197,        1.633333,         -1.9996,         -2.0000,         -1.9997,         -2.0000,         -1.9998,         -2.0002,         -1.9999,         -1.9996
         198,        1.641667,         -1.9997,         -2.0000,         -1.9994,         -2.0000,         -2.0000,         -2.0000,         -2.0000,         -2.0001
         199,        1.650000,         -1.9995,         -1.9999,         -2.0000,         -1.9999,         -1.9998,         -2.0000,         -1.9999,         -1.9998
         200,        1.658333,         -1.9997,         -2.0000,         -2.0006,         -2.0001,         -2.0004,         -2.0001,         -1.9999,         -1.9998
         201,        1.666667,         -2.0001,         -2.0000,         -1.9997,         -2.0000,         -2.0002,         -2.0000,         -2.0002,         -2.0002
         202,        1.675000,         -1.9996,         -2.0000,         -1.9996,         -2.0001,         -2.0004,         -2.0001,         -2.0001,         -2.0000
         203,        1.683333,         -1.9999,         -2.0000,         -2.0002,         -2.0000,         -2.0000,         -2.0000,         -1.9999,         -2.0001
         204,        1.691667,         -2.0007,         -2.0000,         -2.0002,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -1.9998
         205,        1.700000,         -1.9996,         -2.0000,         -2.0008,         -1.9999,         -2.0001,         -2.0000,         -1.9999,         -1.9997
         206,        1.708333,         -2.0000,         -2.0000,         -2.0002,         -2.0001,         -1.9998,         -1.9999,         -2.0000,         -1.9998
         207,        1.716667,         -2.0003,         -2.0000,         -1.9999,         -2.0000,         -2.0006,         -2.0000,         -2.0000,         -1.9998
         208,        1.725000,         -2.0000,         -2.0000,         -1.9999,         -1.9999,         -2.0005,         -2.0000,         -1.9998,         -2.0000
         209,        1.733333,         -2.0005,         -2.0000,         -2.0003,         -1.9998,         -2.0001,         -2.0000,         -1.9999,         -1.9999
         210,        1.741667,         -1.9995,         -2.0000,         -2.0000,         -2.0001,         -1.9999,         -1.9999,         -2.0001,         -1.9998
         211,        1.750000,         -2.0001,         -2.0000,         -1.9999,         -2.0000,         -2.0000,         -1.9999,         -2.0001,         -2.0000
         212,        1.758333,         -1.9997,         -2.0000,         -2.0005,         -2.0000,         -2.0002,         -2.0000,         -1.9999,         -2.0002
