"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\001\sfe_25.tcf]","Time (h)","Q 1 [sfe_25]","Q 2 [sfe_25]","Q 3 [sfe_25]","Q 4 [sfe_25]"
         213,        3.533333,          0.0189,          0.0190,          0.0189,          0.0189
         214,        3.550000,          0.0189,          0.0189,          0.0189,          0.0189
         215,        3.566667,          0.0189,          0.0189,          0.0189,          0.0189
         216,        3.583333,          0.0189,          0.0189,          0.0189,          0.0189
         217,        3.600000,          0.0189,          0.0190,          0.0189,          0.0189
         218,        3.616667,          0.0189,          0.0189,          0.0189,          0.0189
         219,        3.633333,          0.0189,          0.0188,          0.0189,          0.0189
         220,        3.650000,          0.0189,          0.0188,          0.0189,          0.0189
         221,        3.666667,          0.0189,          0.0188,          0.0189,          0.0189
         222,        3.683333,          0.0189,          0.0189,          0.0189,          0.0189
         223,        3.700000,          0.0189,          0.0190,          0.0189,          0.0189
         224,        3.716667,          0.0189,          0.0190,          0.0189,          0.0189
         225,        3.733333,          0.0189,          0.0189,          0.0189,          0.0189
         226,        3.750000,          0.0189,          0.0189,          0.0189,          0.0189
         227,        3.766667,          0.0189,          0.0188,          0.0189,          0.0189
         228,        3.783333,          0.0189,          0.0189,          0.0189,          0.0189
         229,        3.800000,          0.0189,          0.0188,          0.0189,          0.0189
         230,        3.816667,          0.0189,          0.0190,          0.0189,          0.0189
         231,        3.833333,          0.0189,          0.0190,          0.0189,          0.0189
         232,        3.850000,          0.0189,          0.0187,          0.0189,          0.0189
         233,        3.866667,          0.0189,          0.0190,          0.0189,          0.0189
         234,        3.883333,          0.0189,          0.0189,          0.0189,          0.0189
         235,        3.900000,          0.0189,          0.0189,          0.0189,          0.0189
         236,        3.916667,          0.0189,          0.0189,          0.0189,          0.0189
         237,        3.933333,          0.0189,          0.0189,          0.0189,          0.0189
         238,        3.950000,          0.0189,          0.0189,          0.0189,          0.0189
         239,        3.966667,          0.0189,          0.0188,          0.0189,          0.0189
         240,        3.983333,          0.0189,          0.0187,          0.0189,          0.0189
         241,        4.000000,          0.0189,          0.0189,          0.0189,          0.0189
         242,        4.016667,          0.0189,          0.0188,          0.0189,          0.0189
         243,        4.033333,          0.0189,          0.0190,          0.0189,          0.0189
         244,        4.050000,          0.0189,          0.0191,          0.0189,          0.0189
         245,        4.066667,          0.0189,          0.0189,          0.0189,          0.0189
         246,        4.083333,          0.0189,          0.0190,          0.0189,          0.0189
         247,        4.100000,          0.0189,          0.0190,          0.0189,          0.0189
         248,        4.116667,          0.0189,          0.0191,          0.0189,          0.0189
         249,        4.133333,          0.0189,          0.0190,          0.0189,          0.0189
         250,        4.150000,          0.0189,          0.0189,          0.0189,          0.0189
         251,        4.166667,          0.0189,          0.0189,          0.0189,          0.0189
         252,        4.183333,          0.0189,          0.0188,          0.0189,          0.0189
         253,        4.200000,          0.0189,          0.0189,          0.0189,          0.0189
         254,        4.216667,          0.0189,          0.0190,          0.0189,          0.0189
         255,        4.233333,          0.0189,          0.0189,          0.0189,          0.0189
         256,        4.250000,          0.0189,          0.0188,          0.0189,          0.0189
         257,        4.266667,          0.0189,          0.0190,          0.0189,          0.0189
         258,        4.283333,          0.0189,          0.0189,          0.0189,          0.0189
         259,        4.300000,          0.0189,          0.0191,          0.0189,          0.0189
         260,        4.316667,          0.0189,          0.0189,          0.0189,          0.0189
         261,        4.333333,          0.0189,          0.0190,          0.0189,          0.0189
         262,        4.350000,          0.0189,          0.0190,          0.0189,          0.0189
         263,        4.366667,          0.0189,          0.0190,          0.0189,          0.0189
         264,        4.383333,          0.0189,          0.0189,          0.0189,          0.0189
         265,        4.400000,          0.0189,          0.0187,          0.0189,          0.0189
         266,        4.416667,          0.0189,          0.0188,          0.0189,          0.0189
         267,        4.433333,          0.0189,          0.0190,          0.0189,          0.0189
         268,        4.450000,          0.0189,          0.0188,          0.0189,          0.0189
         269,        4.466667,          0.0189,          0.0190,          0.0189,          0.0189
         270,        4.483333,          0.0189,          0.0189,          0.0189,          0.0189
         271,        4.500000,          0.0189,          0.0188,          0.0189,          0.0189
         272,        4.516667,          0.0189,          0.0189,          0.0189,          0.0189
         273,        4.533333,          0.0189,          0.0190,          0.0189,          0.0189
         274,        4.550000,          0.0189,          0.0189,          0.0189,          0.0189
         275,        4.566667,          0.0189,          0.0189,          0.0189,          0.0189
         276,        4.583333,          0.0189,          0.0188,          0.0189,          0.0189
         277,        4.600000,          0.0189,          0.0189,          0.0189,          0.0189
         278,        4.616667,          0.0189,          0.0190,          0.0189,          0.0189
         279,        4.633333,          0.0189,          0.0189,          0.0189,          0.0189
         280,        4.650000,          0.0189,          0.0189,          0.0189,          0.0189
         281,        4.666667,          0.0189,          0.0191,          0.0189,          0.0189
         282,        4.683333,          0.0189,          0.0188,          0.0189,          0.0189
         283,        4.700000,          0.0189,          0.0189,          0.0189,          0.0189
         284,        4.716667,          0.0189,          0.0190,          0.0189,          0.0189
         285,        4.733333,          0.0189,          0.0188,          0.0189,          0.0189
         286,        4.750000,          0.0189,          0.0191,          0.0189,          0.0189
         287,        4.766667,          0.0189,          0.0189,          0.0189,          0.0189
         288,        4.783333,          0.0189,          0.0188,          0.0189,          0.0189
         289,        4.800000,          0.0189,          0.0189,          0.0189,          0.0189
         290,        4.816667,          0.0189,          0.0187,          0.0189,          0.0189
         291,        4.833333,          0.0189,          0.0189,          0.0189,          0.0189
         292,        4.850000,          0.0189,          0.0189,          0.0189,          0.0189
         293,        4.866667,          0.0189,          0.0190,          0.0189,          0.0189
         294,        4.883333,          0.0189,          0.0190,          0.0189,          0.0189
         295,        4.900000,          0.0189,          0.0189,          0.0189,          0.0189
         296,        4.916667,          0.0189,          0.0189,          0.0189,          0.0189
         297,        4.933333,          0.0189,          0.0189,          0.0189,          0.0189
         298,        4.950000,          0.0189,          0.0189,          0.0189,          0.0189
         299,        4.966667,          0.0189,          0.0187,          0.0189,          0.0189
         300,        4.983333,          0.0189,          0.0188,          0.0189,          0.0189
         301,        5.000000,          0.0189,          0.0188,          0.0189,          0.0189
         302,        5.016667,          0.0189,          0.0190,          0.0189,          0.0189
         303,        5.033333,          0.0189,          0.0189,          0.0189,          0.0189
         304,        5.050000,          0.0189,          0.0189,          0.0189,          0.0189
         305,        5.066667,          0.0189,          0.0189,          0.0189,          0.0189
         306,        5.083333,          0.0189,          0.0189,          0.0189,          0.0189
         307,        5.100000,          0.0189,          0.0189,          0.0189,          0.0189
         308,        5.116667,          0.0189,          0.0190,          0.0189,          0.0189
         309,        5.133333,          0.0189,          0.0189,          0.0189,          0.0189
         310,        5.150000,          0.0189,          0.0191,          0.0189,          0.0189
         311,        5.166667,          0.0189,          0.0189,          0.0189,          0.0189
         312,        5.183333,          0.0189,          0.0189,          0.0189,          0.0189
         313,        5.200000,          0.0189,          0.0189,          0.0189,          0.0189
         314,        5.216667,          0.0189,          0.0187,          0.0189,          0.0189
         315,        5.233333,          0.0189,          0.0190,          0.0189,          0.0189
         316,        5.250000,          0.0189,          0.0189,          0.0189,          0.0189
         317,        5.266667,          0.0189,          0.0189,          0.0189,          0.0189
         318,        5.283333,          0.0189,          0.0188,          0.0189,          0.0189
         319,        5.300000,          0.0189,          0.0189,          0.0189,          0.0189
         320,        5.316667,          0.0189,          0.0190,          0.0189,          0.0189
         321,        5.333333,          0.0189,          0.0190,          0.0189,          0.0189
         322,        5.350000,          0.0189,          0.0189,          0.0189,          0.0189
         323,        5.366667,          0.0189,          0.0189,          0.0189,          0.0189
         324,        5.383333,          0.0189,          0.0190,          0.0189,          0.0189
         325,        5.400000,          0.0189,          0.0189,          0.0189,          0.0189
         326,        5.416667,          0.0189,          0.0189,          0.0189,          0.0189
         327,        5.433333,          0.0189,          0.0189,          0.0189,          0.0189
         328,        5.450000,          0.0189,          0.0189,          0.0189,          0.0189
         329,        5.466667,          0.0189,          0.0189,          0.0189,          0.0189
         330,        5.483333,          0.0189,          0.0190,          0.0189,          0.0189
         331,        5.500000,          0.0189,          0.0189,          0.0189,          0.0189
         332,        5.516667,          0.0189,          0.0189,          0.0189,          0.0189
         333,        5.533333,          0.0189,          0.0189,          0.0189,          0.0189
         334,        5.550000,          0.0189,          0.0189,          0.0189,          0.0189
         335,        5.566667,          0.0189,          0.0188,          0.0189,          0.0189
         336,        5.583333,          0.0189,          0.0190,          0.0189,          0.0189
         337,        5.600000,          0.0189,          0.0190,          0.0189,          0.0189
         338,        5.616667,          0.0189,          0.0190,          0.0189,          0.0189
         339,        5.633333,          0.0189,          0.0189,          0.0189,          0.0189
         340,        5.650000,          0.0189,          0.0189,          0.0189,          0.0189
         341,        5.666667,          0.0189,          0.0188,          0.0189,          0.0189
         342,        5.683333,          0.0189,          0.0188,          0.0189,          0.0189
         343,        5.700000,          0.0189,          0.0188,          0.0189,          0.0189
         344,        5.716667,          0.0189,          0.0190,          0.0189,          0.0189
         345,        5.733333,          0.0189,          0.0188,          0.0189,          0.0189
         346,        5.750000,          0.0189,          0.0189,          0.0189,          0.0189
         347,        5.766667,          0.0189,          0.0189,          0.0189,          0.0189
         348,        5.783333,          0.0189,          0.0188,          0.0189,          0.0189
         349,        5.800000,          0.0189,          0.0189,          0.0189,          0.0189
         350,        5.816667,          0.0189,          0.0190,          0.0189,          0.0189
         351,        5.833333,          0.0189,          0.0191,          0.0189,          0.0189
         352,        5.850000,          0.0189,          0.0188,          0.0189,          0.0189
         353,        5.866667,          0.0189,          0.0190,          0.0189,          0.0189
         354,        5.883333,          0.0189,          0.0191,          0.0189,          0.0189
         355,        5.900000,          0.0189,          0.0189,          0.0189,          0.0189
         356,        5.916667,          0.0189,          0.0190,          0.0189,          0.0189
         357,        5.933333,          0.0189,          0.0189,          0.0189,          0.0189
         358,        5.950000,          0.0189,          0.0190,          0.0189,          0.0189
         359,        5.966667,          0.0189,          0.0190,          0.0189,          0.0189
         360,        5.983333,          0.0189,          0.0190,          0.0189,          0.0189
         361,        6.000000,          0.0189,          0.0189,          0.0189,          0.0189
         362,        6.016667,          0.0189,          0.0190,          0.0189,          0.0189
         363,        6.033333,          0.0189,          0.0188,          0.0189,          0.0189
         364,        6.050000,          0.0189,          0.0188,          0.0189,          0.0189
         365,        6.066667,          0.0189,          0.0189,          0.0189,          0.0189
         366,        6.083333,          0.0189,          0.0188,          0.0189,          0.0189
         367,        6.100000,          0.0189,          0.0190,          0.0189,          0.0189
         368,        6.116667,          0.0189,          0.0187,          0.0189,          0.0189
         369,        6.133333,          0.0189,          0.0190,          0.0189,          0.0189
         370,        6.150000,          0.0189,          0.0188,          0.0189,          0.0189
         371,        6.166667,          0.0189,          0.0189,          0.0189,          0.0189
         372,        6.183333,          0.0189,          0.0188,          0.0189,          0.0189
         373,        6.200000,          0.0189,          0.0190,          0.0189,          0.0189
         374,        6.216667,          0.0189,          0.0188,          0.0189,          0.0189
         375,        6.233333,          0.0189,          0.0189,          0.0189,          0.0189
         376,        6.250000,          0.0189,          0.0189,          0.0189,          0.0189
         377,        6.266667,          0.0189,          0.0188,          0.0189,          0.0189
         378,        6.283333,          0.0189,          0.0188,          0.0189,          0.0189
         379,        6.300000,          0.0189,          0.0189,          0.0189,          0.0189
         380,        6.316667,          0.0189,          0.0190,          0.0189,          0.0189
         381,        6.333333,          0.0189,          0.0188,          0.0189,          0.0189
         382,        6.350000,          0.0189,          0.0190,          0.0189,          0.0189
         383,        6.366667,          0.0189,          0.0189,          0.0189,          0.0189
         384,        6.383333,          0.0189,          0.0189,          0.0189,          0.0189
         385,        6.400000,          0.0189,          0.0189,          0.0189,          0.0189
         386,        6.416667,          0.0189,          0.0189,          0.0189,          0.0189
         387,        6.433333,          0.0189,          0.0188,          0.0189,          0.0189
         388,        6.450000,          0.0189,          0.0190,          0.0189,          0.0189
         389,        6.466667,          0.0189,          0.0189,          0.0189,          0.0189
         390,        6.483333,          0.0189,          0.0188,          0.0189,          0.0189
         391,        6.500000,          0.0189,          0.0189,          0.0189,          0.0189
         392,        6.516667,          0.0189,          0.0189,          0.0189,          0.0189
         393,        6.533333,          0.0189,          0.0189,          0.0189,          0.0189
         394,        6.550000,          0.0189,          0.0190,          0.0189,          0.0189
         395,        6.566667,          0.0189,          0.0189,          0.0189,          0.0189
         396,        6.583333,          0.0189,          0.0189,          0.0189,          0.0189
         397,        6.600000,          0.0189,          0.0189,          0.0189,          0.0189
         398,        6.616667,          0.0189,          0.0188,          0.0189,          0.0189
         399,        6.633333,          0.0189,          0.0188,          0.0189,          0.0189
         400,        6.650000,          0.0189,          0.0190,          0.0189,          0.0189
         401,        6.666667,          0.0189,          0.0188,          0.0189,          0.0189
         402,        6.683333,          0.0189,          0.0189,          0.0189,          0.0189
         403,        6.700000,          0.0189,          0.0190,          0.0189,          0.0189
         404,        6.716667,          0.0189,          0.0189,          0.0189,          0.0189
         405,        6.733333,          0.0189,          0.0191,          0.0189,          0.0189
         406,        6.750000,          0.0189,          0.0189,          0.0189,          0.0189
         407,        6.766667,          0.0189,          0.0188,          0.0189,          0.0189
         408,        6.783333,          0.0189,          0.0190,          0.0189,          0.0189
         409,        6.800000,          0.0189,          0.0190,          0.0189,          0.0189
         410,        6.816667,          0.0189,          0.0189,          0.0189,          0.0189
         411,        6.833333,          0.0189,          0.0188,          0.0189,          0.0189
         412,        6.850000,          0.0189,          0.0189,          0.0189,          0.0189
         413,        6.866667,          0.0189,          0.0189,          0.0189,          0.0189
         414,        6.883333,          0.0189,          0.0190,          0.0189,          0.0189
         415,        6.900000,          0.0189,          0.0188,          0.0189,          0.0189
         416,        6.916667,          0.0189,          0.0189,          0.0189,          0.0189
         417,        6.933333,          0.0189,          0.0188,          0.0189,          0.0189
