"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\001\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
          67,        1.100000,          0.0677,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          68,        1.116667,          0.0580,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          69,        1.133333,          0.0494,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          70,        1.150000,          0.0458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          71,        1.166667,          0.0339,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          72,        1.183333,          0.0271,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          73,        1.200000,          0.0234,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          74,        1.216667,          0.0211,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          75,        1.233333,          0.0198,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          76,        1.250000,          0.0191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          77,        1.266667,          0.0175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          78,        1.283333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          79,        1.300000,          0.0147,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          80,        1.316667,          0.0137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          81,        1.333333,          0.0134,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          82,        1.350000,          0.0137,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          83,        1.366667,          0.0140,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          84,        1.383333,          0.0145,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          85,        1.400000,          0.0148,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          86,        1.416667,          0.0149,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          87,        1.433333,          0.0151,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          88,        1.450000,          0.0153,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          89,        1.466667,          0.0154,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          90,        1.483333,          0.0154,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          91,        1.500000,          0.0155,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          92,        1.516667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          93,        1.533333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          94,        1.550000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          95,        1.566667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          96,        1.583333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          97,        1.600000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          98,        1.616667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
          99,        1.633333,          0.0157,          0.0000,          0.0013,          0.0000,          0.0000,          0.0000
         100,        1.650000,          0.0157,          0.0000,          0.0232,          0.0000,          0.0000,          0.0000
         101,        1.666667,          0.0157,          0.0000,          0.0371,          0.0000,          0.0000,          0.0000
         102,        1.683333,          0.0157,          0.0000,          0.0605,          0.0000,          0.0000,          0.0000
         103,        1.700000,          0.0157,          0.0000,          0.0570,          0.0000,          0.0000,          0.0000
         104,        1.716667,          0.0157,          0.0000,          0.0526,          0.0000,          0.0000,          0.0000
         105,        1.733333,          0.0158,          0.0000,          0.0414,          0.0000,          0.0000,          0.0000
         106,        1.750000,          0.0157,          0.0000,          0.0342,          0.0000,          0.0000,          0.0000
         107,        1.766667,          0.0157,          0.0000,          0.0308,          0.0000,          0.0000,          0.0000
         108,        1.783333,          0.0157,          0.0000,          0.0277,          0.0000,          0.0000,          0.0000
         109,        1.800000,          0.0158,          0.0000,          0.0218,          0.0000,          0.0000,          0.0000
         110,        1.816667,          0.0157,          0.0000,          0.0200,          0.0000,          0.0000,          0.0000
         111,        1.833333,          0.0157,          0.0000,          0.0167,          0.0000,          0.0000,          0.0000
         112,        1.850000,          0.0156,          0.0000,          0.0146,          0.0000,          0.0000,          0.0000
         113,        1.866667,          0.0157,          0.0000,          0.0133,          0.0000,          0.0000,          0.0000
         114,        1.883333,          0.0157,          0.0000,          0.0106,          0.0000,          0.0000,          0.0000
         115,        1.900000,          0.0157,          0.0000,          0.0070,          0.0000,          0.0000,          0.0000
         116,        1.916667,          0.0156,          0.0000,          0.0064,          0.0000,          0.0000,          0.0000
         117,        1.933333,          0.0157,          0.0000,          0.0063,          0.0000,          0.0000,          0.0000
         118,        1.950000,          0.0157,          0.0000,          0.0058,          0.0000,          0.0000,          0.0000
         119,        1.966667,          0.0157,          0.0000,          0.0056,          0.0000,          0.0000,          0.0000
         120,        1.983333,          0.0156,          0.0000,          0.0054,          0.0000,          0.0000,          0.0000
         121,        2.000000,          0.0156,          0.0000,          0.0054,          0.0000,          0.0000,          0.0000
         122,        2.016667,          0.0157,          0.0000,          0.0056,          0.0000,          0.0000,          0.0000
         123,        2.033333,          0.0158,          0.0000,          0.0051,          0.0000,          0.0716,          0.0000
         124,        2.050000,          0.0158,          0.0000,          0.0042,          0.0000,          0.0911,          0.0000
         125,        2.066667,          0.0156,          0.0000,          0.0038,          0.0000,          0.1609,          0.0000
         126,        2.083333,          0.0157,          0.0000,          0.0030,          0.0000,          0.1146,          0.0000
         127,        2.100000,          0.0157,          0.0000,          0.0033,          0.0000,          0.0723,          0.0000
         128,        2.116667,          0.0157,          0.0000,          0.0028,          0.0000,          0.0603,          0.0000
         129,        2.133333,          0.0157,          0.0000,          0.0026,          0.0000,          0.0548,          0.0000
         130,        2.150000,          0.0157,          0.0000,          0.0025,          0.0000,          0.0519,          0.0000
         131,        2.166667,          0.0157,          0.0000,          0.0022,          0.0000,          0.0511,          0.0000
         132,        2.183333,          0.0157,          0.0000,          0.0021,          0.0000,          0.0500,          0.0000
         133,        2.200000,          0.0156,          0.0000,          0.0017,          0.0000,          0.0524,          0.0000
         134,        2.216667,          0.0156,          0.0000,          0.0017,          0.0000,          0.0542,          0.0000
         135,        2.233333,          0.0157,          0.0000,          0.0016,          0.0000,          0.0569,          0.0000
         136,        2.250000,          0.0157,          0.0000,          0.0013,          0.0000,          0.0579,          0.0000
         137,        2.266667,          0.0157,          0.0000,          0.0011,          0.0000,          0.0590,          0.0000
         138,        2.283333,          0.0157,          0.0000,          0.0012,          0.0000,          0.0720,          0.0868
         139,        2.300000,          0.0158,          0.0000,          0.0014,          0.0000,          0.0374,          0.2180
         140,        2.316667,          0.0156,          0.0000,          0.0011,          0.0000,          0.0652,          0.2484
         141,        2.333333,          0.0156,          0.0000,          0.0010,          0.0000,          0.0611,          0.2629
         142,        2.350000,          0.0157,          0.0000,          0.0011,          0.0000,          0.0649,          0.2708
         143,        2.366667,          0.0156,          0.0000,          0.0008,          0.0000,          0.0472,          0.2056
         144,        2.383333,          0.0157,          0.0000,          0.0006,          0.0000,          0.0732,          0.2101
         145,        2.400000,          0.0156,          0.0000,          0.0007,          0.0000,          0.0681,          0.2185
         146,        2.416667,          0.0156,          0.0000,          0.0004,          0.0000,          0.0628,          0.2204
         147,        2.433333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0641,          0.2236
         148,        2.450000,          0.0157,          0.0000,          0.0005,          0.0000,          0.0651,          0.2127
         149,        2.466667,          0.0157,          0.0000,          0.0007,          0.0000,          0.0593,          0.2140
         150,        2.483333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0698,          0.2151
         151,        2.500000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0670,          0.2188
         152,        2.516667,          0.0156,          0.0000,          0.0004,          0.0000,          0.0663,          0.2206
         153,        2.533333,          0.0157,          0.0000,          0.0005,          0.0000,          0.0668,          0.2214
         154,        2.550000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0673,          0.2258
         155,        2.566667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0673,          0.2259
         156,        2.583333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0496,          0.2269
         157,        2.600000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0732,          0.2281
         158,        2.616667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0735,          0.2293
         159,        2.633333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0469,          0.2303
         160,        2.650000,          0.0158,          0.0000,          0.0003,          0.0000,          0.0850,          0.2309
         161,        2.666667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0662,          0.2317
         162,        2.683333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0560,          0.2321
         163,        2.700000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0811,          0.2326
         164,        2.716667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0666,          0.2326
         165,        2.733333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0676,          0.2321
         166,        2.750000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0676,          0.2325
         167,        2.766667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0680,          0.2334
         168,        2.783333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2345
         169,        2.800000,          0.0158,          0.0000,          0.0002,          0.0000,          0.0680,          0.2353
         170,        2.816667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2361
         171,        2.833333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0680,          0.2369
         172,        2.850000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0681,          0.2374
         173,        2.866667,          0.0158,          0.0000,          0.0001,          0.0000,          0.0680,          0.2376
         174,        2.883333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2377
         175,        2.900000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2379
         176,        2.916667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2379
         177,        2.933333,          0.0157,          0.0000,          0.0004,          0.0000,          0.0681,          0.2379
         178,        2.950000,          0.0156,          0.0000,          0.0003,          0.0000,          0.0682,          0.2380
         179,        2.966667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2380
         180,        2.983333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2381
         181,        3.000000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0680,          0.2381
         182,        3.016667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2381
         183,        3.033333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2381
         184,        3.050000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2381
         185,        3.066667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2381
         186,        3.083333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2381
         187,        3.100000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2381
         188,        3.116667,          0.0158,          0.0000,          0.0000,          0.0000,          0.0682,          0.2382
         189,        3.133333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2383
         190,        3.150000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2384
         191,        3.166667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2384
         192,        3.183333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2384
         193,        3.200000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2385
         194,        3.216667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2385
         195,        3.233333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         196,        3.250000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         197,        3.266667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         198,        3.283333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         199,        3.300000,          0.0157,          0.0000,          0.0004,          0.0000,          0.0683,          0.2386
         200,        3.316667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         201,        3.333333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         202,        3.350000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         203,        3.366667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         204,        3.383333,          0.0158,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         205,        3.400000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         206,        3.416667,          0.0155,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         207,        3.433333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         208,        3.450000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         209,        3.466667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         210,        3.483333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         211,        3.500000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         212,        3.516667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         213,        3.533333,          0.0158,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         214,        3.550000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         215,        3.566667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         216,        3.583333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         217,        3.600000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         218,        3.616667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0684,          0.2386
         219,        3.633333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         220,        3.650000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         221,        3.666667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         222,        3.683333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         223,        3.700000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         224,        3.716667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         225,        3.733333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         226,        3.750000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         227,        3.766667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         228,        3.783333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         229,        3.800000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         230,        3.816667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         231,        3.833333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         232,        3.850000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         233,        3.866667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         234,        3.883333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         235,        3.900000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         236,        3.916667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         237,        3.933333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         238,        3.950000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         239,        3.966667,          0.0158,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         240,        3.983333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         241,        4.000000,          0.0157,          0.0000,          0.0004,          0.0000,          0.0682,          0.2386
         242,        4.016667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         243,        4.033333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         244,        4.050000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         245,        4.066667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         246,        4.083333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         247,        4.100000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         248,        4.116667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         249,        4.133333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         250,        4.150000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         251,        4.166667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         252,        4.183333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         253,        4.200000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         254,        4.216667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         255,        4.233333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         256,        4.250000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         257,        4.266667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         258,        4.283333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         259,        4.300000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         260,        4.316667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0684,          0.2386
         261,        4.333333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         262,        4.350000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         263,        4.366667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         264,        4.383333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         265,        4.400000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         266,        4.416667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         267,        4.433333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         268,        4.450000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         269,        4.466667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         270,        4.483333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         271,        4.500000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         272,        4.516667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         273,        4.533333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         274,        4.550000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         275,        4.566667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         276,        4.583333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         277,        4.600000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         278,        4.616667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         279,        4.633333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         280,        4.650000,          0.0155,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         281,        4.666667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         282,        4.683333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         283,        4.700000,          0.0158,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         284,        4.716667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         285,        4.733333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         286,        4.750000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         287,        4.766667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0684,          0.2386
         288,        4.783333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         289,        4.800000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         290,        4.816667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         291,        4.833333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         292,        4.850000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         293,        4.866667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0684,          0.2386
         294,        4.883333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         295,        4.900000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         296,        4.916667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         297,        4.933333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         298,        4.950000,          0.0156,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         299,        4.966667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         300,        4.983333,          0.0158,          0.0000,          0.0003,          0.0000,          0.0680,          0.2386
         301,        5.000000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         302,        5.016667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         303,        5.033333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         304,        5.050000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         305,        5.066667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
