"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  104.0883    ,     0.000
         4.000,       60249,         0,         0, 0.2386303    ,  3.998214    , 0.8880184    ,  56634.75    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15366.14    ,  15366.15    , 0.4554988E-02,  15470.24    ,     0.000
         4.500,       67809,         0,         0, 0.2386335    ,  4.496495    ,  0.000000    ,  8999.999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1116872E-02,-0.9765625E-03,-0.2093434E-02,  15470.24    ,    -0.000
         5.000,       75369,         0,         0, 0.2386338    ,  4.999603    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.3087521E-03,-0.1953125E-02,-0.2261877E-02,  15470.23    ,    -0.000
         5.500,       82929,         0,         0, 0.2386305    ,  5.494511    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.6866455E-03, 0.1953125E-02, 0.1266479E-02,  15470.24    ,     0.000
         6.000,       90489,         0,         0, 0.2386305    ,  5.997024    ,  0.000000    ,  8999.999    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  9000.000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1158953E-02,  0.000000    ,-0.1158953E-02,  15470.24    ,    -0.000
         6.000,       90490,         0,         0, 0.2386269    ,  5.997024    ,  0.000000    , 0.6265861    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.6265641    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.2199411E-04, 0.3906250E-02, 0.3928244E-02,  15470.24    ,     0.313
