"InphaseC4_021","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_021.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\021\InphaseC4_021_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.6312,          2.3342,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          3.5133,        -69.8472,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,        -92.2660,          0.0003
,        0.016667,          3.2277,          1.8741,          2.5347,          2.9200,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          3.3302,        -87.9518,        -41.8895,          0.0000,          0.0000,          0.0000,         -0.0003,        -98.5447,          0.0006
,        0.025000,          3.0617,          1.4291,          2.3146,          2.9090,          2.5122,          1.3158,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          0.0000,          2.9774,        -88.4022,        -70.4566,        -50.0932,          0.0000,          0.0009,          0.0000,        -97.2858,         -0.0014
,        0.033333,          2.7208,          1.5098,          2.2850,          2.9399,          2.6577,          1.3040,          1.7358,          1.5073,          0.0001,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          2.7615,        -90.4164,        -82.4611,        -70.8465,        -48.8867,          0.0001,         -0.0004,        -98.0359,          0.0006
,        0.041667,          2.5931,          1.5960,          2.2729,          2.9471,          2.6420,          1.3479,          1.7387,          1.9489,          1.2367,          1.1332,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          2.4631,        -92.6921,        -88.2101,        -78.3859,        -66.6686,        -45.6193,         -0.0014,        -95.6641,         -0.0010
,        0.050000,          2.5598,          1.6589,          2.2523,          2.9594,          2.4890,          1.4510,          1.8191,          2.0204,          1.4903,          1.5113,          1.3528,          1.0342,          0.8967,          0.0016,          0.0000,          2.3426,        -95.2936,        -92.3814,        -83.0650,        -76.7269,        -66.0740,        -49.2336,        -96.9062,          0.0004
,        0.058333,          2.5488,          1.7026,          2.2601,          2.9476,          2.4268,          1.5552,          1.8849,          2.1610,          1.6554,          1.5946,          1.4515,          1.1666,          1.0924,          1.2413,          0.8698,          2.2819,        -97.1888,        -95.3043,        -88.3224,        -83.6749,        -76.3402,        -60.2434,        -98.1400,        -58.2340
,        0.066667,          2.5442,          1.7333,          2.2662,          2.7923,          2.4077,          1.6480,          1.9303,          2.2021,          1.7632,          1.6055,          1.4813,          1.4398,          1.4517,          1.8495,          1.7099,          2.2542,        -98.4867,        -97.1106,        -92.4709,        -89.3243,        -79.4622,        -77.6319,        -99.0432,        -93.6597
