"InphaseC4_010","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_010.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\010\InphaseC4_010_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.2168,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -7.7305,         -0.0008
,        0.016667,          2.3503,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.2237,         -5.3563,          0.0000,          0.0001,          0.0000,          0.0000,         -0.0000,        -10.0166,         -0.0016
,        0.025000,          2.2358,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          2.2191,         -6.6003,          0.0000,         -0.0000,          0.0000,         -0.0003,         -0.0015,         -9.9738,          0.0009
,        0.033333,          1.5657,          0.0000,          0.3304,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0003,          0.0002,          0.0000,          0.0001,          2.2172,         -4.8103,          0.0000,          0.0001,          0.0000,          0.0005,          0.0019,         -9.9960,         -0.0009
,        0.041667,          1.2218,          0.0000,          0.3175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          2.2183,         -5.2790,          0.0000,         -0.0001,          0.0000,         -0.0001,         -0.0018,        -10.0084,          0.0017
,        0.050000,          1.1027,          0.0347,          0.4239,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          2.2216,         -6.2882,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,        -10.0082,         -0.0008
,        0.058333,          0.9970,          0.0292,          0.4472,          0.7754,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0001,          0.0000,          0.0001,          2.2230,         -6.4806,         -1.3261,          0.0002,          0.0000,         -0.0005,          0.0009,         -9.7804,          0.0009
,        0.066667,          0.9302,          0.0499,          0.4779,          1.1139,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0007,          0.0001,          0.0001,          0.0001,          1.9395,         -6.8425,         -2.8799,          0.0003,          0.0000,         -0.0002,          0.0018,         -9.5630,          0.0001
,        0.075000,          0.9021,          0.0911,          0.5262,          1.2746,          1.5366,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0005,          0.0002,          0.0000,          0.0002,          1.6112,         -7.5834,         -4.2077,         -1.0948,          0.0000,          0.0003,         -0.0042,         -9.5710,         -0.0022
,        0.083333,          0.8777,          0.1198,          0.5658,          1.3928,          1.7592,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.4937,         -8.1624,         -5.4945,         -2.9475,          0.0000,         -0.0003,         -0.0013,         -9.6420,         -0.0027
,        0.091667,          0.8546,          0.1355,          0.5901,          1.4746,          1.9177,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0001,          0.0002,          0.0002,          0.0001,          1.4186,         -8.5364,         -6.5822,         -3.2617,          0.0000,          0.0001,          0.0010,         -9.6846,          0.0040
,        0.100000,          0.8395,          0.1479,          0.6097,          1.5284,          2.0161,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0003,          0.0001,          0.0002,          1.3652,         -8.8755,         -7.4014,         -4.1545,          0.0000,         -0.0003,          0.0034,         -9.7365,          0.0016
,        0.108333,          0.8297,          0.1587,          0.6258,          1.5672,          1.7089,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0007,          0.0002,          0.0002,          0.0001,          1.3288,         -9.1653,         -8.0469,         -4.8056,          0.0000,         -0.0006,         -0.0014,         -9.8013,         -0.0011
,        0.116667,          0.8214,          0.1675,          0.6374,          1.5955,          1.3445,          0.0000,          0.1660,          0.0000,          0.0000,          0.0001,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.3030,         -9.3839,         -8.5519,         -5.1232,          0.0000,         -0.0001,         -0.0002,         -9.8490,          0.0000
