"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  834.8882    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         4.000,              ,  2967.611    ,  404488.5    ,  432000.0    ,  0.000000    ,  434967.6    ,  404488.5    ,  30479.15    ,  30479.14    ,-0.7333209E-02,-0.8735667E-06,  839456.1    ,  31314.03    ,  839456.1    ,-0.7333209E-02,-0.8735667E-06,-0.8735667E-06
         4.500,              ,  394.5541    ,  54394.57    ,  54000.00    ,  0.000000    ,  54394.55    ,  54394.57    ,-0.1453247E-01,-0.9765625E-02, 0.4766844E-02, 0.4381729E-05,  108789.1    ,  31314.02    ,  948245.2    ,-0.2566365E-02,-0.2706436E-06,-0.2706436E-06
         5.000,              ,  394.5577    ,  54394.56    ,  54000.00    ,  0.000000    ,  54394.56    ,  54394.56    ,-0.3882088E-03,-0.9765625E-02,-0.9377416E-02,-0.8619811E-05,  108789.1    ,  31314.01    ,  1057034.    ,-0.1194378E-01,-0.1129933E-05,-0.1129933E-05
         5.500,              ,  394.5592    ,  54394.55    ,  54000.00    ,  0.000000    ,  54394.56    ,  54394.55    , 0.1189502E-01, 0.2539062E-01, 0.1349561E-01, 0.1240529E-04,  108789.1    ,  31314.03    ,  1165823.    , 0.1551828E-02, 0.1331101E-06, 0.1331101E-06
         6.000,              ,  394.5549    ,  54394.55    ,  54000.00    ,  0.000000    ,  54394.55    ,  54394.55    , 0.4286651E-02,-0.1953125E-02,-0.6239776E-02,-0.5735662E-05,  108789.1    ,  31314.03    ,  1274613.    ,-0.4687947E-02,-0.3677939E-06,-0.3677939E-06
         6.000,              , 0.2750099E-01,  3.786644    ,  3.759384    ,  0.000000    ,  3.786885    ,  3.786644    , 0.2416354E-03,-0.9765625E-02,-0.1000726E-01,-0.1321347    ,  7.573529    ,  31314.02    ,  1274620.    ,-0.1469521E-01,-0.1152909E-05,-0.1152909E-05
