"OutphaseC4_002 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_002.tcf]","Time (h)","V 2 [OutphaseC4_002]","V 3 [OutphaseC4_002]","V 4 [OutphaseC4_002]","V 5 [OutphaseC4_002]","V 6 [OutphaseC4_002]","V 7 [OutphaseC4_002]","V 8 [OutphaseC4_002]","V 9 [OutphaseC4_002]","V 10 [OutphaseC4_002]","V 11 [OutphaseC4_002]","V 12 [OutphaseC4_002]","V 13 [OutphaseC4_002]","V 14 [OutphaseC4_002]","V 15 [OutphaseC4_002]","V 16 [OutphaseC4_002]","V  1 [OutphaseC4_002]"
          29,        0.233333,          0.4983,          0.0000,          0.8990,          0.0853,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1081
          30,        0.241667,          0.5101,          0.0000,          0.9336,          0.0822,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1088
          31,        0.250000,          0.5177,          0.0000,          0.9664,          0.0783,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1108
          32,        0.258333,          0.5261,          0.0000,          0.9724,          0.0765,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1130
          33,        0.266667,          0.5326,          0.0000,          0.8695,          0.0735,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1132
          34,        0.275000,          0.5385,          0.0000,          0.7129,          0.0709,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1156
          35,        0.283333,          0.5432,          0.0000,          0.5910,          0.0672,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1157
          36,        0.291667,          0.5480,          0.0000,          0.5080,          0.0671,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1165
          37,        0.300000,          0.5513,          0.0000,          0.4496,          0.0650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1184
          38,        0.308333,          0.5541,          0.0000,          0.4082,          0.0636,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1174
          39,        0.316667,          0.5574,          0.0000,          0.3742,          0.0636,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1194
          40,        0.325000,          0.5587,          0.0000,          0.3475,          0.0621,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1192
          41,        0.333333,          0.5617,          0.0000,          0.3228,          0.0619,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1192
          42,        0.341667,          0.5627,          0.0000,          0.3052,          0.0606,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1207
          43,        0.350000,          0.5639,          0.0000,          0.2887,          0.0609,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1196
          44,        0.358333,          0.5657,          0.0000,          0.2742,          0.0606,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          45,        0.366667,          0.5658,          0.0000,          0.2617,          0.0606,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1206
          46,        0.375000,          0.5678,          0.0000,          0.2521,          0.0609,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1206
          47,        0.383333,          0.5680,          0.0000,          0.2430,          0.0611,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1221
          48,        0.391667,          0.5686,          0.0000,          0.2348,          0.0613,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1205
          49,        0.400000,          0.5696,          0.0000,          0.2281,          0.0621,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1221
          50,        0.408333,          0.5691,          0.0000,          0.2214,          0.0620,          0.0211,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1216
          51,        0.416667,          0.5704,          0.0000,          0.2163,          0.0627,          0.0416,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1212
          52,        0.425000,          0.5702,          0.0000,          0.2102,          0.0632,          0.0367,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1229
          53,        0.433333,          0.5705,          0.0000,          0.2060,          0.0639,          0.0443,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1209
          54,        0.441667,          0.5714,          0.0000,          0.2016,          0.0636,          0.0440,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1225
          55,        0.450000,          0.5703,          0.0000,          0.1976,          0.0644,          0.0466,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1220
          56,        0.458333,          0.5716,          0.0000,          0.1946,          0.0652,          0.0478,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          57,        0.466667,          0.5713,          0.0000,          0.1911,          0.0656,          0.0458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1231
          58,        0.475000,          0.5714,          0.0000,          0.1883,          0.0662,          0.0485,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1210
          59,        0.483333,          0.5722,          0.0000,          0.1858,          0.0664,          0.0513,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1228
          60,        0.491667,          0.5710,          0.0000,          0.1835,          0.0675,          0.0531,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1222
          61,        0.500000,          0.5721,          0.0000,          0.1815,          0.0679,          0.0555,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          62,        0.508333,          0.5718,          0.0000,          0.1794,          0.0686,          0.0603,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1233
          63,        0.516667,          0.5718,          0.0000,          0.1773,          0.0701,          0.0650,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1212
          64,        0.525000,          0.5726,          0.0000,          0.1756,          0.0701,          0.0716,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1228
          65,        0.533333,          0.5712,          0.0000,          0.1739,          0.0714,          0.0790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1223
          66,        0.541667,          0.5724,          0.0000,          0.1723,          0.0725,          0.0859,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          67,        0.550000,          0.5720,          0.0000,          0.1709,          0.0734,          0.0950,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1234
          68,        0.558333,          0.5719,          0.0000,          0.1702,          0.0748,          0.1032,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          69,        0.566667,          0.5728,          0.0000,          0.1688,          0.0759,          0.1115,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1229
          70,        0.575000,          0.5713,          0.0000,          0.1681,          0.0772,          0.1201,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1224
          71,        0.583333,          0.5726,          0.0000,          0.1672,          0.0787,          0.1288,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          72,        0.591667,          0.5721,          0.0000,          0.1665,          0.0802,          0.1369,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1234
          73,        0.600000,          0.5719,          0.0000,          0.1662,          0.0819,          0.1453,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          74,        0.608333,          0.5730,          0.0000,          0.1650,          0.0835,          0.1527,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1228
          75,        0.616667,          0.5715,          0.0000,          0.1649,          0.0851,          0.1609,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1223
          76,        0.625000,          0.5726,          0.0000,          0.1644,          0.0865,          0.1678,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          77,        0.633333,          0.5722,          0.0000,          0.1634,          0.0880,          0.1748,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1236
          78,        0.641667,          0.5720,          0.0000,          0.1632,          0.0893,          0.1812,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          79,        0.650000,          0.5730,          0.0000,          0.1630,          0.0907,          0.1875,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
          80,        0.658333,          0.5713,          0.0000,          0.1622,          0.0921,          0.1940,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1224
          81,        0.666667,          0.5727,          0.0000,          0.1614,          0.0934,          0.1992,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          82,        0.675000,          0.5723,          0.0000,          0.1610,          0.0945,          0.2048,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1237
          83,        0.683333,          0.5720,          0.0000,          0.1607,          0.0958,          0.2096,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1213
          84,        0.691667,          0.5730,          0.0000,          0.1595,          0.0970,          0.2143,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
          85,        0.700000,          0.5714,          0.0000,          0.1584,          0.0984,          0.2191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1225
          86,        0.708333,          0.5726,          0.0000,          0.1577,          0.0992,          0.2229,          0.0000,          0.0000,          0.0128,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1212
          87,        0.716667,          0.5723,          0.0000,          0.1568,          0.1003,          0.2270,          0.0000,          0.0000,          0.0294,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1237
          88,        0.725000,          0.5720,          0.0000,          0.1561,          0.1015,          0.2307,          0.0000,          0.0000,          0.0220,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1215
          89,        0.733333,          0.5730,          0.0000,          0.1548,          0.1024,          0.2341,          0.0000,          0.0000,          0.0305,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1226
          90,        0.741667,          0.5714,          0.0000,          0.1536,          0.1033,          0.2375,          0.0000,          0.0000,          0.0240,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1224
          91,        0.750000,          0.5725,          0.0000,          0.1526,          0.1042,          0.2403,          0.0000,          0.0000,          0.0254,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1210
          92,        0.758333,          0.5723,          0.0000,          0.1516,          0.1052,          0.2432,          0.0000,          0.0515,          0.0246,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1235
          93,        0.766667,          0.5719,          0.0000,          0.1510,          0.1061,          0.2457,          0.0000,          0.0596,          0.0252,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          94,        0.775000,          0.5730,          0.0000,          0.1500,          0.1066,          0.2482,          0.0000,          0.0747,          0.0249,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
          95,        0.783333,          0.5714,          0.0000,          0.1487,          0.1070,          0.2505,          0.0000,          0.0835,          0.0244,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1226
          96,        0.791667,          0.5727,          0.0000,          0.1473,          0.1072,          0.2524,          0.0000,          0.0871,          0.0250,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1211
          97,        0.800000,          0.5724,          0.0000,          0.1454,          0.1075,          0.2547,          0.0000,          0.0926,          0.0251,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1236
          98,        0.808333,          0.5718,          0.0000,          0.1441,          0.1076,          0.2563,          0.0000,          0.0967,          0.0250,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1214
          99,        0.816667,          0.5730,          0.0000,          0.1429,          0.1074,          0.2580,          0.0000,          0.1001,          0.0236,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1226
         100,        0.825000,          0.5714,          0.0000,          0.1421,          0.1069,          0.2597,          0.0000,          0.1017,          0.0241,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
         101,        0.833333,          0.5726,          0.0000,          0.1419,          0.1063,          0.2608,          0.0000,          0.1022,          0.0230,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1210
         102,        0.841667,          0.5725,          0.0000,          0.1416,          0.1059,          0.2624,          0.0000,          0.1029,          0.0229,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1236
         103,        0.850000,          0.5718,          0.0000,          0.1414,          0.1056,          0.2635,          0.0000,          0.1032,          0.0221,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1216
         104,        0.858333,          0.5730,          0.0000,          0.1406,          0.1053,          0.2647,          0.0000,          0.1039,          0.0221,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
         105,        0.866667,          0.5714,          0.0000,          0.1396,          0.1049,          0.2658,          0.0000,          0.1029,          0.0211,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1227
         106,        0.875000,          0.5724,          0.0000,          0.1386,          0.1040,          0.2664,          0.0000,          0.1030,          0.0210,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1210
         107,        0.883333,          0.5725,          0.0000,          0.1372,          0.1029,          0.2677,          0.0000,          0.1033,          0.0200,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1236
         108,        0.891667,          0.5716,          0.0000,          0.1363,          0.1013,          0.2682,          0.0000,          0.1021,          0.0195,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1215
         109,        0.900000,          0.5730,          0.0000,          0.1352,          0.0993,          0.2690,          0.0000,          0.1018,          0.0203,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1226
         110,        0.908333,          0.5715,          0.0000,          0.1342,          0.0977,          0.2697,          0.0000,          0.1014,          0.0191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1229
         111,        0.916667,          0.5726,          0.0000,          0.1337,          0.0961,          0.2699,          0.0000,          0.1005,          0.0190,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1209
         112,        0.925000,          0.5725,          0.0000,          0.1333,          0.0952,          0.2710,          0.0000,          0.0996,          0.0198,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1237
         113,        0.933333,          0.5715,          0.0000,          0.1333,          0.0945,          0.2713,          0.0000,          0.0985,          0.0187,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1216
         114,        0.941667,          0.5731,          0.0000,          0.1334,          0.0940,          0.2719,          0.0000,          0.0974,          0.0193,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1225
         115,        0.950000,          0.5714,          0.0000,          0.1334,          0.0936,          0.2724,          0.0000,          0.0973,          0.0191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1230
         116,        0.958333,          0.5726,          0.0000,          0.1338,          0.0928,          0.2724,          0.0000,          0.0965,          0.0191,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1208
         117,        0.966667,          0.5726,          0.0000,          0.1337,          0.0919,          0.2730,          0.0000,          0.0952,          0.0195,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1236
         118,        0.975000,          0.5714,          0.0000,          0.1340,          0.0909,          0.2730,          0.0000,          0.0944,          0.0198,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1216
         119,        0.983333,          0.5730,          0.0000,          0.1340,          0.0896,          0.2733,          0.0000,          0.0934,          0.0197,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1225
         120,        0.991667,          0.5715,          0.0000,          0.1340,          0.0882,          0.2739,          0.0000,          0.0928,          0.0205,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1231
         121,        1.000000,          0.5726,          0.0000,          0.1341,          0.0867,          0.2739,          0.0000,          0.0916,          0.0205,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1209
         122,        1.008333,          0.5725,          0.0000,          0.1337,          0.0854,          0.2747,          0.0000,          0.0906,          0.0212,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1238
         123,        1.016667,          0.5714,          0.0000,          0.1337,          0.0843,          0.2749,          0.0000,          0.0894,          0.0217,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1215
         124,        1.025000,          0.5731,          0.0000,          0.1335,          0.0831,          0.2752,          0.0000,          0.0883,          0.0221,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1225
         125,        1.033333,          0.5716,          0.0000,          0.1335,          0.0826,          0.2756,          0.0000,          0.0868,          0.0233,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1232
         126,        1.041667,          0.5726,          0.0000,          0.1337,          0.0821,          0.2755,          0.0000,          0.0858,          0.0238,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1208
