"VanillaC4_010","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_010.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\010\VanillaC4_010_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.6020,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.4889,         -0.0000
,        0.016667,          1.4540,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.3582,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.4287,         -0.0001
,        0.025000,          1.3382,          0.4167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          1.2681,         -5.2827,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -9.2572,          0.0002
,        0.033333,          1.2759,          0.6543,          1.1838,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0002,          1.2239,         -7.6335,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -9.5693,          0.0002
,        0.041667,          1.2423,          0.7084,          1.2053,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.1994,         -8.5902,         -1.6936,          0.0000,          0.0000,          0.0000,         -0.0000,         -9.7190,          0.0002
,        0.050000,          1.2202,          0.7239,          1.1848,          1.1525,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.1829,         -9.1234,         -5.7952,          0.0000,          0.0000,          0.0000,         -0.0002,         -9.8364,         -0.0004
,        0.058333,          1.2067,          0.7311,          1.1679,          1.1500,          1.2095,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          1.1722,         -9.4276,         -7.4105,          0.0000,          0.0000,          0.0000,          0.0001,         -9.8803,         -0.0001
,        0.066667,          1.1968,          0.7349,          1.1540,          1.1413,          1.2069,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          1.1653,         -9.6148,         -8.3000,         -2.7129,          0.0000,          0.0000,         -0.0002,         -9.9270,         -0.0005
