"VanillaC4_010","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_010.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\010\VanillaC4_010_POMM.csv","Maximum (Extracted from Time Series)",          1.4540,          0.7363,          1.2053,          1.1525,          1.2095,          0.7365,          0.7882,          0.8386,          0.8811,          0.9222,          0.6800,          0.9215,          1.1748,          1.1539,          1.1339,          1.6020,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0009
"","Time of Maximum",          0.0167,          0.0833,          0.0417,          0.0500,          0.0583,          0.3750,          1.7000,          1.9583,          2.3000,          5.3083,          3.0500,          0.5917,          4.9250,          4.9083,          1.7583,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1083,          0.0000,          0.1583
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -10.0003,        -10.0004,        -10.0004,        -10.0003,        -10.0004,        -10.0003,        -10.0003,        -10.0230
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          5.7167,          3.2000,          5.2333,          1.0583,          3.8833,          1.6583,          4.8333,          4.9000
