"InphaseC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_011.tcf]","Time (h)","V 2 [InphaseC4_011]","V 3 [InphaseC4_011]","V 4 [InphaseC4_011]","V 5 [InphaseC4_011]","V 6 [InphaseC4_011]","V 7 [InphaseC4_011]","V 8 [InphaseC4_011]","V 9 [InphaseC4_011]","V 10 [InphaseC4_011]","V 11 [InphaseC4_011]","V 12 [InphaseC4_011]","V 13 [InphaseC4_011]","V 14 [InphaseC4_011]","V 15 [InphaseC4_011]","V 16 [InphaseC4_011]","V  1 [InphaseC4_011]"
         189,        1.566667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         190,        1.575000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         191,        1.583333,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         192,        1.591667,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         193,        1.600000,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2072,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         194,        1.608333,          0.8882,          0.2274,          0.7403,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         195,        1.616667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9663,          1.6567,          1.2310,          0.6616,          0.6261,          1.3240
         196,        1.625000,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9661,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         197,        1.633333,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         198,        1.641667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         199,        1.650000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         200,        1.658333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         201,        1.666667,          0.8882,          0.2274,          0.7403,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         202,        1.675000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         203,        1.683333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         204,        1.691667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5331,          0.2073,          0.3882,          0.9662,          1.6566,          1.2310,          0.6616,          0.6262,          1.3240
         205,        1.700000,          0.8881,          0.2274,          0.7405,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         206,        1.708333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         207,        1.716667,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         208,        1.725000,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         209,        1.733333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1550,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         210,        1.741667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         211,        1.750000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5331,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         212,        1.758333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2072,          0.3881,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         213,        1.766667,          0.8883,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         214,        1.775000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         215,        1.783333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         216,        1.791667,          0.8882,          0.2274,          0.7404,          1.7584,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         217,        1.800000,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         218,        1.808333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         219,        1.816667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         220,        1.825000,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         221,        1.833333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         222,        1.841667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2310,          0.6615,          0.6262,          1.3240
         223,        1.850000,          0.8882,          0.2273,          0.7404,          1.7584,          0.9007,          0.1550,          0.6204,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         224,        1.858333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         225,        1.866667,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2074,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         226,        1.875000,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2310,          0.6616,          0.6261,          1.3240
         227,        1.883333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1550,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         228,        1.891667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5329,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         229,        1.900000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         230,        1.908333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         231,        1.916667,          0.8881,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2072,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         232,        1.925000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2072,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         233,        1.933333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3881,          0.9663,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         234,        1.941667,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         235,        1.950000,          0.8882,          0.2273,          0.7403,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         236,        1.958333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5331,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         237,        1.966667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         238,        1.975000,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         239,        1.983333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         240,        1.991667,          0.8883,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         241,        2.000000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9663,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         242,        2.008333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2074,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         243,        2.016667,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         244,        2.025000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         245,        2.033333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         246,        2.041667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         247,        2.050000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9661,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         248,        2.058333,          0.8883,          0.2272,          0.7404,          1.7585,          0.9006,          0.1550,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         249,        2.066667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         250,        2.075000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         251,        2.083333,          0.8882,          0.2274,          0.7405,          1.7585,          0.9007,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         252,        2.091667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3239
         253,        2.100000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         254,        2.108333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9663,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         255,        2.116667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5331,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6615,          0.6261,          1.3240
         256,        2.125000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5331,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         257,        2.133333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         258,        2.141667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         259,        2.150000,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9663,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         260,        2.158333,          0.8882,          0.2274,          0.7404,          1.7585,          0.9007,          0.1550,          0.6202,          1.5331,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         261,        2.166667,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         262,        2.175000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2072,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         263,        2.183333,          0.8882,          0.2272,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         264,        2.191667,          0.8883,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2072,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         265,        2.200000,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6203,          1.5330,          0.2074,          0.3881,          0.9662,          1.6566,          1.2309,          0.6615,          0.6261,          1.3240
         266,        2.208333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         267,        2.216667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9661,          1.6567,          1.2309,          0.6615,          0.6261,          1.3240
         268,        2.225000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         269,        2.233333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         270,        2.241667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3239
         271,        2.250000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         272,        2.258333,          0.8882,          0.2273,          0.7404,          1.7584,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3239
         273,        2.266667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6263,          1.3240
         274,        2.275000,          0.8883,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9661,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         275,        2.283333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         276,        2.291667,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         277,        2.300000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         278,        2.308333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         279,        2.316667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         280,        2.325000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1548,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2310,          0.6616,          0.6262,          1.3240
         281,        2.333333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         282,        2.341667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9007,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6615,          0.6261,          1.3240
         283,        2.350000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9661,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         284,        2.358333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         285,        2.366667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         286,        2.375000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5331,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         287,        2.383333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1550,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         288,        2.391667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         289,        2.400000,          0.8881,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         290,        2.408333,          0.8882,          0.2273,          0.7405,          1.7584,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         291,        2.416667,          0.8883,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         292,        2.425000,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         293,        2.433333,          0.8881,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         294,        2.441667,          0.8883,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9661,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         295,        2.450000,          0.8881,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         296,        2.458333,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         297,        2.466667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         298,        2.475000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9663,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         299,        2.483333,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         300,        2.491667,          0.8882,          0.2274,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2074,          0.3881,          0.9662,          1.6566,          1.2309,          0.6615,          0.6262,          1.3240
         301,        2.500000,          0.8882,          0.2274,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         302,        2.508333,          0.8882,          0.2273,          0.7404,          1.7584,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         303,        2.516667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         304,        2.525000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         305,        2.533333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6615,          0.6262,          1.3240
         306,        2.541667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3882,          0.9662,          1.6567,          1.2309,          0.6616,          0.6261,          1.3240
         307,        2.550000,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1550,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         308,        2.558333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9007,          0.1550,          0.6202,          1.5331,          0.2073,          0.3882,          0.9662,          1.6567,          1.2310,          0.6616,          0.6262,          1.3240
         309,        2.566667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1550,          0.6203,          1.5330,          0.2073,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3239
         310,        2.575000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         311,        2.583333,          0.8882,          0.2273,          0.7405,          1.7584,          0.9007,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         312,        2.591667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         313,        2.600000,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6202,          1.5330,          0.2073,          0.3881,          0.9661,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         314,        2.608333,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1548,          0.6203,          1.5330,          0.2074,          0.3881,          0.9662,          1.6566,          1.2309,          0.6616,          0.6263,          1.3240
         315,        2.616667,          0.8882,          0.2273,          0.7404,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2074,          0.3882,          0.9662,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
         316,        2.625000,          0.8882,          0.2274,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9663,          1.6566,          1.2309,          0.6616,          0.6261,          1.3240
         317,        2.633333,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6203,          1.5330,          0.2073,          0.3881,          0.9662,          1.6567,          1.2309,          0.6616,          0.6262,          1.3240
         318,        2.641667,          0.8882,          0.2273,          0.7405,          1.7585,          0.9006,          0.1549,          0.6202,          1.5330,          0.2073,          0.3881,          0.9661,          1.6566,          1.2309,          0.6616,          0.6262,          1.3240
