"InphaseC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_011.tcf]","Time (h)","Q 2 [InphaseC4_011]","Q 3 [InphaseC4_011]","Q 4 [InphaseC4_011]","Q 5 [InphaseC4_011]","Q 6 [InphaseC4_011]","Q 7 [InphaseC4_011]","Q 1 [InphaseC4_011]","Q  8 [InphaseC4_011]"
          23,        0.183333,        -11.9661,        -11.9226,        -11.3468,        -10.6299,         -6.6357,         -2.8200,        -11.9903,         -1.5065
          24,        0.191667,        -11.9760,        -11.9444,        -11.5231,        -10.9939,         -7.5772,         -4.3149,        -11.9930,         -3.8522
          25,        0.200000,        -11.9829,        -11.9607,        -11.6480,        -11.2628,         -8.5288,         -6.1815,        -11.9949,         -5.8463
          26,        0.208333,        -11.9889,        -11.9716,        -11.7432,        -11.4615,         -9.3054,         -7.2674,        -11.9967,         -7.4007
          27,        0.216667,        -11.9909,        -11.9797,        -11.8136,        -11.6079,         -9.8912,         -8.2939,        -11.9975,         -8.2071
          28,        0.225000,        -11.9933,        -11.9857,        -11.8632,        -11.7143,        -10.3808,         -9.0867,        -11.9984,         -8.8392
          29,        0.233333,        -11.9952,        -11.9895,        -11.9011,        -11.7918,        -10.7815,         -9.7172,        -11.9984,         -9.4266
          30,        0.241667,        -11.9964,        -11.9926,        -11.9276,        -11.8485,        -11.0840,        -10.2654,        -11.9989,         -9.9630
          31,        0.250000,        -11.9981,        -11.9946,        -11.9473,        -11.8900,        -11.3108,        -10.6953,        -11.9997,        -10.4677
          32,        0.258333,        -11.9982,        -11.9963,        -11.9621,        -11.9202,        -11.4863,        -11.0228,        -11.9995,        -10.8540
          33,        0.266667,        -11.9985,        -11.9972,        -11.9719,        -11.9422,        -11.6161,        -11.2715,        -11.9994,        -11.1448
          34,        0.275000,        -11.9998,        -11.9982,        -11.9793,        -11.9578,        -11.7163,        -11.4581,        -11.9998,        -11.3631
          35,        0.283333,        -11.9997,        -11.9986,        -11.9859,        -11.9696,        -11.7888,        -11.5982,        -11.9998,        -11.5226
          36,        0.291667,        -11.9991,        -11.9991,        -11.9898,        -11.9779,        -11.8445,        -11.6994,        -11.9996,        -11.6427
          37,        0.300000,        -12.0001,        -11.9993,        -11.9921,        -11.9842,        -11.8851,        -11.7776,        -12.0000,        -11.7314
          38,        0.308333,        -11.9998,        -11.9996,        -11.9951,        -11.9885,        -11.9142,        -11.8349,        -12.0001,        -11.7998
          39,        0.316667,        -11.9999,        -11.9997,        -11.9956,        -11.9916,        -11.9372,        -11.8773,        -12.0002,        -11.8511
          40,        0.325000,        -12.0001,        -11.9997,        -11.9971,        -11.9938,        -11.9538,        -11.9092,        -11.9998,        -11.8895
          41,        0.333333,        -12.0005,        -11.9998,        -11.9984,        -11.9956,        -11.9660,        -11.9331,        -12.0001,        -11.9185
          42,        0.341667,        -12.0003,        -12.0000,        -11.9983,        -11.9970,        -11.9751,        -11.9507,        -12.0002,        -11.9398
          43,        0.350000,        -12.0003,        -11.9999,        -11.9986,        -11.9974,        -11.9816,        -11.9637,        -11.9996,        -11.9552
          44,        0.358333,        -11.9995,        -12.0000,        -11.9986,        -11.9983,        -11.9860,        -11.9731,        -12.0001,        -11.9672
          45,        0.366667,        -11.9996,        -12.0000,        -11.9994,        -11.9987,        -11.9893,        -11.9800,        -12.0000,        -11.9759
          46,        0.375000,        -11.9996,        -11.9999,        -11.9996,        -11.9994,        -11.9929,        -11.9854,        -11.9994,        -11.9817
          47,        0.383333,        -12.0006,        -11.9999,        -11.9998,        -11.9993,        -11.9945,        -11.9892,        -12.0001,        -11.9871
          48,        0.391667,        -11.9994,        -11.9999,        -11.9996,        -11.9995,        -11.9958,        -11.9921,        -11.9998,        -11.9900
          49,        0.400000,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -11.9969,        -11.9940,        -12.0000,        -11.9923
          50,        0.408333,        -12.0001,        -12.0000,        -11.9996,        -11.9995,        -11.9977,        -11.9955,        -12.0001,        -11.9946
          51,        0.416667,        -11.9999,        -12.0002,        -11.9989,        -12.0000,        -11.9980,        -11.9968,        -12.0002,        -11.9969
          52,        0.425000,        -12.0003,        -12.0001,        -11.9996,        -12.0000,        -11.9988,        -11.9975,        -12.0001,        -11.9972
          53,        0.433333,        -11.9999,        -11.9998,        -11.9996,        -11.9997,        -11.9987,        -11.9981,        -11.9999,        -11.9979
          54,        0.441667,        -12.0001,        -12.0000,        -11.9998,        -11.9998,        -11.9991,        -11.9988,        -12.0001,        -11.9985
          55,        0.450000,        -12.0000,        -12.0000,        -11.9998,        -11.9999,        -11.9990,        -11.9992,        -12.0001,        -11.9990
          56,        0.458333,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -11.9999,        -11.9995,        -12.0000,        -11.9994
          57,        0.466667,        -11.9997,        -12.0001,        -11.9998,        -11.9999,        -11.9997,        -11.9997,        -12.0001,        -11.9992
          58,        0.475000,        -12.0000,        -12.0000,        -12.0001,        -11.9998,        -11.9999,        -11.9997,        -12.0001,        -11.9999
          59,        0.483333,        -12.0001,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -12.0002,        -11.9991
          60,        0.491667,        -12.0000,        -11.9999,        -12.0004,        -11.9997,        -11.9995,        -11.9997,        -12.0001,        -11.9994
          61,        0.500000,        -12.0002,        -12.0000,        -12.0004,        -12.0001,        -12.0001,        -12.0000,        -12.0003,        -11.9998
          62,        0.508333,        -11.9997,        -12.0000,        -12.0002,        -12.0000,        -11.9992,        -11.9998,        -12.0004,        -12.0004
          63,        0.516667,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0003,        -12.0000
          64,        0.525000,        -12.0003,        -12.0000,        -12.0002,        -11.9998,        -12.0006,        -11.9998,        -12.0000,        -12.0005
          65,        0.533333,        -12.0001,        -11.9998,        -12.0002,        -11.9998,        -11.9998,        -12.0000,        -12.0001,        -11.9998
          66,        0.541667,        -11.9996,        -12.0000,        -12.0002,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -12.0002
          67,        0.550000,        -11.9999,        -12.0001,        -12.0006,        -11.9999,        -11.9996,        -12.0000,        -11.9997,        -11.9997
          68,        0.558333,        -12.0000,        -11.9999,        -11.9995,        -12.0004,        -11.9997,        -12.0000,        -11.9999,        -12.0000
          69,        0.566667,        -11.9999,        -12.0003,        -12.0001,        -11.9998,        -11.9993,        -12.0001,        -11.9999,        -12.0000
          70,        0.575000,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -11.9996,        -11.9998,        -12.0001,        -11.9999
          71,        0.583333,        -12.0000,        -12.0000,        -11.9999,        -11.9996,        -12.0000,        -11.9998,        -12.0003,        -11.9994
          72,        0.591667,        -12.0002,        -12.0001,        -11.9996,        -11.9998,        -11.9999,        -12.0002,        -11.9996,        -11.9997
          73,        0.600000,        -12.0001,        -11.9999,        -12.0002,        -12.0000,        -12.0005,        -12.0001,        -12.0004,        -12.0008
          74,        0.608333,        -11.9998,        -11.9999,        -11.9999,        -12.0001,        -12.0004,        -12.0000,        -12.0001,        -11.9996
          75,        0.616667,        -12.0002,        -12.0002,        -12.0005,        -11.9999,        -12.0001,        -11.9999,        -11.9998,        -11.9998
          76,        0.625000,        -12.0004,        -12.0002,        -12.0007,        -12.0001,        -11.9999,        -12.0002,        -12.0005,        -11.9997
          77,        0.633333,        -12.0000,        -12.0000,        -12.0005,        -11.9997,        -11.9998,        -12.0000,        -11.9994,        -12.0001
          78,        0.641667,        -11.9994,        -12.0001,        -11.9999,        -12.0001,        -12.0003,        -11.9998,        -11.9997,        -12.0001
          79,        0.650000,        -12.0008,        -11.9998,        -12.0001,        -12.0000,        -11.9996,        -12.0000,        -12.0001,        -11.9997
          80,        0.658333,        -12.0007,        -12.0000,        -11.9994,        -11.9998,        -12.0000,        -12.0000,        -12.0000,        -12.0003
          81,        0.666667,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0003,        -11.9999,        -12.0000,        -11.9999
          82,        0.675000,        -11.9998,        -12.0001,        -12.0002,        -11.9998,        -12.0000,        -12.0000,        -11.9999,        -12.0004
          83,        0.683333,        -11.9997,        -12.0000,        -11.9992,        -12.0000,        -11.9994,        -12.0001,        -12.0002,        -12.0005
          84,        0.691667,        -11.9998,        -11.9999,        -11.9998,        -12.0002,        -12.0002,        -11.9999,        -12.0001,        -12.0001
          85,        0.700000,        -11.9997,        -12.0000,        -11.9998,        -12.0001,        -12.0003,        -12.0001,        -11.9996,        -11.9993
          86,        0.708333,        -12.0010,        -12.0002,        -12.0000,        -11.9997,        -12.0000,        -11.9999,        -12.0001,        -11.9999
          87,        0.716667,        -11.9994,        -12.0000,        -12.0003,        -12.0002,        -11.9995,        -12.0000,        -12.0000,        -11.9998
          88,        0.725000,        -12.0002,        -12.0000,        -11.9997,        -12.0000,        -12.0003,        -11.9998,        -12.0000,        -12.0005
          89,        0.733333,        -12.0002,        -12.0001,        -12.0000,        -11.9999,        -11.9995,        -11.9999,        -12.0003,        -11.9997
          90,        0.741667,        -12.0000,        -12.0002,        -11.9998,        -11.9998,        -11.9997,        -12.0000,        -11.9995,        -12.0002
          91,        0.750000,        -12.0003,        -12.0000,        -11.9997,        -11.9995,        -12.0006,        -11.9999,        -11.9997,        -11.9993
          92,        0.758333,        -12.0005,        -12.0000,        -12.0003,        -12.0001,        -11.9996,        -11.9998,        -11.9997,        -12.0006
          93,        0.766667,        -12.0006,        -12.0002,        -11.9999,        -12.0000,        -12.0002,        -12.0001,        -12.0000,        -12.0000
          94,        0.775000,        -12.0005,        -12.0001,        -12.0006,        -11.9998,        -12.0002,        -12.0000,        -12.0005,        -12.0001
          95,        0.783333,        -12.0003,        -12.0002,        -11.9994,        -11.9999,        -12.0003,        -12.0000,        -12.0001,        -11.9998
          96,        0.791667,        -11.9996,        -11.9999,        -11.9997,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -12.0000
          97,        0.800000,        -11.9998,        -12.0000,        -12.0008,        -12.0000,        -12.0003,        -11.9998,        -11.9998,        -11.9998
          98,        0.808333,        -11.9999,        -11.9998,        -12.0003,        -11.9999,        -11.9999,        -11.9999,        -12.0004,        -11.9997
          99,        0.816667,        -11.9992,        -12.0000,        -11.9999,        -12.0004,        -11.9998,        -12.0000,        -11.9999,        -12.0002
         100,        0.825000,        -11.9997,        -12.0000,        -11.9998,        -11.9999,        -11.9998,        -12.0000,        -11.9998,        -12.0000
         101,        0.833333,        -12.0002,        -12.0002,        -12.0003,        -12.0006,        -12.0002,        -12.0001,        -12.0003,        -11.9993
         102,        0.841667,        -11.9997,        -12.0000,        -12.0002,        -12.0002,        -12.0000,        -11.9998,        -11.9995,        -12.0003
         103,        0.850000,        -11.9995,        -12.0000,        -11.9992,        -11.9998,        -11.9999,        -12.0000,        -12.0000,        -12.0002
         104,        0.858333,        -11.9999,        -12.0000,        -11.9995,        -12.0001,        -12.0004,        -12.0000,        -12.0002,        -11.9997
         105,        0.866667,        -12.0003,        -12.0001,        -11.9992,        -12.0004,        -12.0002,        -12.0003,        -11.9998,        -11.9999
         106,        0.875000,        -12.0002,        -11.9999,        -12.0003,        -12.0000,        -12.0007,        -11.9999,        -12.0001,        -12.0001
         107,        0.883333,        -12.0000,        -11.9999,        -12.0003,        -11.9998,        -12.0004,        -12.0002,        -12.0000,        -11.9995
         108,        0.891667,        -12.0001,        -11.9999,        -11.9997,        -11.9998,        -12.0002,        -12.0001,        -12.0002,        -12.0003
         109,        0.900000,        -11.9994,        -12.0002,        -11.9999,        -12.0000,        -11.9999,        -11.9997,        -12.0000,        -12.0005
         110,        0.908333,        -12.0001,        -11.9999,        -11.9998,        -12.0000,        -11.9992,        -12.0002,        -12.0001,        -11.9998
         111,        0.916667,        -12.0009,        -11.9999,        -12.0000,        -12.0001,        -12.0002,        -12.0000,        -12.0000,        -11.9995
         112,        0.925000,        -11.9997,        -12.0001,        -12.0000,        -11.9997,        -12.0006,        -12.0001,        -11.9999,        -12.0002
         113,        0.933333,        -12.0002,        -11.9999,        -12.0000,        -12.0003,        -12.0003,        -11.9999,        -12.0001,        -11.9999
         114,        0.941667,        -11.9997,        -12.0001,        -11.9994,        -12.0003,        -11.9999,        -11.9999,        -11.9998,        -12.0003
         115,        0.950000,        -11.9997,        -12.0001,        -11.9990,        -12.0000,        -12.0002,        -12.0001,        -11.9996,        -12.0007
         116,        0.958333,        -12.0004,        -11.9999,        -11.9998,        -11.9995,        -12.0005,        -11.9997,        -11.9998,        -11.9996
         117,        0.966667,        -12.0005,        -12.0000,        -12.0002,        -11.9999,        -12.0000,        -11.9998,        -12.0001,        -11.9998
         118,        0.975000,        -12.0004,        -11.9999,        -11.9993,        -12.0000,        -11.9997,        -11.9999,        -12.0002,        -11.9998
         119,        0.983333,        -11.9999,        -11.9997,        -11.9997,        -12.0000,        -12.0002,        -12.0001,        -12.0000,        -11.9996
         120,        0.991667,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -11.9992
         121,        1.000000,        -12.0004,        -12.0002,        -12.0004,        -11.9996,        -12.0002,        -12.0000,        -12.0003,        -11.9996
         122,        1.008333,        -11.9998,        -11.9999,        -11.9999,        -11.9999,        -11.9997,        -12.0000,        -11.9998,        -11.9997
         123,        1.016667,        -12.0002,        -12.0001,        -12.0003,        -12.0000,        -11.9999,        -12.0000,        -11.9997,        -12.0002
         124,        1.025000,        -12.0004,        -12.0000,        -12.0002,        -12.0000,        -11.9997,        -11.9999,        -12.0000,        -11.9997
         125,        1.033333,        -11.9999,        -12.0000,        -12.0005,        -11.9998,        -12.0007,        -12.0000,        -12.0002,        -11.9999
         126,        1.041667,        -11.9999,        -12.0002,        -11.9997,        -11.9998,        -11.9998,        -12.0001,        -12.0000,        -12.0001
         127,        1.050000,        -11.9999,        -12.0001,        -11.9998,        -12.0002,        -11.9999,        -12.0002,        -12.0000,        -12.0001
         128,        1.058333,        -12.0000,        -12.0001,        -11.9996,        -11.9998,        -12.0005,        -12.0001,        -11.9999,        -11.9994
         129,        1.066667,        -11.9998,        -12.0000,        -11.9999,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -11.9997
         130,        1.075000,        -11.9999,        -12.0000,        -12.0007,        -12.0000,        -11.9999,        -11.9999,        -12.0003,        -11.9997
         131,        1.083333,        -12.0001,        -12.0000,        -11.9999,        -12.0002,        -12.0003,        -11.9999,        -11.9997,        -12.0001
         132,        1.091667,        -12.0000,        -12.0000,        -12.0004,        -12.0002,        -11.9998,        -12.0000,        -11.9998,        -12.0001
         133,        1.100000,        -12.0001,        -11.9999,        -12.0005,        -12.0003,        -12.0006,        -12.0000,        -12.0001,        -12.0002
         134,        1.108333,        -11.9998,        -12.0000,        -12.0004,        -12.0002,        -12.0003,        -11.9998,        -11.9998,        -12.0003
         135,        1.116667,        -12.0005,        -12.0001,        -12.0000,        -11.9997,        -11.9997,        -12.0000,        -12.0002,        -11.9998
         136,        1.125000,        -11.9998,        -12.0000,        -11.9997,        -12.0001,        -12.0008,        -12.0000,        -12.0000,        -12.0002
         137,        1.133333,        -11.9998,        -12.0000,        -12.0001,        -11.9997,        -11.9996,        -12.0002,        -11.9997,        -11.9999
         138,        1.141667,        -12.0000,        -12.0001,        -12.0001,        -11.9998,        -11.9998,        -11.9999,        -11.9998,        -11.9996
         139,        1.150000,        -11.9997,        -12.0000,        -12.0002,        -11.9999,        -11.9996,        -11.9997,        -11.9997,        -11.9996
         140,        1.158333,        -11.9998,        -12.0001,        -12.0001,        -12.0003,        -11.9999,        -11.9999,        -12.0003,        -11.9993
         141,        1.166667,        -11.9998,        -11.9999,        -12.0001,        -11.9998,        -11.9997,        -11.9997,        -11.9998,        -12.0006
         142,        1.175000,        -12.0001,        -11.9999,        -12.0007,        -12.0002,        -11.9995,        -12.0000,        -12.0002,        -12.0001
         143,        1.183333,        -12.0001,        -11.9997,        -12.0001,        -12.0001,        -12.0001,        -11.9998,        -12.0004,        -11.9998
         144,        1.191667,        -12.0001,        -12.0001,        -12.0003,        -12.0001,        -11.9995,        -12.0001,        -11.9999,        -11.9997
         145,        1.200000,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -12.0003,        -11.9998,        -12.0002,        -11.9999
         146,        1.208333,        -12.0002,        -11.9997,        -11.9997,        -12.0000,        -12.0005,        -11.9998,        -12.0002,        -12.0001
         147,        1.216667,        -12.0001,        -12.0000,        -12.0002,        -12.0000,        -12.0004,        -11.9999,        -11.9998,        -12.0002
         148,        1.225000,        -11.9992,        -12.0002,        -12.0002,        -11.9999,        -12.0003,        -11.9999,        -12.0001,        -12.0001
         149,        1.233333,        -12.0002,        -11.9999,        -12.0004,        -11.9999,        -12.0002,        -12.0002,        -12.0002,        -12.0006
         150,        1.241667,        -11.9995,        -12.0000,        -12.0002,        -11.9999,        -12.0003,        -12.0000,        -12.0000,        -12.0000
         151,        1.250000,        -12.0000,        -12.0000,        -11.9996,        -12.0000,        -12.0006,        -12.0001,        -11.9999,        -12.0001
         152,        1.258333,        -11.9998,        -11.9999,        -11.9998,        -12.0000,        -12.0005,        -12.0000,        -12.0000,        -12.0005
         153,        1.266667,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -11.9998,        -12.0000,        -11.9998,        -11.9996
         154,        1.275000,        -11.9996,        -12.0001,        -11.9999,        -11.9999,        -11.9997,        -11.9998,        -12.0000,        -12.0004
         155,        1.283333,        -12.0003,        -12.0000,        -11.9998,        -11.9999,        -11.9996,        -11.9999,        -12.0004,        -11.9997
         156,        1.291667,        -11.9994,        -12.0000,        -11.9999,        -11.9998,        -11.9997,        -11.9998,        -11.9998,        -11.9994
         157,        1.300000,        -12.0002,        -12.0000,        -11.9997,        -12.0000,        -11.9994,        -11.9999,        -11.9999,        -11.9995
         158,        1.308333,        -12.0008,        -12.0000,        -12.0004,        -11.9999,        -12.0003,        -11.9998,        -12.0003,        -11.9996
         159,        1.316667,        -11.9999,        -12.0002,        -12.0003,        -11.9999,        -12.0005,        -12.0001,        -12.0001,        -12.0004
         160,        1.325000,        -12.0000,        -12.0001,        -11.9999,        -11.9998,        -12.0003,        -12.0000,        -11.9999,        -11.9995
         161,        1.333333,        -11.9996,        -11.9998,        -11.9996,        -12.0000,        -11.9994,        -12.0000,        -12.0001,        -11.9999
         162,        1.341667,        -12.0002,        -12.0001,        -12.0001,        -12.0003,        -11.9996,        -12.0000,        -12.0005,        -12.0002
         163,        1.350000,        -12.0000,        -11.9999,        -11.9998,        -12.0003,        -12.0000,        -12.0001,        -12.0002,        -12.0000
         164,        1.358333,        -11.9996,        -12.0001,        -12.0003,        -12.0001,        -12.0002,        -12.0002,        -11.9996,        -11.9995
         165,        1.366667,        -11.9999,        -11.9998,        -12.0002,        -12.0000,        -12.0002,        -11.9999,        -12.0004,        -11.9997
         166,        1.375000,        -11.9997,        -11.9998,        -11.9998,        -11.9998,        -12.0001,        -12.0000,        -11.9998,        -11.9999
         167,        1.383333,        -12.0002,        -12.0000,        -12.0000,        -12.0004,        -12.0005,        -12.0000,        -11.9994,        -12.0007
         168,        1.391667,        -11.9997,        -12.0001,        -12.0004,        -12.0001,        -12.0000,        -12.0001,        -12.0005,        -11.9999
         169,        1.400000,        -12.0007,        -12.0002,        -12.0001,        -12.0002,        -11.9999,        -12.0001,        -12.0000,        -12.0001
         170,        1.408333,        -11.9996,        -12.0000,        -11.9999,        -12.0000,        -12.0004,        -12.0002,        -12.0000,        -11.9992
         171,        1.416667,        -12.0003,        -12.0000,        -11.9997,        -12.0000,        -12.0004,        -12.0002,        -12.0006,        -11.9999
         172,        1.425000,        -11.9998,        -12.0000,        -12.0003,        -12.0000,        -12.0005,        -11.9999,        -12.0000,        -11.9995
         173,        1.433333,        -12.0004,        -12.0000,        -11.9997,        -11.9999,        -12.0004,        -12.0001,        -12.0002,        -12.0000
         174,        1.441667,        -12.0003,        -12.0000,        -12.0000,        -12.0002,        -12.0000,        -12.0000,        -12.0002,        -11.9998
         175,        1.450000,        -11.9995,        -12.0000,        -11.9999,        -11.9999,        -12.0004,        -12.0000,        -11.9998,        -11.9999
         176,        1.458333,        -11.9999,        -11.9997,        -12.0003,        -12.0001,        -12.0003,        -11.9998,        -12.0003,        -11.9996
         177,        1.466667,        -12.0003,        -12.0000,        -12.0003,        -11.9997,        -11.9999,        -12.0001,        -11.9998,        -12.0006
         178,        1.475000,        -12.0003,        -12.0002,        -12.0002,        -11.9999,        -12.0003,        -12.0000,        -11.9999,        -12.0003
         179,        1.483333,        -11.9998,        -12.0000,        -11.9997,        -11.9999,        -11.9995,        -12.0000,        -12.0003,        -12.0002
         180,        1.491667,        -12.0003,        -12.0000,        -12.0000,        -12.0002,        -12.0005,        -11.9999,        -11.9996,        -11.9996
         181,        1.500000,        -11.9992,        -12.0000,        -12.0000,        -12.0001,        -11.9999,        -12.0002,        -12.0001,        -12.0006
         182,        1.508333,        -12.0001,        -11.9999,        -12.0002,        -12.0001,        -12.0003,        -12.0000,        -12.0003,        -12.0004
         183,        1.516667,        -11.9994,        -12.0001,        -12.0003,        -11.9996,        -12.0000,        -12.0001,        -12.0000,        -12.0003
         184,        1.525000,        -12.0002,        -12.0000,        -11.9999,        -11.9999,        -11.9998,        -12.0001,        -12.0003,        -11.9991
         185,        1.533333,        -11.9998,        -12.0001,        -12.0005,        -11.9999,        -12.0003,        -11.9999,        -12.0000,        -11.9999
         186,        1.541667,        -12.0002,        -12.0000,        -11.9999,        -12.0000,        -12.0008,        -12.0000,        -12.0005,        -12.0003
         187,        1.550000,        -12.0001,        -12.0000,        -11.9995,        -12.0001,        -12.0001,        -12.0001,        -11.9998,        -12.0002
         188,        1.558333,        -12.0000,        -11.9998,        -12.0004,        -12.0001,        -12.0005,        -12.0001,        -11.9999,        -12.0000
         189,        1.566667,        -12.0008,        -11.9999,        -12.0004,        -11.9999,        -11.9996,        -11.9999,        -12.0005,        -12.0001
         190,        1.575000,        -11.9996,        -12.0001,        -12.0003,        -12.0003,        -11.9992,        -12.0002,        -12.0003,        -12.0000
         191,        1.583333,        -11.9998,        -12.0000,        -11.9998,        -12.0002,        -12.0000,        -12.0000,        -11.9995,        -12.0004
         192,        1.591667,        -11.9998,        -12.0000,        -12.0001,        -12.0002,        -12.0004,        -12.0001,        -12.0003,        -12.0000
         193,        1.600000,        -11.9994,        -12.0002,        -12.0001,        -12.0001,        -12.0005,        -12.0000,        -11.9999,        -11.9995
         194,        1.608333,        -11.9996,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0002,        -11.9998,        -12.0006
         195,        1.616667,        -11.9998,        -11.9999,        -11.9995,        -12.0000,        -12.0005,        -12.0003,        -11.9999,        -11.9997
         196,        1.625000,        -12.0003,        -12.0001,        -12.0006,        -11.9997,        -12.0003,        -11.9999,        -11.9997,        -12.0004
         197,        1.633333,        -11.9995,        -12.0001,        -12.0001,        -11.9996,        -11.9999,        -12.0001,        -11.9997,        -11.9998
         198,        1.641667,        -12.0000,        -12.0000,        -12.0001,        -12.0003,        -12.0000,        -11.9998,        -11.9999,        -11.9996
         199,        1.650000,        -12.0005,        -11.9999,        -12.0005,        -12.0000,        -11.9996,        -12.0000,        -12.0001,        -11.9994
         200,        1.658333,        -12.0002,        -12.0002,        -12.0004,        -11.9998,        -12.0003,        -12.0000,        -12.0001,        -12.0001
         201,        1.666667,        -11.9998,        -11.9999,        -12.0000,        -12.0000,        -12.0009,        -12.0000,        -12.0004,        -12.0008
         202,        1.675000,        -11.9997,        -12.0003,        -12.0002,        -11.9997,        -12.0004,        -11.9998,        -12.0000,        -12.0001
         203,        1.683333,        -11.9995,        -11.9999,        -11.9993,        -11.9999,        -12.0001,        -12.0000,        -11.9998,        -11.9998
         204,        1.691667,        -12.0007,        -11.9998,        -11.9995,        -11.9998,        -11.9999,        -11.9998,        -12.0001,        -12.0000
         205,        1.700000,        -11.9994,        -12.0000,        -11.9993,        -11.9999,        -11.9997,        -12.0002,        -11.9997,        -11.9997
         206,        1.708333,        -11.9991,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -11.9997,        -11.9998
         207,        1.716667,        -12.0004,        -11.9999,        -11.9999,        -12.0001,        -12.0004,        -11.9998,        -12.0004,        -12.0006
         208,        1.725000,        -12.0005,        -12.0003,        -11.9997,        -11.9997,        -11.9989,        -12.0001,        -11.9998,        -11.9998
         209,        1.733333,        -12.0002,        -12.0000,        -12.0003,        -12.0002,        -12.0006,        -12.0001,        -12.0005,        -11.9999
         210,        1.741667,        -11.9999,        -12.0002,        -11.9998,        -11.9998,        -12.0006,        -12.0000,        -12.0000,        -12.0001
