"VanillaC4_012","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_012.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\results\012\VanillaC4_012_POMM.csv","Maximum (Extracted from Time Series)",          1.6303,          0.9351,          1.4192,          1.3494,          1.4044,          0.9252,          0.9721,          1.0181,          1.0571,          1.0952,          0.8734,          1.0939,          1.3297,          1.3074,          1.2821,          1.8660,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.0000,          0.0013
"","Time of Maximum",          0.0167,          0.0500,          0.0333,          0.0417,          0.0500,          2.0417,          0.2083,          0.2167,          2.8250,          4.2500,          5.9000,          2.3417,          2.3333,          2.3250,          0.3583,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0917,          0.0000,          0.1000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -15.0004,        -15.0004,        -15.0005,        -15.0004,        -15.0005,        -15.0015,        -15.0005,        -15.0264
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          5.3750,          4.9417,          0.7667,          3.0083,          5.9083,          2.3333,          1.1667,          2.3083
