"InphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_021.tcf]","Time (h)","Q 2 [InphaseC4_021]","Q 3 [InphaseC4_021]","Q 4 [InphaseC4_021]","Q 5 [InphaseC4_021]","Q 6 [InphaseC4_021]","Q 7 [InphaseC4_021]","Q 1 [InphaseC4_021]","Q  8 [InphaseC4_021]"
         211,        1.750000,        -99.8506,       -100.0417,        -99.9807,       -100.0226,        -99.9948,       -100.0018,        -99.3001,       -100.0004
         212,        1.758333,        -99.8730,        -99.9774,       -100.0455,        -99.9848,       -100.0073,        -99.9992,       -100.2315,        -99.9996
         213,        1.766667,       -100.2717,        -99.9821,        -99.9756,        -99.9919,        -99.9982,        -99.9992,       -100.4723,       -100.0006
         214,        1.775000,        -99.8495,       -100.0409,        -99.9808,       -100.0228,        -99.9949,       -100.0018,        -99.2953,        -99.9998
         215,        1.783333,        -99.8734,        -99.9772,       -100.0444,        -99.9860,       -100.0065,        -99.9996,       -100.2340,        -99.9991
         216,        1.791667,       -100.2738,        -99.9817,        -99.9750,        -99.9921,        -99.9979,        -99.9993,       -100.4711,       -100.0007
         217,        1.800000,        -99.8483,       -100.0418,        -99.9791,       -100.0236,        -99.9949,       -100.0011,        -99.2935,       -100.0001
         218,        1.808333,        -99.8736,        -99.9761,       -100.0449,        -99.9849,       -100.0071,        -99.9995,       -100.2373,        -99.9999
         219,        1.816667,       -100.2742,        -99.9816,        -99.9753,        -99.9917,        -99.9978,        -99.9994,       -100.4704,        -99.9999
         220,        1.825000,        -99.8459,       -100.0411,        -99.9803,       -100.0242,        -99.9946,       -100.0016,        -99.2895,        -99.9997
         221,        1.833333,        -99.8745,        -99.9766,       -100.0456,        -99.9850,       -100.0071,        -99.9999,       -100.2397,        -99.9994
         222,        1.841667,       -100.2736,        -99.9814,        -99.9744,        -99.9911,        -99.9977,       -100.0000,       -100.4702,       -100.0002
         223,        1.850000,        -99.8446,       -100.0422,        -99.9808,       -100.0232,        -99.9941,       -100.0009,        -99.2901,       -100.0004
         224,        1.858333,        -99.8749,        -99.9766,       -100.0451,        -99.9843,       -100.0075,        -99.9996,       -100.2423,        -99.9992
         225,        1.866667,       -100.2773,        -99.9812,        -99.9739,        -99.9921,        -99.9980,        -99.9995,       -100.4754,       -100.0275
         226,        1.875000,        -99.8519,       -100.0411,        -99.9797,       -100.0232,        -99.9950,        -99.9687,        -99.3009,       -100.0344
         227,        1.883333,        -99.8722,        -99.9765,       -100.0449,        -99.9847,       -100.0077,        -99.9851,       -100.2290,        -99.9685
         228,        1.891667,       -100.2683,        -99.9805,        -99.9761,        -99.9912,       -100.0076,        -99.9663,       -100.4683,        -99.9801
         229,        1.900000,        -99.8549,       -100.0416,        -99.9791,       -100.0233,        -99.9933,        -99.9918,        -99.3077,        -99.9893
         230,        1.908333,        -99.8685,        -99.9769,       -100.0452,        -99.9855,       -100.0080,        -99.9942,       -100.2176,        -99.9949
         231,        1.916667,       -100.2674,        -99.9816,        -99.9755,        -99.9912,        -99.9958,        -99.9962,       -100.4742,        -99.9988
         232,        1.925000,        -99.8602,       -100.0409,        -99.9794,       -100.0234,        -99.9923,        -99.9990,        -99.3131,        -99.9987
         233,        1.933333,        -99.8655,        -99.9786,       -100.0448,        -99.9848,       -100.0057,        -99.9981,       -100.2084,        -99.9983
         234,        1.941667,       -100.2667,        -99.9803,        -99.9768,        -99.9906,        -99.9986,        -99.9989,       -100.4826,        -99.9990
         235,        1.950000,        -99.8669,       -100.0405,        -99.9787,       -100.0229,        -99.9937,       -100.0012,        -99.3170,        -99.9994
         236,        1.958333,        -99.8620,        -99.9785,       -100.0451,        -99.9863,       -100.0066,        -99.9989,       -100.2014,        -99.9993
         237,        1.966667,       -100.2647,        -99.9802,        -99.9776,        -99.9907,        -99.9989,        -99.9989,       -100.4894,       -100.0005
         238,        1.975000,        -99.8697,       -100.0408,        -99.9782,       -100.0231,        -99.9945,       -100.0008,        -99.3195,        -99.9999
         239,        1.983333,        -99.8603,        -99.9787,       -100.0435,        -99.9863,       -100.0070,        -99.9993,       -100.1956,        -99.9993
         240,        1.991667,       -100.2647,        -99.9791,        -99.9772,        -99.9893,        -99.9988,        -99.9998,       -100.4968,        -99.9998
         241,        2.000000,        -99.8730,       -100.0407,        -99.9780,       -100.0240,        -99.9941,       -100.0019,        -99.3214,       -100.0002
         242,        2.008333,        -99.8560,        -99.9792,       -100.0440,        -99.9864,       -100.0073,        -99.9996,       -100.1851,        -99.9990
         243,        2.016667,       -100.2644,        -99.9798,        -99.9784,        -99.9887,        -99.9986,        -99.9991,       -100.4977,       -100.0004
         244,        2.025000,        -99.8757,       -100.0410,        -99.9771,       -100.0230,        -99.9948,       -100.0010,        -99.3238,       -100.0007
         245,        2.033333,        -99.8549,        -99.9795,       -100.0445,        -99.9864,       -100.0078,        -99.9996,       -100.1782,        -99.9996
         246,        2.041667,       -100.2648,        -99.9780,        -99.9791,        -99.9894,        -99.9985,        -99.9996,       -100.5035,        -99.9997
         247,        2.050000,        -99.8785,       -100.0410,        -99.9778,       -100.0235,        -99.9944,       -100.0005,        -99.3264,        -99.9996
         248,        2.058333,        -99.8526,        -99.9807,       -100.0433,        -99.9866,       -100.0068,       -100.0001,       -100.1736,        -99.9987
         249,        2.066667,       -100.2636,        -99.9795,        -99.9790,        -99.9894,        -99.9987,        -99.9996,       -100.5084,       -100.0007
         250,        2.075000,        -99.8805,       -100.0411,        -99.9766,       -100.0240,        -99.9941,       -100.0014,        -99.3320,       -100.0003
         251,        2.083333,        -99.8514,        -99.9790,       -100.0432,        -99.9871,       -100.0069,        -99.9995,       -100.1730,        -99.9989
         252,        2.091667,       -100.2644,        -99.9783,        -99.9793,        -99.9889,        -99.9985,        -99.9997,       -100.5122,       -100.0004
         253,        2.100000,        -99.8825,       -100.0406,        -99.9764,       -100.0235,        -99.9946,       -100.0019,        -99.3330,       -100.0002
         254,        2.108333,        -99.8490,        -99.9797,       -100.0435,        -99.9874,       -100.0073,        -99.9992,       -100.1658,        -99.9994
         255,        2.116667,       -100.2662,        -99.9785,        -99.9791,        -99.9887,        -99.9993,        -99.9993,       -100.5151,        -99.9997
         256,        2.125000,        -99.8844,       -100.0407,        -99.9759,       -100.0225,        -99.9946,       -100.0010,        -99.3289,       -100.0006
         257,        2.133333,        -99.8479,        -99.9797,       -100.0445,        -99.9871,       -100.0067,       -100.0004,       -100.1613,        -99.9995
         258,        2.141667,       -100.2655,        -99.9780,        -99.9797,        -99.9886,        -99.9985,        -99.9997,       -100.5195,       -100.0005
         259,        2.150000,        -99.8834,       -100.0410,        -99.9760,       -100.0235,        -99.9943,       -100.0016,        -99.3315,        -99.9997
         260,        2.158333,        -99.8444,        -99.9787,       -100.0444,        -99.9878,       -100.0066,        -99.9989,       -100.1605,        -99.9995
         261,        2.166667,       -100.2665,        -99.9774,        -99.9783,        -99.9885,        -99.9986,       -100.0000,       -100.5218,       -100.0002
         262,        2.175000,        -99.8836,       -100.0408,        -99.9763,       -100.0232,        -99.9942,       -100.0009,        -99.3273,        -99.9997
         263,        2.183333,        -99.8446,        -99.9804,       -100.0450,        -99.9877,       -100.0069,        -99.9981,       -100.1597,        -99.9996
         264,        2.191667,       -100.2672,        -99.9774,        -99.9807,        -99.9880,        -99.9991,        -99.9985,       -100.5231,       -100.0005
         265,        2.200000,        -99.8834,       -100.0411,        -99.9755,       -100.0242,        -99.9940,       -100.0013,        -99.3260,       -100.0000
         266,        2.208333,        -99.8434,        -99.9802,       -100.0458,        -99.9881,       -100.0071,       -100.0001,       -100.1618,        -99.9995
         267,        2.216667,       -100.2682,        -99.9782,        -99.9800,        -99.9882,        -99.9990,        -99.9990,       -100.5248,       -100.0008
         268,        2.225000,        -99.8831,       -100.0405,        -99.9766,       -100.0233,        -99.9946,       -100.0010,        -99.3281,       -100.0002
         269,        2.233333,        -99.8451,        -99.9801,       -100.0450,        -99.9876,       -100.0067,        -99.9989,       -100.1591,        -99.9993
         270,        2.241667,       -100.2683,        -99.9779,        -99.9794,        -99.9889,        -99.9993,        -99.9982,       -100.5247,       -100.0001
         271,        2.250000,        -99.8827,       -100.0413,        -99.9753,       -100.0234,        -99.9938,       -100.0013,        -99.3258,        -99.9999
         272,        2.258333,        -99.8439,        -99.9796,       -100.0450,        -99.9866,       -100.0064,       -100.0000,       -100.1621,        -99.9990
         273,        2.266667,       -100.2690,        -99.9774,        -99.9790,        -99.9877,        -99.9989,        -99.9992,       -100.5251,        -99.9997
         274,        2.275000,        -99.8819,       -100.0422,        -99.9765,       -100.0234,        -99.9938,       -100.0009,        -99.3217,       -100.0006
         275,        2.283333,        -99.8444,        -99.9799,       -100.0445,        -99.9868,       -100.0071,        -99.9998,       -100.1649,        -99.9992
         276,        2.291667,       -100.2682,        -99.9782,        -99.9790,        -99.9887,        -99.9979,        -99.9988,       -100.5246,       -100.0006
         277,        2.300000,        -99.8805,       -100.0422,        -99.9761,       -100.0242,        -99.9946,       -100.0011,        -99.3206,        -99.9999
         278,        2.308333,        -99.8456,        -99.9788,       -100.0449,        -99.9873,       -100.0072,        -99.9993,       -100.1667,        -99.9994
         279,        2.316667,       -100.2697,        -99.9782,        -99.9796,        -99.9889,        -99.9993,        -99.9994,       -100.5240,       -100.0010
         280,        2.325000,        -99.8788,       -100.0418,        -99.9758,       -100.0238,        -99.9943,       -100.0009,        -99.3154,       -100.0002
         281,        2.333333,        -99.8460,        -99.9798,       -100.0452,        -99.9860,       -100.0068,       -100.0002,       -100.1728,        -99.9992
         282,        2.341667,       -100.2714,        -99.9781,        -99.9786,        -99.9902,        -99.9990,        -99.9997,       -100.5263,       -100.0003
         283,        2.350000,        -99.8775,       -100.0414,        -99.9766,       -100.0239,        -99.9936,       -100.0011,        -99.3177,       -100.0001
         284,        2.358333,        -99.8476,        -99.9788,       -100.0452,        -99.9863,       -100.0069,       -100.0006,       -100.1753,        -99.9992
         285,        2.366667,       -100.2707,        -99.9783,        -99.9776,        -99.9886,        -99.9980,        -99.9993,       -100.5195,        -99.9997
         286,        2.375000,        -99.8768,       -100.0416,        -99.9758,       -100.0244,        -99.9943,       -100.0020,        -99.3168,       -100.0000
         287,        2.383333,        -99.8489,        -99.9784,       -100.0456,        -99.9867,       -100.0070,        -99.9984,       -100.1784,       -100.3162
         288,        2.391667,       -100.2679,        -99.9790,        -99.9793,        -99.9887,        -99.9989,       -100.1685,       -100.5206,       -100.0363
         289,        2.400000,        -99.8799,       -100.0414,        -99.9756,       -100.0236,        -99.9945,        -99.9797,        -99.3261,        -99.9535
         290,        2.408333,        -99.8436,        -99.9805,       -100.0451,        -99.9874,       -100.0104,        -99.9924,       -100.1618,        -99.9799
         291,        2.416667,       -100.2643,        -99.9779,        -99.9794,        -99.9888,       -100.0008,        -99.9888,       -100.5193,        -99.9889
         292,        2.425000,        -99.8849,       -100.0410,        -99.9755,       -100.0233,        -99.9960,        -99.9950,        -99.3328,        -99.9946
         293,        2.433333,        -99.8426,        -99.9813,       -100.0428,        -99.9876,       -100.0046,        -99.9976,       -100.1485,        -99.9977
         294,        2.441667,       -100.2644,        -99.9779,        -99.9808,        -99.9886,        -99.9974,        -99.9985,       -100.5251,        -99.9992
         295,        2.450000,        -99.8902,       -100.0406,        -99.9753,       -100.0238,        -99.9924,       -100.0006,        -99.3430,        -99.9990
         296,        2.458333,        -99.8398,        -99.9813,       -100.0445,        -99.9875,       -100.0063,        -99.9989,       -100.1410,        -99.9988
         297,        2.466667,       -100.2608,        -99.9775,        -99.9800,        -99.9879,        -99.9988,        -99.9989,       -100.5247,        -99.9996
         298,        2.475000,        -99.8947,       -100.0404,        -99.9739,       -100.0236,        -99.9938,       -100.0005,        -99.3458,        -99.9996
         299,        2.483333,        -99.8372,        -99.9818,       -100.0437,        -99.9880,       -100.0065,        -99.9994,       -100.1404,        -99.9990
         300,        2.491667,       -100.2633,        -99.9761,        -99.9820,        -99.9881,        -99.9988,        -99.9995,       -100.5349,       -100.0000
         301,        2.500000,        -99.8996,       -100.0415,        -99.9750,       -100.0235,        -99.9933,       -100.0002,        -99.3511,       -100.0001
         302,        2.508333,        -99.8349,        -99.9827,       -100.0433,        -99.9882,       -100.0068,        -99.9994,       -100.1327,        -99.9993
         303,        2.516667,       -100.2616,        -99.9766,        -99.9817,        -99.9881,        -99.9989,        -99.9991,       -100.5407,       -100.0010
         304,        2.525000,        -99.9030,       -100.0417,        -99.9741,       -100.0236,        -99.9939,       -100.0004,        -99.3525,        -99.9998
         305,        2.533333,        -99.8313,        -99.9834,       -100.0439,        -99.9886,       -100.0063,        -99.9993,       -100.1237,        -99.9990
         306,        2.541667,       -100.2610,        -99.9766,        -99.9816,        -99.9869,        -99.9995,        -99.9990,       -100.5420,       -100.0002
         307,        2.550000,        -99.9029,       -100.0402,        -99.9738,       -100.0235,        -99.9943,       -100.0007,        -99.3523,        -99.9997
         308,        2.558333,        -99.8287,        -99.9830,       -100.0433,        -99.9890,       -100.0066,        -99.9998,       -100.1207,       -100.0002
         309,        2.566667,       -100.2614,        -99.9765,        -99.9823,        -99.9865,        -99.9996,        -99.9996,       -100.5476,       -100.0005
         310,        2.575000,        -99.9073,       -100.0415,        -99.9738,       -100.0241,        -99.9939,       -100.0017,        -99.3538,       -100.0006
         311,        2.583333,        -99.8280,        -99.9831,       -100.0440,        -99.9879,       -100.0068,        -99.9996,       -100.1124,       -100.0000
         312,        2.591667,       -100.2604,        -99.9761,        -99.9831,        -99.9873,        -99.9991,        -99.9994,       -100.5515,       -100.0004
         313,        2.600000,        -99.9105,       -100.0403,        -99.9730,       -100.0237,        -99.9947,       -100.0009,        -99.3571,       -100.0004
         314,        2.608333,        -99.8254,        -99.9824,       -100.0441,        -99.9885,       -100.0062,        -99.9990,       -100.1059,        -99.9995
         315,        2.616667,       -100.2623,        -99.9770,        -99.9826,        -99.9869,        -99.9992,        -99.9993,       -100.5561,       -100.0002
         316,        2.625000,        -99.9124,       -100.0409,        -99.9727,       -100.0240,        -99.9943,       -100.0018,        -99.3565,       -100.0001
         317,        2.633333,        -99.8256,        -99.9832,       -100.0439,        -99.9888,       -100.0068,        -99.9994,       -100.1028,        -99.9991
         318,        2.641667,       -100.2627,        -99.9751,        -99.9833,        -99.9862,        -99.9999,        -99.9983,       -100.5621,       -100.0005
         319,        2.650000,        -99.9118,       -100.0416,        -99.9727,       -100.0234,        -99.9939,       -100.0011,        -99.3544,       -100.0000
         320,        2.658333,        -99.8232,        -99.9827,       -100.0435,        -99.9884,       -100.0066,        -99.9998,       -100.0981,        -99.9990
         321,        2.666667,       -100.2626,        -99.9760,        -99.9829,        -99.9865,        -99.9997,        -99.9990,       -100.5623,        -99.9997
         322,        2.675000,        -99.9137,       -100.0408,        -99.9716,       -100.0245,        -99.9937,       -100.0012,        -99.3546,       -100.0001
         323,        2.683333,        -99.8224,        -99.9835,       -100.0439,        -99.9890,       -100.0068,        -99.9995,       -100.0968,        -99.9995
         324,        2.691667,       -100.2640,        -99.9744,        -99.9838,        -99.9864,        -99.9997,        -99.9991,       -100.5642,       -100.0004
         325,        2.700000,        -99.9145,       -100.0411,        -99.9720,       -100.0241,        -99.9937,       -100.0016,        -99.3546,       -100.0004
         326,        2.708333,        -99.8204,        -99.9832,       -100.0443,        -99.9893,       -100.0068,        -99.9992,       -100.0972,       -100.0001
         327,        2.716667,       -100.2634,        -99.9753,        -99.9833,        -99.9849,        -99.9997,        -99.9997,       -100.5638,       -100.0006
         328,        2.725000,        -99.9142,       -100.0415,        -99.9721,       -100.0229,        -99.9937,       -100.0018,        -99.3546,        -99.9997
         329,        2.733333,        -99.8206,        -99.9834,       -100.0446,        -99.9888,       -100.0062,       -100.0000,       -100.0971,        -99.9991
         330,        2.741667,       -100.2627,        -99.9757,        -99.9835,        -99.9860,        -99.9991,        -99.9990,       -100.5628,       -100.0003
         331,        2.750000,        -99.9132,       -100.0413,        -99.9716,       -100.0246,        -99.9941,       -100.0010,        -99.3541,        -99.9998
         332,        2.758333,        -99.8214,        -99.9832,       -100.0446,        -99.9897,       -100.0064,        -99.9987,       -100.0978,        -99.9994
         333,        2.766667,       -100.2642,        -99.9745,        -99.9835,        -99.9866,        -99.9993,        -99.9993,       -100.5674,       -100.0004
         334,        2.775000,        -99.9131,       -100.0411,        -99.9720,       -100.0241,        -99.9940,       -100.0005,        -99.3542,       -100.0004
         335,        2.783333,        -99.8223,        -99.9829,       -100.0446,        -99.9888,       -100.0068,        -99.9994,       -100.1030,        -99.9992
         336,        2.791667,       -100.2652,        -99.9751,        -99.9834,        -99.9864,        -99.9994,        -99.9994,       -100.5670,       -100.0002
         337,        2.800000,        -99.9113,       -100.0416,        -99.9717,       -100.0242,        -99.9939,       -100.0007,        -99.3500,        -99.9999
         338,        2.808333,        -99.8210,        -99.9831,       -100.0448,        -99.9883,       -100.0070,       -100.0002,       -100.1047,        -99.9995
         339,        2.816667,       -100.2648,        -99.9762,        -99.9826,        -99.9870,        -99.9995,        -99.9995,       -100.5655,       -100.0005
         340,        2.825000,        -99.9107,       -100.0415,        -99.9723,       -100.0245,        -99.9929,       -100.0010,        -99.3468,       -100.0001
         341,        2.833333,        -99.8215,        -99.9823,       -100.0460,        -99.9883,       -100.0066,        -99.9991,       -100.1088,        -99.9992
         342,        2.841667,       -100.2656,        -99.9762,        -99.9828,        -99.9860,        -99.9991,        -99.9997,       -100.5631,       -100.0001
         343,        2.850000,        -99.9079,       -100.0414,        -99.9727,       -100.0245,        -99.9942,       -100.0010,        -99.3431,       -100.0005
         344,        2.858333,        -99.8235,        -99.9822,       -100.0441,        -99.9887,       -100.0071,        -99.9997,       -100.1104,        -99.9992
         345,        2.866667,       -100.2682,        -99.9754,        -99.9829,        -99.9873,       -100.0001,        -99.9996,       -100.5636,       -100.0005
         346,        2.875000,        -99.9068,       -100.0413,        -99.9723,       -100.0246,        -99.9937,       -100.0017,        -99.3399,       -100.0003
         347,        2.883333,        -99.8250,        -99.9826,       -100.0448,        -99.9882,       -100.0062,        -99.9988,       -100.1158,        -99.9989
         348,        2.891667,       -100.2700,        -99.9743,        -99.9826,        -99.9856,        -99.9994,        -99.9987,       -100.5657,        -99.9483
         349,        2.900000,        -99.9128,       -100.0418,        -99.9726,       -100.0259,        -99.9936,        -99.9643,        -99.3546,       -100.0151
         350,        2.908333,        -99.8224,        -99.9835,       -100.0441,        -99.9887,       -100.0072,        -99.9939,       -100.1011,        -99.9748
         351,        2.916667,       -100.2600,        -99.9751,        -99.9846,        -99.9863,       -100.0069,        -99.9768,       -100.5607,        -99.9863
         352,        2.925000,        -99.9150,       -100.0418,        -99.9721,       -100.0239,        -99.9930,        -99.9940,        -99.3634,        -99.9927
         353,        2.933333,        -99.8195,        -99.9844,       -100.0436,        -99.9908,       -100.0066,        -99.9972,       -100.0909,        -99.9958
         354,        2.941667,       -100.2608,        -99.9742,        -99.9839,        -99.9859,        -99.9977,        -99.9978,       -100.5624,        -99.9990
         355,        2.950000,        -99.9216,       -100.0402,        -99.9716,       -100.0241,        -99.9930,        -99.9993,        -99.3688,        -99.9992
         356,        2.958333,        -99.8166,        -99.9839,       -100.0435,        -99.9897,       -100.0053,        -99.9994,       -100.0823,        -99.9985
         357,        2.966667,       -100.2574,        -99.9748,        -99.9843,        -99.9864,        -99.9988,        -99.9983,       -100.5627,        -99.9998
         358,        2.975000,        -99.9236,       -100.0409,        -99.9706,       -100.0244,        -99.9938,       -100.0006,        -99.3749,       -100.0002
         359,        2.983333,        -99.8147,        -99.9848,       -100.0431,        -99.9892,       -100.0063,        -99.9987,       -100.0745,        -99.9995
         360,        2.991667,       -100.2571,        -99.9745,        -99.9854,        -99.9865,        -99.9998,        -99.9990,       -100.5699,       -100.0002
         361,        3.000000,        -99.9283,       -100.0402,        -99.9711,       -100.0244,        -99.9938,       -100.0007,        -99.3793,        -99.9999
         362,        3.008333,        -99.8128,        -99.9853,       -100.0437,        -99.9901,       -100.0061,        -99.9991,       -100.0664,        -99.9992
         363,        3.016667,       -100.2564,        -99.9735,        -99.9857,        -99.9855,        -99.9998,        -99.9988,       -100.5757,       -100.0003
         364,        3.025000,        -99.9331,       -100.0402,        -99.9694,       -100.0236,        -99.9940,       -100.0012,        -99.3831,       -100.0002
         365,        3.033333,        -99.8103,        -99.9862,       -100.0437,        -99.9901,       -100.0066,        -99.9998,       -100.0599,        -99.9999
         366,        3.041667,       -100.2569,        -99.9739,        -99.9875,        -99.9844,        -99.9995,        -99.9988,       -100.5782,       -100.0003
         367,        3.050000,        -99.9351,       -100.0409,        -99.9713,       -100.0247,        -99.9935,       -100.0004,        -99.3855,       -100.0000
         368,        3.058333,        -99.8068,        -99.9858,       -100.0440,        -99.9907,       -100.0061,       -100.0002,       -100.0539,        -99.9990
         369,        3.066667,       -100.2548,        -99.9734,        -99.9863,        -99.9853,        -99.9998,        -99.9993,       -100.5846,       -100.0006
         370,        3.075000,        -99.9389,       -100.0399,        -99.9705,       -100.0238,        -99.9939,       -100.0008,        -99.3851,       -100.0006
         371,        3.083333,        -99.8061,        -99.9865,       -100.0429,        -99.9904,       -100.0070,        -99.9990,       -100.0485,        -99.9995
         372,        3.091667,       -100.2544,        -99.9731,        -99.9879,        -99.9842,       -100.0001,        -99.9988,       -100.5919,        -99.9995
         373,        3.100000,        -99.9401,       -100.0397,        -99.9696,       -100.0234,        -99.9940,       -100.0007,        -99.3917,       -100.0005
         374,        3.108333,        -99.8040,        -99.9856,       -100.0431,        -99.9905,       -100.0063,        -99.9996,       -100.0429,        -99.9999
         375,        3.116667,       -100.2545,        -99.9733,        -99.9863,        -99.9851,       -100.0005,        -99.9994,       -100.5910,       -100.0001
         376,        3.125000,        -99.9427,       -100.0401,        -99.9697,       -100.0238,        -99.9937,       -100.0020,        -99.3902,        -99.9998
         377,        3.133333,        -99.8018,        -99.9869,       -100.0422,        -99.9911,       -100.0063,        -99.9986,       -100.0366,        -99.9997
         378,        3.141667,       -100.2539,        -99.9739,        -99.9877,        -99.9848,       -100.0006,        -99.9993,       -100.5964,       -100.0004
         379,        3.150000,        -99.9430,       -100.0410,        -99.9690,       -100.0253,        -99.9932,       -100.0009,        -99.3881,        -99.9999
         380,        3.158333,        -99.8009,        -99.9868,       -100.0432,        -99.9899,       -100.0059,        -99.9986,       -100.0328,        -99.9996
         381,        3.166667,       -100.2550,        -99.9717,        -99.9866,        -99.9850,       -100.0004,        -99.9989,       -100.6010,       -100.0006
         382,        3.175000,        -99.9418,       -100.0409,        -99.9683,       -100.0241,        -99.9933,       -100.0013,        -99.3893,       -100.0005
         383,        3.183333,        -99.7988,        -99.9866,       -100.0427,        -99.9902,       -100.0065,        -99.9999,       -100.0328,        -99.9994
         384,        3.191667,       -100.2542,        -99.9727,        -99.9879,        -99.9840,       -100.0006,        -99.9995,       -100.5959,       -100.0002
         385,        3.200000,        -99.9441,       -100.0405,        -99.9683,       -100.0251,        -99.9935,       -100.0024,        -99.3881,       -100.0001
         386,        3.208333,        -99.7993,        -99.9868,       -100.0431,        -99.9911,       -100.0061,        -99.9998,       -100.0321,        -99.9990
         387,        3.216667,       -100.2559,        -99.9722,        -99.9869,        -99.9840,        -99.9999,        -99.9996,       -100.5983,       -100.0000
         388,        3.225000,        -99.9453,       -100.0405,        -99.9690,       -100.0247,        -99.9943,       -100.0013,        -99.3905,       -100.0006
         389,        3.233333,        -99.7988,        -99.9880,       -100.0434,        -99.9910,       -100.0070,       -100.0007,       -100.0307,        -99.9996
         390,        3.241667,       -100.2563,        -99.9723,        -99.9873,        -99.9841,       -100.0000,        -99.9993,       -100.6010,       -100.0002
         391,        3.250000,        -99.9430,       -100.0413,        -99.9685,       -100.0248,        -99.9935,       -100.0010,        -99.3894,       -100.0001
         392,        3.258333,        -99.7986,        -99.9867,       -100.0436,        -99.9918,       -100.0069,       -100.0000,       -100.0325,       -100.0000
         393,        3.266667,       -100.2565,        -99.9718,        -99.9875,        -99.9854,       -100.0008,        -99.9992,       -100.6009,       -100.0008
         394,        3.275000,        -99.9437,       -100.0410,        -99.9693,       -100.0249,        -99.9930,       -100.0017,        -99.3909,       -100.0000
         395,        3.283333,        -99.7997,        -99.9874,       -100.0439,        -99.9906,       -100.0067,        -99.9996,       -100.0332,        -99.9993
         396,        3.291667,       -100.2576,        -99.9731,        -99.9874,        -99.9845,        -99.9998,        -99.9996,       -100.6033,        -99.9998
         397,        3.300000,        -99.9431,       -100.0406,        -99.9685,       -100.0245,        -99.9934,       -100.0019,        -99.3855,       -100.0006
         398,        3.308333,        -99.7994,        -99.9858,       -100.0433,        -99.9909,       -100.0060,        -99.9994,       -100.0380,        -99.9987
         399,        3.316667,       -100.2582,        -99.9736,        -99.9861,        -99.9851,       -100.0008,        -99.9989,       -100.6045,       -100.0002
         400,        3.325000,        -99.9414,       -100.0417,        -99.9688,       -100.0247,        -99.9931,       -100.0011,        -99.3801,       -100.0007
         401,        3.333333,        -99.7994,        -99.9864,       -100.0442,        -99.9909,       -100.0063,        -99.9993,       -100.0412,        -99.9999
         402,        3.341667,       -100.2598,        -99.9720,        -99.9871,        -99.9840,       -100.0003,       -100.0000,       -100.5992,       -100.0003
         403,        3.350000,        -99.9389,       -100.0409,        -99.9685,       -100.0246,        -99.9932,       -100.0006,        -99.3781,       -100.0001
         404,        3.358333,        -99.8003,        -99.9863,       -100.0436,        -99.9903,       -100.0070,        -99.9992,       -100.0406,        -99.9992
         405,        3.366667,       -100.2598,        -99.9725,        -99.9874,        -99.9851,       -100.0001,        -99.9985,       -100.6045,       -100.0001
         406,        3.375000,        -99.9380,       -100.0413,        -99.9689,       -100.0254,        -99.9933,       -100.0010,        -99.3708,       -100.0004
         407,        3.383333,        -99.8004,        -99.9860,       -100.0450,        -99.9912,       -100.0063,        -99.9998,       -100.0441,        -99.9999
         408,        3.391667,       -100.2609,        -99.9729,        -99.9862,        -99.9834,        -99.9997,        -99.9999,       -100.6021,       -100.0007
         409,        3.400000,        -99.9360,       -100.0413,        -99.9689,       -100.0249,        -99.9938,       -100.0016,        -99.3713,       -100.0190
         410,        3.408333,        -99.8007,        -99.9845,       -100.0447,        -99.9907,       -100.0065,       -100.0003,       -100.0429,        -99.9582
         411,        3.416667,       -100.2578,        -99.9719,        -99.9868,        -99.9845,        -99.9997,        -99.9836,       -100.5949,       -100.0060
         412,        3.425000,        -99.9412,       -100.0409,        -99.9684,       -100.0241,        -99.9933,        -99.9976,        -99.3892,        -99.9862
         413,        3.433333,        -99.7996,        -99.9882,       -100.0433,        -99.9902,       -100.0105,        -99.9889,       -100.0320,        -99.9917
         414,        3.441667,       -100.2554,        -99.9735,        -99.9879,        -99.9837,       -100.0004,        -99.9951,       -100.5929,        -99.9957
         415,        3.450000,        -99.9471,       -100.0406,        -99.9690,       -100.0248,        -99.9941,        -99.9996,        -99.3935,        -99.9986
         416,        3.458333,        -99.7989,        -99.9856,       -100.0425,        -99.9916,       -100.0049,       -100.0000,       -100.0269,        -99.9986
         417,        3.466667,       -100.2526,        -99.9723,        -99.9886,        -99.9842,        -99.9995,        -99.9987,       -100.5977,       -100.0000
         418,        3.475000,        -99.9506,       -100.0410,        -99.9681,       -100.0240,        -99.9929,       -100.0009,        -99.4017,        -99.9994
         419,        3.483333,        -99.7951,        -99.9873,       -100.0437,        -99.9911,       -100.0057,       -100.0000,       -100.0135,        -99.9987
         420,        3.491667,       -100.2521,        -99.9723,        -99.9885,        -99.9836,        -99.9999,        -99.9993,       -100.6021,        -99.9999
         421,        3.500000,        -99.9564,       -100.0398,        -99.9677,       -100.0239,        -99.9933,       -100.0008,        -99.4086,       -100.0003
         422,        3.508333,        -99.7933,        -99.9880,       -100.0429,        -99.9924,       -100.0058,       -100.0003,       -100.0064,        -99.9991
