"OutphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_006.tcf]","Time (h)","V 2 [OutphaseC4_006]","V 3 [OutphaseC4_006]","V 4 [OutphaseC4_006]","V 5 [OutphaseC4_006]","V 6 [OutphaseC4_006]","V 7 [OutphaseC4_006]","V 8 [OutphaseC4_006]","V 9 [OutphaseC4_006]","V 10 [OutphaseC4_006]","V 11 [OutphaseC4_006]","V 12 [OutphaseC4_006]","V 13 [OutphaseC4_006]","V 14 [OutphaseC4_006]","V 15 [OutphaseC4_006]","V 16 [OutphaseC4_006]","V  1 [OutphaseC4_006]"
          29,        0.233333,          0.8784,          0.0000,          0.4566,          0.2162,          0.2235,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2566
          30,        0.241667,          0.8789,          0.0000,          0.4454,          0.2249,          0.2468,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2562
          31,        0.250000,          0.8792,          0.0000,          0.4358,          0.2343,          0.2710,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2571
          32,        0.258333,          0.8796,          0.0000,          0.4282,          0.2444,          0.2930,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2564
          33,        0.266667,          0.8795,          0.0000,          0.4224,          0.2530,          0.3143,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2570
          34,        0.275000,          0.8799,          0.0000,          0.4172,          0.2590,          0.3340,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          35,        0.283333,          0.8799,          0.0000,          0.4131,          0.2642,          0.3519,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2566
          36,        0.291667,          0.8800,          0.0000,          0.4084,          0.2676,          0.3693,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2571
          37,        0.300000,          0.8803,          0.0000,          0.4046,          0.2704,          0.3853,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          38,        0.308333,          0.8799,          0.0000,          0.4011,          0.2731,          0.3995,          0.0000,          0.0000,          0.0516,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2572
          39,        0.316667,          0.8804,          0.0000,          0.3971,          0.2758,          0.4122,          0.0000,          0.0000,          0.0530,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2570
          40,        0.325000,          0.8802,          0.0000,          0.3943,          0.2785,          0.4225,          0.0000,          0.1176,          0.0627,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          41,        0.333333,          0.8803,          0.0000,          0.3903,          0.2800,          0.4318,          0.0000,          0.1663,          0.0608,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          42,        0.341667,          0.8805,          0.0000,          0.3875,          0.2812,          0.4404,          0.0000,          0.1818,          0.0622,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          43,        0.350000,          0.8802,          0.0000,          0.3851,          0.2814,          0.4483,          0.0000,          0.1913,          0.0590,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2570
          44,        0.358333,          0.8805,          0.0000,          0.3841,          0.2815,          0.4552,          0.0000,          0.1947,          0.0594,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2570
          45,        0.366667,          0.8801,          0.0000,          0.3824,          0.2802,          0.4614,          0.0000,          0.1981,          0.0570,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          46,        0.375000,          0.8803,          0.0000,          0.3819,          0.2783,          0.4667,          0.0000,          0.1978,          0.0521,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2570
          47,        0.383333,          0.8805,          0.0000,          0.3821,          0.2761,          0.4712,          0.0000,          0.1989,          0.0502,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2571
          48,        0.391667,          0.8803,          0.0000,          0.3805,          0.2759,          0.4755,          0.0000,          0.2009,          0.0509,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          49,        0.400000,          0.8805,          0.0000,          0.3791,          0.2752,          0.4788,          0.0000,          0.1984,          0.0498,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2572
          50,        0.408333,          0.8802,          0.0000,          0.3794,          0.2752,          0.4818,          0.0000,          0.1959,          0.0515,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          51,        0.416667,          0.8804,          0.0000,          0.3804,          0.2775,          0.4844,          0.0000,          0.1934,          0.0512,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          52,        0.425000,          0.8806,          0.0000,          0.3808,          0.2789,          0.4875,          0.0000,          0.1894,          0.0536,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          53,        0.433333,          0.8803,          0.0000,          0.3807,          0.2775,          0.4900,          0.0000,          0.1844,          0.0560,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2568
          54,        0.441667,          0.8805,          0.0000,          0.3811,          0.2769,          0.4922,          0.0000,          0.1789,          0.0573,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2573
          55,        0.450000,          0.8801,          0.0000,          0.3821,          0.2786,          0.4950,          0.0000,          0.1735,          0.0602,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2567
          56,        0.458333,          0.8803,          0.0000,          0.3831,          0.2809,          0.4969,          0.0000,          0.1678,          0.0630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2571
          57,        0.466667,          0.8806,          0.0000,          0.3841,          0.2820,          0.4975,          0.0000,          0.1618,          0.0662,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          58,        0.475000,          0.8803,          0.0000,          0.3844,          0.2827,          0.4987,          0.0000,          0.1559,          0.0702,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2569
          59,        0.483333,          0.8807,          0.0000,          0.3845,          0.2839,          0.5002,          0.0000,          0.1504,          0.0744,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2573
          60,        0.491667,          0.8801,          0.0000,          0.3848,          0.2860,          0.5018,          0.0000,          0.1453,          0.0784,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2566
          61,        0.500000,          0.8805,          0.0000,          0.3851,          0.2886,          0.5027,          0.0000,          0.1409,          0.0826,          0.0000,          0.0000,          0.0384,          0.0771,          0.0000,          0.0000,          0.0000,          0.2572
          62,        0.508333,          0.8805,          0.0000,          0.3857,          0.2905,          0.5032,          0.0000,          0.1363,          0.0857,          0.0000,          0.0000,          0.0635,          0.0654,          0.0000,          0.0000,          0.0000,          0.2569
          63,        0.516667,          0.8803,          0.0000,          0.3860,          0.2915,          0.5040,          0.0000,          0.1321,          0.0875,          0.0000,          0.0000,          0.0841,          0.0661,          0.0000,          0.0000,          0.0000,          0.2569
          64,        0.525000,          0.8807,          0.0000,          0.3861,          0.2920,          0.5047,          0.0000,          0.1275,          0.0889,          0.0000,          0.0000,          0.1016,          0.0748,          0.0000,          0.0000,          0.0000,          0.2573
          65,        0.533333,          0.8800,          0.0000,          0.3861,          0.2925,          0.5055,          0.0000,          0.1238,          0.0912,          0.0000,          0.0000,          0.1198,          0.0740,          0.1224,          0.0000,          0.0000,          0.2565
          66,        0.541667,          0.8803,          0.0000,          0.3855,          0.2935,          0.5061,          0.0000,          0.1203,          0.0944,          0.0730,          0.0000,          0.1351,          0.0719,          0.1003,          0.0000,          0.0000,          0.2572
          67,        0.550000,          0.8806,          0.0000,          0.3851,          0.2948,          0.5060,          0.0000,          0.1175,          0.0984,          0.1036,          0.0000,          0.1489,          0.0744,          0.1068,          0.0000,          0.0000,          0.2568
          68,        0.558333,          0.8803,          0.0000,          0.3842,          0.2960,          0.5062,          0.0000,          0.1142,          0.1028,          0.1557,          0.0000,          0.1567,          0.0700,          0.1040,          0.0000,          0.0000,          0.2570
          69,        0.566667,          0.8808,          0.0000,          0.3829,          0.2970,          0.5064,          0.0000,          0.1112,          0.1061,          0.2279,          0.0000,          0.1660,          0.0683,          0.1037,          0.0000,          0.0000,          0.2573
          70,        0.575000,          0.8799,          0.0000,          0.3821,          0.2975,          0.5068,          0.0000,          0.1091,          0.1096,          0.2755,          0.0000,          0.1723,          0.0645,          0.1015,          0.0000,          0.0000,          0.2565
          71,        0.583333,          0.8803,          0.0000,          0.3812,          0.2980,          0.5072,          0.0000,          0.1064,          0.1127,          0.3101,          0.0000,          0.1760,          0.0641,          0.1016,          0.0000,          0.0000,          0.2574
          72,        0.591667,          0.8806,          0.0000,          0.3804,          0.2980,          0.5072,          0.0000,          0.1043,          0.1152,          0.3435,          0.0000,          0.1793,          0.0627,          0.0984,          0.0000,          0.0000,          0.2568
          73,        0.600000,          0.8803,          0.0000,          0.3790,          0.2972,          0.5076,          0.0000,          0.1027,          0.1165,          0.3665,          0.0000,          0.1786,          0.0631,          0.0999,          0.0000,          0.0000,          0.2571
          74,        0.608333,          0.8808,          0.0000,          0.3773,          0.2965,          0.5075,          0.0000,          0.1002,          0.1172,          0.3869,          0.0000,          0.1775,          0.0638,          0.0989,          0.0000,          0.0000,          0.2573
          75,        0.616667,          0.8798,          0.0000,          0.3756,          0.2960,          0.5076,          0.0000,          0.0989,          0.1172,          0.4042,          0.0000,          0.1747,          0.0641,          0.1011,          0.0000,          0.0000,          0.2564
          76,        0.625000,          0.8804,          0.0000,          0.3738,          0.2962,          0.5075,          0.0000,          0.0980,          0.1171,          0.4182,          0.0000,          0.1705,          0.0657,          0.1040,          0.0000,          0.0000,          0.2576
          77,        0.633333,          0.8805,          0.0000,          0.3728,          0.2965,          0.5073,          0.0000,          0.0967,          0.1172,          0.4299,          0.0000,          0.1654,          0.0676,          0.1104,          0.3290,          0.0000,          0.2569
          78,        0.641667,          0.8802,          0.0000,          0.3718,          0.2960,          0.5076,          0.0000,          0.0953,          0.1167,          0.4395,          0.0000,          0.1604,          0.0696,          0.1186,          0.5157,          0.0000,          0.2570
          79,        0.650000,          0.8809,          0.0000,          0.3709,          0.2948,          0.5075,          0.0000,          0.0937,          0.1165,          0.4484,          0.0000,          0.1531,          0.0725,          0.1291,          0.6460,          0.0000,          0.2573
          80,        0.658333,          0.8797,          0.0000,          0.3702,          0.2932,          0.5080,          0.0000,          0.0930,          0.1178,          0.4566,          0.0000,          0.1469,          0.0767,          0.1413,          0.7562,          0.7396,          0.2564
          81,        0.666667,          0.8804,          0.0000,          0.3691,          0.2924,          0.5082,          0.0000,          0.0927,          0.1198,          0.4640,          0.0000,          0.1406,          0.0807,          0.1537,          0.8494,          0.9411,          0.2578
          82,        0.675000,          0.8806,          0.0000,          0.3686,          0.2920,          0.5079,          0.0000,          0.0916,          0.1211,          0.4695,          0.0000,          0.1343,          0.0856,          0.1679,          0.9331,          1.0888,          0.2567
          83,        0.683333,          0.8802,          0.0000,          0.3676,          0.2922,          0.5079,          0.0000,          0.0905,          0.1214,          0.4748,          0.0000,          0.1274,          0.0912,          0.1820,          1.0055,          1.2115,          0.2572
          84,        0.691667,          0.8809,          0.0000,          0.3667,          0.2929,          0.5076,          0.0000,          0.0895,          0.1220,          0.4802,          0.0000,          0.1213,          0.0967,          0.1960,          1.0698,          1.3188,          0.2573
          85,        0.700000,          0.8797,          0.0000,          0.3660,          0.2935,          0.5079,          0.0000,          0.0890,          0.1234,          0.4816,          0.0000,          0.1148,          0.1024,          0.2095,          1.1252,          1.4109,          0.2563
          86,        0.708333,          0.8804,          0.0000,          0.3649,          0.2945,          0.5083,          0.0000,          0.0886,          0.1252,          0.4851,          0.0000,          0.1081,          0.1071,          0.2223,          1.1755,          1.4919,          0.2580
          87,        0.716667,          0.8806,          0.0000,          0.3642,          0.2954,          0.5083,          0.0000,          0.0882,          0.1257,          0.4880,          0.0000,          0.1020,          0.1108,          0.2344,          1.2189,          1.5636,          0.2566
          88,        0.725000,          0.8802,          0.0000,          0.3632,          0.2962,          0.5089,          0.0000,          0.0882,          0.1252,          0.4905,          0.0000,          0.0957,          0.1133,          0.2454,          1.2581,          1.6266,          0.2572
          89,        0.733333,          0.8810,          0.0000,          0.3623,          0.2970,          0.5088,          0.0000,          0.0879,          0.1247,          0.4927,          0.0164,          0.0902,          0.1161,          0.2555,          1.2937,          1.6826,          0.2573
          90,        0.741667,          0.8797,          0.0000,          0.3616,          0.2976,          0.5091,          0.0000,          0.0876,          0.1248,          0.4947,          0.0462,          0.0857,          0.1193,          0.2647,          1.3258,          1.7336,          0.2564
          91,        0.750000,          0.8805,          0.0000,          0.3603,          0.2984,          0.5093,          0.0000,          0.0875,          0.1259,          0.4966,          0.0525,          0.0808,          0.1229,          0.2728,          1.3532,          1.7789,          0.2582
          92,        0.758333,          0.8805,          0.0000,          0.3596,          0.2991,          0.5090,          0.0000,          0.0875,          0.1278,          0.4978,          0.0553,          0.0757,          0.1260,          0.2803,          1.3772,          1.8188,          0.2566
          93,        0.766667,          0.8801,          0.0000,          0.3582,          0.2999,          0.5094,          0.0000,          0.0876,          0.1301,          0.4991,          0.0563,          0.0703,          0.1284,          0.2870,          1.3977,          1.8544,          0.2571
          94,        0.775000,          0.8810,          0.0000,          0.3570,          0.3010,          0.5090,          0.0000,          0.0873,          0.1320,          0.5002,          0.0621,          0.0665,          0.1311,          0.2929,          1.4166,          1.8864,          0.2574
          95,        0.783333,          0.8797,          0.0000,          0.3558,          0.3018,          0.5094,          0.0000,          0.0871,          0.1329,          0.5012,          0.0700,          0.0633,          0.1350,          0.2983,          1.4332,          1.9151,          0.2563
          96,        0.791667,          0.8806,          0.0000,          0.3542,          0.3029,          0.5094,          0.0000,          0.0868,          0.1336,          0.5024,          0.0674,          0.0617,          0.1402,          0.3027,          1.4482,          1.9401,          0.2586
          97,        0.800000,          0.8805,          0.0000,          0.3531,          0.3037,          0.5093,          0.0000,          0.0868,          0.1337,          0.5030,          0.0688,          0.0609,          0.1444,          0.3069,          1.4615,          1.9627,          0.2565
          98,        0.808333,          0.8802,          0.0000,          0.3513,          0.3045,          0.5098,          0.0000,          0.0870,          0.1332,          0.5038,          0.0784,          0.0593,          0.1478,          0.3105,          1.4734,          1.9826,          0.2569
          99,        0.816667,          0.8809,          0.0000,          0.3497,          0.3054,          0.5094,          0.0000,          0.0870,          0.1319,          0.5043,          0.0868,          0.0582,          0.1486,          0.3137,          1.4840,          2.0004,          0.2573
         100,        0.825000,          0.8797,          0.0000,          0.3480,          0.3060,          0.5098,          0.0000,          0.0871,          0.1299,          0.5057,          0.0875,          0.0570,          0.1480,          0.3164,          1.4932,          2.0160,          0.2564
         101,        0.833333,          0.8806,          0.0000,          0.3459,          0.3071,          0.5097,          0.0000,          0.0871,          0.1283,          0.5054,          0.0893,          0.0552,          0.1473,          0.3189,          1.5015,          2.0300,          0.2589
         102,        0.841667,          0.8803,          0.0000,          0.3444,          0.3077,          0.5096,          0.0000,          0.0870,          0.1273,          0.5051,          0.0893,          0.0535,          0.1460,          0.3214,          1.5087,          2.0423,          0.2565
         103,        0.850000,          0.8803,          0.0000,          0.3421,          0.3085,          0.5100,          0.0000,          0.0871,          0.1273,          0.5055,          0.0889,          0.0518,          0.1451,          0.3236,          1.5153,          2.0531,          0.2568
         104,        0.858333,          0.8808,          0.0000,          0.3402,          0.3095,          0.5096,          0.0000,          0.0869,          0.1278,          0.5057,          0.0900,          0.0504,          0.1451,          0.3254,          1.5211,          2.0629,          0.2575
         105,        0.866667,          0.8797,          0.0000,          0.3381,          0.3100,          0.5101,          0.0000,          0.0869,          0.1284,          0.5059,          0.0913,          0.0490,          0.1461,          0.3270,          1.5261,          2.0714,          0.2566
         106,        0.875000,          0.8806,          0.0000,          0.3356,          0.3112,          0.5100,          0.0000,          0.0869,          0.1290,          0.5063,          0.0887,          0.0484,          0.1475,          0.3284,          1.5308,          2.0791,          0.2591
         107,        0.883333,          0.8803,          0.0000,          0.3336,          0.3118,          0.5099,          0.0000,          0.0868,          0.1293,          0.5094,          0.0912,          0.0481,          0.1492,          0.3297,          1.5349,          2.0858,          0.2563
         108,        0.891667,          0.8804,          0.0000,          0.3309,          0.3127,          0.5103,          0.0000,          0.0870,          0.1295,          0.5112,          0.0928,          0.0471,          0.1509,          0.3308,          1.5383,          2.0920,          0.2569
         109,        0.900000,          0.8809,          0.0000,          0.3286,          0.3138,          0.5099,          0.0000,          0.0870,          0.1296,          0.5105,          0.0921,          0.0459,          0.1516,          0.3318,          1.5415,          2.0972,          0.2575
         110,        0.908333,          0.8799,          0.0000,          0.3261,          0.3145,          0.5105,          0.0000,          0.0872,          0.1294,          0.5105,          0.0911,          0.0447,          0.1522,          0.3327,          1.5443,          2.1020,          0.2568
         111,        0.916667,          0.8807,          0.0000,          0.3231,          0.3160,          0.5102,          0.0000,          0.0873,          0.1298,          0.5109,          0.0903,          0.0437,          0.1536,          0.3333,          1.5470,          2.1063,          0.2594
         112,        0.925000,          0.8801,          0.0000,          0.3208,          0.3170,          0.5102,          0.0000,          0.0873,          0.1300,          0.5108,          0.0896,          0.0434,          0.1553,          0.3340,          1.5492,          2.1101,          0.2563
         113,        0.933333,          0.8806,          0.0000,          0.3176,          0.3183,          0.5108,          0.0000,          0.0876,          0.1307,          0.5111,          0.0891,          0.0437,          0.1576,          0.3344,          1.5512,          2.1134,          0.2572
         114,        0.941667,          0.8808,          0.0000,          0.3148,          0.3198,          0.5103,          0.0000,          0.0876,          0.1313,          0.5111,          0.0886,          0.0445,          0.1598,          0.3349,          1.5530,          2.1164,          0.2576
         115,        0.950000,          0.8797,          0.0000,          0.3118,          0.3208,          0.5110,          0.0000,          0.0879,          0.1318,          0.5112,          0.0878,          0.0453,          0.1610,          0.3350,          1.5546,          2.1189,          0.2569
         116,        0.958333,          0.8809,          0.0000,          0.3083,          0.3225,          0.5108,          0.0000,          0.0880,          0.1326,          0.5114,          0.0874,          0.0458,          0.1609,          0.3351,          1.5561,          2.1214,          0.2595
         117,        0.966667,          0.8798,          0.0000,          0.3055,          0.3237,          0.5108,          0.0000,          0.0882,          0.1329,          0.5114,          0.0869,          0.0456,          0.1593,          0.3356,          1.5574,          2.1235,          0.2562
         118,        0.975000,          0.8807,          0.0000,          0.3015,          0.3252,          0.5113,          0.0000,          0.0886,          0.1335,          0.5115,          0.0865,          0.0451,          0.1575,          0.3359,          1.5584,          2.1254,          0.2578
         119,        0.983333,          0.8808,          0.0000,          0.2984,          0.3268,          0.5108,          0.0000,          0.0886,          0.1339,          0.5115,          0.0866,          0.0446,          0.1561,          0.3365,          1.5594,          2.1271,          0.2576
         120,        0.991667,          0.8798,          0.0000,          0.2946,          0.3279,          0.5115,          0.0000,          0.0890,          0.1341,          0.5115,          0.0861,          0.0443,          0.1558,          0.3371,          1.5603,          2.1285,          0.2573
         121,        1.000000,          0.8810,          0.0000,          0.2905,          0.3298,          0.5113,          0.0000,          0.0892,          0.1344,          0.5117,          0.0861,          0.0442,          0.1565,          0.3373,          1.5611,          2.1299,          0.2599
         122,        1.008333,          0.8797,          0.0000,          0.2869,          0.3311,          0.5114,          0.0000,          0.0894,          0.1345,          0.5115,          0.0855,          0.0440,          0.1577,          0.3375,          1.5618,          2.1310,          0.2559
         123,        1.016667,          0.8807,          0.0000,          0.2823,          0.3329,          0.5119,          0.0000,          0.0899,          0.1346,          0.5118,          0.0853,          0.0440,          0.1591,          0.3374,          1.5625,          2.1321,          0.2584
         124,        1.025000,          0.8809,          0.0000,          0.2784,          0.3345,          0.5114,          0.0000,          0.0900,          0.1348,          0.5117,          0.0851,          0.0442,          0.1603,          0.3374,          1.5630,          2.1329,          0.2576
         125,        1.033333,          0.8797,          0.0000,          0.2738,          0.3360,          0.5123,          0.0000,          0.0905,          0.1347,          0.5117,          0.0847,          0.0444,          0.1617,          0.3374,          1.5634,          2.1339,          0.2572
         126,        1.041667,          0.8812,          0.0000,          0.2689,          0.3383,          0.5120,          0.0000,          0.0908,          0.1349,          0.5119,          0.0848,          0.0445,          0.1627,          0.3373,          1.5639,          2.1345,          0.2604
