"InphaseC4_014","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_014.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\014\InphaseC4_014_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.6717,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.8033,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -26.2414,         -0.0005
,        0.016667,          2.9418,          0.0000,          0.5911,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.8965,        -23.8888,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,        -30.6042,         -0.0008
,        0.025000,          2.6562,          0.1148,          1.0660,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          2.8818,        -22.3163,         -0.1340,          0.0000,          0.0000,          0.0000,          0.0004,        -30.0400,         -0.0013
,        0.033333,          1.8577,          0.0966,          0.9813,          1.7259,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          0.0000,          2.8490,        -19.8547,        -10.3711,          0.0000,          0.0000,          0.0000,          0.0002,        -29.8872,          0.0021
,        0.041667,          1.6809,          0.2701,          1.0467,          1.8900,          2.3030,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          2.7972,        -22.8880,        -15.0104,         -9.3042,          0.0000,         -0.0006,          0.0003,        -28.4365,          0.0001
,        0.050000,          1.6047,          0.3943,          1.1381,          2.0427,          2.5921,          0.0000,          0.4228,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          2.1472,        -25.9965,        -19.9447,        -13.0861,          0.0000,          0.0005,         -0.0001,        -28.9242,         -0.0007
,        0.058333,          1.5368,          0.4374,          1.1740,          2.1329,          2.4971,          0.0000,          0.5282,          0.0000,          0.0000,          0.0001,          0.0003,          0.0001,          0.0001,          0.0000,          0.0000,          2.0166,        -27.2893,        -23.7564,        -15.0706,         -2.5518,          0.0003,         -0.0004,        -29.2116,         -0.0008
,        0.066667,          1.4906,          0.4736,          1.1878,          2.1739,          1.9603,          0.1097,          0.6760,          0.1251,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.9313,        -28.0684,        -25.9519,        -18.2811,         -7.5244,          0.0002,          0.0002,        -29.3681,          0.0003
,        0.075000,          1.4679,          0.5045,          1.2004,          2.1981,          1.7773,          0.2004,          0.7704,          1.3569,          0.3426,          0.0033,          0.0002,          0.0001,          0.0001,          0.0001,          0.0000,          1.8759,        -28.7516,        -27.3107,        -21.1781,        -13.1297,         -0.0020,          0.0007,        -29.5542,         -0.0008
,        0.083333,          1.4542,          0.5220,          1.2087,          2.2154,          1.6662,          0.2687,          0.8408,          1.7155,          0.5267,          0.4845,          0.0641,          0.0001,          0.0001,          0.0000,          0.0001,          1.8417,        -29.2250,        -28.2738,        -23.4639,        -17.8137,         -8.8120,          0.0000,        -29.7255,          0.0007
,        0.091667,          1.4438,          0.5325,          1.2131,          2.2263,          1.5994,          0.3378,          0.9006,          1.9041,          0.3759,          0.5717,          0.7445,          0.4315,          0.1145,          0.0000,          0.0001,          1.8200,        -29.5034,        -28.9102,        -25.4249,        -21.4425,        -12.8200,         -3.1701,        -29.8265,         -0.0013
,        0.100000,          1.4364,          0.5392,          1.2158,          2.2326,          1.5547,          0.3956,          0.9428,          2.0162,          0.3419,          0.5998,          0.9622,          0.6715,          0.3793,          0.2583,          0.0994,          1.8064,        -29.6729,        -29.2995,        -26.8881,        -24.1587,        -15.8868,         -9.0828,        -29.8814,         -6.9671
