"OutphaseC4_007","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_007.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\007\OutphaseC4_007_POMM.csv","Maximum (Extracted from Time Series)",          0.9365,          0.0000,          1.6348,          0.4503,          0.5614,          0.0000,          0.2168,          0.3518,          0.6127,          0.0735,          0.1926,          0.4063,          0.3777,          1.6458,          2.2581,          0.3097,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          5.8583,          0.0000,          0.1083,          1.3083,          1.3417,          0.0000,          0.3417,          1.9250,          5.9333,          0.7250,          0.5250,          5.8083,          1.0167,          2.1083,          3.1167,          3.7667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -7.0089,         -7.0112,         -7.0021,         -7.0043,         -7.0009,         -7.0017,         -7.1340,         -7.0003
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.9583,          3.2083,          5.8667,          4.3583,          3.0333,          4.0583,          3.9583,          5.6167
