"OutphaseC4_007","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_007.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\007\OutphaseC4_007_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3040,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.3292,          0.0000
,        0.025000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3068,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.0276,          0.0000
,        0.033333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2517,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.4487,          0.0000
,        0.041667,          0.4730,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2424,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.9221,          0.0000
,        0.050000,          0.5274,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2285,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.3787,          0.0000
,        0.058333,          0.5974,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2293,         -0.7006,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9621,          0.0000
,        0.066667,          0.6687,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2372,         -1.5695,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.5432,          0.0000
,        0.075000,          0.7265,          0.0000,          1.0608,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2404,         -2.4351,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.1079,          0.0000
,        0.083333,          0.7750,          0.0000,          1.2832,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2511,         -3.2508,         -0.7948,          0.0000,          0.0000,          0.0000,          0.0000,         -4.6743,          0.0000
,        0.091667,          0.8082,          0.0000,          1.4355,          0.2930,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2538,         -3.9753,         -1.3863,          0.0000,          0.0000,          0.0000,          0.0000,         -5.0991,          0.0000
,        0.100000,          0.8392,          0.0000,          1.5514,          0.2157,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2615,         -4.5926,         -1.5721,          0.0000,          0.0000,          0.0000,          0.0000,         -5.5182,          0.0000
,        0.108333,          0.8600,          0.0000,          1.6348,          0.2115,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2654,         -5.1031,         -1.9031,          0.0000,          0.0000,          0.0000,          0.0000,         -5.8154,          0.0000
,        0.116667,          0.8786,          0.0000,          1.5042,          0.1938,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2678,         -5.5276,         -2.1284,          0.0000,          0.0000,          0.0000,          0.0000,         -6.0910,          0.0000
,        0.125000,          0.8910,          0.0000,          1.1118,          0.1876,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2741,         -5.8468,         -2.3375,          0.0000,          0.0000,          0.0000,          0.0000,         -6.2861,          0.0000
,        0.133333,          0.9004,          0.0000,          0.9471,          0.1863,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2728,         -6.1164,         -2.5232,          0.0000,          0.0000,          0.0000,          0.0000,         -6.4506,          0.0000
,        0.141667,          0.9084,          0.0000,          0.8388,          0.1858,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2786,         -6.3154,         -2.6612,          0.0000,          0.0000,          0.0000,          0.0000,         -6.5949,          0.0000
,        0.150000,          0.9133,          0.0000,          0.7566,          0.1912,          0.1099,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2778,         -6.4740,         -2.7747,          0.0000,          0.0000,          0.0000,          0.0000,         -6.6796,          0.0000
,        0.158333,          0.9192,          0.0000,          0.6954,          0.1977,          0.1496,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2783,         -6.6021,         -2.8647,          0.0000,          0.0000,          0.0000,          0.0000,         -6.7648,          0.0000
,        0.166667,          0.9214,          0.0000,          0.6464,          0.2051,          0.1556,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2823,         -6.6897,         -2.9481,          0.0000,          0.0000,          0.0000,          0.0000,         -6.8210,          0.0000
,        0.175000,          0.9256,          0.0000,          0.6081,          0.2146,          0.1633,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2783,         -6.7685,         -3.0404,          0.0000,          0.0000,          0.0000,          0.0000,         -6.8394,          0.0000
,        0.183333,          0.9261,          0.0000,          0.5794,          0.2228,          0.1784,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2829,         -6.8164,         -3.1408,          0.0000,          0.0000,          0.0000,          0.0000,         -6.9043,          0.0000
