"OutphaseC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_009.tcf]","Time (h)","Q 2 [OutphaseC4_009]","Q 3 [OutphaseC4_009]","Q 4 [OutphaseC4_009]","Q 5 [OutphaseC4_009]","Q 6 [OutphaseC4_009]","Q 7 [OutphaseC4_009]","Q 1 [OutphaseC4_009]","Q  8 [OutphaseC4_009]"
          28,        0.225000,         -8.9697,         -6.4770,         -4.3042,         -2.9107,          0.0000,          0.0000,         -8.9940,          0.0000
          29,        0.233333,         -8.9893,         -6.7306,         -4.8097,         -3.2220,          0.0000,          0.0000,         -8.9770,          0.0000
          30,        0.241667,         -8.9839,         -6.9843,         -5.2745,         -3.5335,          0.0000,          0.0000,         -9.0082,          0.0000
          31,        0.250000,         -8.9918,         -7.2115,         -5.7011,         -3.8189,          0.0000,          0.0000,         -8.9784,          0.0000
          32,        0.258333,         -8.9964,         -7.4246,         -6.0865,         -4.0434,          0.0000,          0.0000,         -8.9985,          0.0000
          33,        0.266667,         -8.9901,         -7.6171,         -6.4368,         -4.2645,          0.0000,          0.0000,         -8.9899,          0.0000
          34,        0.275000,         -9.0014,         -7.7688,         -6.7483,         -4.4651,          0.0000,          0.0000,         -8.9918,          0.0000
          35,        0.283333,         -8.9944,         -7.9377,         -7.0256,         -4.6418,          0.0000,          0.0000,         -9.0083,          0.0000
          36,        0.291667,         -8.9989,         -8.0532,         -7.2743,         -4.8011,          0.0000,          0.0000,         -8.9873,          0.0000
          37,        0.300000,         -9.0004,         -8.1856,         -7.4886,         -4.9493,          0.0000,          0.0000,         -9.0089,          0.0000
          38,        0.308333,         -8.9944,         -8.2856,         -7.6834,         -5.1053,          0.0000,          0.0000,         -8.9775,          0.0000
          39,        0.316667,         -9.0022,         -8.3691,         -7.8519,         -5.2777,          0.0000,          0.0000,         -9.0050,          0.0000
          40,        0.325000,         -8.9994,         -8.4668,         -7.9979,         -5.4363,         -0.0083,          0.0000,         -9.0037,          0.0000
          41,        0.333333,         -8.9988,         -8.5136,         -8.1319,         -5.6666,         -0.6311,          0.0000,         -8.9936,          0.0000
          42,        0.341667,         -9.0024,         -8.5950,         -8.2401,         -5.8821,         -1.1065,          0.0000,         -9.0122,          0.0000
          43,        0.350000,         -8.9943,         -8.6412,         -8.3437,         -6.0867,         -1.6244,          0.0000,         -8.9741,          0.0000
          44,        0.358333,         -9.0027,         -8.6868,         -8.4278,         -6.3303,         -2.1612,          0.0000,         -9.0047,          0.0000
          45,        0.366667,         -9.0002,         -8.7404,         -8.5027,         -6.5373,         -2.7172,          0.0000,         -8.9949,          0.0000
          46,        0.375000,         -8.9964,         -8.7524,         -8.5718,         -6.7657,         -3.2589,          0.0000,         -8.9970,          0.0000
          47,        0.383333,         -9.0029,         -8.8051,         -8.6229,         -6.9659,         -3.7928,          0.0000,         -9.0231,          0.0000
          48,        0.391667,         -8.9943,         -8.8206,         -8.6788,         -7.1758,         -4.2950,          0.0000,         -8.9845,          0.0000
          49,        0.400000,         -9.0043,         -8.8431,         -8.7173,         -7.3564,         -4.7711,         -0.0418,         -8.9966,          0.0000
          50,        0.408333,         -9.0000,         -8.8763,         -8.7556,         -7.5255,         -5.2149,         -0.1495,         -8.9781,          0.0000
          51,        0.416667,         -8.9971,         -8.8723,         -8.7906,         -7.6930,         -5.6224,         -0.2559,         -9.0126,          0.0000
          52,        0.425000,         -9.0033,         -8.9085,         -8.8143,         -7.8341,         -5.9947,         -0.4004,         -9.0367,          0.0000
          53,        0.433333,         -8.9937,         -8.9088,         -8.8441,         -7.9676,         -6.3311,         -0.5218,         -8.9915,          0.0000
          54,        0.441667,         -9.0039,         -8.9227,         -8.8609,         -8.0851,         -6.6373,         -0.6718,         -8.9822,          0.0000
          55,        0.450000,         -8.9994,         -8.9439,         -8.8808,         -8.1898,         -6.9122,         -0.8385,         -8.9729,          0.0000
          56,        0.458333,         -9.0001,         -8.9342,         -8.8983,         -8.2886,         -7.1595,         -1.0071,         -9.0380,          0.0000
          57,        0.466667,         -9.0029,         -8.9598,         -8.9082,         -8.3676,         -7.3778,         -1.1998,         -9.0489,          0.0000
          58,        0.475000,         -8.9936,         -8.9514,         -8.9253,         -8.4509,         -7.5745,         -1.4286,         -8.9869,          0.0000
          59,        0.483333,         -9.0020,         -8.9625,         -8.9315,         -8.5148,         -7.7465,         -1.7075,         -8.9586,         -0.0001
          60,        0.491667,         -8.9998,         -8.9747,         -8.9429,         -8.5740,         -7.9003,         -2.0875,         -8.9801,         -0.3876
          61,        0.500000,         -9.0038,         -8.9664,         -8.9505,         -8.6298,         -8.0340,         -2.4708,         -9.0672,         -0.8372
          62,        0.508333,         -9.0015,         -8.9825,         -8.9550,         -8.6701,         -8.1243,         -2.8910,         -9.0593,         -1.3214
          63,        0.516667,         -8.9935,         -8.9715,         -8.9641,         -8.7171,         -8.1754,         -3.3378,         -8.9934,         -1.8472
          64,        0.525000,         -9.0006,         -8.9841,         -8.9658,         -8.7467,         -8.2374,         -3.7873,         -8.9549,         -2.3865
          65,        0.533333,         -9.0009,         -8.9898,         -8.9728,         -8.7819,         -8.3028,         -4.2261,         -8.9909,         -2.9271
          66,        0.541667,         -9.0059,         -8.9833,         -8.9755,         -8.8090,         -8.3683,         -4.6575,         -9.0910,         -3.4603
          67,        0.550000,         -8.9980,         -8.9900,         -8.9777,         -8.8300,         -8.4238,         -5.0673,         -9.0500,         -3.9760
          68,        0.558333,         -8.9935,         -8.9822,         -8.9824,         -8.8556,         -8.4846,         -5.4569,         -8.9872,         -4.4605
          69,        0.566667,         -8.9987,         -8.9952,         -8.9829,         -8.8703,         -8.5349,         -5.8205,         -8.9667,         -4.9202
          70,        0.575000,         -9.0045,         -8.9941,         -8.9868,         -8.8899,         -8.5819,         -6.1509,         -9.0169,         -5.3477
          71,        0.583333,         -9.0068,         -8.9931,         -8.9878,         -8.9017,         -8.6265,         -6.4598,         -9.0909,         -5.7386
          72,        0.591667,         -8.9945,         -8.9923,         -8.9896,         -8.9140,         -8.6666,         -6.7361,         -9.0095,         -6.0953
          73,        0.600000,         -8.9925,         -8.9897,         -8.9909,         -8.9274,         -8.7037,         -6.9955,         -8.9606,         -6.4179
          74,        0.608333,         -8.9958,         -9.0000,         -8.9912,         -8.9334,         -8.7387,         -7.2210,         -8.9628,         -6.7129
          75,        0.616667,         -9.0067,         -8.9957,         -8.9935,         -8.9441,         -8.7657,         -7.4273,         -9.0455,         -6.9754
          76,        0.625000,         -9.0065,         -8.9997,         -8.9930,         -8.9493,         -8.7932,         -7.6119,         -9.0683,         -7.2131
          77,        0.633333,         -8.9936,         -8.9913,         -8.9955,         -8.9585,         -8.8176,         -7.7763,         -8.9377,         -7.4229
          78,        0.641667,         -8.9920,         -8.9954,         -8.9947,         -8.9623,         -8.8389,         -7.9225,         -8.9287,         -7.6109
          79,        0.650000,         -8.9919,         -9.0035,         -8.9963,         -8.9673,         -8.8571,         -8.0518,         -8.9398,         -7.7777
          80,        0.658333,         -9.0067,         -8.9969,         -8.9963,         -8.9740,         -8.8751,         -8.1669,         -9.0407,         -7.9244
          81,        0.666667,         -9.0051,         -9.0016,         -8.9957,         -8.9728,         -8.8904,         -8.2679,         -9.0149,         -8.0559
          82,        0.675000,         -8.9942,         -8.9896,         -8.9984,         -8.9797,         -8.9037,         -8.3557,         -8.8799,         -8.1706
          83,        0.683333,         -8.9930,         -8.9997,         -8.9964,         -8.9795,         -8.9153,         -8.4356,         -8.8975,         -8.2723
          84,        0.691667,         -8.9906,         -9.0044,         -8.9987,         -8.9841,         -8.9260,         -8.5054,         -8.9166,         -8.3621
          85,        0.700000,         -9.0033,         -8.9976,         -8.9976,         -8.9869,         -8.9362,         -8.5655,         -8.9959,         -8.4412
          86,        0.708333,         -9.0034,         -9.0022,         -8.9971,         -8.9850,         -8.9426,         -8.6195,         -8.9349,         -8.5094
          87,        0.716667,         -8.9950,         -8.9890,         -8.9994,         -8.9910,         -8.9513,         -8.6675,         -8.8797,         -8.5707
          88,        0.725000,         -8.9960,         -9.0009,         -8.9972,         -8.9883,         -8.9555,         -8.7094,         -8.8867,         -8.6238
          89,        0.733333,         -8.9932,         -9.0043,         -8.9997,         -8.9919,         -8.9614,         -8.7449,         -8.8861,         -8.6706
          90,        0.741667,         -8.9998,         -8.9963,         -8.9983,         -8.9930,         -8.9664,         -8.7780,         -8.9337,         -8.7116
          91,        0.750000,         -9.0009,         -9.0010,         -8.9975,         -8.9910,         -8.9697,         -8.8050,         -8.8853,         -8.7476
          92,        0.758333,         -8.9962,         -8.9919,         -8.9996,         -8.9957,         -8.9751,         -8.8285,         -8.9288,         -8.7794
          93,        0.766667,         -9.0005,         -9.0002,         -8.9974,         -8.9943,         -8.9766,         -8.8499,         -8.9101,         -8.8067
          94,        0.775000,         -8.9971,         -9.0025,         -8.9994,         -8.9950,         -8.9796,         -8.8679,         -8.8594,         -8.8312
          95,        0.783333,         -8.9972,         -8.9967,         -8.9988,         -8.9968,         -8.9825,         -8.8862,         -8.8781,         -8.8522
          96,        0.791667,         -8.9993,         -9.0012,         -8.9979,         -8.9947,         -8.9841,         -8.8993,         -8.8959,         -8.8708
          97,        0.800000,         -8.9981,         -8.9950,         -8.9994,         -8.9987,         -8.9865,         -8.9125,         -8.9935,         -8.8866
          98,        0.808333,         -9.0053,         -8.9992,         -8.9979,         -8.9960,         -8.9877,         -8.9239,         -8.9633,         -8.9009
          99,        0.816667,         -9.0009,         -9.0012,         -8.9993,         -8.9962,         -8.9889,         -8.9316,         -8.8719,         -8.9138
         100,        0.825000,         -8.9958,         -8.9951,         -8.9988,         -8.9973,         -8.9905,         -8.9415,         -8.8472,         -8.9243
         101,        0.833333,         -8.9980,         -9.0017,         -8.9977,         -8.9957,         -8.9910,         -8.9488,         -8.9321,         -8.9343
         102,        0.841667,         -8.9997,         -8.9966,         -8.9992,         -8.9978,         -8.9928,         -8.9548,         -9.0360,         -8.9420
         103,        0.850000,         -9.0083,         -8.9978,         -8.9977,         -8.9958,         -8.9927,         -8.9608,         -9.0582,         -8.9492
         104,        0.858333,         -9.0036,         -9.0027,         -8.9986,         -8.9968,         -8.9937,         -8.9648,         -8.9544,         -8.9554
         105,        0.866667,         -8.9960,         -8.9940,         -8.9989,         -8.9980,         -8.9941,         -8.9684,         -8.8707,         -8.9607
         106,        0.875000,         -8.9991,         -9.0021,         -8.9972,         -8.9955,         -8.9939,         -8.9729,         -8.9621,         -8.9655
         107,        0.883333,         -9.0002,         -8.9982,         -8.9990,         -8.9993,         -8.9953,         -8.9760,         -9.0561,         -8.9695
         108,        0.891667,         -9.0101,         -8.9955,         -8.9972,         -8.9968,         -8.9952,         -8.9780,         -9.1479,         -8.9732
         109,        0.900000,         -9.0052,         -9.0005,         -8.9979,         -8.9962,         -8.9951,         -8.9814,         -9.0769,         -8.9764
         110,        0.908333,         -8.9971,         -8.9928,         -8.9988,         -8.9994,         -8.9959,         -8.9831,         -8.9432,         -8.9790
         111,        0.916667,         -8.9995,         -9.0022,         -8.9967,         -8.9962,         -8.9953,         -8.9849,         -8.9672,         -8.9812
         112,        0.925000,         -8.9998,         -8.9980,         -8.9984,         -8.9990,         -8.9959,         -8.9859,         -9.0634,         -8.9833
         113,        0.933333,         -9.0093,         -8.9939,         -8.9968,         -8.9970,         -8.9957,         -8.9880,         -9.1819,         -8.9850
         114,        0.941667,         -9.0061,         -8.9991,         -8.9975,         -8.9964,         -8.9958,         -8.9879,         -9.1730,         -8.9867
         115,        0.950000,         -8.9978,         -8.9926,         -8.9988,         -8.9986,         -8.9964,         -8.9900,         -9.0578,         -8.9879
         116,        0.958333,         -8.9999,         -9.0015,         -8.9961,         -8.9955,         -8.9955,         -8.9910,         -8.9612,         -8.9891
         117,        0.966667,         -8.9992,         -8.9982,         -8.9981,         -8.9987,         -8.9964,         -8.9916,         -9.0474,         -8.9901
         118,        0.975000,         -9.0081,         -8.9936,         -8.9965,         -8.9978,         -8.9960,         -8.9924,         -9.1500,         -8.9906
         119,        0.983333,         -9.0058,         -9.0005,         -8.9969,         -8.9955,         -8.9957,         -8.9931,         -9.1866,         -8.9916
         120,        0.991667,         -8.9980,         -8.9918,         -8.9986,         -8.9983,         -8.9961,         -8.9935,         -9.1587,         -8.9920
         121,        1.000000,         -8.9981,         -9.0017,         -8.9960,         -8.9937,         -8.9953,         -8.9943,         -8.9664,         -8.9927
         122,        1.008333,         -8.9981,         -8.9979,         -8.9978,         -8.9976,         -8.9959,         -8.9931,         -9.0063,         -8.9932
         123,        1.016667,         -9.0060,         -8.9922,         -8.9961,         -8.9977,         -8.9953,         -8.9933,         -9.0869,         -8.9931
         124,        1.025000,         -9.0070,         -9.0018,         -8.9964,         -8.9960,         -8.9950,         -8.9944,         -9.1358,         -8.9936
         125,        1.033333,         -8.9984,         -8.9924,         -8.9984,         -8.9987,         -8.9957,         -8.9942,         -9.1923,         -8.9936
         126,        1.041667,         -8.9956,         -8.9989,         -8.9958,         -8.9946,         -8.9946,         -8.9947,         -8.9990,         -8.9938
         127,        1.050000,         -8.9948,         -8.9971,         -8.9978,         -8.9969,         -8.9953,         -8.9933,         -8.9627,         -8.9941
         128,        1.058333,         -9.0048,         -8.9921,         -8.9962,         -8.9955,         -8.9948,         -8.9939,         -9.0198,         -8.9940
         129,        1.066667,         -9.0079,         -9.0029,         -8.9969,         -8.9940,         -8.9945,         -8.9941,         -9.0612,         -8.9941
         130,        1.075000,         -8.9997,         -8.9924,         -8.9988,         -8.9980,         -8.9954,         -8.9939,         -9.1533,         -8.9939
         131,        1.083333,         -8.9941,         -8.9991,         -8.9961,         -8.9941,         -8.9942,         -8.9945,         -9.0382,         -8.9941
         132,        1.091667,         -8.9902,         -8.9938,         -8.9981,         -8.9965,         -8.9948,         -8.9932,         -8.9355,         -8.9940
         133,        1.100000,         -9.0033,         -8.9925,         -8.9960,         -8.9955,         -8.9947,         -8.9941,         -8.9671,         -8.9939
         134,        1.108333,         -9.0078,         -9.0046,         -8.9971,         -8.9939,         -8.9940,         -8.9942,         -9.0023,         -8.9941
         135,        1.116667,         -9.0017,         -8.9925,         -8.9990,         -8.9979,         -8.9950,         -8.9940,         -9.0661,         -8.9938
         136,        1.125000,         -8.9935,         -9.0005,         -8.9968,         -8.9935,         -8.9938,         -8.9941,         -9.0494,         -8.9941
         137,        1.133333,         -8.9858,         -8.9951,         -8.9987,         -8.9974,         -8.9947,         -8.9929,         -8.9282,         -8.9938
         138,        1.141667,         -9.0012,         -8.9945,         -8.9964,         -8.9964,         -8.9945,         -8.9942,         -8.9421,         -8.9934
         139,        1.150000,         -9.0084,         -9.0044,         -8.9973,         -8.9942,         -8.9946,         -8.9931,         -8.9798,         -8.9938
         140,        1.158333,         -9.0045,         -8.9944,         -8.9994,         -8.9980,         -8.9952,         -8.9925,         -8.9798,         -8.9935
         141,        1.166667,         -8.9957,         -9.0020,         -8.9977,         -8.9922,         -8.9943,         -8.9943,         -9.0068,         -8.9935
         142,        1.175000,         -8.9821,         -8.9927,         -8.9993,         -8.9974,         -8.9954,         -8.9925,         -8.9217,         -8.9937
         143,        1.183333,         -8.9982,         -8.9939,         -8.9962,         -8.9946,         -8.9947,         -8.9936,         -8.9411,         -8.9934
         144,        1.191667,         -9.0074,         -9.0028,         -8.9974,         -8.9954,         -8.9949,         -8.9932,         -9.0044,         -8.9934
         145,        1.200000,         -9.0076,         -8.9954,         -8.9996,         -8.9965,         -8.9953,         -8.9931,         -8.9364,         -8.9932
         146,        1.208333,         -8.9991,         -9.0041,         -8.9978,         -8.9922,         -8.9946,         -8.9943,         -8.9291,         -8.9935
         147,        1.216667,         -8.9804,         -8.9947,         -9.0001,         -8.9982,         -8.9955,         -8.9928,         -8.8937,         -8.9935
         148,        1.225000,         -8.9954,         -8.9934,         -8.9966,         -8.9957,         -8.9952,         -8.9937,         -8.9448,         -8.9932
         149,        1.233333,         -9.0064,         -9.0048,         -8.9976,         -8.9941,         -8.9954,         -8.9929,         -9.0564,         -8.9933
         150,        1.241667,         -9.0101,         -8.9956,         -8.9994,         -8.9974,         -8.9960,         -8.9922,         -8.9671,         -8.9930
         151,        1.250000,         -9.0030,         -9.0065,         -8.9983,         -8.9947,         -8.9950,         -8.9938,         -8.8637,         -8.9929
         152,        1.258333,         -8.9831,         -8.9957,         -9.0012,         -8.9976,         -8.9965,         -8.9932,         -8.8365,         -8.9930
         153,        1.266667,         -8.9935,         -8.9950,         -8.9969,         -8.9958,         -8.9958,         -8.9934,         -8.9445,         -8.9932
         154,        1.275000,         -9.0035,         -9.0021,         -8.9978,         -8.9963,         -8.9962,         -8.9923,         -9.1070,         -8.9933
         155,        1.283333,         -9.0109,         -8.9944,         -8.9991,         -8.9987,         -8.9967,         -8.9935,         -9.0555,         -8.9931
         156,        1.291667,         -9.0061,         -9.0056,         -8.9984,         -8.9952,         -8.9958,         -8.9939,         -8.8499,         -8.9933
         157,        1.300000,         -8.9877,         -8.9964,         -9.0015,         -8.9988,         -8.9970,         -8.9935,         -8.7714,         -8.9933
         158,        1.308333,         -8.9933,         -8.9964,         -8.9974,         -8.9953,         -8.9963,         -8.9937,         -8.9474,         -8.9931
         159,        1.316667,         -9.0004,         -9.0012,         -8.9981,         -8.9968,         -8.9966,         -8.9929,         -9.1345,         -8.9934
         160,        1.325000,         -9.0107,         -8.9930,         -8.9992,         -8.9984,         -8.9971,         -8.9926,         -9.1515,         -8.9931
         161,        1.333333,         -9.0078,         -9.0068,         -8.9984,         -8.9942,         -8.9962,         -8.9940,         -8.9139,         -8.9936
         162,        1.341667,         -8.9926,         -8.9983,         -9.0016,         -9.0004,         -8.9977,         -8.9926,         -8.7364,         -8.9936
         163,        1.350000,         -8.9950,         -8.9981,         -8.9980,         -8.9973,         -8.9971,         -8.9937,         -8.9406,         -8.9935
         164,        1.358333,         -8.9976,         -8.9990,         -8.9985,         -8.9976,         -8.9974,         -8.9941,         -9.1339,         -8.9938
         165,        1.366667,         -9.0094,         -8.9918,         -8.9989,         -9.0001,         -8.9980,         -8.9930,         -9.1960,         -8.9937
         166,        1.375000,         -9.0082,         -9.0070,         -8.9986,         -8.9956,         -8.9970,         -8.9945,         -9.0364,         -8.9939
         167,        1.383333,         -8.9952,         -8.9993,         -9.0022,         -8.9999,         -8.9983,         -8.9936,         -8.7654,         -8.9938
         168,        1.391667,         -8.9971,         -8.9985,         -8.9984,         -8.9977,         -8.9973,         -8.9947,         -8.9212,         -8.9940
         169,        1.400000,         -8.9967,         -9.0000,         -8.9990,         -8.9988,         -8.9978,         -8.9936,         -9.1034,         -8.9941
         170,        1.408333,         -9.0078,         -8.9915,         -8.9988,         -9.0006,         -8.9984,         -8.9941,         -9.1817,         -8.9941
         171,        1.416667,         -9.0083,         -9.0078,         -8.9987,         -8.9956,         -8.9973,         -8.9950,         -9.1559,         -8.9945
         172,        1.425000,         -8.9967,         -8.9992,         -9.0022,         -9.0015,         -8.9990,         -8.9942,         -8.8861,         -8.9944
         173,        1.433333,         -8.9985,         -9.0009,         -8.9986,         -8.9967,         -8.9979,         -8.9954,         -8.8930,         -8.9946
         174,        1.441667,         -8.9962,         -8.9989,         -8.9995,         -8.9994,         -8.9986,         -8.9950,         -9.0500,         -8.9948
         175,        1.450000,         -9.0066,         -8.9907,         -8.9987,         -9.0016,         -8.9989,         -8.9954,         -9.1355,         -8.9947
         176,        1.458333,         -9.0080,         -9.0070,         -8.9985,         -8.9961,         -8.9982,         -8.9963,         -9.1941,         -8.9953
         177,        1.466667,         -8.9970,         -8.9977,         -9.0024,         -9.0026,         -8.9991,         -8.9958,         -9.0580,         -8.9953
         178,        1.475000,         -8.9985,         -9.0016,         -8.9989,         -8.9971,         -8.9985,         -8.9965,         -8.8893,         -8.9958
         179,        1.483333,         -8.9960,         -8.9993,         -9.0001,         -9.0002,         -8.9991,         -8.9965,         -8.9837,         -8.9960
         180,        1.491667,         -9.0063,         -8.9912,         -8.9984,         -9.0002,         -8.9991,         -8.9971,         -9.0746,         -8.9958
         181,        1.500000,         -9.0084,         -9.0074,         -8.9988,         -8.9976,         -8.9986,         -8.9961,         -9.1554,         -8.9962
         182,        1.508333,         -8.9980,         -8.9996,         -9.0024,         -9.0025,         -8.9998,         -8.9956,         -9.1838,         -8.9964
         183,        1.516667,         -8.9958,         -9.0019,         -8.9995,         -8.9976,         -8.9987,         -8.9980,         -8.9246,         -8.9965
         184,        1.525000,         -8.9946,         -8.9992,         -9.0004,         -8.9993,         -8.9994,         -8.9960,         -8.9260,         -8.9966
         185,        1.533333,         -9.0051,         -8.9905,         -8.9983,         -8.9997,         -8.9994,         -8.9976,         -9.0195,         -8.9966
         186,        1.541667,         -9.0094,         -9.0063,         -8.9988,         -8.9975,         -8.9990,         -8.9979,         -9.0900,         -8.9975
         187,        1.550000,         -8.9991,         -9.0009,         -9.0021,         -9.0017,         -9.0002,         -8.9973,         -9.1842,         -8.9970
         188,        1.558333,         -8.9942,         -9.0039,         -8.9995,         -8.9981,         -8.9991,         -8.9975,         -8.9908,         -8.9970
         189,        1.566667,         -8.9910,         -8.9978,         -9.0009,         -9.0010,         -8.9997,         -8.9972,         -8.8951,         -8.9972
         190,        1.575000,         -9.0042,         -8.9907,         -8.9982,         -9.0008,         -8.9999,         -8.9979,         -8.9772,         -8.9972
         191,        1.583333,         -9.0093,         -9.0068,         -8.9987,         -8.9981,         -8.9993,         -8.9969,         -9.0250,         -8.9974
         192,        1.591667,         -9.0014,         -8.9994,         -9.0021,         -9.0014,         -9.0005,         -8.9975,         -9.1036,         -8.9975
         193,        1.600000,         -8.9935,         -9.0056,         -8.9995,         -8.9979,         -8.9991,         -8.9980,         -9.0444,         -8.9977
         194,        1.608333,         -8.9862,         -8.9980,         -9.0013,         -9.0008,         -8.9999,         -8.9975,         -8.9005,         -8.9979
         195,        1.616667,         -9.0023,         -8.9904,         -8.9981,         -9.0013,         -8.9996,         -8.9990,         -8.9572,         -8.9979
         196,        1.625000,         -9.0101,         -9.0062,         -8.9988,         -8.9986,         -8.9991,         -8.9986,         -8.9960,         -8.9982
         197,        1.633333,         -9.0046,         -8.9982,         -9.0017,         -9.0030,         -9.0004,         -8.9983,         -9.0061,         -8.9981
         198,        1.641667,         -8.9952,         -9.0079,         -8.9998,         -8.9971,         -8.9991,         -8.9986,         -9.0287,         -8.9980
         199,        1.650000,         -8.9820,         -8.9979,         -9.0017,         -9.0021,         -9.0003,         -8.9975,         -8.9184,         -8.9984
         200,        1.658333,         -8.9993,         -8.9942,         -8.9979,         -8.9999,         -8.9998,         -8.9986,         -8.9534,         -8.9984
         201,        1.666667,         -9.0093,         -9.0031,         -8.9987,         -8.9995,         -8.9995,         -8.9983,         -9.0094,         -8.9985
         202,        1.675000,         -9.0076,         -8.9984,         -9.0015,         -9.0030,         -9.0003,         -8.9986,         -8.9439,         -8.9986
         203,        1.683333,         -8.9985,         -9.0081,         -8.9997,         -8.9976,         -8.9991,         -8.9994,         -8.9636,         -8.9987
         204,        1.691667,         -8.9802,         -8.9982,         -9.0020,         -9.0009,         -9.0001,         -8.9991,         -8.9126,         -8.9988
         205,        1.700000,         -8.9962,         -8.9944,         -8.9982,         -8.9996,         -8.9997,         -8.9990,         -8.9509,         -8.9985
         206,        1.708333,         -9.0076,         -9.0027,         -8.9987,         -8.9983,         -8.9999,         -8.9990,         -9.0527,         -8.9991
         207,        1.716667,         -9.0096,         -8.9956,         -9.0010,         -9.0018,         -9.0005,         -8.9982,         -8.9561,         -8.9987
         208,        1.725000,         -9.0028,         -9.0074,         -8.9997,         -8.9974,         -8.9991,         -8.9993,         -8.8863,         -8.9992
         209,        1.733333,         -8.9818,         -8.9986,         -9.0025,         -9.0016,         -9.0005,         -8.9978,         -8.8673,         -8.9992
         210,        1.741667,         -8.9937,         -8.9959,         -8.9985,         -8.9989,         -8.9998,         -8.9986,         -8.9519,         -8.9993
         211,        1.750000,         -9.0050,         -9.0022,         -8.9989,         -8.9985,         -8.9998,         -8.9991,         -9.1079,         -8.9996
