"InphaseC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_007.tcf]","Time (h)","V 2 [InphaseC4_007]","V 3 [InphaseC4_007]","V 4 [InphaseC4_007]","V 5 [InphaseC4_007]","V 6 [InphaseC4_007]","V 7 [InphaseC4_007]","V 8 [InphaseC4_007]","V 9 [InphaseC4_007]","V 10 [InphaseC4_007]","V 11 [InphaseC4_007]","V 12 [InphaseC4_007]","V 13 [InphaseC4_007]","V 14 [InphaseC4_007]","V 15 [InphaseC4_007]","V 16 [InphaseC4_007]","V  1 [InphaseC4_007]"
          11,        0.083333,          0.7372,          0.0495,          0.3771,          0.9097,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,          0.0000,          0.0001,          0.0001,          1.5973
          12,        0.091667,          0.7097,          0.0587,          0.4076,          1.0775,          1.2218,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0000,          0.0001,          0.0001,          1.4152
          13,        0.100000,          0.6918,          0.0739,          0.4346,          1.1864,          1.4681,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0007,          0.0000,          0.0001,          0.0001,          1.3099
          14,        0.108333,          0.6803,          0.0895,          0.4604,          1.2648,          1.6205,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0001,          0.0001,          0.0001,          1.2436
          15,        0.116667,          0.6706,          0.0993,          0.4796,          1.3241,          1.7229,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0001,          1.1959
          16,        0.125000,          0.6618,          0.1068,          0.4944,          1.3681,          1.8000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0001,          1.1618
          17,        0.133333,          0.6556,          0.1141,          0.5064,          1.4001,          1.6354,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.0001,          1.1369
          18,        0.141667,          0.6510,          0.1194,          0.5154,          1.4245,          1.2202,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0001,          0.0001,          1.1174
          19,        0.150000,          0.6471,          0.1232,          0.5227,          1.4431,          1.0423,          0.0000,          0.0897,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0000,          0.0001,          0.0001,          1.1034
          20,        0.158333,          0.6439,          0.1269,          0.5279,          1.4570,          0.9233,          0.0000,          0.1471,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          1.0926
          21,        0.166667,          0.6416,          0.1302,          0.5320,          1.4678,          0.8462,          0.0000,          0.1864,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.0000,          1.0849
          22,        0.175000,          0.6395,          0.1324,          0.5354,          1.4757,          0.7851,          0.0000,          0.2278,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          1.0786
          23,        0.183333,          0.6381,          0.1341,          0.5379,          1.4817,          0.7466,          0.0000,          0.2666,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.0739
          24,        0.191667,          0.6368,          0.1354,          0.5399,          1.4863,          0.7198,          0.0000,          0.3011,          0.0739,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          1.0704
          25,        0.200000,          0.6359,          0.1364,          0.5411,          1.4898,          0.6983,          0.0000,          0.3312,          0.4423,          0.0000,          0.1386,          0.0000,          0.0004,          0.0001,          0.0001,          0.0001,          1.0678
          26,        0.208333,          0.6352,          0.1371,          0.5422,          1.4925,          0.6827,          0.0000,          0.3569,          0.6379,          0.0000,          0.1034,          0.0000,          0.0004,          0.0000,          0.0000,          0.0001,          1.0659
          27,        0.216667,          0.6347,          0.1378,          0.5430,          1.4946,          0.6724,          0.0000,          0.3769,          0.7625,          0.0408,          0.1035,          0.0000,          0.0005,          0.0001,          0.0000,          0.0001,          1.0643
          28,        0.225000,          0.6343,          0.1380,          0.5436,          1.4961,          0.6651,          0.0000,          0.3930,          0.8549,          0.0420,          0.1506,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.0631
          29,        0.233333,          0.6340,          0.1385,          0.5439,          1.4972,          0.6584,          0.0000,          0.4070,          0.9248,          0.0134,          0.1599,          0.0000,          0.0003,          0.0000,          0.0001,          0.0000,          1.0621
          30,        0.241667,          0.6337,          0.1387,          0.5443,          1.4981,          0.6529,          0.0000,          0.4171,          0.9752,          0.0258,          0.1495,          0.0000,          0.0002,          0.0000,          0.0001,          0.0000,          1.0614
          31,        0.250000,          0.6336,          0.1389,          0.5446,          1.4988,          0.6492,          0.0000,          0.4245,          1.0125,          0.0257,          0.1650,          0.0036,          0.0747,          0.0001,          0.0000,          0.0000,          1.0610
          32,        0.258333,          0.6335,          0.1391,          0.5449,          1.4992,          0.6461,          0.0177,          0.4312,          1.0414,          0.0177,          0.1798,          0.2418,          0.1208,          0.0730,          0.0102,          0.0001,          1.0606
          33,        0.266667,          0.6334,          0.1392,          0.5450,          1.4996,          0.6436,          0.0302,          0.4359,          1.0634,          0.0149,          0.1807,          0.3596,          0.3369,          0.1364,          0.0581,          0.0455,          1.0603
          34,        0.275000,          0.6333,          0.1394,          0.5451,          1.4999,          0.6419,          0.0369,          0.4397,          1.0804,          0.0106,          0.1839,          0.4456,          0.6217,          0.2353,          0.0960,          0.0992,          1.0601
          35,        0.283333,          0.6332,          0.1393,          0.5452,          1.5002,          0.6403,          0.0413,          0.4427,          1.0934,          0.0155,          0.1934,          0.5099,          0.8105,          0.4176,          0.1644,          0.1700,          1.0599
          36,        0.291667,          0.6332,          0.1394,          0.5452,          1.5003,          0.6391,          0.0307,          0.4450,          1.1036,          0.0265,          0.2039,          0.5629,          0.9397,          0.5704,          0.2093,          0.2276,          1.0598
          37,        0.300000,          0.6331,          0.1395,          0.5453,          1.5005,          0.6384,          0.0346,          0.4468,          1.1116,          0.0353,          0.2123,          0.6026,          1.0315,          0.6645,          0.2300,          0.2585,          1.0597
          38,        0.308333,          0.6331,          0.1395,          0.5453,          1.5006,          0.6378,          0.0373,          0.4481,          1.1174,          0.0437,          0.2191,          0.6343,          1.0963,          0.7412,          0.2584,          0.2816,          1.0596
          39,        0.316667,          0.6331,          0.1395,          0.5453,          1.5006,          0.6371,          0.0390,          0.4491,          1.1218,          0.0521,          0.2254,          0.6583,          1.1450,          0.8058,          0.2827,          0.3006,          1.0595
          40,        0.325000,          0.6331,          0.1396,          0.5455,          1.5007,          0.6366,          0.0402,          0.4500,          1.1252,          0.0601,          0.2308,          0.6770,          1.1829,          0.8477,          0.3025,          0.3213,          1.0595
          41,        0.333333,          0.6330,          0.1394,          0.5454,          1.5008,          0.6363,          0.0414,          0.4506,          1.1277,          0.0666,          0.2345,          0.6915,          1.2123,          0.8836,          0.3370,          0.3400,          1.0595
          42,        0.341667,          0.6331,          0.1395,          0.5455,          1.5007,          0.6359,          0.0422,          0.4511,          1.1299,          0.0721,          0.2377,          0.7027,          1.2354,          0.9096,          0.3640,          0.3574,          1.0595
          43,        0.350000,          0.6330,          0.1395,          0.5454,          1.5007,          0.6357,          0.0426,          0.4515,          1.1313,          0.0766,          0.2409,          0.7117,          1.2532,          0.9284,          0.3813,          0.3719,          1.0595
          44,        0.358333,          0.6331,          0.1395,          0.5454,          1.5007,          0.6355,          0.0432,          0.4517,          1.1325,          0.0802,          0.2435,          0.7188,          1.2671,          0.9444,          0.3950,          0.3831,          1.0594
          45,        0.366667,          0.6331,          0.1395,          0.5455,          1.5008,          0.6354,          0.0433,          0.4519,          1.1334,          0.0830,          0.2457,          0.7244,          1.2779,          0.9566,          0.4055,          0.3929,          1.0595
          46,        0.375000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6352,          0.0436,          0.4522,          1.1344,          0.0853,          0.2473,          0.7285,          1.2861,          0.9655,          0.4129,          0.4019,          1.0594
          47,        0.383333,          0.6330,          0.1396,          0.5455,          1.5008,          0.6352,          0.0438,          0.4523,          1.1351,          0.0870,          0.2486,          0.7317,          1.2924,          0.9725,          0.4188,          0.4122,          1.0595
          48,        0.391667,          0.6331,          0.1395,          0.5455,          1.5008,          0.6351,          0.0440,          0.4524,          1.1353,          0.0885,          0.2496,          0.7344,          1.2974,          0.9779,          0.4233,          0.4191,          1.0595
          49,        0.400000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6350,          0.0441,          0.4524,          1.1358,          0.0895,          0.2503,          0.7364,          1.3012,          0.9821,          0.4267,          0.4239,          1.0595
          50,        0.408333,          0.6330,          0.1396,          0.5454,          1.5008,          0.6350,          0.0442,          0.4525,          1.1361,          0.0903,          0.2509,          0.7379,          1.3040,          0.9853,          0.4294,          0.4275,          1.0594
          51,        0.416667,          0.6330,          0.1395,          0.5454,          1.5008,          0.6350,          0.0441,          0.4525,          1.1363,          0.0910,          0.2514,          0.7391,          1.3063,          0.9877,          0.4316,          0.4303,          1.0594
          52,        0.425000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6350,          0.0442,          0.4526,          1.1366,          0.0915,          0.2517,          0.7399,          1.3080,          0.9896,          0.4332,          0.4324,          1.0595
          53,        0.433333,          0.6330,          0.1396,          0.5454,          1.5008,          0.6349,          0.0442,          0.4527,          1.1366,          0.0919,          0.2520,          0.7407,          1.3095,          0.9910,          0.4345,          0.4339,          1.0594
          54,        0.441667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4526,          1.1367,          0.0922,          0.2522,          0.7413,          1.3106,          0.9922,          0.4355,          0.4351,          1.0595
          55,        0.450000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1368,          0.0925,          0.2523,          0.7417,          1.3113,          0.9930,          0.4362,          0.4360,          1.0594
          56,        0.458333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1368,          0.0927,          0.2525,          0.7420,          1.3119,          0.9938,          0.4369,          0.4369,          1.0595
          57,        0.466667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0443,          0.4527,          1.1370,          0.0928,          0.2526,          0.7423,          1.3124,          0.9943,          0.4373,          0.4373,          1.0594
          58,        0.475000,          0.6331,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1370,          0.0929,          0.2528,          0.7425,          1.3128,          0.9947,          0.4377,          0.4378,          1.0594
          59,        0.483333,          0.6330,          0.1395,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1370,          0.0930,          0.2528,          0.7427,          1.3131,          0.9950,          0.4380,          0.4382,          1.0595
          60,        0.491667,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1370,          0.0932,          0.2528,          0.7428,          1.3133,          0.9952,          0.4382,          0.4385,          1.0594
          61,        0.500000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6348,          0.0444,          0.4527,          1.1370,          0.0932,          0.2529,          0.7428,          1.3135,          0.9954,          0.4384,          0.4387,          1.0594
          62,        0.508333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6348,          0.0445,          0.4528,          1.1370,          0.0933,          0.2529,          0.7429,          1.3137,          0.9956,          0.4385,          0.4388,          1.0594
          63,        0.516667,          0.6330,          0.1395,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2529,          0.7430,          1.3137,          0.9957,          0.4386,          0.4389,          1.0594
          64,        0.525000,          0.6331,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0934,          0.2529,          0.7430,          1.3138,          0.9958,          0.4387,          0.4390,          1.0594
          65,        0.533333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1370,          0.0933,          0.2530,          0.7430,          1.3139,          0.9958,          0.4387,          0.4391,          1.0594
          66,        0.541667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7431,          1.3140,          0.9959,          0.4388,          0.4391,          1.0594
          67,        0.550000,          0.6330,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2529,          0.7431,          1.3140,          0.9960,          0.4388,          0.4392,          1.0594
          68,        0.558333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2529,          0.7431,          1.3139,          0.9960,          0.4389,          0.4393,          1.0594
          69,        0.566667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7431,          1.3140,          0.9960,          0.4389,          0.4392,          1.0594
          70,        0.575000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0934,          0.2529,          0.7431,          1.3140,          0.9960,          0.4389,          0.4392,          1.0595
          71,        0.583333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3140,          0.9960,          0.4389,          0.4393,          1.0594
          72,        0.591667,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
          73,        0.600000,          0.6330,          0.1396,          0.5454,          1.5009,          0.6348,          0.0445,          0.4527,          1.1372,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0595
          74,        0.608333,          0.6330,          0.1396,          0.5455,          1.5008,          0.6348,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0595
          75,        0.616667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
          76,        0.625000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0595
          77,        0.633333,          0.6330,          0.1395,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0595
          78,        0.641667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1372,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0595
          79,        0.650000,          0.6330,          0.1395,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
          80,        0.658333,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          81,        0.666667,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0446,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          82,        0.675000,          0.6331,          0.1395,          0.5455,          1.5008,          0.6349,          0.0443,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0594
          83,        0.683333,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0594
          84,        0.691667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6348,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          85,        0.700000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0594
          86,        0.708333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
          87,        0.716667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          88,        0.725000,          0.6330,          0.1395,          0.5454,          1.5008,          0.6348,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          89,        0.733333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0594
          90,        0.741667,          0.6331,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0594
          91,        0.750000,          0.6330,          0.1395,          0.5455,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          92,        0.758333,          0.6330,          0.1397,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0594
          93,        0.766667,          0.6330,          0.1395,          0.5456,          1.5009,          0.6349,          0.0445,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0595
          94,        0.775000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4394,          1.0595
          95,        0.783333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0443,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0594
          96,        0.791667,          0.6330,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0595
          97,        0.800000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0595
          98,        0.808333,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
          99,        0.816667,          0.6330,          0.1395,          0.5456,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0594
         100,        0.825000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0595
         101,        0.833333,          0.6330,          0.1397,          0.5455,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
         102,        0.841667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
         103,        0.850000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4528,          1.1372,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0594
         104,        0.858333,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7431,          1.3141,          0.9961,          0.4389,          0.4393,          1.0594
         105,        0.866667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0594
         106,        0.875000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1372,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0594
         107,        0.883333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0594
         108,        0.891667,          0.6331,          0.1395,          0.5454,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0594
         109,        0.900000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0443,          0.4526,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
         110,        0.908333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0936,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4394,          1.0594
         111,        0.916667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4389,          0.4393,          1.0594
         112,        0.925000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4393,          1.0594
         113,        0.933333,          0.6330,          0.1395,          0.5455,          1.5008,          0.6349,          0.0445,          0.4528,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0594
         114,        0.941667,          0.6330,          0.1396,          0.5456,          1.5009,          0.6349,          0.0446,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0594
         115,        0.950000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6348,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0594
         116,        0.958333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6348,          0.0444,          0.4526,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0595
         117,        0.966667,          0.6330,          0.1396,          0.5456,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7433,          1.3141,          0.9960,          0.4390,          0.4393,          1.0595
         118,        0.975000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0595
         119,        0.983333,          0.6330,          0.1395,          0.5456,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4389,          0.4393,          1.0595
         120,        0.991667,          0.6330,          0.1395,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0595
         121,        1.000000,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0443,          0.4528,          1.1372,          0.0936,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0594
         122,        1.008333,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0594
         123,        1.016667,          0.6330,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0594
         124,        1.025000,          0.6330,          0.1396,          0.5456,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0594
         125,        1.033333,          0.6330,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7433,          1.3142,          0.9960,          0.4389,          0.4393,          1.0594
         126,        1.041667,          0.6330,          0.1396,          0.5455,          1.5009,          0.6349,          0.0443,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0594
         127,        1.050000,          0.6330,          0.1396,          0.5455,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4389,          0.4393,          1.0594
