"OutphaseC4_001","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_001.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\001\OutphaseC4_001_POMM.csv","Maximum (Extracted from Time Series)",          0.4273,          0.0000,          0.7106,          0.0630,          0.1841,          0.0000,          0.1221,          0.0540,          0.0000,          0.0000,          0.1147,          0.0562,          0.0884,          0.8606,          1.1412,          0.0731,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          4.3000,          0.0000,          0.4333,          1.5833,          2.5167,          0.0000,          5.3833,          4.8833,          0.0000,          0.0000,          5.9500,          5.4667,          4.2583,          4.4917,          5.8167,          1.1333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.0000,         -1.0019,         -1.0001,         -1.0017,         -1.0002,         -1.0009,         -1.0014,         -1.0000
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.8083,          5.2083,          5.8583,          4.6250,          5.0667,          5.9583,          1.0417,          5.9500
