"OutphaseC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_019.tcf]","Time (h)","Q 2 [OutphaseC4_019]","Q 3 [OutphaseC4_019]","Q 4 [OutphaseC4_019]","Q 5 [OutphaseC4_019]","Q 6 [OutphaseC4_019]","Q 7 [OutphaseC4_019]","Q 1 [OutphaseC4_019]","Q  8 [OutphaseC4_019]"
         210,        1.741667,        -79.9996,        -79.9988,        -79.9995,        -79.9674,        -79.9999,        -79.9994,        -79.9994,        -79.9997
         211,        1.750000,        -80.0001,        -79.9995,        -80.0004,        -79.9680,        -79.9999,        -80.0004,        -79.9993,        -79.9998
         212,        1.758333,        -79.9998,        -80.0001,        -80.0018,        -79.9696,        -80.0004,        -79.9984,        -79.9994,        -80.0001
         213,        1.766667,        -79.9997,        -80.0004,        -80.0006,        -79.9688,        -80.0001,        -79.9997,        -80.0000,        -80.0001
         214,        1.775000,        -80.0002,        -79.9990,        -79.9997,        -79.9696,        -79.9995,        -80.0002,        -79.9982,        -80.0003
         215,        1.783333,        -80.0001,        -79.9991,        -79.9994,        -79.9673,        -79.9995,        -80.0002,        -80.0004,        -79.9996
         216,        1.791667,        -79.9997,        -80.0014,        -79.9991,        -79.9688,        -80.0000,        -79.9994,        -79.9997,        -80.0001
         217,        1.800000,        -80.0000,        -80.0013,        -80.0008,        -79.9691,        -80.0001,        -80.0001,        -80.0009,        -79.9999
         218,        1.808333,        -80.0002,        -80.0007,        -80.0013,        -79.9668,        -80.0004,        -80.0005,        -80.0003,        -79.9992
         219,        1.816667,        -80.0003,        -79.9995,        -80.0012,        -79.9703,        -80.0002,        -80.0003,        -79.9994,        -79.9998
         220,        1.825000,        -80.0001,        -80.0002,        -79.9995,        -79.9681,        -79.9997,        -79.9990,        -80.0000,        -79.9995
         221,        1.833333,        -80.0002,        -79.9991,        -79.9997,        -79.9693,        -79.9995,        -80.0005,        -80.0007,        -79.9994
         222,        1.841667,        -80.0005,        -79.9998,        -79.9991,        -79.9679,        -79.9996,        -79.9990,        -80.0016,        -79.9990
         223,        1.850000,        -79.9999,        -80.0001,        -79.9996,        -79.9688,        -80.0002,        -80.0003,        -80.0013,        -80.0003
         224,        1.858333,        -80.0000,        -79.9995,        -80.0012,        -79.9684,        -80.0001,        -79.9999,        -80.0010,        -79.9999
         225,        1.866667,        -80.0001,        -79.9985,        -80.0009,        -79.9689,        -80.0005,        -79.9999,        -79.9985,        -80.0000
         226,        1.875000,        -80.0001,        -79.9997,        -79.9997,        -79.9693,        -79.9996,        -79.9993,        -79.9986,        -80.0004
         227,        1.883333,        -79.9994,        -79.9992,        -79.9990,        -79.9682,        -80.0006,        -80.0001,        -80.0004,        -79.9998
         228,        1.891667,        -80.0004,        -80.0001,        -79.9986,        -79.9683,        -80.0000,        -80.0000,        -80.0042,        -79.9998
         229,        1.900000,        -79.9996,        -80.0014,        -79.9993,        -79.9678,        -80.0003,        -80.0003,        -80.0004,        -80.0001
         230,        1.908333,        -79.9999,        -79.9996,        -80.0012,        -79.9690,        -79.9998,        -80.0009,        -80.0003,        -79.9997
         231,        1.916667,        -79.9994,        -79.9992,        -80.0019,        -79.9705,        -79.9997,        -79.9996,        -80.0012,        -80.0001
         232,        1.925000,        -79.9993,        -79.9996,        -80.0007,        -79.9691,        -80.0001,        -80.0006,        -80.0000,        -79.9999
         233,        1.933333,        -79.9995,        -80.0009,        -79.9995,        -79.9680,        -79.9996,        -80.0007,        -80.0001,        -80.0000
         234,        1.941667,        -80.0001,        -79.9998,        -79.9994,        -79.9701,        -80.0002,        -79.9999,        -79.9986,        -79.9993
         235,        1.950000,        -79.9998,        -79.9990,        -79.9989,        -79.9689,        -80.0000,        -80.0001,        -79.9990,        -79.9999
         236,        1.958333,        -80.0002,        -80.0001,        -80.0003,        -79.9694,        -79.9999,        -80.0000,        -79.9993,        -80.0000
         237,        1.966667,        -79.9996,        -80.0012,        -80.0014,        -79.9682,        -80.0003,        -79.9997,        -80.0003,        -80.0006
         238,        1.975000,        -80.0002,        -80.0006,        -80.0005,        -79.9685,        -80.0002,        -80.0000,        -80.0012,        -80.0001
         239,        1.983333,        -79.9995,        -80.0005,        -80.0001,        -79.9695,        -79.9999,        -80.0008,        -80.0007,        -79.9999
         240,        1.991667,        -80.0001,        -80.0001,        -79.9997,        -79.9698,        -79.9997,        -79.9996,        -79.9998,        -79.9996
         241,        2.000000,        -79.9998,        -79.9990,        -79.9995,        -79.9684,        -80.0004,        -80.0006,        -80.0015,        -79.9993
         242,        2.008333,        -79.9999,        -79.9998,        -79.9992,        -79.9685,        -79.9998,        -80.0003,        -79.9994,        -79.9998
         243,        2.016667,        -80.0004,        -80.0015,        -80.0013,        -79.9686,        -80.0002,        -79.9989,        -80.0003,        -80.0000
         244,        2.025000,        -80.0002,        -79.9998,        -80.0011,        -79.9699,        -80.0006,        -80.0005,        -79.9999,        -80.0010
         245,        2.033333,        -79.9997,        -80.0006,        -80.0009,        -79.9691,        -79.9998,        -79.9992,        -79.9996,        -80.0001
         246,        2.041667,        -79.9999,        -79.9995,        -79.9992,        -79.9691,        -80.0000,        -80.0002,        -80.0000,        -80.0000
         247,        2.050000,        -79.9998,        -79.9991,        -79.9984,        -79.9688,        -80.0002,        -80.0008,        -79.9995,        -79.9998
         248,        2.058333,        -79.9999,        -79.9992,        -79.9987,        -79.9688,        -80.0006,        -80.0002,        -79.9995,        -79.9995
         249,        2.066667,        -79.9996,        -80.0012,        -80.0012,        -79.9696,        -79.9998,        -80.0001,        -80.0001,        -80.0003
         250,        2.075000,        -80.0000,        -79.9995,        -80.0012,        -79.9676,        -80.0001,        -80.0003,        -79.9991,        -80.0001
         251,        2.083333,        -79.9998,        -80.0004,        -80.0004,        -79.9682,        -79.9999,        -79.9998,        -79.9997,        -79.9998
         252,        2.091667,        -80.0000,        -79.9997,        -79.9996,        -79.9690,        -79.9997,        -80.0001,        -79.9995,        -79.9993
         253,        2.100000,        -79.9998,        -80.0008,        -79.9991,        -79.9679,        -80.0004,        -79.9994,        -80.0001,        -80.0001
         254,        2.108333,        -79.9999,        -79.9988,        -79.9988,        -79.9678,        -80.0001,        -80.0004,        -79.9998,        -80.0007
         255,        2.116667,        -79.9994,        -80.0000,        -80.0002,        -79.9690,        -80.0001,        -80.0000,        -80.0022,        -79.9997
         256,        2.125000,        -79.9999,        -80.0009,        -80.0012,        -79.9682,        -79.9999,        -80.0004,        -80.0011,        -79.9996
         257,        2.133333,        -80.0004,        -79.9996,        -80.0007,        -79.9681,        -80.0002,        -80.0000,        -79.9990,        -80.0000
         258,        2.141667,        -79.9998,        -79.9992,        -80.0001,        -79.9683,        -79.9997,        -79.9996,        -80.0013,        -79.9992
         259,        2.150000,        -79.9991,        -80.0004,        -79.9990,        -79.9679,        -80.0000,        -79.9994,        -80.0003,        -80.0001
         260,        2.158333,        -80.0002,        -80.0003,        -79.9984,        -79.9691,        -79.9996,        -79.9999,        -79.9993,        -80.0007
         261,        2.166667,        -79.9998,        -80.0000,        -80.0000,        -79.9688,        -79.9994,        -80.0000,        -80.0000,        -80.0010
         262,        2.175000,        -80.0001,        -79.9997,        -80.0012,        -79.9678,        -79.9996,        -80.0002,        -79.9993,        -79.9991
         263,        2.183333,        -80.0001,        -79.9988,        -80.0012,        -79.9691,        -80.0008,        -80.0003,        -80.0002,        -79.9999
         264,        2.191667,        -79.9996,        -79.9995,        -80.0004,        -79.9689,        -80.0000,        -79.9997,        -79.9997,        -79.9992
         265,        2.200000,        -80.0003,        -80.0004,        -79.9996,        -79.9686,        -80.0000,        -79.9999,        -79.9990,        -79.9997
         266,        2.208333,        -80.0000,        -79.9999,        -79.9984,        -79.9695,        -79.9993,        -79.9995,        -80.0007,        -80.0006
         267,        2.216667,        -79.9996,        -80.0000,        -79.9988,        -79.9692,        -80.0005,        -80.0004,        -79.9989,        -80.0002
         268,        2.225000,        -80.0001,        -79.9992,        -80.0010,        -79.9689,        -80.0002,        -80.0001,        -80.0008,        -80.0005
         269,        2.233333,        -79.9997,        -79.9997,        -80.0010,        -79.9686,        -80.0000,        -79.9989,        -79.9985,        -79.9993
         270,        2.241667,        -79.9995,        -79.9996,        -80.0004,        -79.9704,        -79.9996,        -79.9998,        -79.9998,        -80.0004
         271,        2.250000,        -80.0002,        -79.9986,        -79.9996,        -79.9687,        -80.0003,        -80.0004,        -79.9994,        -79.9997
         272,        2.258333,        -79.9998,        -79.9997,        -79.9997,        -79.9683,        -80.0002,        -80.0007,        -79.9984,        -79.9995
         273,        2.266667,        -80.0000,        -80.0013,        -79.9993,        -79.9697,        -79.9998,        -79.9999,        -80.0008,        -79.9999
         274,        2.275000,        -80.0002,        -80.0008,        -80.0004,        -79.9696,        -79.9999,        -79.9998,        -79.9995,        -79.9998
         275,        2.283333,        -80.0000,        -79.9986,        -80.0011,        -79.9674,        -79.9999,        -79.9997,        -80.0008,        -80.0005
         276,        2.291667,        -79.9998,        -80.0000,        -80.0007,        -79.9673,        -80.0007,        -80.0001,        -80.0013,        -80.0001
         277,        2.300000,        -79.9999,        -80.0006,        -79.9997,        -79.9696,        -80.0005,        -79.9999,        -80.0008,        -80.0001
         278,        2.308333,        -79.9994,        -80.0002,        -79.9988,        -79.9690,        -80.0004,        -79.9994,        -80.0006,        -80.0002
         279,        2.316667,        -80.0000,        -79.9995,        -79.9983,        -79.9697,        -80.0003,        -79.9998,        -79.9998,        -79.9998
         280,        2.325000,        -80.0004,        -80.0002,        -79.9996,        -79.9683,        -80.0002,        -79.9996,        -80.0002,        -80.0009
         281,        2.333333,        -79.9999,        -80.0000,        -80.0009,        -79.9679,        -79.9996,        -79.9986,        -79.9992,        -79.9991
         282,        2.341667,        -80.0001,        -79.9998,        -80.0010,        -79.9685,        -80.0001,        -80.0006,        -79.9985,        -80.0004
         283,        2.350000,        -80.0001,        -80.0000,        -80.0004,        -79.9682,        -80.0000,        -79.9995,        -80.0011,        -79.9998
         284,        2.358333,        -80.0001,        -80.0001,        -79.9990,        -79.9677,        -80.0006,        -79.9991,        -80.0000,        -79.9995
         285,        2.366667,        -80.0004,        -79.9997,        -79.9987,        -79.9699,        -79.9997,        -80.0001,        -80.0003,        -79.9998
         286,        2.375000,        -79.9999,        -80.0002,        -80.0004,        -79.9697,        -79.9999,        -80.0001,        -80.0010,        -80.0001
         287,        2.383333,        -80.0002,        -80.0008,        -80.0014,        -79.9691,        -80.0002,        -80.0001,        -79.9988,        -79.9998
         288,        2.391667,        -79.9997,        -79.9992,        -80.0006,        -79.9690,        -79.9995,        -79.9993,        -79.9997,        -79.9993
         289,        2.400000,        -79.9998,        -79.9992,        -79.9997,        -79.9694,        -79.9994,        -79.9992,        -79.9999,        -80.0000
         290,        2.408333,        -80.0006,        -79.9995,        -79.9997,        -79.9683,        -80.0003,        -79.9991,        -80.0009,        -80.0002
         291,        2.416667,        -79.9995,        -79.9997,        -79.9990,        -79.9685,        -79.9999,        -80.0000,        -79.9989,        -79.9997
         292,        2.425000,        -79.9999,        -80.0003,        -79.9995,        -79.9686,        -79.9999,        -80.0007,        -80.0010,        -79.9993
         293,        2.433333,        -79.9999,        -80.0001,        -80.0013,        -79.9696,        -80.0005,        -80.0001,        -79.9996,        -80.0001
         294,        2.441667,        -79.9995,        -79.9991,        -80.0013,        -79.9678,        -79.9997,        -79.9994,        -79.9985,        -80.0000
         295,        2.450000,        -79.9996,        -80.0003,        -79.9998,        -79.9695,        -79.9995,        -80.0000,        -79.9997,        -79.9995
         296,        2.458333,        -80.0001,        -80.0006,        -79.9994,        -79.9676,        -80.0000,        -79.9998,        -80.0000,        -79.9997
         297,        2.466667,        -79.9998,        -79.9991,        -79.9988,        -79.9678,        -79.9997,        -80.0010,        -80.0002,        -80.0000
         298,        2.475000,        -80.0002,        -79.9995,        -79.9999,        -79.9681,        -80.0002,        -80.0004,        -79.9993,        -80.0003
         299,        2.483333,        -79.9997,        -80.0002,        -80.0013,        -79.9680,        -79.9999,        -80.0001,        -79.9989,        -80.0003
         300,        2.491667,        -79.9995,        -80.0004,        -80.0012,        -79.9683,        -80.0003,        -79.9986,        -79.9997,        -79.9996
         301,        2.500000,        -79.9998,        -80.0002,        -80.0004,        -79.9670,        -79.9996,        -80.0003,        -79.9999,        -80.0001
         302,        2.508333,        -79.9993,        -80.0002,        -79.9999,        -79.9697,        -79.9997,        -79.9999,        -79.9982,        -79.9996
         303,        2.516667,        -79.9997,        -80.0013,        -79.9990,        -79.9687,        -79.9999,        -79.9997,        -79.9998,        -80.0002
         304,        2.525000,        -80.0001,        -80.0000,        -79.9991,        -79.9683,        -80.0002,        -79.9998,        -80.0001,        -80.0002
         305,        2.533333,        -79.9997,        -79.9984,        -79.9999,        -79.9682,        -80.0002,        -80.0006,        -80.0000,        -79.9997
         306,        2.541667,        -79.9998,        -79.9992,        -80.0011,        -79.9688,        -79.9999,        -80.0005,        -80.0000,        -80.0003
         307,        2.550000,        -80.0004,        -80.0015,        -80.0004,        -79.9686,        -80.0001,        -80.0003,        -79.9990,        -79.9999
         308,        2.558333,        -79.9999,        -79.9994,        -80.0006,        -79.9695,        -80.0004,        -79.9998,        -80.0003,        -79.9997
         309,        2.566667,        -79.9996,        -80.0016,        -79.9995,        -79.9683,        -79.9988,        -80.0000,        -80.0002,        -80.0004
         310,        2.575000,        -79.9999,        -80.0004,        -79.9983,        -79.9695,        -80.0001,        -80.0002,        -79.9992,        -79.9995
         311,        2.583333,        -79.9997,        -80.0013,        -79.9997,        -79.9692,        -80.0002,        -79.9998,        -80.0013,        -79.9999
         312,        2.591667,        -80.0002,        -79.9995,        -80.0017,        -79.9697,        -80.0001,        -79.9998,        -80.0017,        -79.9997
         313,        2.600000,        -80.0004,        -80.0003,        -80.0011,        -79.9682,        -80.0000,        -80.0005,        -80.0010,        -80.0004
         314,        2.608333,        -79.9997,        -80.0008,        -80.0002,        -79.9694,        -80.0005,        -79.9996,        -80.0005,        -79.9995
         315,        2.616667,        -79.9999,        -79.9998,        -79.9992,        -79.9694,        -79.9998,        -80.0006,        -79.9995,        -79.9997
         316,        2.625000,        -80.0003,        -79.9999,        -79.9988,        -79.9686,        -80.0002,        -79.9991,        -80.0007,        -79.9996
         317,        2.633333,        -80.0000,        -79.9990,        -79.9989,        -79.9696,        -80.0003,        -80.0002,        -80.0012,        -79.9996
         318,        2.641667,        -79.9998,        -79.9988,        -80.0008,        -79.9680,        -80.0001,        -79.9998,        -79.9988,        -79.9994
         319,        2.650000,        -80.0001,        -79.9980,        -80.0018,        -79.9682,        -80.0000,        -80.0001,        -80.0008,        -80.0003
         320,        2.658333,        -80.0002,        -79.9992,        -80.0006,        -79.9680,        -80.0003,        -79.9993,        -80.0010,        -80.0000
         321,        2.666667,        -79.9999,        -80.0003,        -79.9997,        -79.9689,        -80.0001,        -79.9999,        -80.0011,        -79.9999
         322,        2.675000,        -80.0006,        -80.0004,        -79.9985,        -79.9684,        -80.0007,        -79.9996,        -80.0004,        -80.0008
         323,        2.683333,        -79.9998,        -80.0004,        -79.9988,        -79.9679,        -80.0000,        -80.0004,        -80.0007,        -80.0000
         324,        2.691667,        -79.9997,        -80.0009,        -80.0003,        -79.9676,        -80.0000,        -79.9996,        -79.9983,        -80.0006
         325,        2.700000,        -79.9996,        -79.9991,        -80.0010,        -79.9692,        -80.0001,        -79.9999,        -79.9999,        -80.0002
         326,        2.708333,        -79.9997,        -79.9997,        -80.0000,        -79.9695,        -80.0001,        -80.0011,        -79.9998,        -80.0000
         327,        2.716667,        -79.9999,        -79.9996,        -79.9995,        -79.9681,        -80.0003,        -80.0001,        -80.0003,        -80.0005
         328,        2.725000,        -79.9998,        -79.9997,        -79.9989,        -79.9696,        -79.9997,        -80.0004,        -80.0009,        -79.9995
         329,        2.733333,        -79.9995,        -80.0002,        -79.9991,        -79.9681,        -80.0000,        -80.0000,        -79.9999,        -80.0001
         330,        2.741667,        -79.9996,        -79.9990,        -80.0008,        -79.9696,        -80.0000,        -79.9989,        -80.0003,        -79.9994
         331,        2.750000,        -79.9995,        -79.9993,        -80.0017,        -79.9681,        -80.0003,        -80.0002,        -80.0008,        -79.9992
         332,        2.758333,        -79.9999,        -79.9991,        -80.0003,        -79.9692,        -80.0003,        -79.9995,        -80.0006,        -79.9998
         333,        2.766667,        -79.9995,        -80.0006,        -79.9994,        -79.9677,        -80.0004,        -79.9998,        -80.0015,        -80.0003
         334,        2.775000,        -79.9998,        -80.0002,        -79.9980,        -79.9675,        -80.0004,        -80.0005,        -79.9999,        -79.9998
         335,        2.783333,        -79.9997,        -80.0002,        -79.9988,        -79.9695,        -79.9998,        -80.0001,        -80.0003,        -80.0005
         336,        2.791667,        -80.0000,        -79.9999,        -80.0000,        -79.9671,        -79.9998,        -80.0003,        -79.9987,        -79.9995
         337,        2.800000,        -79.9999,        -80.0001,        -80.0011,        -79.9689,        -80.0002,        -80.0007,        -79.9992,        -80.0002
         338,        2.808333,        -79.9996,        -80.0006,        -80.0008,        -79.9686,        -79.9999,        -80.0000,        -79.9995,        -80.0003
         339,        2.816667,        -79.9997,        -79.9995,        -80.0003,        -79.9691,        -80.0001,        -80.0007,        -80.0002,        -79.9998
         340,        2.825000,        -79.9999,        -79.9994,        -79.9996,        -79.9689,        -80.0002,        -79.9997,        -79.9997,        -79.9996
         341,        2.833333,        -80.0000,        -79.9985,        -79.9989,        -79.9682,        -80.0002,        -79.9993,        -79.9996,        -80.0005
         342,        2.841667,        -80.0000,        -79.9990,        -79.9997,        -79.9691,        -79.9999,        -79.9997,        -80.0015,        -80.0005
         343,        2.850000,        -80.0001,        -79.9990,        -80.0018,        -79.9691,        -80.0002,        -79.9998,        -79.9998,        -80.0005
         344,        2.858333,        -80.0001,        -79.9988,        -80.0011,        -79.9679,        -79.9995,        -80.0007,        -79.9997,        -80.0004
         345,        2.866667,        -79.9998,        -80.0010,        -80.0001,        -79.9680,        -79.9996,        -80.0002,        -79.9999,        -79.9996
         346,        2.875000,        -80.0003,        -80.0009,        -79.9991,        -79.9692,        -79.9999,        -80.0005,        -79.9990,        -80.0002
         347,        2.883333,        -79.9997,        -79.9997,        -79.9983,        -79.9684,        -80.0000,        -79.9998,        -79.9998,        -79.9997
         348,        2.891667,        -79.9999,        -79.9999,        -79.9999,        -79.9682,        -80.0000,        -80.0004,        -79.9992,        -80.0007
         349,        2.900000,        -79.9999,        -79.9982,        -80.0014,        -79.9678,        -80.0000,        -80.0005,        -79.9989,        -79.9999
         350,        2.908333,        -79.9995,        -79.9996,        -80.0012,        -79.9682,        -80.0000,        -79.9991,        -80.0019,        -80.0000
         351,        2.916667,        -79.9999,        -80.0002,        -79.9997,        -79.9692,        -80.0000,        -79.9991,        -80.0011,        -80.0003
         352,        2.925000,        -80.0000,        -79.9992,        -79.9994,        -79.9685,        -80.0005,        -80.0006,        -79.9991,        -80.0006
         353,        2.933333,        -79.9996,        -80.0002,        -79.9988,        -79.9690,        -79.9997,        -80.0001,        -80.0007,        -79.9999
         354,        2.941667,        -80.0001,        -80.0001,        -79.9996,        -79.9692,        -79.9999,        -80.0003,        -79.9989,        -80.0000
         355,        2.950000,        -79.9997,        -79.9995,        -80.0013,        -79.9689,        -80.0006,        -80.0000,        -80.0003,        -80.0001
         356,        2.958333,        -79.9994,        -80.0001,        -80.0004,        -79.9677,        -80.0003,        -79.9996,        -79.9993,        -79.9997
         357,        2.966667,        -80.0000,        -80.0013,        -80.0005,        -79.9688,        -80.0001,        -80.0004,        -80.0017,        -79.9999
         358,        2.975000,        -79.9999,        -80.0006,        -79.9991,        -79.9682,        -80.0000,        -79.9989,        -79.9993,        -80.0002
         359,        2.983333,        -80.0001,        -79.9987,        -79.9985,        -79.9695,        -79.9996,        -79.9989,        -79.9998,        -79.9992
         360,        2.991667,        -80.0003,        -80.0019,        -79.9997,        -79.9694,        -79.9992,        -80.0007,        -79.9981,        -80.0002
         361,        3.000000,        -79.9997,        -79.9995,        -80.0010,        -79.9681,        -80.0001,        -80.0004,        -79.9997,        -80.0000
         362,        3.008333,        -79.9998,        -80.0006,        -80.0016,        -79.9696,        -79.9999,        -79.9992,        -80.0000,        -79.9998
         363,        3.016667,        -80.0001,        -79.9987,        -80.0001,        -79.9686,        -80.0003,        -80.0004,        -79.9996,        -79.9997
         364,        3.025000,        -79.9996,        -79.9987,        -79.9993,        -79.9704,        -79.9995,        -80.0006,        -80.0010,        -80.0006
         365,        3.033333,        -80.0001,        -79.9983,        -79.9987,        -79.9676,        -80.0001,        -80.0003,        -80.0001,        -79.9996
         366,        3.041667,        -80.0001,        -80.0002,        -79.9988,        -79.9687,        -80.0002,        -79.9995,        -80.0004,        -79.9995
         367,        3.050000,        -79.9998,        -80.0006,        -80.0009,        -79.9685,        -80.0000,        -79.9993,        -79.9990,        -80.0001
         368,        3.058333,        -79.9999,        -80.0007,        -80.0020,        -79.9678,        -80.0003,        -80.0003,        -80.0019,        -80.0008
         369,        3.066667,        -80.0000,        -79.9985,        -80.0009,        -79.9686,        -80.0004,        -79.9998,        -79.9982,        -80.0007
         370,        3.075000,        -80.0001,        -80.0005,        -80.0000,        -79.9685,        -80.0003,        -79.9997,        -80.0008,        -80.0006
         371,        3.083333,        -79.9997,        -79.9999,        -79.9990,        -79.9676,        -79.9996,        -79.9999,        -80.0007,        -79.9999
         372,        3.091667,        -79.9999,        -79.9993,        -79.9991,        -79.9690,        -80.0000,        -79.9999,        -79.9986,        -79.9995
         373,        3.100000,        -79.9998,        -79.9998,        -80.0002,        -79.9692,        -80.0003,        -80.0001,        -80.0003,        -79.9996
         374,        3.108333,        -80.0001,        -79.9994,        -80.0009,        -79.9677,        -79.9999,        -80.0004,        -80.0009,        -80.0008
         375,        3.116667,        -79.9997,        -79.9998,        -80.0004,        -79.9686,        -79.9999,        -79.9988,        -79.9990,        -79.9993
         376,        3.125000,        -80.0003,        -79.9993,        -79.9996,        -79.9672,        -80.0001,        -80.0005,        -79.9994,        -79.9998
         377,        3.133333,        -79.9999,        -79.9999,        -79.9987,        -79.9692,        -79.9998,        -80.0006,        -79.9998,        -79.9990
         378,        3.141667,        -80.0006,        -79.9994,        -79.9992,        -79.9685,        -79.9998,        -80.0006,        -79.9989,        -79.9999
         379,        3.150000,        -79.9998,        -79.9991,        -80.0001,        -79.9671,        -79.9999,        -79.9998,        -79.9999,        -79.9997
         380,        3.158333,        -79.9998,        -80.0000,        -80.0015,        -79.9683,        -80.0004,        -80.0005,        -80.0014,        -79.9997
         381,        3.166667,        -79.9998,        -80.0011,        -80.0005,        -79.9679,        -79.9999,        -80.0004,        -80.0009,        -79.9998
         382,        3.175000,        -79.9999,        -80.0005,        -80.0001,        -79.9695,        -79.9994,        -80.0010,        -80.0013,        -79.9996
         383,        3.183333,        -79.9994,        -79.9996,        -79.9994,        -79.9676,        -79.9998,        -79.9999,        -80.0021,        -79.9998
         384,        3.191667,        -79.9999,        -79.9996,        -79.9987,        -79.9693,        -80.0001,        -79.9997,        -79.9992,        -79.9993
         385,        3.200000,        -80.0000,        -79.9997,        -80.0007,        -79.9698,        -80.0001,        -79.9994,        -79.9993,        -80.0006
         386,        3.208333,        -79.9998,        -80.0010,        -80.0021,        -79.9690,        -80.0001,        -80.0002,        -79.9999,        -80.0000
         387,        3.216667,        -79.9999,        -79.9996,        -80.0013,        -79.9694,        -80.0005,        -80.0008,        -79.9979,        -80.0002
         388,        3.225000,        -79.9996,        -79.9991,        -79.9995,        -79.9692,        -79.9997,        -80.0001,        -80.0004,        -79.9996
         389,        3.233333,        -80.0001,        -80.0001,        -79.9986,        -79.9680,        -80.0003,        -80.0007,        -79.9993,        -80.0005
         390,        3.241667,        -79.9997,        -80.0000,        -79.9986,        -79.9694,        -80.0002,        -79.9993,        -80.0003,        -80.0005
         391,        3.250000,        -79.9999,        -80.0009,        -80.0005,        -79.9692,        -79.9997,        -79.9995,        -79.9989,        -80.0005
         392,        3.258333,        -80.0000,        -80.0012,        -80.0016,        -79.9692,        -80.0002,        -79.9991,        -80.0002,        -80.0002
         393,        3.266667,        -79.9996,        -80.0009,        -80.0005,        -79.9713,        -80.0004,        -80.0010,        -80.0009,        -79.9998
         394,        3.275000,        -79.9998,        -80.0002,        -79.9996,        -79.9694,        -80.0002,        -79.9989,        -79.9998,        -80.0003
         395,        3.283333,        -80.0000,        -79.9992,        -79.9992,        -79.9689,        -79.9999,        -80.0000,        -79.9996,        -80.0002
         396,        3.291667,        -79.9997,        -80.0006,        -79.9987,        -79.9684,        -79.9998,        -79.9998,        -79.9992,        -79.9992
         397,        3.300000,        -80.0008,        -80.0010,        -79.9987,        -79.9682,        -79.9997,        -79.9995,        -80.0002,        -79.9997
         398,        3.308333,        -79.9996,        -80.0003,        -80.0006,        -79.9676,        -80.0003,        -80.0010,        -80.0001,        -79.9995
         399,        3.316667,        -79.9996,        -80.0009,        -80.0010,        -79.9687,        -80.0002,        -79.9994,        -80.0009,        -80.0003
         400,        3.325000,        -79.9998,        -79.9998,        -80.0006,        -79.9685,        -80.0006,        -79.9996,        -79.9989,        -79.9997
         401,        3.333333,        -80.0000,        -79.9997,        -79.9993,        -79.9693,        -80.0000,        -80.0003,        -79.9989,        -79.9996
         402,        3.341667,        -79.9994,        -79.9993,        -79.9983,        -79.9679,        -80.0000,        -80.0009,        -80.0002,        -80.0002
         403,        3.350000,        -80.0002,        -80.0005,        -79.9997,        -79.9703,        -79.9999,        -80.0008,        -80.0024,        -80.0004
         404,        3.358333,        -80.0005,        -79.9994,        -80.0003,        -79.9680,        -79.9998,        -80.0001,        -80.0000,        -79.9997
         405,        3.366667,        -79.9997,        -79.9985,        -80.0018,        -79.9698,        -79.9997,        -79.9993,        -80.0011,        -80.0000
         406,        3.375000,        -79.9996,        -80.0006,        -80.0007,        -79.9664,        -79.9998,        -79.9996,        -79.9977,        -80.0006
         407,        3.383333,        -80.0001,        -79.9997,        -79.9991,        -79.9691,        -79.9998,        -80.0002,        -80.0017,        -79.9999
         408,        3.391667,        -80.0000,        -80.0005,        -79.9985,        -79.9683,        -80.0002,        -79.9994,        -80.0005,        -80.0002
         409,        3.400000,        -79.9999,        -79.9998,        -79.9992,        -79.9692,        -80.0002,        -79.9994,        -80.0011,        -80.0004
         410,        3.408333,        -79.9997,        -79.9999,        -80.0010,        -79.9699,        -79.9997,        -80.0004,        -80.0005,        -80.0005
         411,        3.416667,        -79.9993,        -79.9998,        -80.0014,        -79.9702,        -79.9996,        -80.0000,        -79.9994,        -79.9995
         412,        3.425000,        -79.9999,        -79.9996,        -80.0004,        -79.9693,        -80.0003,        -80.0001,        -80.0003,        -80.0004
         413,        3.433333,        -80.0007,        -79.9993,        -79.9996,        -79.9704,        -80.0003,        -79.9993,        -79.9993,        -79.9998
         414,        3.441667,        -80.0001,        -80.0007,        -79.9990,        -79.9689,        -80.0001,        -79.9997,        -79.9995,        -80.0004
         415,        3.450000,        -79.9992,        -80.0004,        -79.9988,        -79.9693,        -79.9992,        -80.0002,        -80.0006,        -80.0004
         416,        3.458333,        -80.0004,        -80.0005,        -79.9994,        -79.9695,        -79.9998,        -80.0007,        -79.9997,        -79.9998
         417,        3.466667,        -80.0002,        -80.0004,        -80.0014,        -79.9682,        -80.0000,        -80.0001,        -79.9986,        -79.9996
         418,        3.475000,        -79.9997,        -79.9999,        -80.0010,        -79.9680,        -80.0004,        -79.9996,        -79.9994,        -80.0002
         419,        3.483333,        -80.0000,        -79.9995,        -79.9996,        -79.9685,        -80.0003,        -79.9997,        -79.9988,        -80.0002
         420,        3.491667,        -79.9997,        -80.0009,        -79.9998,        -79.9681,        -80.0005,        -80.0007,        -79.9994,        -80.0005
         421,        3.500000,        -80.0003,        -80.0003,        -79.9979,        -79.9690,        -79.9995,        -79.9991,        -79.9996,        -79.9993
