"VanillaC4_008","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_008.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\008\VanillaC4_008_POMM.csv","Maximum (Extracted from Time Series)",          1.3572,          0.6386,          1.1085,          1.0562,          1.1176,          0.6393,          0.6934,          0.7469,          0.7912,          0.8344,          0.5781,          0.8338,          1.0972,          1.0765,          1.0618,          1.4785,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0007
"","Time of Maximum",          0.0167,          3.7167,          0.0417,          0.0583,          0.0667,          1.3167,          0.5583,          3.2917,          3.0917,          1.3500,          0.4250,          0.9917,          3.5500,          1.8667,          1.8500,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1000,          0.0000,          0.0583
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0005,         -8.0005,         -8.0003,         -8.0003,         -8.0003,         -8.0003,         -8.0008,         -8.0070
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          5.5917,          3.8000,          1.5417,          3.4500,          1.7417,          1.9583,          1.3500,          0.7583
