"InphaseC4_001 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_001.tcf]","Time (h)","V 2 [InphaseC4_001]","V 3 [InphaseC4_001]","V 4 [InphaseC4_001]","V 5 [InphaseC4_001]","V 6 [InphaseC4_001]","V 7 [InphaseC4_001]","V 8 [InphaseC4_001]","V 9 [InphaseC4_001]","V 10 [InphaseC4_001]","V 11 [InphaseC4_001]","V 12 [InphaseC4_001]","V 13 [InphaseC4_001]","V 14 [InphaseC4_001]","V 15 [InphaseC4_001]","V 16 [InphaseC4_001]","V  1 [InphaseC4_001]"
          29,        0.233333,          0.1781,          0.0000,          0.0319,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          1.1112
          30,        0.241667,          0.1746,          0.0000,          0.0347,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          1.1116
          31,        0.250000,          0.1702,          0.0000,          0.0384,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0001,          1.1119
          32,        0.258333,          0.1650,          0.0000,          0.0362,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          1.1132
          33,        0.266667,          0.1624,          0.0000,          0.0396,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0002,          1.1094
          34,        0.275000,          0.1592,          0.0000,          0.0403,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          1.0978
          35,        0.283333,          0.1561,          0.0000,          0.0394,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          1.0499
          36,        0.291667,          0.1525,          0.0000,          0.0416,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.9888
          37,        0.300000,          0.1503,          0.0000,          0.0421,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.9022
          38,        0.308333,          0.1481,          0.0000,          0.0446,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          0.8336
          39,        0.316667,          0.1451,          0.0000,          0.0458,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0003,          0.7660
          40,        0.325000,          0.1430,          0.0000,          0.0482,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.7101
          41,        0.333333,          0.1413,          0.0000,          0.0518,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0001,          0.6615
          42,        0.341667,          0.1395,          0.0000,          0.0558,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.6214
          43,        0.350000,          0.1377,          0.0000,          0.0601,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.5860
          44,        0.358333,          0.1362,          0.0000,          0.0644,          0.0508,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0000,          0.5560
          45,        0.366667,          0.1354,          0.0000,          0.0710,          0.1524,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.5306
          46,        0.375000,          0.1345,          0.0000,          0.0763,          0.2404,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0002,          0.5084
          47,        0.383333,          0.1336,          0.0000,          0.0820,          0.3074,          0.0729,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.4898
          48,        0.391667,          0.1331,          0.0000,          0.0878,          0.3599,          0.2748,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.4740
          49,        0.400000,          0.1326,          0.0000,          0.0938,          0.4044,          0.3884,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0003,          0.0002,          0.4589
          50,        0.408333,          0.1322,          0.0000,          0.0990,          0.4432,          0.4743,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.4468
          51,        0.416667,          0.1318,          0.0000,          0.1042,          0.4777,          0.5420,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.4364
          52,        0.425000,          0.1315,          0.0000,          0.1090,          0.5077,          0.5986,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          0.4263
          53,        0.433333,          0.1313,          0.0000,          0.1134,          0.5344,          0.6480,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.4185
          54,        0.441667,          0.1312,          0.0000,          0.1178,          0.5582,          0.6907,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0002,          0.0001,          0.4116
          55,        0.450000,          0.1311,          0.0000,          0.1218,          0.5794,          0.7238,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.4048
          56,        0.458333,          0.1308,          0.0000,          0.1255,          0.5983,          0.7543,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0002,          0.3989
          57,        0.466667,          0.1309,          0.0000,          0.1289,          0.6153,          0.7826,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3936
          58,        0.475000,          0.1308,          0.0000,          0.1321,          0.6305,          0.8065,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3894
          59,        0.483333,          0.1306,          0.0000,          0.1350,          0.6443,          0.8271,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0001,          0.3857
          60,        0.491667,          0.1306,          0.0135,          0.1373,          0.6563,          0.8459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.3824
          61,        0.500000,          0.1306,          0.0060,          0.1398,          0.6668,          0.8631,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3797
          62,        0.508333,          0.1304,          0.0083,          0.1421,          0.6765,          0.8780,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          0.3769
          63,        0.516667,          0.1303,          0.0094,          0.1442,          0.6852,          0.8921,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0002,          0.3745
          64,        0.525000,          0.1303,          0.0101,          0.1458,          0.6928,          0.9055,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3723
          65,        0.533333,          0.1304,          0.0108,          0.1476,          0.6998,          0.8858,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0002,          0.3703
          66,        0.541667,          0.1302,          0.0123,          0.1489,          0.7059,          0.7927,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3686
          67,        0.550000,          0.1301,          0.0123,          0.1502,          0.7115,          0.6695,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0002,          0.3670
          68,        0.558333,          0.1301,          0.0128,          0.1514,          0.7164,          0.5678,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3654
          69,        0.566667,          0.1301,          0.0133,          0.1526,          0.7207,          0.4911,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.3641
          70,        0.575000,          0.1300,          0.0135,          0.1533,          0.7246,          0.4331,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.3631
          71,        0.583333,          0.1299,          0.0135,          0.1542,          0.7283,          0.3895,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3620
          72,        0.591667,          0.1298,          0.0140,          0.1551,          0.7312,          0.3582,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0002,          0.3611
          73,        0.600000,          0.1299,          0.0142,          0.1557,          0.7340,          0.3305,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3605
          74,        0.608333,          0.1298,          0.0146,          0.1562,          0.7367,          0.3092,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3599
          75,        0.616667,          0.1297,          0.0148,          0.1569,          0.7389,          0.2911,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3594
          76,        0.625000,          0.1297,          0.0146,          0.1572,          0.7407,          0.2733,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3588
          77,        0.633333,          0.1296,          0.0153,          0.1577,          0.7425,          0.2616,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3585
          78,        0.641667,          0.1296,          0.0148,          0.1581,          0.7440,          0.2502,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3581
          79,        0.650000,          0.1295,          0.0148,          0.1585,          0.7455,          0.2397,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.3577
          80,        0.658333,          0.1296,          0.0152,          0.1587,          0.7468,          0.2299,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3574
          81,        0.666667,          0.1295,          0.0155,          0.1592,          0.7478,          0.2214,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          0.3570
          82,        0.675000,          0.1295,          0.0154,          0.1592,          0.7487,          0.2130,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0002,          0.3567
          83,        0.683333,          0.1295,          0.0153,          0.1596,          0.7496,          0.2051,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.3565
          84,        0.691667,          0.1295,          0.0155,          0.1598,          0.7505,          0.1996,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0000,          0.3562
          85,        0.700000,          0.1294,          0.0157,          0.1599,          0.7511,          0.1940,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3559
          86,        0.708333,          0.1294,          0.0157,          0.1600,          0.7518,          0.1882,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.3557
          87,        0.716667,          0.1294,          0.0155,          0.1602,          0.7524,          0.1840,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.0001,          0.3556
          88,        0.725000,          0.1293,          0.0154,          0.1603,          0.7530,          0.1805,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3554
          89,        0.733333,          0.1294,          0.0155,          0.1605,          0.7533,          0.1755,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.3554
          90,        0.741667,          0.1293,          0.0158,          0.1607,          0.7538,          0.1719,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0000,          0.3552
          91,        0.750000,          0.1293,          0.0158,          0.1608,          0.7541,          0.1683,          0.0000,          0.0118,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3551
          92,        0.758333,          0.1293,          0.0157,          0.1607,          0.7545,          0.1648,          0.0000,          0.0144,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0002,          0.0000,          0.3550
          93,        0.766667,          0.1293,          0.0158,          0.1608,          0.7547,          0.1611,          0.0000,          0.0204,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3550
          94,        0.775000,          0.1293,          0.0150,          0.1609,          0.7549,          0.1578,          0.0000,          0.0215,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3549
          95,        0.783333,          0.1292,          0.0099,          0.1610,          0.7552,          0.1553,          0.0000,          0.0251,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          0.3548
          96,        0.791667,          0.1293,          0.0100,          0.1610,          0.7554,          0.1528,          0.0000,          0.0285,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3548
          97,        0.800000,          0.1293,          0.0100,          0.1609,          0.7556,          0.1504,          0.0000,          0.0341,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0003,          0.0001,          0.3548
          98,        0.808333,          0.1293,          0.0101,          0.1610,          0.7558,          0.1486,          0.0000,          0.0367,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3547
          99,        0.816667,          0.1292,          0.0098,          0.1611,          0.7559,          0.1475,          0.0000,          0.0411,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3547
         100,        0.825000,          0.1292,          0.0099,          0.1611,          0.7560,          0.1463,          0.0000,          0.0459,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0002,          0.3547
         101,        0.833333,          0.1292,          0.0102,          0.1611,          0.7561,          0.1453,          0.0000,          0.0497,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3546
         102,        0.841667,          0.1292,          0.0102,          0.1612,          0.7562,          0.1444,          0.0000,          0.0552,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3546
         103,        0.850000,          0.1292,          0.0100,          0.1612,          0.7564,          0.1440,          0.0000,          0.0593,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3546
         104,        0.858333,          0.1292,          0.0100,          0.1612,          0.7564,          0.1430,          0.0000,          0.0640,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3546
         105,        0.866667,          0.1292,          0.0102,          0.1612,          0.7565,          0.1425,          0.0000,          0.0684,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          0.3545
         106,        0.875000,          0.1292,          0.0101,          0.1613,          0.7565,          0.1420,          0.0000,          0.0724,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0000,          0.3545
         107,        0.883333,          0.1292,          0.0099,          0.1612,          0.7566,          0.1417,          0.0000,          0.0764,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.0000,          0.3545
         108,        0.891667,          0.1291,          0.0101,          0.1613,          0.7567,          0.1410,          0.0000,          0.0798,          0.0000,          0.0000,          0.0064,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.3545
         109,        0.900000,          0.1292,          0.0103,          0.1613,          0.7567,          0.1408,          0.0000,          0.0828,          0.0000,          0.0000,          0.0105,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3545
         110,        0.908333,          0.1291,          0.0102,          0.1613,          0.7567,          0.1405,          0.0000,          0.0864,          0.0000,          0.0000,          0.0095,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3545
         111,        0.916667,          0.1291,          0.0102,          0.1613,          0.7567,          0.1402,          0.0000,          0.0894,          0.0000,          0.0000,          0.0187,          0.0000,          0.0000,          0.0001,          0.0000,          0.0002,          0.3545
         112,        0.925000,          0.1292,          0.0104,          0.1614,          0.7568,          0.1397,          0.0000,          0.0921,          0.0000,          0.0000,          0.0149,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.3545
         113,        0.933333,          0.1292,          0.0103,          0.1612,          0.7568,          0.1394,          0.0000,          0.0945,          0.0000,          0.0000,          0.0148,          0.0000,          0.0000,          0.0003,          0.0001,          0.0001,          0.3544
         114,        0.941667,          0.1291,          0.0102,          0.1614,          0.7568,          0.1391,          0.0000,          0.0968,          0.0000,          0.0000,          0.0217,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.3545
         115,        0.950000,          0.1292,          0.0102,          0.1613,          0.7569,          0.1389,          0.0000,          0.0990,          0.0000,          0.0000,          0.0209,          0.0000,          0.0000,          0.0002,          0.0002,          0.0002,          0.3545
         116,        0.958333,          0.1291,          0.0102,          0.1613,          0.7569,          0.1388,          0.0000,          0.1009,          0.0000,          0.0000,          0.0168,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.3544
         117,        0.966667,          0.1291,          0.0102,          0.1613,          0.7569,          0.1385,          0.0000,          0.1026,          0.0000,          0.0000,          0.0217,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3544
         118,        0.975000,          0.1292,          0.0103,          0.1613,          0.7569,          0.1384,          0.0000,          0.1041,          0.0000,          0.0000,          0.0235,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3544
         119,        0.983333,          0.1291,          0.0103,          0.1613,          0.7570,          0.1381,          0.0000,          0.1055,          0.0000,          0.0000,          0.0221,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.3545
         120,        0.991667,          0.1291,          0.0103,          0.1613,          0.7570,          0.1379,          0.0000,          0.1069,          0.0000,          0.0000,          0.0246,          0.0000,          0.0000,          0.0001,          0.0002,          0.0002,          0.3545
         121,        1.000000,          0.1291,          0.0102,          0.1614,          0.7569,          0.1378,          0.0000,          0.1081,          0.0000,          0.0000,          0.0272,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.3545
         122,        1.008333,          0.1291,          0.0105,          0.1613,          0.7570,          0.1376,          0.0000,          0.1090,          0.0000,          0.0000,          0.0250,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          0.3545
         123,        1.016667,          0.1291,          0.0104,          0.1614,          0.7570,          0.1375,          0.0000,          0.1099,          0.0000,          0.0000,          0.0231,          0.0000,          0.0000,          0.0002,          0.0002,          0.0001,          0.3544
         124,        1.025000,          0.1291,          0.0102,          0.1614,          0.7570,          0.1373,          0.0000,          0.1107,          0.0000,          0.0000,          0.0265,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.3545
         125,        1.033333,          0.1290,          0.0103,          0.1614,          0.7570,          0.1371,          0.0000,          0.1116,          0.0000,          0.0000,          0.0242,          0.0000,          0.0000,          0.0003,          0.0001,          0.0002,          0.3544
         126,        1.041667,          0.1291,          0.0102,          0.1613,          0.7570,          0.1370,          0.0000,          0.1122,          0.0000,          0.0000,          0.0233,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.3544
         127,        1.050000,          0.1290,          0.0102,          0.1614,          0.7570,          0.1370,          0.0000,          0.1129,          0.0000,          0.0000,          0.0261,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.3544
