"OutphaseC4_011","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_011.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\011\OutphaseC4_011_POMM.csv","Maximum (Extracted from Time Series)",          1.1398,          0.0000,          2.0791,          0.6847,          0.7396,          0.0000,          0.2701,          0.5834,          0.9470,          1.0432,          0.2458,          0.6397,          0.5530,          1.9305,          2.7179,          0.8635,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Time of Maximum",          3.4250,          0.0000,          0.0833,          0.8500,          0.9167,          0.0000,          0.2333,          2.3417,          1.8333,          0.4417,          0.3750,          5.6667,          0.7250,          5.8083,          5.3167,          0.0083,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -12.0148,        -12.0064,        -12.0008,        -12.0018,        -12.0005,        -12.0015,        -12.3146,        -12.0004
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.4167,          0.5583,          3.8083,          5.4000,          5.0000,          3.2083,          3.6000,          3.7500
