"OutphaseC4_011","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_011.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\011\OutphaseC4_011_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.8635,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -0.3566,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4302,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -1.6898,          0.0000
,        0.025000,          0.6881,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.4066,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -3.3563,          0.0000
,        0.033333,          0.7040,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3456,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -4.1758,          0.0000
,        0.041667,          0.8114,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.3497,         -1.7562,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -5.6880,          0.0000
,        0.050000,          0.8896,          0.0000,          1.2115,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.3445,         -3.6776,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.8779,          0.0000
,        0.058333,          0.9613,          0.0000,          1.5832,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3565,         -5.5090,         -0.7787,          0.0000,          0.0000,          0.0000,          0.0000,         -8.0611,          0.0000
,        0.066667,          1.0069,          0.0000,          1.8082,          0.4842,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.3716,         -7.0185,         -2.8803,          0.0000,          0.0000,          0.0000,          0.0000,         -9.0174,          0.0000
